"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","vol_DXY","vol_Oil","vol_tgt"
"14/12/2012",0.0205915588885546,0,0.0204936978168109,0.145236957202968,0.0667103587142937,0.0891271078855162,0.0473390317979707,0.0839970249631921,0.132214030797776,0.0371123459065694,0.0130865273798246,0.0988319114715701,0.0396101021747722,0.226240903888737
"21/12/2012",0.0323745831847191,0,0.0204888757431646,0.145256023283236,0.0666458281180843,0.089098867940405,0.0473276496455238,0.0839985735497286,0.132211644483877,0.0371048444229547,0.0130835134503509,0.0987883690656435,0.0396080435195328,0.226387766777498
"28/12/2012",0.00877864845097065,0,0.0204832800539431,0.145268296103964,0.0665809395810804,0.089103646436626,0.0473144772054913,0.0839975119090623,0.132204660950307,0.0370956855526129,0.0130800058218227,0.0987411156795044,0.0396044799065945,0.226525900798992
"4/1/2013",0.0255361497402191,0,0.020478798539589,0.145335637022245,0.0664965383595783,0.0890875167145979,0.0473041608108282,0.0839907122604588,0.132210993279367,0.0370888175674277,0.0130771860973203,0.098689543795156,0.0396028994047907,0.226637196148642
"11/1/2013",0.00698950700461864,0,0.0204766628623993,0.145256979113555,0.0665495335628251,0.0891238687134272,0.0472048518107718,0.0839933557200264,0.132255061987802,0.037085456787972,0.0130754547753815,0.0985621020237987,0.0396039806448906,0.22681269199715
"18/1/2013",0.0167290326207876,0,0.0204760839331972,0.139266923975237,0.0664394111465941,0.0891002957573418,0.0531871152140763,0.0840083797962962,0.132287799556844,0.0370848573434923,0.013075102233352,0.0984390114741953,0.039609729914077,0.227025289655296
"25/1/2013",0.0167154371738434,0,0.0204701320172302,0.139258022817239,0.0664830767346516,0.0890902199745466,0.0531727906802631,0.0839862795390301,0.132299855412613,0.0370766097084526,0.013071317089654,0.0983758083560432,0.0396055947480576,0.227110292922219
"1/2/2013",0.00479138875380158,0,0.0239626746391916,0.175075660447422,0.0634352670423297,0.0795342141904761,0.0528012389990843,0.0719162059792631,0.0894029222957623,0.0340572245437695,0.0172264613323015,0.117691310483965,0.0335733359441023,0.241323484102333
"8/2/2013",0.0192429013550282,0,0.0239667856288009,0.175089258005514,0.0634578314610535,0.0795184182143375,0.0527780217344548,0.0719019057475446,0.0894192510139241,0.0340487226647486,0.0172212423049158,0.117630773682746,0.0335720162133611,0.241395773328598
"15/2/2013",0.0144829014316201,0,0.0322064017400283,0.127812781524116,0.0737937222963153,0.0712877831836003,0.0563339633253644,0.0793038293407066,0.0872789871923445,0.0340238829913261,0.0150389917731811,0.138527218068519,0.0690750829008427,0.215317355663656
"22/2/2013",0.00599161349236965,0,0.0327836631498266,0.138463034371427,0.0751931790822294,0.0725767086660106,0.0573468777147256,0.0737608384516621,0.100762625800234,0.0187363765501709,0.0153087191564161,0.145716586371064,0.0502458071209885,0.219105583565245
