AADR,AAXJ,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,BAB,BBH,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BOIL,BRAQ,BRAZ,BRF,BSCH,BSV,BTAL,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMBS,CMF,CNDA,CNY,COPX,CORN,CORP,CPER,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DGAZ,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDEN,EDIV,EDV,EDZ,EEB,EEH,EELV,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFNL,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLC,ENOR,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAUS,FAZ,FBT,FBZ,FCA,FCAN,FCG,FDD,FDL,FDM,FDN,FDT,FDTS,FEM,FEMS,FEP,FEU,FEX,FEZ,FFR,FGD,FGM,FILL,FIW,FJP,FKO,FLAT,FLM,FLN,FLOT,FLRN,FLTR,FMK,FNI,FNK,FNX,FNY,FONE,FPA,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GNMA,GNR,GREK,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GUNR,GVI,GWX,GXC,GXF,GXG,HAO,HAP,HDG,HDGE,HDV,HEDJ,HGI,HILO,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDLV,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDA,INDL,INDY,INR,INXX,IOIL,IOO,IPE,IPFF,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KNOW,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LEDD,LEMB,LIT,LQD,LSTK,LTL,LTPZ,LVL,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OIH,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PERM,PEY,PEZ,PFF,PFI,PFIG,PFM,PGF,PGJ,PGX,PHB,PHO,PICB,PICK,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPH,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QLTA,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RINF,RING,RJA,RJI,RJN,RJZ,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTH,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SKYY,SLV,SLVP,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMH,SMIN,SMMU,SMN,SOCL,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGAZ,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTH,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEGI,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WEAT,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
110.121991428,104.013146514,108.120950324,110.351341141,105.201177625,105.377176015,107.14334638,91.923340178,108.549025923,107.852186101,99.945622621,79.8706823209,100.276625173,104.636202307,100.826923077,103.531688437,99.4152046784,104.493452791,108.214981899,102.854101524,104.217643271,106.403641882,77.9029462738,106.737367436,112.374281609,106.984933823,103.528605687,136.837023081,99.1233567046,132.87147635,115.7564906,93.9818631492,147.444210903,89.3960654251,99.9672632038,59.0662650602,99.7716112824,114.289554969,94.6424465394,102.290388548,100.530208666,99.8563046342,105.956375839,49.7185596422,110.59095268,90.9809018538,94.0465918896,103.821656051,99.7657213317,101.833092137,99.4988306047,98.8045851528,91.5545243619,123.229571984,65.7009345794,72.1030042918,111.673661,103.353180821,100.905192949,113.689320388,98.0400462072,100.079339892,96.25382263,89.7473997028,98.3039791259,111.814634146,91.6871030102,101.672794118,103.745510518,103.051587302,102.814671475,83.9211893247,100.804188992,88.6424731183,106.665682439,102.064812159,98.1859410431,100.482312666,98.9724619811,107.59021153,122.887864823,100.658020217,113.842173351,100.30783803,171.8401883,115.220862161,105.877034358,105.27112232,104.645243398,100.589390963,114.210850801,101.503759398,93.1355639876,98.9954796585,81.7506193229,99.5120250959,98.8406757204,101.166882836,95.3896401414,99.7008547009,117.500394636,89.7350993377,94.9892151983,93.5790931118,105.859065717,90.4483212456,118.954827281,110.794623807,97.9844155844,109.759547383,107.031061883,114.176949331,100.506587687,101.565690946,53.159096676,95.4051796157,96.2299278566,90.58492886,105.503147943,105.51217765,102.330722533,110.535876476,108.125048363,107.081377152,109.373554761,114.360066241,96.4598540146,96.0532354291,90.4635812761,109.750917165,112.816292944,102.318884102,105.855397149,111.914460285,88.2902693788,106.512702079,111.228321116,101.097066539,60.0865119937,139.794232976,94.9421899796,58.2467532468,112.836242109,110.09482418,70.7913229453,102.716049383,109.743534549,107.024020098,108.472095151,107.852047556,102.622432859,99.8358473824,114.000518538,111.330049261,92.7897547841,121.290545204,88.5697984024,96.8340515346,75.2450980392,86.170212766,107.045215563,109.939531368,99.8178921011,101.091462916,110.054054054,106.875271986,98.899408284,85.606361829,107.355099046,109.113825868,107.395833333,101.011560694,118.073110662,73.5071090047,107.270788913,86.6136656639,98.8496932515,104.066907183,123.17016317,104.336740134,101.446241675,103.383744491,107.460839782,107.248538012,103.264477845,108.451202263,86.9299221357,120.808823529,141.547488082,90.930341281,107.774798928,112.58049678,109.835656335,104.994350282,66.253703205,110.936953857,94.4003177125,112.408248864,64.3652561247,110.893001807,110.046656299,88.5904851847,161.473546702,109.721891534,47.0125786164,123.916256158,87.3440285205,108.833189283,108.92034233,87.1821484172,99.1804730393,110.958333333,107.056068513,120.80283964,107.500011787,102.536585366,102.813688213,118.787131124,111.975308642,106.089644513,110.772833724,105.462313091,112.887700535,104.062632247,113.710201429,92.5872534143,118.170266836,92.8698752228,97.5097276265,105.654037374,102.741598906,96.9644705071,101.688102894,99.4837044208,105.696054947,104.752171691,95.5349248453,112.085124108,111.034861378,109.126213592,95.3503797779,108.320493066,53.6267892087,100.073667409,92.9891650733,102.278191185,78.1532779317,66.4870689655,96.1089341693,101.777160795,96.546160741,97.8893058161,96.7442810458,101.39932625,99.856,97.4241030359,102.731958763,100.994240355,108.644269261,107.710719781,115.612903226,96.4973056197,98.0280080023,97.7357328781,100.501605136,106.402098831,100.413337007,100.493229307,105.496453901,102.128536116,116.828093099,105.618508026,106.606217617,99.8930767175,100.527757033,81.9980694981,111.717352415,108.660581474,96.1261759823,97.8515625,107.411003236,102.683007618,103.50305499,108.343100614,104.684829597,114.01907922,114.237673831,112.14953271,96.5476190476,123.093077957,107.780962254,108.190400213,71.3293650794,109.790640394,109.762633997,105.868027369,106.87732342,99.6655518395,101.334858886,100.878056786,102.959689922,108.572964257,100.240673887,113.533555803,113.532420461,98.031212485,104.138127854,105.777596681,96.4523281596,100.32570075,106.98787492,115.480382294,117.093349984,114.130730822,112.529214511,113.503004595,111.547447879,110.454426057,109.816339455,111.022755077,92.8630363036,101.830815208,118.823647295,96.5796248621,67.1145038168,96.9953775039,97.2044113875,84.156626506,101.552058633,106.748564135,102.141036534,104.330778076,113.522645208,109.726743073,110.522075411,112.410543218,108.908181561,113.572891454,109.673694034,109.563282937,113.317329675,102.534854246,97.7783030017,116.213808463,121.126398354,106.080357143,123.167044596,106.290802886,118.24024961,118.703931204,117.964946446,103.482069555,68.1729428173,96.3545577726,111.204379562,96.3151278717,55.0140280561,113.978337237,75.9081855259,109.004392387,102.514285714,86.6627148785,103.016981295,87.4017376914,124.270072993,105.212477396,95.3058321479,101.560758082,99.528650647,98.5376019286,104.2051062,98.2320843943,112.661123821,111.339728546,112.969663474,111.366073343,110.758177349,111.885820215,113.763188746,55.8849557522,100.654242665,103.257279333,100.909673286,104.247990815,79.7820163488,102.149253731,99.0666159236,105.645724258,104.691032404,110.551558753,98.922832421,101.057906459,125.690051754,98.2935153584,84.9653158087,70.887337986,110.36663186,94.8362404317,82.9579929988,111.08033241,37.0516304348,101.808808899,110.932944606,100.160587291,91.3785259327,89.620387755,107.768342158,110.136960243,106.730833057,109.644970414,87.7425944842,110.863312556,108.66700715,99.605328071,119.591836735,72.9032258065,104.710578842,110.829409634,107.087323201,114.067712128,121.428571429,108.152361751,101.794575189,106.376458112,111.595221363,103.274883961,113.414855988,101.109789933,111.700064641,104.651162791,86.2373180415,103.706293706,102.673796791,114.668039115,106.713132795,91.592920354,107.239819005,107.52688172,91.5982617093,105.033185841,110.796645702,127.914110429,135.370237239,111.892270024,105.033881897,100.550687102,109.277670063,114.74407945,108.882235529,114.847749933,104.599677259,99.3715632364,113.73013189,110.147058824,112.601524919,79.6677075901,114.955010859,113.039277795,94.4486788618,113.449691992,112.111765724,113.151264344,115.967796042,104.62700661,99.1951065524,95.384375,110.021165243,101.24666073,112.177298311,117.219251337,88.9577259475,110.375029117,91.6748285994,109.043617447,100.575125809,92.355925099,77.6657060519,113.816793893,103.305288462,107.151007988,107.189027274,95.3219706781,113.457135589,99.784714747,104.756926294,116.160660091,83.9497438554,107.947976879,71.1656441718,164.263718264,89.3572729638,110.173588222,109.465204744,112.802671862,110.416956703,114.428659666,99.5958760881,73.7632653061,101.323042999,99.4438264739,96.6386554622,100.30198915,96.9622225107,124.810126582,111.994128748,116.91016475,112.595345199,95.3561342956,88.0043620502,116.183816184,108.75041711,74.1071907352,65.6418974759,110.788608981,112.16280526,114.358672167,85.4697603652,112.545288912,109.972939957,124.889602858,114.655647383,63.3802816901,115.304684748,145.083000507,104.722894376,116.356397627,119.655801105,108.390410959,103.68767313,110.499790616,109.57311535,110.436432638,121.350435252,96.7164179104,85.8466255309,94.5669404813,63.0832400149,111.669824087,111.427402243,106.755319149,110.76528744,100.113808801,106.829115853,109.476789692,110.680954027,112.168141593,100.112945093,102.504341662,101.001894259,112.722108462,111.281893637,100.598686752,77.4052478134,87.371880706,99.9537546796,106.078767123,108.648237383,72.199877608,103.946539465,67.1249397009,79.9877787962,73.0166051661,111.480954076,96.0643015521,79.7276853253,76.9230769231,96.4894801618,85.7835218094,99.6723996724,100.040842258,100.071098471,70.3427719821,87.5570302779,94.5658773528,88.2612289887,62.3269896194,104.743276284,94.2747382118,83.7359098229,89.0909090909,110.518417462,110.981030693,109.554597227,99.7756590017,57.8589285714,100.398519784,90.9660766962,99.8714017212,85.0481761872,95.4521062517,106.128485059,84.6929207689,54.1917973462,124.649406688,94.0024860162,87.5195210828,95.6791932931,102.424716465,100.674582824,97.9094076655,77.34082397,100.289256198,127.175484244,112.044622625,101.92681484,102.649746193,101.031794558,100.463201235,102.20541903,79.2982927813,127.264745278,110.307049865,117.791430855,109.463013322,127.26231386,99.8626643123,2.8211143695,15.0343990287,71.5514389679,99.0364025696,108.401719422,95.603124096,85.6601021152,58.0697928026,100.752776783,88.1215469613,65.9276688042,102.972248804,146.629032258,99.0832931269,71.5191306317,99.4117647059,127.707169834,116.839237057,31.7333333333,129.508196721,88.9918887601,81.0773480663,100.484140234,119.223666428,101.991869919,136.421926075,81.8181818182,85.3324746418,138.193901486,122.182980562,115.009669205,67.4641148325,129.112205059,103.951165372,111.01362703,128.325621747,96.0897435897,78.2912664731,90.1370458995,61.9093286835,112.118355211,87.2955974843,105.406684973,94.4515306122,98.9606868504,2.6585863903,120.805676356,124.212646088,139.860639628,98.3341621084,106.838226411,111.900805318,111.707317073,111.87526698,103.313932771,102.22990849,117.665797857,101.440667256,113.583363385,102.674482506,107.517016869,110.014819437,104.980842912,117.975813834,99.5264357067,109.227748691,100.356946733,99.9671646692,102.54985755,120.144882861,110.815510346,21.6437402055,40.7741598012,111.323085764,110.460863204,110.593852581,111.180394432,40.9515340151,21.8506723284,100.038431975,129.498025945,110.537289495,116.716038934,110.624301849,112.717372211,111.603713188,108.649776125,114.366855997,111.429945495,110.029271299,113.094746577,109.371086787,112.060456508,105.610687023,106.206620395,98.9951636905,105.563720815,108.498601443,111.504893392,111.382691488,111.984422022,108.674896424,110.099328908,110.995684833,110.538641686,111.233691481,100.022583559,111.549583262,104.762123198,21.6112051137,40.5434587007,111.174596615,97.6810344828,105.965383969,113.71275395,114.812861272,114.154138544,114.996829423,109.927219796,108.266628519,122.008872207,103.568657874,141.393034826,109.954632318,118.389694042,264.790419162,105.378645973,104.955255777,118.999641956,109.981740718,108.932403433,104.943899018,113.369630974,104.679029957,119.729580574,118.063314711,83.7419841569,107.030391798,98.9259748843,112.9516398,100.482368596,115.567641061,91.6744446519,107.894905479,100.41841443,119.861111111,72.8029121165,89.1624846472,102.101506741,72.0884535296,132.19366682,72.8633320205,91.3111529867,217.699775952,99.9419223696,86.9723018147
110.451368282,105.172115551,108.725701944,109.916887042,106.697742885,105.377176015,109.001956947,93.9767282683,111.474023784,107.168495539,99.6374841399,81.759401055,100.081568961,105.745341615,100.865384615,104.716981132,100.994152047,104.686423156,108.493455862,102.98715987,104.121056021,106.494688923,80.9376083189,106.799750468,112.248563218,108.261705018,102.637889688,138.106453132,99.509202454,133.92259914,116.472694718,93.0750206101,149.680246858,92.0217138646,99.9563509385,56.9277108434,99.1549617449,114.786339023,96.9878132904,102.781186094,99.7145030258,99.4491677643,104.146692234,50.7466522734,110.199115272,90.9809018538,94.5858498706,103.412192903,99.6917385943,101.30197781,100.501169395,99.8635371179,90.9976798144,118.035019455,68.0996884735,73.9484978541,109.716196031,102.225007835,101.381610291,113.54368932,97.0346553716,102.943509997,96.9411314985,91.6196136701,99.0867579909,119.219512195,90.9969621651,101.516544118,103.010090645,102.658928571,102.62995866,84.9364141143,100.632976132,89.4489247312,111.168524397,101.825829271,99.6976568405,100.341955116,101.124948623,109.622563252,121.698924731,100.658020217,113.227684347,100.630357566,170.673457379,116.285258116,105.877034358,105.145018916,106.108813236,100.589390963,113.005548705,109.210526316,95.7226629872,98.8448016072,82.4938067713,99.6165911467,97.64822789,101.743190661,98.0247920336,100.598290598,113.452844011,91.0927152318,95.2712792434,94.8425060575,105.859065717,91.5373103214,119.028638913,110.253105607,99.6536796537,109.577692463,108.788827354,115.773168811,100.65785882,101.565690946,52.3724942908,95.3383458647,96.2762392367,90.5497979975,105.565897634,106.679799427,102.330722533,110.603996367,108.132786505,106.338028169,110.784107631,115.992429619,97.7591240876,97.1087654888,92.9596509841,109.384050975,112.960296235,103.98961257,104.044224614,112.525458248,88.3177570093,108.692840647,110.227069551,103.75506797,57.373181282,138.344281518,90.4783495806,58.6688311688,114.593390271,109.699723429,68.6831652918,102.880658436,109.493680617,109.103027506,107.923147301,104.095112285,102.590837283,99.3197278912,114.467202489,111.740558292,96.99424923,122.394755003,90.1103081019,95.3654032187,72.2222222222,88.9023210832,107.045215563,109.750566893,101.308900524,102.297816665,110.684684685,106.137568357,101.798816568,83.3001988072,109.042553191,109.773123909,108.611111111,99.313583815,122.563131188,71.2796208531,109.253731343,85.2814782982,96.0889570552,103.181370941,125.594405594,101.749056277,101.427212179,104.099904061,106.752503833,106.842105263,103.752105237,110.219236209,87.2636262514,123.729946524,138.870553722,94.8106591865,110.494063577,112.879484821,109.338464739,106.079096045,62.833288446,110.650285625,97.4980142971,110.223698008,65.70155902,109.802455288,109.642301711,88.4193129501,160.570868713,109.721891534,47.5891804245,123.279802956,88.1992869875,111.279170268,108.335747202,85.2620653866,101.354071069,110.844748858,107.765734422,120.35281742,108.466568911,102.432520325,104.524714829,119.566276012,113.448559671,109.088098918,110.199063232,111.07720476,113.861525471,106.559458316,116.666666667,94.4233687405,117.777213045,91.9169849758,98.2490272374,105.348877079,105.480799213,98.3097619869,101.768488746,99.2900935786,105.623979819,104.139499234,98.4438549956,110.854459738,109.827065605,108.601941748,95.5230552381,109.244992296,50.3682856577,99.6877905039,94.0726577438,101.511161992,77.9686057248,68.7859195402,94.592476489,102.677622281,96.4744547356,98.0456535335,97.0996732026,103.179580202,99.78,98.6568537259,100.0,101.595929494,109.791919992,109.769679799,118.387096774,96.805234796,98.1994855673,98.0156175656,100.521669342,107.332624867,101.377790025,100.30490539,105.85106383,104.847569349,118.143459916,106.657223796,107.944732297,101.309810211,100.69703759,82.9633204633,111.896243292,110.502591841,97.6203652463,100.048828125,107.508090615,103.212984432,103.407942974,108.52517747,104.735096009,112.525922854,114.696586599,111.469413764,96.5476190476,124.134744624,109.610342094,108.030846962,72.4702380952,110.775862069,109.992343032,105.636089528,109.572490706,99.4983277592,100.686498856,100.574429673,100.197322058,111.609782317,99.8796630566,115.980719318,115.211083286,97.8391356543,104.994292237,105.334123574,94.5628761482,101.598894591,107.850989151,115.467806841,114.61582891,113.587532153,111.787419978,112.466124661,110.945363048,109.7583399,109.208359721,110.385368241,94.5750825083,100.846754109,122.595190381,100.772342773,74.4427480916,100.385208012,97.9481918441,88.5481927711,98.7820651002,107.992980217,101.903143585,104.637792258,113.31631074,108.87004568,110.618756043,111.47771913,108.794941965,112.598690666,108.888841757,108.774298056,112.345793324,103.219264892,99.3145828409,115.144766147,120.354892632,106.547619048,122.751322751,105.658000229,118.135725429,117.65970516,117.283349562,101.633791678,70.4881450488,95.0984928884,110.401459854,97.2691807542,56.0026720107,114.139344262,80.3054159158,106.954612006,102.742857143,87.9786603438,102.35324541,88.2912701696,124.270072993,104.52079566,97.439544808,101.560758082,99.4731977819,98.5339713475,107.122934992,98.4721716988,111.868757324,111.025088912,111.967945009,111.044392022,110.07751938,111.910276132,111.441969519,57.2477876106,100.614591594,103.409726104,100.864830237,103.932261768,79.6185286104,102.388059701,98.6232682959,107.678883072,106.066314996,111.458033573,98.6226381776,100.853749072,124.051178838,99.4725411108,85.4330047463,71.7846460618,109.612484047,93.3617768854,84.1306884481,112.389196676,36.6847826087,101.672243827,110.673793327,101.05528791,92.7661510464,90.7812300217,107.297325174,110.690317672,107.99867242,109.792899408,86.7211440245,111.754229742,108.631256384,99.2106561421,119.959183673,72.0967741935,104.471057884,110.213690692,107.739611702,113.339212454,120.813223938,107.574884793,101.635819705,106.5747614,110.883696416,103.171738009,114.502273876,101.070154578,111.700064641,104.651162791,87.6488751654,103.636363636,102.994652406,114.565105507,107.951210565,92.5971440064,107.433742728,107.300509338,94.9299855142,104.867256637,111.582809224,127.845944104,135.082674335,111.227701994,108.025169409,99.8280674403,108.411369168,115.482556659,106.886227545,115.602263541,102.830188679,99.2537313433,113.190733852,109.779411765,111.669230014,79.5268586043,113.434688179,111.94171682,90.8539126016,113.175906913,111.87716093,113.47860994,116.672257632,103.242052251,99.4933327411,96.1875,110.405603017,101.202137133,111.19449656,116.898395722,89.4679300292,110.139482879,92.9154423768,108.619447779,100.494248742,89.8195909359,78.5878962536,112.729007634,103.044871795,107.151007988,106.668768721,96.81137647,112.863563131,100.215285253,104.245687402,115.018019727,84.2971656697,108.742774566,72.7272727273,162.162162162,90.9185532136,109.624258405,108.883419109,111.605900362,110.521369901,113.60407659,99.5958760881,73.6734693878,102.866593164,100.22246941,96.6386554622,100.723327306,95.4189276905,125.063291139,111.281191025,116.257382655,112.086837473,97.364292438,88.3860414395,115.784215784,108.734686095,79.0061981192,61.863946542,109.967141292,110.73888541,113.769396975,85.9642449601,112.597605414,109.597507126,125.597009012,114.958677686,63.6240520043,115.287072913,144.744283038,103.626716422,116.502221453,118.784530387,108.328767123,102.804709141,110.882508239,109.282470481,109.781783681,120.695632078,96.8521031208,86.0268463014,93.5293269924,63.2138857783,110.825439783,110.942709912,107.446808511,110.582204321,101.403641882,108.2180101,108.886748149,110.127894919,111.194690265,100.105019121,102.126528442,100.620791838,112.523944778,110.882262527,100.347624565,81.5588556851,90.8703590992,100.259854658,102.340182648,109.054019782,73.1426045106,104.71604716,66.8716835504,80.3238619004,73.6008610086,111.089355643,95.8431263858,79.8789712557,80.1329534663,96.4777588935,86.0258481422,99.57002457,100.045380287,100.011849745,71.2662444113,87.4326005807,95.5980570735,87.8754477818,62.6730103806,104.156968215,95.3590680959,82.8099838969,90.2181818182,109.863574352,110.64072295,108.768351774,99.7756590017,59.1224489796,99.5730145175,95.5383480826,99.7724799683,85.1858224363,93.8422323585,106.635930002,82.0206282232,54.523522316,128.748651564,95.2765692977,89.9661634565,96.3240898165,102.463824795,100.714032112,96.2772785623,79.2134831461,100.247933884,128.967909801,111.364824821,101.571875264,102.351945854,100.221644757,99.1079087322,98.4247006931,82.8337142089,125.742631366,110.587079342,116.17674366,108.44808492,132.321496754,99.8234255444,2.87390029326,15.3379198705,72.2461131326,99.9639543183,106.213364596,95.603124096,87.4544128373,58.9974100327,104.573629523,90.2854511971,68.8419464353,101.132376396,144.793548387,99.7517434975,74.2811863256,100.845588235,127.91784453,116.366939146,32.949792,126.043250785,88.9813546824,81.0576164167,98.0690038954,121.063319442,105.81300813,133.492582349,82.6203208556,86.0368700692,136.747458952,129.693304536,114.33310838,68.038277512,128.280427771,108.176100629,111.002426731,126.865240023,96.5384615385,77.5072593254,91.2138351099,64.1673931997,111.501921822,88.9308176101,103.929741502,95.0042517007,97.6050610032,2.68699548689,119.798580911,123.228785883,139.306771485,98.3838886126,106.971124804,110.942093826,110.720092915,111.106364801,102.862572752,101.691615223,117.144512019,101.175281183,112.753936771,102.088294559,109.115122817,111.498713049,106.535947712,117.622496668,99.2515269736,112.260034904,99.2449203734,99.9343293384,101.752136752,119.852034525,110.641627543,21.7656277207,41.0226232509,110.745582531,109.992684711,109.93733214,110.788863109,41.3368904698,21.9391365888,99.8654880861,124.201917654,110.120288693,118.662716885,109.966488768,111.663446338,111.187580026,108.114555553,114.032743067,110.965052902,109.582498845,113.06171657,108.693410333,113.001233806,105.019083969,106.071809931,98.665922619,106.001279016,109.108288292,111.058299626,110.842688646,111.771995043,108.223153258,109.79421784,111.36902669,109.821428571,110.754029163,101.309846432,110.784146964,106.312800349,21.7052077458,40.9393557675,110.942675401,99.2816091954,106.956813981,113.651241535,115.39017341,115.201871299,116.89917565,110.160116448,106.182577201,122.123303085,101.241272304,143.034825871,109.626409535,116.344605475,263.952095808,105.699759165,104.274075063,119.067087438,109.809291946,108.556866953,104.242636746,112.431941924,104.650499287,119.343267108,117.364990689,83.6854017352,107.250091542,96.9596827495,113.062812674,110.778443114,114.106050306,91.4877730073,107.433514899,98.4477768456,118.373015873,72.8029121165,82.303831982,105.348929421,72.0297973429,132.9279486,79.4013391099,87.269469587,215.68334578,98.2769335011,85.0811843362
