AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,BAB,BCM,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BRAQ,BRAZ,BRF,BSCH,BSV,BWX,BWZ,BZF,BZQ,CAFE,CARZ,CBND,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUPM,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLTR,FMK,FNI,FNK,FNX,FNY,FONE,FPA,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GNR,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWX,GXC,GXF,GXG,HAO,HAP,HDGE,HDV,HEDJ,HGI,HYD,HYG,HYLD,HYMB,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INR,INXX,IOIL,IOO,IPE,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RSXJ,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDOW,SDP,SDS,SDY,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOXL,TAN,TAO,TBF,TBT,TBX,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XPP,XRT,XSD,XTL,XTN,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
95.85089141,88.7645836663,93.5444078947,86.552946389,87.9569892473,85.9684366662,88.4421006372,85.1699463327,91.7910447761,103.633298998,54.2634771661,102.635017263,93.6497890295,99.5941244685,109.003831418,106.751592357,100.792079208,98.0305670114,102.004757051,100.356448477,99.726443769,59.6863593349,100.211101453,87.7503628447,93.8964641993,112.633181126,96.7169476486,88.5206717038,67.6590776416,115.587243817,75.9716224553,99.9127780201,64.378994165,105.110368691,104.692509472,82.4404761905,98.2546608489,113.447180135,103.38711664,105.619077868,93.9865215137,91.6945373467,75.0089445438,103.404850746,100.3587333,98.7021521275,94.0509915014,70.7236842105,103.371462974,61.1071982281,86.7889108645,103.785182789,90.5198776758,95.8467928011,80.5276683639,73.7251177728,61.7365710081,81.8231740802,86.129753915,72.1694214876,102.092480149,109.366542336,109.100103042,76.5538461538,101.665423813,70.0081810744,88.5505193579,104.596719682,102.937128927,78.2419786096,91.5949901916,106.20467365,100.0381461,99.6610716591,82.8852327448,79.5115332429,98.9444699403,90.6894100924,85.8305247678,99.5288574794,101.953986763,76.8149882904,83.6652146857,85.0499782703,93.8016528926,94.8408710218,94.7509194249,103.070494186,85.1908891951,100.288184438,95.0630828305,105.761824064,105.862094782,91.0612709248,98.0590543052,88.976550515,80.751584007,105.168269231,108.454198473,111.213380968,87.2499352882,86.8464320947,85.3727144866,105.936613056,103.278818673,80.4910292729,84.2506912442,88.3417508418,85.0627891606,84.5324486834,63.7682065766,104.945717732,89.2313474911,87.9044697789,94.9171706547,110.0,89.4658012981,85.5666251557,99.9639054322,82.9001883239,81.4634291319,100.301535088,110.654345654,39.9684044234,90.9084690108,101.002597849,104.150039904,82.8962116117,102.638118907,88.247817756,99.4647355164,86.4521152349,68.7292950188,104.08777969,50.2736863711,91.5805299756,137.906985032,71.7908902692,83.0481764971,98.1688708037,88.1500426257,97.6237623762,71.2241134207,88.7101962046,86.2398944069,89.6497067681,71.3226998208,94.9152542373,83.1825037707,101.627218935,84.9557522124,98.7523992322,98.4794275492,74.6084814359,98.0878455131,99.6845425868,105.588859172,92.2020680524,97.334320622,77.0570514027,97.770738115,122.167889161,73.7810094098,66.6208413528,89.8103771619,103.657217053,101.219082071,85.5922925334,101.269505422,80.9750426854,61.9243888573,68.7771570453,97.2391653291,98.3280632411,61.3070725157,70.0107398361,52.0973348783,96.3817980022,88.7741046832,77.7659574468,77.9031499765,78.134,104.195804196,92.2778257118,97.2018473241,80.4654863736,87.4035087719,76.3157894737,83.4475198685,97.2065181244,71.6110019646,98.9335520919,90.726124704,100.348432056,87.9975562761,81.9958847737,127.053488372,81.6807085764,91.6125142359,96.1293947664,96.9304347826,81.171875,97.686746988,97.974472808,98.4088717454,84.103367267,86.1857774753,42.6549761575,105.107675318,85.5525767054,94.0583009439,81.2580704667,63.3323724416,54.6049320584,91.2191749251,109.503536359,70.1182225846,97.5201612903,84.8104237587,85.034187597,91.3312893753,99.8917748918,80.5868213095,87.4465049929,93.7057585613,94.3525385054,93.6875418247,100.28118096,90.6586826347,102.754409433,87.2225745086,87.5555555556,82.6014048555,108.943089431,74.0867190167,88.0294192239,102.821029493,108.13298272,88.698700763,84.7594936709,110.593956235,98.557483731,95.6579699105,111.088998122,79.035639413,96.0344297571,102.872834812,109.66415353,111.821936668,98.4518130469,107.859302006,48.2617586912,86.1940298507,104.002389486,86.3939899833,95.2196382429,111.059859524,105.223367698,89.370773302,82.9737335835,83.4900214415,83.0952380952,90.5934343434,86.024265049,92.9201175528,105.841924399,79.0857142857,95.706055275,98.1891348089,112.330827068,93.9020726945,97.0652650022,97.0505335212,96.651889874,97.48175832,99.5525423729,99.7996259685,99.4055727554,88.5844748858,115.058235959,44.0030557678,76.4663805436,89.2779521855,70.9444444444,89.3602517042,92.3146884948,108.647856358,103.941605839,109.780672635,96.5194318714,101.403420199,97.7854931031,94.5715682679,94.4085841401,96.7597604718,96.676937122,97.4600049225,88.8704255319,92.7324401137,98.1414362081,105.685240964,96.6920152091,84.4616204691,94.3318916458,64.8817204301,107.240171273,74.9938059188,27.6831345826,103.941176471,50.2849905003,82.9715820094,75.582254173,105.194218609,91.928345627,74.4279405861,120.409295004,81.8010075567,101.755374073,101.594810804,87.60591133,98.6676831482,97.2922088709,97.4649910233,97.7518448601,102.956636005,107.678464307,98.2891566265,64.2917726887,65.6365017234,99.8913794806,112.386363636,104.34485118,111.993299832,82.3584464202,95.0029394474,101.996039604,96.8229954614,107.659717839,104.82302606,87.9799445837,83.275261324,92.639656848,79.9530148786,92.3828125,73.9102518371,69.4144144144,85.5285714286,37.7743902439,107.276986217,104.67806841,101.721404304,94.8734107847,104.790096878,88.2492222606,92.9411764706,91.2161203349,56.5157750343,91.4285714286,98.6553784861,95.1560316721,94.0692357936,50.8298755187,95.2070552147,106.379821958,87.7074148297,105.301575106,111.614875191,79.2554384391,102.55839822,107.01421322,96.7589129893,98.5508123928,103.373015873,97.6034858388,77.7452415813,99.6544574983,100.91250671,93.5368956743,98.2768141991,91.9364691509,97.2896174863,74.9007498897,83.5351089588,83.0460380699,116.548375047,100.295620438,104.489500362,66.0178762467,114.219858156,116.778824585,101.677423291,95.4839847539,86.1396086092,101.665065642,98.0379017343,94.4679608816,93.8193343899,78.9177001127,104.511278195,105.396545886,93.7920914596,105.966226191,100.473372781,95.7590976125,95.769856235,93.7480462645,96.5247146522,83.4882449426,97.6427255985,97.0802919708,101.769563508,77.4332472007,83.5736677116,111.041380663,74.5715725806,101.302928958,100.0,60.2400810854,66.6326322238,117.063375791,97.4861837363,110.768703989,80.5125467165,98.0956375839,96.7435053055,86.7541030603,107.780429594,83.2412353923,92.6193921852,60.4344453064,136.312869619,67.5350701403,110.348837209,98.4766418416,95.3558875952,95.9766162311,102.401366884,84.9514563107,90.2645502646,94.209039548,88.0264244426,112.992125984,100.925341746,93.954594364,97.8806144274,74.8781808338,69.4922547332,93.1065079705,98.5507246377,95.4531394989,99.1345397325,91.8470906631,100.8401222,108.644371454,93.4967320261,91.7272499373,80.8402585411,101.234132581,102.404202539,88.4105575257,95.4054284867,99.6915299841,100.263136003,93.6139661943,98.3087441526,101.189127973,94.3034825871,90.9606656581,92.7827191868,89.0964544415,99.9450096233,68.7144482366,95.9832974138,101.445264453,82.9831932773,87.89793005,86.0159224645,103.008266517,109.516943043,97.423947745,100.535429936,109.038682497,106.945773525,100.993048659,101.90625,64.4004869142,67.770767613,99.6235606732,84.4797178131,88.3646358223,71.4455780421,64.0207354609,76.7332839872,77.4938695439,101.140271493,67.896309507,88.4722222222,102.383508697,109.527017922,90.0393507132,100.869565217,99.9365252086,100.320703171,80.1602262017,85.447602885,85.6084354517,90.2557544757,71.2217043941,85.52237504,72.4616292798,99.6766709796,99.1893338939,99.9864904389,102.006861654,63.4880163182,100.776273885,89.847715736,55.7470273996,27.4278544542,93.2239422085,73.7338044759,52.7769700494,85.9748911094,111.580658269,50.4668180671,106.613756614,109.256271087,108.063785449,108.902033812,115.177988129,124.253260412,182.283356259,35.2569788677,62.6800983952,95.1764705882,116.869873045,82.4459503066,100.149177561,29.952319029,65.6064796523,76.491646778,73.1688511951,137.59804776,86.6310160428,62.3974915581,56.4226716035,93.1647300068,90.6729634002,62.3207301173,157.573921474,115.536626917,92.0783898305,80.4265997491,96.6666666667,102.517418777,103.505644682,110.907777688,111.07776618,99.3538913363,109.089570552,84.9036777583,73.3335967442,37.3746581586,50.244193154,95.1332844216,65.3193887776,109.596995155,65.0112866817,107.208257033,83.3642547928,63.5692110052,91.6743330267,83.8383838384,96.3866105076,94.5486815416,128.120196524,86.2285136502,101.475334255,82.3018008694,89.6806641217,88.494103417,68.8377535101,93.4332408992,96.1816567297,96.9334875651,95.5665024631,105.12345679,110.054681257,108.65662559,101.096519189,105.76851966,92.3461823573,85.8395324123,86.0981070629,96.6019417476,106.179102067,82.3707059268,120.604411765,100.281342547,108.252799509,101.781053278,101.609764727,72.9549902153,86.6778382907,99.7580451794,99.8836858006,100.009425071,96.3501568292,87.5195251484,71.5204678363,102.286331307,86.9546621044,107.830827689,92.2912755812,97.2024539877,96.9516799446,101.907601177,104.851018017,98.9632829374,102.261601723,105.486443381,99.3553719008,97.4530478722,90.978291514,91.0005388899,103.937439978,114.410750597,83.8684493022,93.2825345899,100.641951533,101.311806256,98.1648281154,95.2842470707,95.2225249773,95.0329740013,105.677992042,101.94064298,87.9333614509,96.937394247,85.8211894447,72.915785019,87.6363636364,104.554412087,98.4655566438,89.2401835798,106.1003861,82.097725358,90.1437211982,107.770472206,106.659438739,85.1795649975,115.67887931,100.153270362,67.0423858166,92.3156532988,92.5599674753,95.7518253875,106.792813862,96.3375796178,109.863945578,106.135160386,104.895311118,102.411308204,110.724852071,66.8851026649,92.2132585058,109.666149068,70.3856182242,112.088724584,76.6613625062,79.1159393145,92.8151851852,86.1724875267,85.5609581695,99.1076740036,95.0722034253,43.2985553772,98.7062769526,95.1935361969,146.132722668,59.847715736
98.4116693679,89.8353843695,96.2787828947,89.2556490917,90.7168458781,88.9973764037,90.9690177983,87.7464221825,93.1592039801,103.60520648,58.0748540689,102.644012357,95.1898734177,100.115964438,108.976464149,106.433121019,99.8679867987,100.318682046,102.653754672,101.328580687,101.367781155,63.4716777072,100.707810754,91.4805676504,95.25706865,112.176560122,99.665039929,90.2627261126,71.0443666083,123.579248829,78.3497840839,99.9127780201,60.3223117533,104.91588116,107.053337219,85.2891156463,97.4613248711,113.125835034,103.300899126,111.455190302,96.0808709176,93.9241917503,75.831842576,103.264925373,100.408213756,98.9814358469,94.7463301571,72.2222222222,96.2673088501,61.373200443,91.9178036271,103.015205435,91.4809960682,98.7540378403,82.4406763378,75.1621327802,62.825607064,83.3058758924,86.5033557047,73.0785123967,102.027090145,108.535208822,108.747090028,80.4615384615,102.038528461,75.2658849196,90.5335221907,104.319880716,103.275272284,79.5120320856,93.9844575223,109.234891217,99.9704367728,102.033570045,82.8852327448,82.4061510629,100.504818724,92.395167022,88.8345931347,99.5681193561,104.160100851,79.5472287276,84.660858743,87.0056497175,97.4517906336,99.7319932998,100.86927449,104.814680233,88.1899975683,102.840675175,91.8263850795,108.920043137,106.667664895,92.2964407606,101.321494941,90.6640368179,82.8053310028,106.899038462,109.866412214,114.041355418,87.8230965499,89.6251233147,84.317862166,107.071901608,104.795173071,86.9499527856,86.8387096774,91.1405723906,87.2769332452,86.7717188472,65.2208997377,106.735022115,91.5241495959,90.4771192,89.6134630555,110.167386609,88.2426360459,87.9825653798,102.129579498,85.5618330195,73.9976818141,101.94627193,108.166833167,39.4944707741,92.6597345738,103.187107003,106.165203512,84.9585294777,104.626266488,79.0717479242,99.7795969773,87.6070594342,69.0665707305,106.970740103,53.8587848933,92.7457244879,136.267521977,67.3913043478,86.0648356596,98.1688708037,90.1747655584,102.273927393,74.5956122488,84.8825989064,89.1932024418,92.3125693454,75.9020418999,88.9830508475,86.2745098039,98.2882502113,88.2300884956,99.6161228407,101.162790698,77.6174555692,98.0878455131,100.157728707,105.090842018,94.0371713154,97.8526471677,80.7286763321,101.332977109,120.945395273,78.1009409752,68.7929612318,92.2067097312,106.245401428,104.567035948,79.9868622728,103.477915895,86.8601736477,69.2865264355,62.1973929236,101.023434992,101.88507145,64.1002685765,75.9800100469,48.24797219,98.2241953385,91.2465564738,78.6886524823,82.4165491302,80.8,104.778554779,96.59188956,100.407497963,83.4692659638,89.350877193,80.0,86.2702110167,100.033255737,75.1719056974,100.437517091,93.1728492502,103.87630662,90.7232482729,81.4334705075,125.729598309,85.5415856556,93.0528572386,96.0828383368,100.189258312,84.3359375,101.638554217,102.219755827,102.169720347,87.6707561124,86.9343314052,50.5308798646,104.942020983,88.0845993447,94.5585785675,86.3309352518,66.964543096,55.9134373427,92.6711223784,110.815079311,68.5690990624,99.5861629881,86.0899166569,88.4785240507,93.886236918,101.163419913,81.5780775818,90.3851640514,98.2016453032,98.6309184256,98.1206781173,100.230970074,91.3832335329,102.717685198,89.9175649968,89.1174603175,84.21680237,106.982305117,75.8962103107,91.3010398174,97.4995420407,108.675807663,90.2041658074,87.2911392405,110.177144842,98.7201735358,94.7629023043,110.638212844,83.0188679245,99.0162926529,106.210392902,111.034955449,115.686094539,98.8908074571,108.436383622,50.1314636284,86.9936034115,104.456391876,89.0651085142,96.0271317829,110.703428032,105.111683849,94.3104969127,85.9990619137,87.7783275606,84.4047619048,92.6452020202,90.2006532898,95.0841570932,109.668853483,83.8571428571,95.8536102416,101.098901099,114.900888585,97.7170321418,98.1311140312,100.452989732,100.116658889,100.765260723,103.145762712,104.247929468,102.377708978,91.2050823903,114.83226536,50.3183091418,80.7224606581,88.8432745714,75.9444444444,90.9805977976,94.8006669698,109.028581898,105.879230259,113.436616176,98.3268300297,103.915182504,100.811860749,97.3658476959,97.9239623689,100.139592424,99.8174141276,97.489539749,90.0212765957,95.7369062119,99.5481852937,102.635918675,98.5513307985,88.0330490405,96.1302071477,67.4193548387,111.093810821,79.9724707502,27.7683134583,105.338235294,55.0918302723,82.9715820094,79.0782411739,105.284552846,91.0853530032,75.3111200321,120.659737751,84.8866498741,101.708438937,101.46111409,88.6876847291,99.1432512888,100.642339,100.49551167,100.44619873,105.519053876,110.837832434,100.313253012,69.6861747243,60.6998889992,99.8913794806,111.84375,104.315429353,111.845896147,82.3584464202,96.2375073486,102.732673267,99.6785173979,106.691554908,104.679113186,94.2208734662,87.2334494774,89.5412352133,74.8629600626,96.6796875,74.2909800005,71.3963963964,88.4472049689,45.6639566396,106.957565433,107.226693494,102.686296716,100.915168786,108.710082526,90.458002074,95.253100159,95.544203207,57.6131687243,95.7829424307,98.9053784861,96.5533302282,97.7792292619,53.112033195,95.8205521472,105.341246291,90.501002004,107.952362658,114.111054508,77.3716079839,104.783092325,109.039001538,96.9832959362,101.473408013,104.828042328,97.2766884532,79.2825768668,99.1015894955,100.536768653,96.641221374,98.452685377,94.1356139279,97.9781420765,78.2973092192,85.8111380145,86.1314741036,119.76092641,104.744525547,107.020275163,68.3990751286,113.439716312,117.828622701,105.411526661,98.7360252403,88.6670718995,101.184758245,100.567587852,98.4089913881,95.6884310618,83.3738444194,107.92387218,109.019641043,99.1305204831,108.77470925,103.520710059,100.1135956,95.6770724213,97.5742419506,97.7600323931,86.2061235648,99.4769797422,96.7582653499,102.902084153,80.0172265289,80.5015673981,110.923710531,75.2268145161,104.342826603,100.398695179,62.0351939821,61.8337757811,126.618004447,100.995076109,115.117274439,81.7933796049,101.468120805,100.439077936,87.2111135001,110.27645187,82.7740678909,92.6193921852,63.6152055857,143.468150942,63.0715977409,110.953488372,102.268111036,99.4175425738,98.6949793673,103.557005281,87.1359223301,93.8624338624,99.1525423729,90.2559867878,121.770195392,103.785488959,97.5621998237,100.388878087,80.9149972929,74.1394148021,96.5583024814,103.072463768,99.6906897618,101.376868607,88.2408660352,102.16395112,109.077336518,96.7320261438,94.1087991978,77.8393351801,104.407616361,106.522690792,91.6371141213,98.5270846625,101.333079672,103.853344367,97.3535939901,98.8125224901,104.246885617,100.298507463,98.0143721634,92.9097839898,85.7415173465,96.4806158922,66.353811149,99.6767241379,104.18204182,85.5567226891,89.8286937901,88.9927310488,106.283796383,110.115356885,100.106418113,100.577229299,109.249329759,106.77830941,102.879841112,104.59375,69.0809494827,71.7665615142,101.377325066,75.4850088183,91.3879981677,66.6436733014,61.266807063,76.7332839872,73.8646395292,102.841628959,70.5949531453,86.2222222222,106.721065063,110.834119391,87.924249877,100.82815735,99.9274573812,100.296947381,74.9293119698,90.4539669071,88.4867483614,90.5882352941,67.5765645806,88.3079875549,77.0808736718,103.538578198,102.13801689,104.455369702,102.178976719,57.6236613972,100.85589172,83.2487309645,63.6050318801,28.0301129235,94.0144478844,74.4405182568,53.7947077639,86.4204458109,125.253961804,45.1678021701,106.437389771,109.168255831,108.317477575,109.267170555,114.639367277,123.359276399,177.248968363,36.3370727889,71.10132365,97.6470588235,131.312949802,84.7208777025,100.204137714,28.5218899003,64.0260766495,70.5966587112,74.7108712413,137.249433502,86.9111280876,63.33815726,50.0996866989,95.6254272044,91.1924439197,66.9817470665,154.618274358,120.504258944,94.8283898305,90.9242994563,97.5177304965,107.203108344,109.1701327,112.234399298,113.987473904,104.788839941,102.45398773,86.8301225919,81.1470227982,35.7793983592,48.869193154,102.470041575,69.2134268537,110.443771056,68.0210684725,108.4568004,83.9950525665,72.1121935553,93.0343452929,89.8774983881,102.061627134,100.456389452,126.799977368,89.2618806876,100.599354541,89.3189815773,95.29947723,93.4230420321,74.6684867395,97.0912738215,99.860459216,100.624638519,99.0147783251,104.888888889,109.110941915,111.364673665,101.083768966,106.988783434,95.9970348406,88.7619553666,88.9069814777,99.0898058252,106.088501292,85.3529633824,119.882352941,100.279697269,112.497162141,103.684937817,103.573323899,68.4344422701,87.3481357352,102.786476687,103.461480363,104.366949419,99.1873396065,86.4884020619,67.1150097466,102.178743848,88.8366124893,108.442094829,94.0566772395,99.963190184,99.2899203325,104.359488968,107.612171875,101.146369829,104.823444945,108.022328549,101.884297521,100.60826007,90.978291514,93.7129513203,104.307861161,116.214304659,85.8690348395,96.0497292962,103.494784144,104.036326942,100.244887686,99.1899320122,98.6224644263,99.0488268865,108.922558923,104.573676169,90.0042176297,100.389340102,88.4797164238,68.5146000846,86.5454545455,106.306109043,99.0830884754,91.5563488016,107.722007722,85.0463352991,92.5403225806,108.221757322,111.166741788,89.1755184623,117.995689655,101.479237213,71.6214629564,95.5498059508,95.9479604282,98.4147436648,109.131497821,99.1507430998,113.492063492,106.726876363,105.013270422,104.018847007,113.091715976,70.3072666375,98.0007015082,112.829968944,72.4578015644,115.415896488,80.6563898558,82.3562464881,91.1666666667,83.6480114041,86.9646049339,98.5425342058,96.3802364924,45.1444622793,97.2927647341,95.9733194172,144.289082741,56.2436548223
