AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,BAB,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BRAQ,BRAZ,BRF,BSCH,BSV,BWX,BWZ,BZF,BZQ,CAFE,CARZ,CBND,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUPM,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLTR,FMK,FNI,FNK,FNX,FNY,FONE,FPA,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GNR,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWX,GXC,GXF,GXG,HAO,HAP,HDGE,HDV,HEDJ,HGI,HYD,HYG,HYLD,HYMB,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INR,INXX,IOIL,IOO,IPE,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RSXJ,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XPP,XRT,XSD,XTL,XTN,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
91.0444516548,81.2417871222,87.4179199322,78.7330316742,81.2638580931,79.4143987718,78.6710963455,78.591634953,83.11369905,103.833271306,45.9592878141,102.68807505,84.8310277768,96.2921927537,98.1843191197,97.355163728,89.6652497343,95.8987633017,101.029512697,98.6526454157,98.1355402873,54.3485903115,90.329375,80.0896712056,86.0730868962,113.29588015,82.8472663372,80.2596414038,91.855010661,56.3697857948,123.342541436,68.7210796915,99.934583515,58.9967556776,105.153301887,93.8777400432,72.6866624123,95.3011516392,117.891529555,103.460080694,88.389798249,79.9580712788,79.6975637076,61.7724635133,101.765799257,99.8891762098,95.2196382429,89.6004098361,64.4514767932,138.276231429,56.0959059036,83.8447971781,105.309043591,84.5411255411,92.443806791,77.7662192678,73.5701618266,59.5779220779,76.5288293535,82.6254826255,64.8005013578,101.614164412,108.867426298,108.450295596,70.4068658614,100.884355432,59.9436619718,74.4574290484,104.864489229,103.395183577,78.2070517629,88.6811410598,108.475599315,99.4951419318,98.9775051125,83.0708227311,75.8382642998,96.5746907707,89.4360994829,78.6596119929,98.8193624557,99.3730891369,57.8595317726,78.586658544,77.3657289003,79.6089221484,81.6380449141,79.8132209391,87.1439873418,84.0136324007,84.3675417661,83.8492063492,80.3311929706,98.1583141491,77.7531995576,96.652892562,103.40599455,101.844892381,105.443234837,81.7842053949,98.7738121305,82.545045045,72.2611763655,96.2729684109,104.449823124,102.449063593,79.3233793234,82.9631160244,88.0763688761,106.411201179,101.373879534,67.7009057622,76.7523518035,79.602979146,76.0243277849,75.3205128205,53.9886339718,103.770182428,81.4233093129,77.7156261278,111.987381703,109.768241898,91.151284491,77.7330593743,98.5915492958,76.5165175455,107.081105796,92.3836866718,127.700305049,43.3815667546,84.0826412245,99.8939149622,103.002502085,76.063235338,101.48,111.377741001,92.403486924,78.3555018138,69.3248173297,93.1837791199,36.0765368252,79.0020404378,156.478596977,98.7698616094,73.3120437956,98.8636363636,78.9541639768,96.9585549775,57.1203466614,109.990424513,78.724843565,81.0933203946,59.224115942,114.035087719,76.13861962,111.258278146,74.7759282971,84.6228239845,85.9092910612,67.1858548452,90.7539384846,94.5583596215,99.5412844037,87.0652486347,88.4671532847,69.4078111873,85.4309267896,114.89539749,67.4730021598,54.5308740978,81.9277108434,100.787138287,101.742331288,103.829067062,99.8337028825,65.1994497937,48.0658920429,88.6083743842,95.4655292538,96.406604079,55.4708097928,61.2148851544,58.9677674511,97.219604147,73.7253569001,71.8837757208,68.8263008515,74.1127348643,106.525679758,93.3426704015,96.3841481053,73.9525283798,75.7479760648,66.9387755102,76.875699888,94.7832217131,65.541740675,94.0103722072,83.8022508039,98.0340229885,84.7013113162,70.8471211118,130.524805248,75.5590693472,75.790513834,96.0950080515,90.6829010058,74.6224832215,95.7295373665,96.4719833976,95.1703101169,81.3862869989,73.5515498652,27.6362419578,105.83152164,76.5414396329,90.7692307692,87.2284644195,59.2486377975,50.9485094851,90.7438411863,105.534709193,74.8600947051,91.0178461538,77.65625,76.4322469983,88.2806324111,94.3579498484,77.1519894192,78.364116095,79.1605301915,81.5350389321,80.7954235903,100.200722601,87.1704531649,102.392755092,78.7593374472,81.1887741594,74.570812817,93.0875576037,72.4637681159,79.9233716475,105.791019723,109.467340591,85.8775334196,76.7671517672,109.807956104,96.4743947339,93.3197753244,112.24358923,77.9047619048,93.137254902,99.3775011116,105.681818182,115.642241797,91.2718920471,104.392470051,43.2264853591,77.5114407533,107.00676091,78.4541336353,80.6472491909,112.470418767,104.715061058,78.6984879929,75.4196642686,74.4838976053,74.7103128621,84.3162256933,79.4423440454,87.5683060109,104.012760242,78.0394653087,91.4716981132,95.690515807,112.145577656,94.0694006309,93.5212130495,96.2553648069,95.5927995034,96.8060836502,99.319235226,99.1186591949,99.4588887422,78.6602486963,116.673970202,34.7214992192,70.7824838478,84.4021215043,64.1531581889,78.1373182553,87.0512619533,110.722140762,102.012355837,108.224442736,94.7128680657,98.9466591166,93.050647821,93.1601709147,93.4941358708,95.2413702194,96.7749787027,95.1163967611,88.0608532687,88.616838488,96.6695132366,106.904189294,95.88,83.5946573751,96.0248447205,52.9693278225,105.136702568,65.6974643457,24.5472837022,100.981699335,35.1179284183,74.0838762215,68.3908045977,106.02006689,92.2913117547,74.861878453,127.651245552,76.3987138264,101.23283833,100.805131898,80.4665314402,96.2417645167,96.4568324082,97.2820512821,96.0674862359,101.311249137,106.03956229,96.4907851553,60.4217356042,69.9021820918,99.8815099135,110.748640736,94.0597420231,100.330469266,88.8836772983,87.8224355129,98.7688641779,86.1637604246,107.523966302,104.726850058,86.2411561042,75.1806204845,93.4131736527,81.2934631433,89.4802476415,65.9192825112,62.7472458294,75.3023551878,44.2962442962,107.006737247,103.074490513,82.1530366148,81.3360881543,104.113135187,80.5521051226,81.4676616915,74.6274947316,52.9806259314,95.7505773672,100.313479624,93.768115942,95.1646811493,48.0924855491,92.0696324952,101.213681501,79.0938305179,103.455284553,112.657534247,76.0640732265,104.80774841,107.82298075,96.3358778626,97.3463199979,103.090659341,96.448390677,75.2224919094,99.0202939118,99.1346673878,93.0081300813,91.9343575419,85.8395989975,86.7841409692,70.035618878,79.61751384,75.2293577982,117.386231039,100.080645161,103.615384615,54.2904841402,118.406402227,120.010005003,99.7005988024,94.0145605824,78.4949204947,100.980263027,96.5430136018,94.0272935988,95.1064782908,78.9706546275,105.845804989,107.557380108,78.8852278968,105.213449188,101.309635173,96.514552641,91.1238367931,93.1235032501,100.623700624,83.1215970962,99.1926507832,96.7056783702,101.117131407,72.9241877256,83.6272780717,106.246185148,72.6770202685,99.5436697442,99.0892531876,56.9005607988,66.7421790723,116.503560037,96.6011466011,110.558199122,79.8540903541,98.5184821253,93.4231378764,87.9491566854,105.996788235,84.9491162292,93.9346600557,53.664495114,140.598091198,68.8515228426,107.256343372,97.8946102021,93.1912374186,95.5273329652,104.77704918,74.8375116063,78.7692307692,80.2213001383,80.9399837794,110.55658941,98.2355555556,90.8751009835,95.8410541487,59.8198198198,57.0265638389,87.1041403287,12.3877565065,144.381737476,98.127062526,94.047223146,97.8405315615,91.9365079365,95.86690928,105.356311132,88.4946484301,85.3541719183,80.3840811966,97.5513677631,102.941641626,79.5956367475,92.3039509129,98.2369534556,97.1535230985,91.1737437419,101.713540697,101.556389564,93.4506437768,90.4325259516,92.7810650888,88.7227872948,106.057157978,66.8962925852,95.1338900086,99.7085492228,75.6333579733,78.052273541,78.7792760823,101.32565824,106.334332834,95.0444132772,100.339575431,110.575457317,106.883958374,99.0987868284,100.164257556,56.7931456548,61.3740072316,91.082774248,117.775812514,79.2549476135,71.9543396969,80.3104575163,67.6693843126,73.38995046,80.1785714286,101.750047556,67.3406593407,92.4250394529,88.0839271576,105.508446723,91.6021581046,101.157981803,99.963712238,100.071090047,81.4945878435,79.5326698399,78.531701891,91.9954932399,77.4126083059,78.3546099291,62.0078740157,99.0238774591,99.4906472293,99.1795942721,101.598173516,65.0620453573,100.735294118,101.16217644,77.4428288169,51.4266149281,25.8181818182,86.5193223928,68.3369644154,45.3120196741,85.4555001313,107.834685598,51.7355371901,107.092511013,102.012458074,109.610507246,111.115489874,119.45203141,134.198064649,227.955886125,27.964235027,62.729391203,90.0848484848,116.071922545,74.0083843921,99.9761075708,48.5473289597,89.1558966074,76.5621712603,67.5682773109,144.275656923,85.6818181818,60.2633617351,56.6064638783,80.3107165504,95.01953125,45.5152979066,182.755043228,120.813862928,81.4180929095,58.1072420423,91.3895694785,96.9667955342,95.550210463,108.185360245,102.81234445,82.6794890084,108.156943727,74.1004752206,70.7731213873,33.4850993377,45.5733029093,90.056980057,54.3756670224,115.889931095,58.3824768324,102.006507592,73.3616247348,63.7125748503,82.4762187872,81.7683881064,81.4790286976,80.4453544919,131.016585806,75.2895752896,107.102803738,82.3978982565,87.3978274728,81.1423699915,60.8365019011,88.9688834655,95.5495251018,95.9855828983,95.1980792317,104.756623537,112.603680704,108.37018837,100.318187603,107.162993337,84.306398879,78.3923705722,78.3069883527,92.4388674389,106.113516956,74.8402091807,128.486743816,100.082061382,107.071326992,102.018601226,100.943570768,98.9275596924,99.1091314031,100.085108101,99.4857142857,100.152232747,95.8830731558,103.102738642,97.2367890278,101.586980733,83.2397003745,104.974182444,85.4409153679,94.7350649351,94.791857693,99.7226004084,103.245232519,96.8086215887,100.565843621,104.155857198,96.9739130435,94.5748151858,91.6020482809,84.5684716319,107.257836769,116.579310345,75.8635810959,87.8336436996,99.4522758152,99.5598725148,96.241979835,95.3144458281,95.0097276265,96.0764417385,103.885216831,100.085470085,78.5343640792,95.5659697188,78.3168914838,98.7751531059,102.75033895,103.583106579,93.6458366887,88.1263616558,104.155444722,81.4337989043,83.8684133916,105.582992275,110.561832022,75.6147540984,114.469830111,97.0599814299,46.9605301066,88.0553338654,84.6038456293,90.9642756307,104.99777382,95.7398466345,109.81025434,107.279197671,108.310585381,102.025571039,110.248283148,60.4768454837,80.4067197171,110.819070905,55.9851088202,114.248181083,76.2525233988,78.0549383963,96.5164767699,107.38372093,78.7202380952,103.328424153,92.0918930859,34.8920863309,110.385355133,81.6449046976,165.189384865,73.063973064
91.1096690461,81.9645203679,90.0021181953,80.9728506787,82.5942350333,81.724635827,80.642303433,81.7946426103,85.3815507202,103.20059546,46.1256863941,101.97546455,85.7110172436,96.3306634659,102.778541953,100.440806045,90.8421891605,98.2024733966,101.544269046,99.5399277029,99.7813866334,56.7067426,91.75,81.019594819,86.6853102575,111.235955056,85.6564173219,81.8071175538,92.4093816631,58.0608793687,135.331491713,69.7303984576,99.934583515,54.479660594,104.127358491,97.6375424514,73.7077217613,97.5883792785,114.35709933,102.738721115,95.8609313539,82.1278825996,81.6577989359,64.0935466854,101.765799257,99.839921192,94.6866925065,90.2945696721,66.2095639944,131.855546947,59.4526125311,85.4320987654,104.55432661,85.5930735931,94.7871831659,75.6095704463,73.1406561738,59.2938311688,77.1112405358,77.7606177606,71.6523918947,101.45563124,105.914270212,108.631030235,71.9008264463,101.704353444,61.8028169014,76.0016694491,103.980939144,102.566521911,78.8822205551,89.8050444597,110.616438356,99.4951419318,101.618950239,83.0708227311,79.0877712032,99.2863939106,91.0613149471,80.9229864785,99.2522628886,103.018301594,61.6722408027,80.2924154737,79.1560102302,80.5482604629,86.0303830911,86.4240129765,89.003164557,83.3003091068,85.9188544153,86.4126984127,87.6647516053,95.6791216575,77.7032706589,97.8512396694,98.7738419619,107.499145883,107.620528771,82.9704257394,101.552441428,84.4932432432,75.2534500469,97.8056426332,101.154347421,96.5630788228,80.2872802873,85.249853635,91.1383285303,108.167526406,104.09650666,74.985546348,78.746455865,80.4568023833,79.5774647887,78.7259615385,60.8713954957,106.227720696,83.3760903027,79.8267773367,102.996845426,111.692015209,88.8915318744,80.6223389608,101.503616292,79.2148330257,97.692740574,100.767273046,125.988036689,40.2594625419,85.3548630654,103.104048205,105.587989992,78.7111979053,103.74,97.4968969797,93.50249066,79.6587397555,68.8721462603,95.254529767,37.7155714284,79.9766277129,143.809968847,96.4120963608,75.2281021898,98.8636363636,79.9440499247,100.017536681,58.4695686429,108.011490584,81.346186369,83.8104480026,63.5710144928,106.813545492,78.576967817,107.740066225,79.7363956466,86.3313990974,90.048436812,68.565515739,91.5791447862,95.1498422713,101.394495413,85.8002299511,89.598540146,75.0737549577,87.6606220544,112.217573222,69.1576673866,54.958567228,82.8743545611,103.951958357,101.865030675,96.2978633383,102.771618625,67.0220082531,55.8317399618,77.2783251232,98.5946607304,100.679831661,57.9096045198,69.1187188938,53.2529167491,103.275212064,75.6968048946,71.3363530931,73.3207190161,75.9923451635,107.673716012,96.1251167134,100.289268152,76.3034055728,76.9447377684,69.4865042791,79.5352743561,98.6253084244,69.0433900025,95.4937153828,86.0932475884,101.747126437,84.7013113162,69.9338186631,126.46596966,78.8118364581,76.80171278,95.7729468599,94.3409211223,77.8523489933,99.3390950686,100.770827157,99.4916115913,83.7766953915,74.7978436658,33.9422331057,104.417487257,78.6636076857,92.195395845,84.1011235955,57.441927158,52.5745257453,92.3463286295,102.305012061,80.0500430478,89.1179487179,78.59375,78.5420240137,89.2621870883,96.4756131166,79.6085717435,81.7941952507,85.0515463918,86.8464961068,86.3334241351,100.220794862,88.5068642935,101.854134144,81.2276713219,81.2549642573,78.7583640568,96.0829493088,72.0921590487,82.2733077905,101.468736886,110.847589425,88.587753342,79.1470893971,109.807956104,98.3376101752,94.4024791788,112.083269874,80.380952381,96.4379084967,105.024455313,102.406417112,121.188655503,92.1332184898,107.472760981,44.360708007,79.7747963842,107.264904733,80.43601359,81.715210356,110.29941352,104.129918589,83.8719241032,78.2494004796,79.0255986788,78.3314020857,85.4000637552,82.8213610586,90.0819672131,107.420080591,80.5537873966,92.1320754717,100.565723794,115.40414727,97.1451104101,97.5800275693,100.300429185,99.4289261328,101.131178707,102.98377752,103.123453506,102.943117329,80.6257521059,112.218813906,37.0900572618,72.3977027997,86.7888138862,65.7909446618,83.52180937,89.9514030412,109.714076246,104.829375096,111.4066103,96.7958353668,102.933975085,97.7228111504,96.2724260677,97.0347421996,99.5397832454,99.5278082025,97.1406882591,90.0011024143,93.6426116838,99.146029035,107.83553142,97.96,86.4982578397,98.6335403727,54.9923863389,111.184755592,66.3138430147,24.9496981891,103.732997131,37.7756226291,74.0838762215,71.6196447231,104.745548224,92.2913117547,75.8943370166,123.291814947,78.5852090032,101.260857383,100.586938971,79.9797160243,96.097203098,100.561001535,101.346153846,98.7630069789,104.301817345,109.406565657,99.2173693512,68.1467964315,62.4780536744,99.9210395504,110.692876063,98.4725050916,104.824851289,85.8348968105,91.949610078,99.1977760127,88.7225170584,107.330299216,104.495350639,93.9334637965,77.0647400482,89.7888433659,75.1274918869,92.9929245283,67.2173707812,64.2587346553,79.5512412476,40.2948402948,106.8719923,105.674631061,86.4503398378,87.6721763085,107.33451582,81.8209682363,83.7375621891,72.2077600099,54.6438152012,101.062355658,103.396029258,95.652173913,98.6692361598,49.0173410405,93.3849129594,101.618242001,81.9517433718,107.764227642,117.369863014,75.2173913043,106.54063831,112.681087517,97.8117048346,101.021224074,105.425824176,97.6692563818,76.9417475728,99.6501049685,99.6214169822,96.5311653117,92.8421787709,88.0952380952,87.8854625551,71.3268032057,82.1841972823,78.0270642202,120.886814469,105.483870968,106.999615385,54.7579298831,114.683368128,125.612806403,104.109689711,95.9958398336,77.8875883392,101.099602866,99.4170641229,97.504142275,98.5527222605,77.223476298,107.806932297,113.715245382,85.4200988468,108.443520967,103.952291862,99.748472871,94.3450250537,96.9551830311,100.346153846,86.4809437387,103.413288597,97.3992197659,103.72062939,74.6272563177,81.5108759553,109.367243133,75.8620689655,104.694046482,99.1621129326,59.7722609766,63.430420712,123.144682658,100.45004095,113.598096633,81.9291819292,102.594107873,97.6228209192,87.9002688829,110.588375798,83.0208891269,95.4968416763,54.0309446254,151.414634146,65.5456852792,109.556556794,102.382098171,96.5364120782,99.0612921038,107.540983607,78.2729805014,83.1794871795,86.9156293223,81.6707218167,117.036034512,102.022222222,94.8009373936,99.5264566605,62.0334620335,59.3401885176,90.5775916561,13.9795934217,131.769181991,102.248211827,97.9714000665,100.830564784,88.7301587302,98.1804003119,108.399316876,91.776106794,87.1439374842,75.8974358974,101.063217003,109.014708208,84.3655983345,95.8507931757,101.710014104,101.959869342,95.2343778973,102.060718942,105.133599704,96.8079399142,97.3832179931,93.439927965,85.9029264811,102.408044456,63.9028056112,99.0786063922,102.979274611,77.6661514683,79.4128177587,81.156848829,104.643081926,109.212893553,98.987065607,100.244256012,109.466463415,105.835460436,101.975736568,103.321287779,58.7125152999,62.9513839547,91.9491713689,100.088436878,81.792782305,67.462753395,82.7614379085,62.8057351701,73.2719981128,75.6294642857,104.089785049,70.9010989011,89.0583903209,90.2414885194,102.317820285,88.9983579639,100.992555831,99.981856119,100.035545024,75.9367194005,78.7970575508,78.5038932147,90.9989984977,71.9898416492,78.3546099291,64.8546335554,102.643039495,102.810222183,102.878878282,101.655251142,58.10868635,100.476947536,95.0343370312,79.4448116325,60.1689112075,26.2575757576,85.6537850715,72.3795691116,50.876114356,87.345760042,116.962474645,48.2644628099,106.563876652,105.031145184,109.039855072,109.991424922,115.899624445,127.033148034,193.075147474,33.4147033778,70.404893679,93.4523636364,126.279391425,73.3795549823,99.8016145015,40.862230553,82.9967689822,71.3233747107,71.9012605042,134.676935879,87.434691745,64.0588690937,51.069391635,82.6886493342,101.416015625,48.2769726248,163.158501441,125.739875389,85.0040749796,69.0237128819,91.8445922296,105.388047838,102.024453798,114.626181656,96.7770034843,88.810940389,108.156943727,75.1775288527,80.5756262042,37.6448675497,48.7022247576,99.033048433,58.9114194237,116.664314219,60.4886267902,107.971800434,76.2958472264,71.5369261477,84.9435196195,88.1585811163,88.3002207506,87.5863834144,125.758772425,74.2355212355,106.635514019,88.7270121806,94.1426344259,87.8431372549,65.251373046,91.519219036,99.3487109905,100.310713398,98.4393757503,104.078866297,110.282865449,112.821457821,100.534555174,109.39261917,88.6781877627,81.0081743869,80.5948419301,95.9893822394,105.174335297,77.9198140616,122.754006799,100.05580174,110.354407742,104.980070115,103.774283071,88.365034399,99.1091314031,103.586498873,103.080387409,103.619756428,99.556167738,97.942061105,86.8898749496,101.652286982,86.7509363296,107.865748709,86.5456697573,98.8701298701,98.3678708968,102.603812117,106.691201071,99.6175908222,103.669410151,107.202035249,99.9391304348,99.319784668,93.0358449159,85.9914987987,107.342558599,117.333333333,77.9864059479,90.3786468032,102.61548913,102.838063439,99.0650779102,98.9274595268,98.686770428,97.66615931,107.496372723,103.299145299,79.5721698613,99.4412400865,80.3704449366,88.4076990376,97.6176641488,106.165824435,94.4757609921,91.1764705882,106.359102244,84.0425006874,85.1563318777,107.106870514,116.111104051,81.0911885246,123.257176333,100.352831941,53.5868625756,90.4229848364,88.8176735306,94.5383733869,107.591273375,99.1763703493,112.515139281,109.640892915,108.522899606,104.640137911,114.315900687,62.4942686841,86.2953138815,114.527302363,55.8705612829,120.068714632,79.8495136722,79.6202787316,98.290530143,98.9302325581,78.5342261905,99.970544919,95.7587806494,38.1808838643,111.378965273,85.2468857872,151.002156033,73.7037037037
