AADR,AAXJ,ACIM,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,ALFA,AMJ,AMLP,AND,ANGL,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,BAB,BBH,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BOIL,BOND,BRAQ,BRAZ,BRF,BSCH,BSCI,BSCJ,BSCK,BSJH,BSJI,BSV,BTAL,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEMB,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMBS,CMF,CNDA,CNY,COPX,CORN,CORP,CPER,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DGAZ,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDEN,EDIV,EDV,EDZ,EEB,EEH,EELV,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFNL,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMCB,EMHY,EMIF,EMLC,EMLP,ENOR,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAUS,FAZ,FBT,FBZ,FCA,FCAN,FCG,FDD,FDL,FDM,FDN,FDT,FDTS,FEM,FEMS,FEP,FEU,FEX,FEZ,FFR,FGD,FGM,FHK,FILL,FIW,FJP,FKO,FKU,FLAT,FLM,FLN,FLOT,FLRN,FLTR,FMK,FNI,FNK,FNX,FNY,FONE,FPA,GAL,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GHYG,GII,GLD,GLL,GLTR,GMF,GNMA,GNR,GOVT,GREK,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GUNR,GURU,GVI,GWX,GXC,GXF,GXG,GYLD,HAO,HAP,HDG,HDGE,HDV,HECO,HEDJ,HGI,HILO,HYD,HYEM,HYG,HYLD,HYMB,HYS,HYXU,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDLV,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IHY,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDA,INDL,INDY,INKM,INR,INXX,IOIL,IOO,IPE,IPFF,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KNOW,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LEDD,LEMB,LIT,LQD,LSTK,LTL,LTPZ,LVL,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPA,MLPG,MLPI,MLPS,MLPY,MNA,MOAT,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OIH,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PERM,PEY,PEZ,PFF,PFI,PFIG,PFM,PGF,PGJ,PGX,PHB,PHO,PICB,PICK,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPH,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QLTA,QQEW,QQQ,QQQC,QQQE,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RINF,RING,RJA,RJI,RJN,RJZ,RLY,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTH,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDIV,SDOG,SDOW,SDP,SDS,SDY,SDYL,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SJNK,SKF,SKYY,SLV,SLVP,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMH,SMIN,SMMU,SMN,SOCL,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TTT,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGAZ,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTH,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEGI,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WEAT,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,YANG,YAO,YCL,YCS,YINN,YMLP,YXI,YYY,ZIV,ZROZ,ZSL
115.130478098,104.403354937,112.180626058,114.521300962,109.542124542,110.474898236,113.250958671,115.980603448,91.5534239275,114.254742547,96.361041741,96.0835275139,45.8963282937,97.3871733967,103.811385292,95.5157301612,121.01459854,119.897172237,110.732009926,84.6949696753,103.450980392,114.395821408,103.013720651,105.437968089,109.174876847,96.7625899281,107.987220447,106.861293725,103.877650472,93.9020326558,143.273306746,91.233997155,114.693197831,107.203032856,82.5717321998,166.513592946,93.9420935412,99.9781707051,50.0528262018,93.5313016709,127.909927054,95.2447552448,101.268412439,88.7453105461,95.6367506208,111.997116078,82.2222222222,99.2472713587,105.181986428,86.651193634,87.8695772313,100.355359633,100.882785679,99.7553816047,98.6468790921,103.558323448,103.372127723,98.7056213018,86.8519286603,95.9754433834,99.0329920364,95.1482479784,118.315203643,61.9390942985,74.6041032257,140.171017472,95.5799421289,96.19140625,100.099850225,114.531173294,113.656491705,102.048053207,94.4075829384,86.514762516,100.44709389,100.209863589,93.0969602118,98.5706442167,91.4015336923,100.966668573,94.8171213051,87.8820471453,103.309634714,77.3781480532,85.3077432164,95.2096111548,88.1443729635,98.0314000457,120.056764428,108.105837883,136.323366556,100.507177033,122.77294277,87.2523483118,202.428499206,129.62962963,108.317757009,113.722355449,110.116320056,103.015873016,124.553542031,72.2267206478,85.8620689655,90.3297931805,78.7275376396,96.989579313,108.247011952,107.453973956,94.8634891254,98.5656656208,146.037245561,106.930693069,75.1860119048,69.99572284,103.376729048,83.4501155459,138.539308888,113.212795549,94.3392543432,118.863312284,107.554417414,129.404580153,110.999061914,93.4840871022,41.685520362,76.239253704,174.650012377,56.9831223629,105.572116487,116.175598181,124.660814046,112.521927629,116.445872854,134.407535944,116.662798793,91.9465008794,90.4305679476,89.766297663,124.261072878,114.512732146,118.345876244,101.960093039,87.1022179364,123.998792612,81.9275442478,111.846778285,118.962075848,108.068037847,49.6848130024,116.036505867,87.1245319098,70.4313028012,101.830407172,122.687538118,166.060337178,103.112220956,115.347859327,113.214487832,115.872720506,76.0097689273,95.5496116786,87.0811073337,118.982445701,112.746811113,92.9650238474,127.367248422,86.8922249608,77.6841587355,80.0133333333,89.7660818713,119.386934673,103.046412088,99.3035852463,103.645502881,105.641879393,122.993146183,98.783269962,88.5714285714,115.898058252,112.618644402,115.723388306,124.000914561,139.511717431,64.4104393037,115.852490421,80.8467331569,70.9541198502,108.455114823,142.764793635,117.292206906,94.9782522736,94.3005181347,94.7655303686,96.77843524,96.8804495253,97.8950989898,95.081324711,112.578921807,111.308295501,90.6567366283,113.844587716,116.103379722,94.6814728229,106.061927606,104.976823616,120.192307692,80.9535104364,59.3300248139,118.222455956,92.4891670679,157.132075472,47.761645493,126.168224299,120.781300032,134.87074219,217.556260425,99.2970123023,36.6013071895,130.793436727,86.184204636,92.1860019175,117.550199944,98.5294117647,103.682745402,110.498125335,122.161460747,128.721292883,117.310746427,118.71826242,101.36443662,121.647377932,122.982215515,113.704842614,124.153737659,122.386405615,106.82924168,104.712279112,124.319213313,115.325307631,103.112840467,121.982367603,114.979310345,99.4265549184,117.977624343,90.846069009,118.029590517,95.3377704371,101.2,101.326661619,104.18760469,122.834645669,111.169652266,124.0,122.039283651,119.425935418,126.6890681,104.268032437,106.227504244,79.2697768763,95.092712376,89.5486111111,101.719627267,55.1204141346,47.4611398964,150.842418236,103.423423423,103.878958121,77.4900787197,147.670549085,77.9478169507,104.985304687,95.2822191116,94.6161934805,96.8439716312,129.274395329,95.3570375829,105.678795396,117.394787619,87.2654155496,100.089465444,100.325732899,100.309437855,100.402410459,125.801749271,95.4586739328,131.475617479,97.8266678543,112.48049922,101.072216966,121.592279855,89.9019607843,105.343007109,110.768095198,100.148676777,102.927604594,69.0162091939,111.928462966,120.377084844,112.655261308,104.755784062,99.0174672489,95.2662721893,99.8016660056,99.769458777,101.608633679,95.90528752,102.454844826,112.626198083,144.256455922,135.306539871,121.967486453,77.7561608301,131.458380585,107.32635347,101.332327803,122.941250932,116.434983498,108.364875095,105.065540991,106.883814641,105.391621129,94.3222600534,97.9634888438,123.469563718,117.31759007,121.205643437,110.089020772,109.198606272,107.987581146,104.825737265,114.532019704,116.410048622,99.3716522456,113.09266345,114.474439977,131.956009427,120.334048422,107.125205931,121.938344595,123.034868181,121.171933785,122.156093602,124.354538195,119.849028586,88.4717208183,88.0286069652,114.018691589,105.197132616,83.5481890731,102.621895124,100.000334002,97.7991746905,85.3601859024,118.462760085,116.162310867,92.6028676225,94.8585030624,124.335483871,110.483111291,119.574903245,121.437151906,119.27222387,130.035047833,121.879507378,120.118808605,120.259224661,100.202994164,101.25271019,130.723714156,136.35970601,103.153526971,123.309424967,117.749672918,117.718171515,129.488010369,132.857494462,120.01043569,69.6921862668,71.3587532963,123.2,86.0832902225,121.736909323,113.050871475,67.9752704791,112.595303446,99.3024046053,75.4122340426,95.8909888626,95.9126799814,130.578285272,86.7548726704,99.6732026144,111.984282908,96.8879477028,95.8191927215,100.368459838,94.9741315595,121.80416256,122.376237624,124.153325261,117.476354256,113.552631579,121.301335972,163.063063063,45.8800657993,100.138435677,92.0121334681,110.66576087,124.490170162,121.45986846,72.7830451757,114.3125,105.322580645,122.863220998,93.6182879377,102.956556718,95.1694592536,95.6038955129,96.2231217737,148.258084674,95.3055008063,78.3405172414,60.5058365759,120.355850422,93.3311751376,97.7580077868,112.111801242,11.0046948357,94.1723049166,115.786932733,118.965517241,104.458666103,105.679012346,115.735225566,104.027261462,102.628811777,113.980959097,130.522088353,122.001689189,121.456888008,98.7739087788,141.689189189,123.908045977,99.6523285899,93.9198019121,114.903683677,117.538577343,127.787934186,95.8598726115,92.6372745491,114.027630181,125.479930192,100.255232261,125.544229883,98.0071090047,114.358322745,98.6218302095,111.677282378,97.3396998636,98.9909718534,120.240043644,102.464105405,82.5692695214,111.952054795,107.428400955,97.581120944,115.115574568,121.82448037,127.289156627,133.707155828,125.450052947,106.224545955,91.4578853047,121.651964715,127.244671467,131.463901543,117.463187807,92.2513899641,95.6612484979,124.459809853,124.263803681,129.85279014,58.2339000394,117.118536935,133.508887426,122.910003136,117.670424403,119.825040397,126.218662953,124.556422995,123.274878074,105.043646945,110.201943095,113.265034086,95.5384615385,120.538865378,122.998872604,86.1706125517,105.435592613,106.2275018,120.277777778,100.508536142,152.883689217,73.2468334878,122.784571966,96.9313088903,120.92555332,111.150966937,116.513353116,121.882378484,125.255536627,117.01054339,115.350144395,130.110455151,90.0483759502,87.4309392265,69.4220921726,170.981278244,83.2861189802,105.027703673,120.265523359,128.873423589,124.029850746,120.620679512,95.1177550485,52.0291363163,89.0557939914,97.9115479115,110.865874363,88.0244424201,95.2788231269,106.68812089,116.602502406,123.24423257,139.855570839,124.204338131,96.25382263,91.4385964912,122.099317486,111.807167235,82.0161565915,72.5946509205,127.665790242,127.361425716,126.003210273,78.5904761905,105.303977983,102.997016545,143.777777778,108.365019011,56.3328220859,128.376658789,162.46800485,122.031571723,132.667807979,128.487704918,127.963800905,124.447031432,108.983080412,118.018482383,131.123770067,147.899159664,100.078838174,77.5772687418,89.5772400957,56.9677419355,122.432507654,119.282648682,112.800167049,118.13583815,100.0,113.689482471,117.009517961,103.987034036,123.973155404,99.9801862493,93.3553088133,97.1202064897,119.748594112,118.569343972,96.498396212,68.5069221545,82.745398773,113.84301312,73.4582829504,117.095234107,59.0552332667,101.325130147,120.666666667,54.2315538086,81.2256464754,64.8001269036,119.459459459,140.912518854,106.281403941,72.9972162079,78.1496482626,77.5118090131,81.1423886308,97.9106923392,100.009073587,99.8459898116,58.9728793999,63.282937365,72.2470238095,91.5895953757,100.6,52.8115675924,117.238913525,72.1292775665,58.3162217659,84.5760071222,122.41962775,120.58677686,123.242268756,98.536036036,45.9811585488,119.726810673,85.4553492485,99.4658753709,79.5808383234,107.340692133,92.6940639269,177.190332326,131.070640177,107.794273595,109.109874826,118.349673203,102.739831277,96.0209949442,97.9873717443,118.777383685,68.0298054172,94.540942928,114.47752481,121.204096045,93.1476091476,93.1204487908,91.8026840769,86.9195655596,65.7795600924,124.246496448,168.754703458,116.262886598,133.453960595,129.525157233,126.725181598,113.553813802,99.5550502774,7.48201438849,25.4355645161,60.7948804311,110.330664943,86.6514800082,102.513628104,107.70151295,45.5870561283,88.0702413876,93.5012594458,71.9117647059,77.3186287537,161.3432189,94.8095238095,111.189069424,99.8847926267,161.679632954,108.216992421,67.6095643655,149.402229541,57.03514377,40.5513907775,100.517799353,110.193747248,108.899765808,177.229876722,99.8156439294,100.69428238,166.471215352,143.031066331,113.790301147,71.8115002162,110.495020068,113.617200675,118.950265382,169.21837228,91.0948407969,123.713778829,106.555022649,27.3516642547,112.232942798,108.198797088,90.7949790795,70.9231015288,98.3006535948,8.35547785548,145.353069643,153.997515041,169.233556804,107.296538821,111.07830552,121.970584407,121.909047845,121.198957428,96.51319614,91.6472305301,130.704144558,99.6221662469,114.709851552,115.595764367,113.774368808,106.148208469,108.782287823,129.075032342,95.6427572307,114.677150345,87.6335228105,99.8129123314,108.047319994,126.153621495,116.816657844,36.2751460091,49.060671389,120.638820639,122.537537538,125.345144961,123.627934459,53.1214742384,36.9164740839,97.1820258949,105.922551253,103.665711269,111.023294509,123.238341969,124.650571792,119.334996761,114.757131843,122.824801487,118.271246573,115.196287279,124.012879173,121.433012123,114.312617702,111.726812634,104.794083896,108.005552985,109.713512849,113.483146067,119.116698904,118.932527694,121.81981982,121.717699776,121.007619344,120.684596577,115.044899161,118.709573092,97.9177183241,122.853624208,109.125656952,36.3104004488,53.2194784214,117.658108954,73.9696312364,97.7668336588,123.608017817,123.341734618,121.198978362,112.49201278,104.133132859,131.968840952,113.018861789,126.159793814,135.638543107,111.861705862,131.645831917,168.040370059,109.089615932,118.117363102,134.381569205,113.52160463,121.101959671,106.605088881,113.472540046,102.172142275,126.521392506,128.855380398,79.0841879323,89.1863126893,115.23073876,119.272419628,98.0630105018,127.662056324,122.013729977,121.001561417,118.725585937,133.178821179,75.5834512023,65.7255936675,100.672043011,62.853504418,148.436414177,103.049967554,98.552932539,92.9795354421,108.598930277,170.815183572,79.4232813488,146.196044464
112.955901595,101.734654975,109.424703892,114.681630783,108.663003663,110.827679783,111.887089902,114.903017241,88.6490807354,112.249322493,97.4669996432,95.5457967378,48.4071274298,97.5103369403,101.270461764,95.2203005165,119.164425663,113.984575835,107.133995037,82.8683553336,103.36,112.793360046,102.310441023,104.819277108,108.158866995,95.6834532374,103.130990415,106.715027745,102.072794753,92.2459180273,138.358808558,92.8165007112,108.587044707,104.844144903,83.6238044633,156.300514328,91.5812917595,100.0,53.763866878,93.1566943141,126.174754202,94.7972027972,100.75695581,87.2446852855,95.116471562,110.670511896,93.9455782313,99.1814076026,101.640962369,83.1564986737,86.4050842774,100.310377401,100.882785679,100.146771037,98.5498811776,103.954132068,103.650651547,98.6378205128,86.8938199917,96.0095497954,99.5164960182,94.6630727763,122.95724766,61.4855803946,74.7036086985,135.416238438,95.6411992858,94.86328125,99.101347978,112.174766814,114.837338372,100.314418326,94.8815165877,87.8048780488,99.2548435171,97.6740118923,93.0025929227,97.7855051245,89.1499428944,100.966668573,94.5969651785,87.3442681724,102.72125521,80.734481134,92.433267152,95.0314740192,89.6482579998,97.8202880878,118.401135289,107.601847963,135.179032853,100.210526316,121.529701098,89.9974612846,197.237469305,128.017323775,108.971962617,111.69730882,108.63623546,103.095238095,121.605900301,77.5708502024,87.2413793103,91.3918390162,83.8756677999,98.1474334234,108.326693227,107.498877414,93.845441925,99.6414164052,144.824599394,104.909240924,78.5900297619,72.1321642429,102.400325468,82.251290976,137.467934209,110.257301808,94.3002147179,117.131798737,108.461203585,134.24,111.374296435,98.6264656616,34.9264705882,80.0804828974,152.823672247,63.6708860759,105.296950241,114.910223453,119.952114924,111.107241885,115.8030885,133.986117997,119.076119749,92.9283406274,92.5345105022,92.1033210332,126.720119405,113.766034846,122.62753218,100.605784403,89.5853423337,121.615174146,82.5497787611,113.191273465,116.476138632,110.090034235,51.5549632995,102.346805737,85.3119273365,79.7243219209,102.166604408,121.549095345,160.7364685,104.494871623,114.334862385,114.827391058,115.035355415,80.6689836558,93.8738680674,82.7748097782,123.528711693,106.063253538,82.9491255962,128.292610472,84.7412054672,76.1081812451,91.7866666667,88.0116959064,117.286432161,99.4272745274,96.4921330926,104.441515327,101.960784314,121.910673949,91.2395437262,96.4965986395,117.192556634,112.303572132,116.398050975,131.395241362,136.371310866,65.6984332451,117.935823755,81.7219621413,68.3146067416,102.679192763,142.814520139,118.820799782,92.6057730328,91.0402550817,91.2874199689,96.5943458251,95.3882968417,94.9863947706,94.6502057613,108.644973288,114.65125877,92.4847664184,113.912453342,109.907223327,92.8696668615,108.460532054,105.537936082,119.038461538,80.7637571157,59.8759305211,117.065474625,94.0298507463,157.232704403,47.9582577132,124.666221629,118.34806276,132.545384566,206.413551721,98.8400702988,38.8888888889,124.409979771,83.8917191179,93.2502396932,117.008461105,98.5294117647,103.627983389,109.266202464,120.864306238,127.076835838,116.013763896,118.71826242,99.2957746479,121.731732059,122.110651884,112.843964036,122.461212976,121.869227928,101.954991817,103.534209334,124.167927383,116.898422782,103.245489919,120.097585894,114.096551724,96.6034406705,117.771000737,91.3817551599,117.460433743,90.0639400827,101.3,100.767027685,104.229480737,121.20359955,108.061116965,121.985111663,120.04621606,117.068170169,126.03046595,100.981647461,105.636672326,81.784989858,95.2307028892,91.2847222222,99.0034980452,56.0432140446,49.2227979275,145.193260654,103.723723724,101.813074566,81.3544987314,135.219079312,80.9512024282,101.610933547,94.1781834671,94.7507886435,96.5323089046,124.103419516,96.5364775239,101.151617595,115.095141556,92.6273458445,100.22366361,100.06514658,100.341670964,100.380387996,132.579446064,95.8522555253,128.529449018,97.4169413022,111.934477379,98.7228003784,121.049457177,89.0196078431,98.4914294104,110.668349052,100.386559619,102.18416735,70.6401199985,111.844103256,118.725324309,112.84274666,104.845758355,94.923580786,91.0619744628,98.8496628322,98.9680535734,103.009570352,93.6264910094,101.676479393,113.333333333,142.850447579,132.849439515,119.24968737,81.5499351492,127.458985409,108.139906003,97.7752639517,121.801994402,115.115511551,107.305071915,102.932681626,108.663532572,98.9071038251,93.8897579829,97.6876267748,123.848939472,119.891008174,121.133817871,114.243323442,106.759581882,108.60852385,105.27256479,114.162561576,117.868719611,100.89513803,110.946597904,115.025847214,130.384917518,120.022065584,106.507413509,120.111908784,121.078848257,119.234386757,120.979304748,123.090231568,118.920925628,85.8243080626,87.0802238806,114.513468939,102.150537634,77.4094536525,100.0,99.5995310606,95.4607977992,84.1982958947,118.914661623,117.640990371,91.3804601534,96.4796779793,123.47083871,109.94482573,119.443375784,120.323249973,117.324236132,128.530906119,119.771552202,118.041698842,118.636151331,99.3148946968,101.879065285,127.355484752,133.333333333,100.663900415,119.929155179,113.785037466,113.112958066,128.094620868,129.682500615,121.43795933,71.8232044199,63.168867438,119.236363636,86.445938955,119.974457216,113.419299986,58.6707882535,112.595303446,97.1836334926,75.7323803191,94.6760040499,94.2870413377,124.114573253,83.525394793,100.163398693,110.962671906,95.9211858945,95.3137410643,99.7052321297,94.8558758315,119.919995362,119.027671998,121.175319577,117.476354256,113.402255639,121.128154379,154.324324324,48.7961716764,100.227430041,89.3326592518,106.793478261,116.774733754,115.553851434,76.5755716676,112.06,105.443548387,122.259717661,90.1556420233,103.278358809,92.8027418126,93.1009374716,95.7403349798,142.665208561,97.9412291704,79.7054597701,63.0025940337,118.817852835,93.2016833927,98.7454624109,113.043478261,11.8685446009,93.1889941362,116.237528162,118.381535039,101.414819908,103.703703704,114.024274443,102.065262288,102.909218367,116.960507757,127.844712182,118.454391892,118.9296333,97.9892103973,139.256756757,117.701149425,97.3075679172,91.2373615792,114.42089509,115.318027851,125.137111517,97.7707006369,93.4669338677,111.37088204,122.680628272,98.7238386932,122.2291656,97.7883096367,113.34180432,97.0782800441,108.121019108,95.9754433834,98.6192246415,118.221494817,103.91029883,86.8010075567,110.95890411,103.550119332,95.2802359882,113.279600492,120.381062356,126.475903614,133.356032232,123.261560184,107.815079802,90.7048984468,120.678027265,123.835867385,129.070965139,117.618186515,94.848335562,96.5308962115,123.215211755,122.852760736,127.661759671,58.74846366,115.834421924,129.229756419,123.518344309,113.328912467,118.515629353,125.243732591,125.283889283,121.936979005,102.618816683,108.265093685,111.475035229,94.4087912088,118.99388369,121.420518602,87.1476888388,100.883699022,107.271418287,116.547619048,99.564111878,147.404192686,74.8841519926,120.225776105,96.069911634,119.259557344,109.840923269,114.985163205,119.521263604,122.018739353,115.652879157,116.191066311,126.962483337,94.1603317208,89.2955801105,70.4462326262,161.620400258,83.6862606232,100.656679663,117.76463631,126.374344772,122.589552239,118.56155317,92.892735379,52.96566077,91.9527896996,98.6486486486,108.658743633,89.7655042529,94.9024974341,106.338323772,114.437439846,121.733208479,138.026134801,122.643421853,94.6674311927,92.7008187135,120.922570016,113.139931741,77.9032519836,76.6932962834,126.175869121,124.284143904,124.678972713,79.580952381,101.250938204,98.6303227556,141.078324226,104.318305269,57.4846625767,126.758952918,160.177825677,122.014413178,129.260613392,127.172131148,124.027149321,122.972448584,105.68288854,115.886749383,129.803469705,145.070711211,100.847856155,79.1582639193,88.9654347248,59.6989247312,121.068744782,118.369098712,112.232198789,118.063583815,96.1884368308,112.938230384,116.395455941,100.0,121.964465824,99.9009312463,92.0714781402,96.8584070796,119.550115779,118.072588407,95.9408889568,70.5417812284,82.8220858896,113.381961648,77.4889157598,118.854175392,61.5902110857,98.9588263133,120.078431373,54.9902980248,85.7248494509,66.0215736041,118.108108108,138.574660633,107.142857143,74.5867615218,77.7659347687,81.3791650709,81.5796665756,97.8697255223,100.018147174,99.8045255302,60.0461627236,63.3477321814,73.8095238095,92.4277456647,99.3,55.0378700941,115.465631929,73.7224334601,60.112936345,85.0434008458,120.699379583,118.887603306,122.35473582,98.704954955,48.9476849068,117.534942821,87.7537577365,98.6231454006,77.4401197605,104.022713775,92.9406392694,169.14652568,126.876379691,103.764581124,111.230876217,122.990196078,103.446686233,95.5964648219,97.4743488556,118.527018569,68.5760026368,93.300248139,110.143023935,119.721045198,91.841995842,92.0735569679,91.135291984,85.3155989296,62.3526552437,131.54156268,163.48324673,116.340206186,129.453156413,127.402515723,134.427966102,111.221563755,99.4884058255,8.20143884892,25.0,62.2094981475,111.083645491,86.25991298,102.737734706,108.812719036,47.4656357388,90.8895631394,92.8967254408,69.7875816993,75.0862343875,154.461974536,96.0952380952,105.35450517,100.960061444,159.285856772,109.533306741,82.9970752124,144.904154801,62.9392971246,46.9855447809,99.9029126214,108.960810216,112.06557377,166.81653372,106.505135633,105.894982497,163.272921109,139.966834593,106.171672153,73.411154345,102.690649621,111.720067454,122.174169452,163.803384367,92.5251149327,120.756948551,104.289901412,29.7153883261,111.233631978,105.191516303,90.02527894,72.2340645885,97.3420479303,9.10606060606,141.785974278,151.255558462,163.399166516,111.007171812,112.15661104,119.757907068,119.706300332,118.983492615,96.1632368329,90.5976239116,127.276638463,99.2947103275,113.855150697,115.11257325,114.381591563,107.695439739,109.126691267,127.13454075,95.4908478349,116.60710031,86.8766333967,99.7144451374,107.988900248,125.160630841,116.993118052,37.8325762492,48.4447182014,118.572047984,120.675825826,122.884043731,122.431046368,52.388115833,38.3492901948,96.7440974867,109.054669704,100.48272741,106.842762063,121.023316062,122.599382828,118.899929707,114.217424827,122.33485386,118.045476536,114.12051126,122.843585833,119.241529375,111.342894394,110.686190342,102.652046411,107.704766312,109.971720152,113.174708085,118.552546744,118.486548698,121.63963964,119.581777446,118.986160784,118.90790546,114.44133667,118.192108668,95.5325593135,120.672061928,109.507883421,37.8006872852,52.4117239788,117.553746608,79.4229934924,97.4102063344,122.416481069,122.23869533,121.118660948,109.488817891,101.093493712,129.133025167,110.742439024,125.451030928,133.102812356,110.635310635,129.606066198,162.321278385,110.341394026,117.921255091,132.100698729,113.17233809,120.136324908,106.343673754,112.78604119,99.2125984252,125.657719904,125.75965273,80.9205819223,86.784473012,115.151515152,118.9678511,94.8422403734,125.812364606,120.04805492,117.968234604,116.625976562,130.969030969,73.6032531825,72.7440633245,98.3422939068,64.6705962519,144.382673153,94.7696301103,97.2286523383,94.904812059,106.541769923,174.051026758,77.9347255675,142.91901256
