AADR,AAXJ,ACIM,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,ANGL,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,BAB,BBH,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BOIL,BOND,BRAQ,BRAZ,BRF,BSCH,BSCI,BSCJ,BSCK,BSJH,BSJI,BSV,BTAL,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEMB,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMBS,CMF,CNDA,CNY,COPX,CORN,CORP,CPER,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DGAZ,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDEN,EDIV,EDV,EDZ,EEB,EEH,EELV,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFNL,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMCB,EMHY,EMIF,EMLC,ENOR,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAUS,FAZ,FBT,FBZ,FCA,FCAN,FCG,FDD,FDL,FDM,FDN,FDT,FDTS,FEM,FEMS,FEP,FEU,FEX,FEZ,FFR,FGD,FGM,FHK,FILL,FIW,FJP,FKO,FKU,FLAT,FLM,FLN,FLOT,FLRN,FLTR,FMK,FNI,FNK,FNX,FNY,FONE,FPA,GAL,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GHYG,GII,GLD,GLL,GLTR,GMF,GNMA,GNR,GOVT,GREK,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GUNR,GVI,GWX,GXC,GXF,GXG,GYLD,HAO,HAP,HDG,HDGE,HDV,HEDJ,HGI,HILO,HYD,HYEM,HYG,HYLD,HYMB,HYS,HYXU,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDLV,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IHY,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDA,INDL,INDY,INKM,INR,INXX,IOIL,IOO,IPE,IPFF,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KNOW,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LEDD,LEMB,LIT,LQD,LSTK,LTL,LTPZ,LVL,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPA,MLPG,MLPI,MLPS,MLPY,MNA,MOAT,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OIH,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PERM,PEY,PEZ,PFF,PFI,PFIG,PFM,PGF,PGJ,PGX,PHB,PHO,PICB,PICK,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPH,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QLTA,QQEW,QQQ,QQQC,QQQE,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RINF,RING,RJA,RJI,RJN,RJZ,RLY,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTH,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SJNK,SKF,SKYY,SLV,SLVP,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMH,SMIN,SMMU,SMN,SOCL,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TTT,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGAZ,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTH,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEGI,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WEAT,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,YANG,YAO,YCL,YCS,YINN,YMLP,YXI,ZIV,ZROZ,ZSL
118.547832072,112.889968242,118.728885135,117.943548387,118.271010737,117.117353636,119.741652755,120.9602906,100.722365039,119.368983957,103.073457597,100.180521708,60.9795728877,100.450928382,110.558280776,103.139880168,122.167868177,108.934072705,91.7939913016,109.266929134,115.870018881,105.722891566,108.144062297,111.553784861,100.533395176,115.051007557,125.127334465,115.115539129,103.531786075,152.64171123,96.7177150075,139.960532807,118.50678733,78.2882882883,189.29740519,103.258188005,99.9345406939,44.6063663327,99.909327893,122.90275762,106.402357353,102.228525122,101.502865175,99.797498511,99.7086763775,114.352790154,106.28074558,116.725673211,98.7414330218,96.9985358712,103.792325056,105.445544554,105.495049505,105.514705882,107.534516765,106.837944664,99.7781885397,95.7074025405,100.083822297,98.4463120646,101.832025118,86.8789982306,71.0396711937,78.401569012,126.506412748,104.067733067,105.570866142,104.45423397,117.926356589,106.597510373,116.0,106.388888889,98.7212276215,100.681644293,121.072909136,100.49382716,101.920087775,104.833221024,103.475670308,100.56483899,88.6272040302,101.8735363,90.2985074627,116.647982063,102.55169797,89.4773955966,101.643940702,110.01792918,111.7003367,134.760552256,100.629290618,123.449959317,88.3619646746,215.13125024,131.80764774,113.023255814,114.605852887,116.797541823,102.447690486,122.077680152,108.950276243,99.393479909,89.6605744125,91.3162705667,99.0254872564,100.0,109.499136442,101.048291572,101.169590643,154.267241379,96.0784313725,89.5684113866,81.8672530988,113.913043478,80.9016300011,139.074936177,119.351389879,102.875457875,120.281040268,116.435942613,121.598451327,123.323956868,108.548563114,17.3841059603,91.4212548015,104.554305089,82.8,114.58469588,118.224997127,106.120031797,118.789097408,116.523638633,135.001208605,123.32361516,106.805293006,98.4316598036,98.3483483483,89.0006508298,117.256662804,126.167820069,111.041194731,98.8708806051,123.322809787,81.7931793179,120.273472209,121.761063559,113.220994756,41.3415468857,158.679279842,95.1273046532,51.7835671343,124.846153846,119.955323308,107.762777242,105.987110187,117.741312741,121.740765135,119.905660377,95.1545916013,107.568438003,96.9873069277,122.813901345,116.979522184,121.784369495,126.223160859,97.548914212,97.625516834,59.2954990215,98.418079096,119.749216301,111.808950733,108.895283373,113.418868946,113.610859729,120.486976217,117.262160999,72.7611940299,122.263487099,122.278878211,120.578258498,113.047001621,152.017822226,57.081728712,123.060941828,76.1817440913,88.7843137255,115.023163468,134.772093023,109.910019455,105.818753686,106.653225806,107.055918151,107.507667689,108.886699507,112.230889236,107.641582622,113.932242101,90.0373599004,127.69583743,148.319615912,113.329348476,112.138228942,123.128438173,118.685004961,93.1964944649,53.6759282026,118.971398583,99.4993172508,156.610088453,45.5005787037,124.248496994,117.276537186,121.43928036,194.563003516,112.31367466,39.6690708528,128.466991582,94.2458100559,113.252427184,116.333804048,98.0664652568,106.495726496,119.042316258,118.361502347,125.056369786,121.878913983,114.553362329,109.726821192,134.790271413,122.944420131,118.555776892,121.929215822,124.402079723,124.432357043,113.362637363,116.43697479,118.598382749,106.095979248,122.481284545,116.925965665,110.170977641,120.22397892,106.858547114,116.950710356,104.145487405,101.490384615,101.284162002,104.414346627,117.450027012,107.139291063,122.374565325,120.526014866,116.460701928,116.665964705,118.25,111.682133904,76.3186613314,100.836231453,98.5739750446,106.213821618,69.9905704856,60.2171767029,129.111531191,106.262307995,112.469321312,92.5306069289,105.078336035,90.6293489674,112.598312598,98.8585017836,103.360298693,100.598086124,146.525135189,102.739834416,121.736281736,125.574085659,116.326530612,96.6492256174,97.614622057,97.6545842217,100.608901174,118.459495352,105.162465837,100.348027842,118.100224383,108.900763359,126.064139942,90.4421616793,113.414141414,117.98245614,106.783175355,105.217503218,71.3367307273,118.792295679,120.544090056,106.886045094,107.049608355,102.909887359,107.741420591,105.671181588,103.588421887,105.072476736,105.496365628,109.80156344,128.681818182,127.11647818,109.380097879,92.6911592886,139.697856521,106.434155141,112.01722173,107.125,120.127388535,119.939804364,115.075034106,118.166992825,112.850140056,101.578354002,100.871974574,121.215692878,121.049596309,116.28187111,118.08318264,131.899004267,109.772978959,112.601390498,111.540195342,105.136857893,101.763527054,112.174616006,118.710767745,127.69726248,115.651211115,110.253815261,120.666044195,122.208192363,119.101123596,119.879929049,121.690782422,117.955832813,101.349778916,103.824554212,133.909841553,121.441605839,133.882852504,121.988527725,109.316353887,103.913630229,110.129421222,116.15430622,118.27292467,101.447811448,104.070660522,123.940020683,113.798679423,118.428006473,120.570977989,116.866103505,126.057595281,119.816938685,117.454097627,122.16190701,105.537294564,111.092517332,116.703296703,123.648648649,110.336134454,124.324324324,108.770509577,134.124513619,126.469643431,128.805790109,120.738063733,74.6537396122,43.7339054154,112.373737374,100.13499282,96.4325529543,121.871879013,100.658212046,99.5415318231,107.760663507,86.5499320652,103.688489516,92.1319796954,156.384784521,104.828914235,106.496519722,111.266013419,99.520295203,98.0873330927,109.310018904,99.9510585444,120.708508942,119.532472325,122.137931034,118.688172043,116.776377657,120.563586532,149.662800108,45.1322290032,100.454860081,101.456554495,108.148148148,114.406440678,116.471366995,77.3931818182,113.670886076,100.8203125,122.860020141,95.4581993569,109.205484977,111.376075059,100.649233544,101.275702663,144.03421882,102.779708131,79.2193711601,61.4900489396,122.507821606,103.644883647,96.159122085,116.903515333,24.0968718466,100.809352518,117.68134715,115.138705416,94.5551000723,96.3319035646,114.905735452,118.882201653,110.997920115,114.79919001,116.309707532,129.818181818,119.458375125,102.609551945,142.079889807,101.902748414,106.526994359,109.304775281,119.285380663,117.653549099,127.047828477,101.700477327,101.546601547,117.391304348,119.384194321,105.672105672,122.517012004,102.717714739,119.176319176,104.756575266,95.7793400779,104.520166898,104.880636605,120.986984816,107.166123779,91.4185367869,117.22972973,122.267206478,113.967489464,113.87755102,121.283598464,130.575882914,146.271929825,123.098394976,110.816657653,100.864197531,116.150529204,120.643842616,123.50524109,120.745798319,101.793256249,99.7633136095,124.38438957,122.141081417,127.331738982,73.5914268585,117.428236673,125.448838263,117.997971723,118.946835443,117.7058921,122.277835951,125.664523044,114.277409171,116.515192899,101.197903014,115.057034221,102.935720641,123.396891128,134.593356243,84.8902121325,115.779288117,91.3875598086,110.528406834,103.644314869,126.422369237,70.8340872083,125.051449953,103.695996829,119.209486166,112.371455282,102.72565402,119.11842804,126.332293773,110.90487239,112.314049587,126.205079962,81.338264963,107.268877911,72.34770705,172.110617958,82.7873114925,114.207993304,117.786198186,124.404166421,121.067056459,126.471476004,98.6842105263,66.2939297125,104.620853081,100.240096038,99.7267759563,91.0028873917,104.660726525,104.936908097,132.64604811,122.969247084,134.067453626,123.331993569,101.224489796,91.1933631142,123.230621088,113.004819691,91.2106678097,58.3279535184,124.008288928,123.403070168,125.825946817,78.0756518546,120.917849899,113.533834586,134.619506967,129.807959922,53.1372444634,125.129927523,169.486197183,119.68836174,128.172122104,125.770350228,118.915343915,117.743742996,122.307482746,115.635545557,127.731543624,143.446551365,95.5069843878,79.1505791506,87.3718741597,56.146451217,121.233455365,119.266055046,118.344591845,120.906432749,109.651699538,120.3125,117.368742369,114.358489145,121.901140684,100.059358924,101.685107577,101.101395349,120.634920635,118.97613668,100.939120415,94.7524752475,107.917700745,125.761571338,92.3628274839,122.562599893,60.9287925697,113.28934967,53.4035852713,67.5772248577,63.7368421053,122.752657179,104.84280532,75.4022277228,81.8277193735,92.5495207668,80.2919708029,99.67199672,100.036297641,100.011839924,61.978273299,79.5077581594,83.0833623997,86.1633040346,103.289036545,55.998178921,111.917867654,82.9415954416,75.1684810783,89.4372112558,119.91206921,118.239255133,122.214805588,100.0,46.8762515018,113.948562784,103.673835125,99.6051332675,75.1811594203,105.594192635,103.664868167,133.628879037,98.301795245,137.043580683,93.4670116429,86.5547404063,95.473431402,100.615858353,99.5687965504,116.043913713,66.4516129032,99.9587628866,129.5764837,120.717202201,101.231362037,101.991631799,101.256356566,101.19665272,104.757040712,78.2528735632,167.219291635,118.538196619,136.214722716,123.51908867,79.0944123314,150.129714628,99.7511560467,3.90870185449,17.3666964552,59.7701149425,93.8855314611,109.197530864,95.2732862337,85.4452726559,44.3301555444,105.047945205,94.8731227343,94.8496027242,105.21791585,164.65878071,98.1255857545,82.5859697387,97.8865406007,160.421176934,105.914691943,108.302852963,147.631484818,81.4481359371,69.419525066,93.9729486023,125.380595319,99.7884940778,168.440292445,122.433035714,112.071552222,169.007167507,153.635634029,137.021232814,69.4132334582,137.917243501,98.0712166172,119.54459203,168.928086839,94.6103896104,105.157068063,94.5415879017,41.9114912607,118.822700035,93.7948152234,105.571740714,85.9974259974,100.35971223,4.09952127301,144.90002531,145.330973406,157.592820693,110.503089144,114.557124519,122.032326444,120.893007582,122.245199409,104.183805383,104.786810688,126.220204313,101.716304897,121.843051211,115.633587786,122.176526416,114.595666394,117.5,125.071678879,99.6152328933,121.450292398,100.817584774,99.9179924553,107.396193772,128.846153846,118.681898067,26.7337215458,45.22313517,118.192402853,120.826999088,123.102975909,120.243279772,43.6629649216,27.1063257066,100.047832243,94.324853229,115.06327184,135.199912845,121.2914707,124.043126685,118.832210459,115.688970364,122.615020298,119.045315272,116.562204244,121.782053753,118.379685611,123.687064291,124.025055567,115.547426182,107.339449541,116.390115793,118.283093054,118.961083875,119.241815049,121.102729885,120.214559387,120.4784689,121.239850925,117.018160516,119.085198905,109.235352532,121.067939065,117.355565993,26.7276887872,43.5177182368,119.683210137,101.227513228,106.668895203,121.615446133,122.482025076,129.53886693,135.045080361,114.007416016,121.849205682,127.124936879,118.587249327,143.268337976,109.725462049,130.942620165,207.100062595,113.738931734,118.013068013,127.278396807,115.95358224,118.110456967,108.783548275,121.157801939,113.804620095,128.803026209,125.542495479,83.2258064516,101.026833631,113.696241767,115.429173249,117.039773962,124.399198932,110.732240437,115.792115186,112.735621073,131.942702092,69.9429183018,77.1337767923,108.065226972,63.8044126416,148.088807507,86.3797600417,99.4240837696,84.933846485,202.099236641,101.305455763,110.246856078
113.606331727,110.424061274,115.519425676,115.41218638,116.882636061,114.491992649,117.863105175,119.080680672,98.0205655527,116.310160428,101.004195612,100.631825977,60.1439182916,100.565870911,107.825274469,102.888033783,121.009268795,109.365372766,91.8474375848,110.787401575,113.768969776,105.220883534,107.235561324,110.205332516,99.1419294991,114.463476071,122.807017544,112.903744175,104.372687521,150.314438503,95.3179897683,137.789837198,117.646606335,76.2171171171,182.115768463,100.812420247,99.9345406939,46.7082369976,100.510030602,121.335268505,103.134208411,101.782820097,102.584063142,100.190589637,98.8347055098,125.616910058,106.619907763,115.189244434,96.7601246106,96.9741337238,104.018058691,105.693069307,105.49009901,105.784313725,107.021301775,106.52173913,99.9445471349,96.4082347788,99.4471081308,98.114563751,102.407116693,90.9745474343,68.0843459614,77.4817357195,123.552662262,103.867783054,105.196850394,103.671071953,115.939922481,105.307053942,113.334117647,103.056481481,96.1636828645,98.3515336997,117.503866463,98.4567901235,102.194386029,105.626684636,103.416285998,100.522193211,87.1536523929,101.653981265,86.815920398,110.061659193,103.007019541,86.0691060096,101.183284429,104.616763783,109.961279461,131.60512766,100.629290618,120.716029292,88.3619646746,214.627772013,130.295480881,111.674418605,112.944898497,114.1345169,102.329253849,119.500760657,103.093922652,97.460197119,88.5117493473,86.6544789762,97.9010494753,99.3209435311,108.156303972,98.2232346241,101.259559154,149.568534483,93.5729847495,88.7419651056,81.1675329868,113.581780538,82.5262168016,134.539720679,117.925873129,100.311355311,118.183724832,113.793103448,118.196902655,118.729488983,108.548563114,15.7947019868,90.6347173953,107.617823286,81.3172631579,112.775234358,114.969165358,106.836248013,117.694369973,114.588859416,127.459511723,121.260372281,103.402646503,97.0858409883,97.3473473473,85.3563293199,115.582078022,122.685986159,108.878681097,101.674770394,122.138910813,83.2508250825,117.434840557,118.99471863,110.650104363,44.6269678303,148.578324157,96.0711150132,55.5110220441,121.961538462,117.513462843,111.258437801,105.521829522,116.023166023,119.051539602,118.358490566,100.3461006,106.505636071,95.32038538,118.918161435,113.225255973,111.266958192,123.407250968,95.8288540099,100.437937727,65.1924331376,96.1581920904,118.431556949,109.477247085,105.692480921,112.428970867,111.221719457,117.723669309,110.431912756,77.5101763908,119.390344019,120.239262601,118.160334485,111.547811994,145.465910184,59.9481172443,119.852262235,78.1377343113,87.3725490196,114.626075447,130.790697674,107.149805447,105.170041282,106.491935484,106.288587052,106.800906788,108.433497537,110.944149766,106.400310318,111.876665398,88.0448318804,126.974762373,141.735253772,109.38433951,108.336933045,120.904089931,115.983026874,92.8044280443,56.7986230637,117.02965101,94.8566226673,144.08319388,50.0289351852,121.509686039,114.530556077,117.541229385,185.90350661,110.952689566,41.7267713195,126.406734603,93.5355147646,110.345145631,112.640373882,96.918429003,105.128205128,118.986636971,115.633802817,120.772266065,118.555815927,111.441619271,106.618377483,132.076136764,119.649890591,115.37184595,119.32685635,119.826689775,121.143654114,111.428571429,111.922689076,118.598382749,103.156074362,120.294899601,114.91416309,107.549320473,117.358036891,106.607844336,114.875300193,102.790014684,101.482371795,101.480408298,104.397625617,114.846029173,104.643035447,119.715846995,117.724413951,113.84083045,113.178621067,115.5,110.058158615,73.0811204074,101.177015431,97.0766488414,104.548139398,69.4483734088,61.6979269497,123.913043478,105.671524222,110.99423992,91.7621776504,106.834143706,89.8139353728,110.024310024,99.1478398732,101.016386642,101.036682616,138.914480272,101.251591463,119.028119028,123.12897664,112.244897959,94.9351192968,96.4962825279,96.1742308864,100.648960461,116.002656042,102.824172487,100.70051758,115.519820494,106.396946565,123.881049563,90.0848593122,111.919191919,114.473684211,104.533175355,104.35006435,74.113310067,118.231476661,117.65924015,104.50944546,105.169712794,103.692115144,107.183160415,105.021473406,102.39888977,105.189871152,105.236483123,107.877330126,123.590909091,123.218963644,108.564437194,91.9226275477,136.937435735,105.682501503,109.674559959,103.0125,117.203821656,117.494356659,115.109140518,115.525114155,112.464985994,102.301766253,101.108304132,118.151203906,117.848904268,110.600281068,115.081374322,128.413940256,106.506090808,110.863267671,107.227648385,103.224596925,101.063126253,109.287308003,119.942056977,125.041867955,113.391272694,109.518072289,118.207282913,119.647172547,116.835662739,117.164688225,119.051446945,115.283842795,98.3011403305,105.157942201,127.371122517,116.51459854,114.150118646,117.973231358,108.277479893,101.106612686,105.78778135,113.995215311,116.118256222,102.946127946,102.891705069,122.182006205,110.160355747,117.446287712,118.053903173,114.271288475,122.810551373,117.280546978,114.666368115,119.790063724,104.981036662,109.227826918,115.604395604,122.297297297,109.495798319,124.08002808,108.276111312,130.93385214,123.032444587,126.513872135,119.089964856,74.0997229917,40.9576134549,111.111111111,101.068453806,93.6677814939,120.373805108,91.7354668482,100.674217907,106.654818325,85.5988451087,104.689773214,92.1319796954,158.627968338,107.598874241,105.104408353,109.175800139,99.8800738007,98.4409960303,106.876181474,99.2844165956,118.282264495,116.927429274,119.451812555,116.451612903,113.278164378,119.252575024,141.084434853,48.4918991572,100.494413132,101.607232546,108.080808081,113.525423729,116.810344828,78.0681818182,114.493670886,99.86796875,118.575025176,100.0,107.541843114,113.252541048,100.739404869,101.331360947,138.256040822,100.712300208,80.8456812432,64.2414355628,120.207349242,101.434491552,94.5816186557,115.108451758,24.0161453078,101.042266187,115.60880829,110.01321004,92.3800337593,93.6991569294,111.35671383,116.310308285,109.936754531,112.723590955,112.671108267,128.226818182,118.004012036,102.215657312,138.843663912,98.9429175476,105.882352941,108.110955056,116.347501168,115.74108128,123.665017409,98.5181980907,101.383801384,116.793478261,116.456038317,105.154105154,120.243647578,102.439992065,116.988416988,103.917179631,94.211596404,103.685674548,103.607427056,118.492407809,106.297502714,89.7282094503,115.337837838,119.95373048,108.789885611,111.603498542,119.089413055,129.875914731,144.444444444,119.993021633,107.78799351,101.868518519,113.469227754,116.760347471,120.597484277,121.769957983,100.283874541,99.9211045365,122.241409083,119.251087632,124.974376495,73.3243405276,117.252489748,122.273315643,112.807969934,116.185991561,115.493099448,119.371727749,122.082886745,110.559083888,115.121201775,97.9030144168,111.809885932,102.112989324,122.074229735,132.187857961,88.0535913658,113.913400771,90.4647983595,108.903456496,103.316326531,121.046102956,76.2318316145,116.445275959,104.06262386,116.403162055,108.398254908,96.9730173949,115.916091344,123.467647966,107.857695282,112.451790634,123.405456256,82.784129119,109.456598447,70.841889117,165.961078867,90.613624545,112.157355095,115.255482834,121.667745542,118.618856203,124.802293993,98.6842105263,66.719914803,102.488151659,98.6794717887,98.2088646023,89.9903753609,102.947224126,96.0917700413,130.780559647,119.554612937,130.994940978,120.739549839,97.5510204082,89.2150606254,121.30476649,110.350400083,82.0793382579,64.5577792124,121.047957371,120.611412376,123.287671233,79.764965112,118.103448276,111.168831169,131.332618792,126.10631784,53.3361726292,122.498850981,169.323943662,114.920761487,125.15044427,123.73430262,116.358024691,113.276055286,122.411914275,112.073490814,124.405369128,136.841008543,95.7271980279,81.1668811669,89.9704221565,59.0509306607,118.963672205,116.941896024,115.8386913,118.75,106.420478389,117.434210526,114.316239316,111.968517858,119.201520913,100.059358924,102.965158077,101.469767442,119.113756614,116.809557708,101.129249088,90.9900990099,103.834761028,121.078475948,97.8497281265,119.68566862,64.092879257,112.629594722,56.2633236434,67.256332909,66.3622291022,120.500810665,102.660217654,76.8254950495,81.8064792963,91.7763578275,81.8329278183,99.83599836,100.036297641,100.047359697,64.8942252716,78.4911717496,82.5252877572,87.1291966614,103.089700997,57.9103118598,108.833722772,82.264957265,74.6500777605,86.8332633347,117.318110906,115.62058359,119.018360359,100.056179775,50.1001201442,109.742813918,98.9695340502,99.8615992103,78.6684782609,102.436260623,102.506675855,120.487650412,95.4876273654,133.804475854,91.8499353169,83.7048532731,95.0165115581,101.270207852,99.803998432,103.813559322,74.7836812144,100.041237113,129.72972973,118.338363217,102.655386162,103.12334728,102.542626383,103.255230126,110.812782723,74.5440613027,158.402411454,115.921903655,122.63666864,121.256157635,75.3371868979,143.145080822,99.7766282624,4.09415121255,17.6347929699,62.4417520969,93.2118734447,111.209876543,94.9481214343,84.2236171047,47.4159558455,101.788432268,94.6136716727,90.5788876277,109.214296486,157.279344859,96.6729147142,78.5419532325,97.4416017798,153.690218461,105.971563981,127.76152158,146.324229111,80.1293431397,67.9155672823,93.681995792,123.310384004,99.2808798646,158.340102897,127.845982143,115.753029429,159.569949562,144.783306581,136.895059756,69.5380774032,133.964005538,97.1439169139,115.749525617,160.108548168,93.7867395762,98.219895288,92.556710775,41.4280401636,117.976735989,91.3403199117,106.718863802,85.3307593308,100.764388489,4.37146011732,139.888635788,139.06995104,152.595460144,106.090026478,111.938382542,119.594594595,118.269346492,119.852289513,104.559877776,106.071631609,123.29738933,101.766784452,120.816021661,112.254452926,119.550775071,112.988143908,114.733009709,123.192099395,99.9544833864,118.315789474,102.694008846,99.9317697228,103.013264129,128.515625,116.274165202,27.5807305453,44.7881424198,115.019647795,117.512921861,119.760510156,117.735395705,43.7511017099,27.9407806191,100.237247924,94.2221135029,112.486659552,131.430439046,118.8763188,121.419586703,116.586461341,113.062022609,120.957374831,116.819867763,113.906273851,119.823169045,116.127569528,123.309062742,121.559911093,115.534361118,105.80780594,113.381878954,115.552643076,116.655512397,117.016082711,119.558189655,117.762452107,118.197767145,118.685944363,113.781487991,116.782090514,106.181727905,118.595692523,114.725223109,27.5173412471,43.668971478,118.416050686,96.5079365079,105.866622096,120.70147378,117.839740923,129.143610013,131.5333856,111.904366595,119.946204926,128.529754747,112.511224184,141.550603528,108.202045577,128.538309878,201.466511669,111.111111111,114.612414612,125.354232496,113.975782038,115.587328287,104.70547229,120.158683515,114.055107153,128.43825993,122.671790235,80.3559510567,101.163864043,110.209221232,115.218536072,112.084329494,121.862483311,105.31147541,112.174630023,112.107298212,128.656168463,69.8894042098,80.310421286,105.799911855,64.6690518784,145.387960632,83.0412102243,99.0052356021,87.7109749804,201.781170483,104.251845456,112.311752833
