AADR,AAXJ,ACIM,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,AFK,AGG,AGQ,AGZ,AIA,ALD,ALFA,AMJ,AMLP,AMU,AND,ANGL,AOA,AOK,AOM,AOR,ARGT,ASEA,ATMP,AUSE,AXJL,BAB,BBH,BBRC,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BIZD,BJK,BKF,BKLN,BLV,BND,BNO,BOIL,BOND,BRAQ,BRAZ,BRF,BSCH,BSCI,BSCJ,BSCK,BSJH,BSJI,BSV,BTAL,BWX,BWZ,BZF,BZQ,CAFE,CANE,CAPE,CARZ,CBND,CEMB,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMBS,CMF,CNDA,CNY,COPX,CORN,CORP,CPER,CPI,CQQQ,CROC,CROP,CSD,CSJ,CSM,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DDG,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DGAZ,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DIV,DJCI,DJP,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDEN,EDIV,EDV,EDZ,EEB,EEH,EELV,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFNL,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMCB,EMHY,EMIF,EMLC,EMLP,ENOR,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAUS,FAZ,FBT,FBZ,FCA,FCAN,FCG,FDD,FDL,FDM,FDN,FDT,FDTS,FEM,FEMS,FEP,FEU,FEX,FEZ,FFR,FGD,FGM,FHK,FILL,FINU,FINZ,FIW,FJP,FKO,FKU,FLAG,FLAT,FLM,FLN,FLOT,FLRN,FLTR,FM,FMK,FNI,FNK,FNX,FNY,FONE,FPA,FPE,GAL,GASL,GBF,GCC,GCE,GDX,GDXJ,GEX,GHYG,GII,GLD,GLDI,GLL,GLTR,GMF,GNMA,GNR,GOVT,GREK,GRES,GRI,GRID,GRU,GSC,GSG,GSP,GSY,GULF,GUNR,GURU,GVI,GWX,GXC,GXF,GXG,GYLD,HAO,HAP,HDG,HDGE,HDV,HECO,HEDJ,HGI,HILO,HUSE,HYD,HYEM,HYG,HYLD,HYLS,HYMB,HYS,HYXU,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICLN,IDHQ,IDLV,IDU,IDV,IDX,IEF,IEFA,IEI,IEMG,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IHY,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,IMLP,INCO,INDA,INDL,INDY,INKM,INR,INXX,IOIL,IOO,IPE,IPFF,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KNOW,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LEDD,LEMB,LGLV,LIT,LQD,LSTK,LTL,LTPZ,LVL,MATH,MBB,MBG,MCHI,MCRO,MDIV,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPA,MLPG,MLPI,MLPJ,MLPS,MLPY,MMTM,MNA,MOAT,MOM,MOO,MORL,MORT,MRGR,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OIH,OLEM,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PERM,PEX,PEY,PEZ,PFF,PFI,PFIG,PFM,PFXF,PGF,PGJ,PGX,PHB,PHDG,PHO,PICB,PICK,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPH,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QDEF,QDF,QDYN,QID,QLD,QLTA,QMN,QQEW,QQQ,QQQC,QQQE,QQXT,QTEC,RALS,RAVI,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RINF,RING,RJA,RJI,RJN,RJZ,RLY,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTH,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCZ,SDD,SDIV,SDOG,SDOW,SDP,SDS,SDY,SDYL,SEA,SEF,SGAR,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SILJ,SIVR,SJB,SJNK,SKF,SKYY,SLV,SLVP,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMH,SMIN,SMLV,SMMU,SMN,SNLN,SOCL,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDIV,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLT,TLTD,TLTE,TMF,TMV,TNA,TOK,TQQQ,TTFS,TTT,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGAZ,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTH,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEGA,VEGI,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VLU,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTIP,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WEAT,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMLV,XMPT,XOP,XPH,XPP,XRT,XSD,XSLV,XSW,XTL,XTN,XVZ,YANG,YAO,YCL,YCS,YINN,YMLI,YMLP,YXI,YYY,ZIV,ZROZ,ZSL
116.020195302,99.1001697793,118.047326253,113.899235444,105.39425932,107.029269417,104.484141451,114.253393665,90.6290115533,116.890328552,103.333661288,97.5138372199,46.1508753862,98.4262585555,98.8917861799,92.1360153257,130.48314239,106.74676525,102.157434402,106.483516484,72.0630829141,100.876644168,113.930600955,104.12788085,106.436851739,109.854014599,108.176733781,90.1563404748,110.324293876,93.0250052659,93.6149283958,94.4499833832,159.349074665,93.301369863,95.6584190529,95.8500669344,97.5473801561,87.870758274,261.369083848,96.7790591967,99.9126828203,29.9603174603,95.0761479446,99.6658308442,143.174193548,86.8493839578,99.201915403,93.271793172,97.2118735729,103.962536023,104.242165849,97.1152090561,69.0451514592,71.3564789875,64.1694590713,99.7814685315,99.4328922495,99.0999526291,98.5875572772,102.315160568,102.21343666,99.0610328638,88.4688090737,101.439588689,101.615945497,90.7257042646,149.658459095,127.388535032,88.0588235294,123.071223538,127.347173795,96.0857352223,92.9985201801,94.2289498581,122.830496424,103.609183753,98.5486486486,98.8144067797,84.5570534425,105.953224663,91.98860038,138.3665717,98.1145692377,94.65,98.5125579598,98.1743622749,101.15248227,101.458653846,79.0309106099,77.5335492827,94.5996624789,85.2128267974,99.4273244782,170.226678291,119.696611081,101.049868766,134.971622828,99.900530504,123.270733379,88.8189372954,224.308847185,114.661984197,104.55304929,116.982472762,107.121394231,98.714953271,122.015706806,84.332688588,108.320610687,89.5,67.6021047357,95.9489051095,102.643478261,111.808118081,93.1701019414,107.790582335,115.846645367,109.992343032,80.4295500833,70.6853772626,94.7134935305,83.7663551402,130.667737494,107.470182046,84.5712235379,119.854274098,105.619746611,146.241374604,106.008038925,96.9504021448,25.8164852255,82.8269436158,124.735729387,66.2213167489,88.4591248123,116.767371601,113.241935484,109.866984316,113.478801271,121.258442943,115.555218562,98.8270420132,105.435294118,98.0162350213,97.9436964504,109.086028545,114.227015922,117.633346185,97.1923223835,86.9018978883,114.630417164,84.6753246753,112.112603857,118.662952646,114.5716946,55.5397727273,102.641474201,86.5789262499,73.4497290789,91.9306435478,122.692307692,134.762379528,99.3628036639,114.468840211,114.043754411,113.08686406,74.866185711,89.5970470624,67.2951582868,115.908549655,97.8763746682,73.0424017332,142.209731544,79.355687048,87.3349949229,90.8443540183,89.6995708155,95.9125134457,90.4615116684,92.4012158055,96.7531141515,91.7711081794,129.475274505,84.2018927445,97.1136767318,113.009637387,106.7381317,111.765625,129.584086799,130.815177338,68.5631793478,114.004458385,83.4904458599,145.168032787,77.8367226643,144.790547798,113.591817825,85.1103981883,90.7102096251,92.8075228736,92.8867528613,90.3649635036,91.0138418079,84.8306332842,104.579153947,104.145936982,94.5548387097,113.636612022,85.8431470809,93.8786279683,108.594319009,94.9213304123,119.353654058,74.2941712204,59.9795550847,118.839590444,74.5873153779,130.21282929,61.3790970934,122.832291384,127.292517007,158.711829613,169.482772131,94.443116738,47.3837209302,156.38437091,72.011957949,96.0972525076,107.660035629,113.363792119,118.263718264,108.349705305,129.499409216,150.289955927,114.251626898,118.763727644,90.2116402116,102.412577934,132.174231332,114.079213646,123.708029197,121.383467279,99.3172940017,111.111111111,122.17747928,106.292283153,104.999692264,167.872058674,47.2677595628,120.983970578,116.159793814,104.074762658,131.001150417,115.201430292,92.2151162791,120.66720629,74.0834512023,100.118530225,99.2880620477,100.083269947,117.712073285,121.256582097,148.765432099,122.712550607,123.776557651,124.062095731,133.43373494,103.231597846,92.2056213018,106.907280647,128.982186414,97.2727113078,100.316122234,101.581162553,70.1162354706,63.056379822,168.005249344,101.857410882,113.516904929,83.8241310121,77.3717413973,120.36199095,81.1623471334,99.7122678525,97.765083183,97.1589803464,97.88,143.688760807,100.134563758,99.2704501556,117.917471224,90.3271692745,100.85237956,101.097560976,101.304201357,100.119346483,135.358444714,97.7616116396,129.693877551,98.345394443,113.133640553,106.003430532,118.810961449,79.0239324261,98.709915223,112.825994015,102.647500279,102.53626764,72.429638139,108.464871557,124.112734864,109.771083768,107.867730901,79.5399698341,123.106484526,88.7375113533,93.0627306273,99.6503496503,101.995728985,103.850734418,92.784213964,101.794749403,110.364250845,137.669094693,121.982890916,126.392961877,83.9418416801,166.399384181,108.109379509,99.1857073408,158.346972177,109.770196507,105.78125,105.388405493,111.114269471,75.9758806728,95.2492944497,114.846671653,98.2688556567,93.4812487728,113.629589487,118.812852588,113.417119565,121.534669734,89.6501029109,107.711138311,111.274911275,127.567716211,118.472824275,103.232909619,123.554603854,138.058761805,127.493403694,131.804891015,101.807451125,121.598669235,120.291155649,122.746984152,128.195746627,126.280918728,129.914802982,77.6595744681,94.2424740911,109.158324064,98.3442265795,96.2892119357,64.8841139546,97.0423661071,98.9164782694,89.6888185654,77.5862068966,111.423578508,113.107080164,92.5395503747,88.4208163418,120.061222259,126.335830979,113.538851351,122.637600216,126.972023114,124.555673383,123.995103021,129.613440268,119.603864734,100.051121011,109.446407538,124.843577475,124.044639838,99.6117556071,108.098693759,128.562238662,98.0877742947,122.770034843,121.5244021,122.228891557,77.1922428331,52.7059887809,129.293563579,84.9580943979,235.292353823,105.686735072,44.6375160234,89.8817966903,90.3763340198,113.329023917,98.2650936849,97.1644295302,112.436486813,147.896279655,86.6136034732,97.6693372178,105.537806177,98.3563933513,99.2392185772,97.9449059904,98.3237704918,98.1049070938,121.84550183,122.819127481,120.735549601,120.093682418,124.221627051,117.189143699,165.482041588,46.6138962181,99.8325782943,93.4655521783,102.893890675,112.290332608,108.166070938,103.944020356,84.6579129233,101.01814912,123.407812737,107.114779874,123.514431239,108.226337449,98.3797560532,68.5852090032,82.1950390758,95.9504771731,96.6572547591,97.6391982183,145.922561108,102.207075625,78.8256227758,61.6582914573,122.994104076,138.537271449,124.326446134,106.461460188,18.0702402957,96.6546438233,117.666241316,111.853202644,113.621176471,108.416770964,133.903642239,95.4358974359,95.1119972585,100.421662933,163.306908267,175.673595073,119.461606355,104.320078547,141.216931217,173.568281938,95.2178943309,91.9009370817,115.299918831,125.884665793,136.665648389,80.1721664275,95.1116408423,106.653855393,114.587332054,130.857230018,94.9257425743,124.333759046,98.6564825695,112.246049661,97.2249269718,95.5062263129,180.332261522,95.0675675676,100.517063082,108.119494447,116.774471755,105.189340813,92.2413793103,109.621686029,88.916500994,95.0240770465,127.695516163,128.598130841,154.232873144,116.459472899,130.776092774,106.697674419,94.5877910636,122.067957618,165.504484305,144.574533444,134.901158828,92.5397028689,98.5365853659,120.727689443,128.739603327,132.685035116,73.2561983471,127.743839304,133.180457492,126.404494382,115.098152425,140.153222172,128.076923077,124.231361761,138.938944873,108.468357917,131.870967742,125.684284726,92.8225451343,120.483870968,108.376963351,72.8026533997,100.534491343,103.044412607,128.904344779,104.264392324,190.313901345,116.661764706,119.446026773,121.981981982,52.6700874192,174.131401284,98.0776699029,101.456518916,133.623087622,132.141293242,171.843971631,133.721039083,132.752382408,134.661921708,101.332364341,100.585807482,128.048068886,94.6107692308,79.7973400887,77.3484201537,171.32860466,59.6880623875,97.1946230275,125.687981587,120.107930549,127.762737643,118.329110036,87.3697270471,70.1754385965,96.9365426696,99.4232987313,107.634730539,86.9387237941,96.6557377049,153.362170665,96.9729317575,137.761221152,129.931466413,123.821548822,79.9515235457,68.0877879183,127.061532022,118.168197512,46.8643926641,124.556170886,131.171299596,122.791946309,121.690326841,75.1627906977,99.3640699523,100.844484864,125.027203482,98.0782751348,50.715927373,124.770246218,176.769777643,110.926430518,122.085452478,135.93273563,132.552932216,132.359698064,105.183884724,131.229773463,132.003325021,163.104512715,98.7914558741,74.5866666667,81.1765841327,54.767003529,127.716000558,121.598101266,117.842235585,116.767612369,90.8984830805,112.380106572,126.119322473,101.136363636,124.397208122,100.059394179,93.4025974026,97.6049015967,115.822072072,120.811665684,98.1156069364,86.0106382979,87.3982654595,108.304285421,72.2716865937,121.081451061,54.3107876712,103.819742489,115.487763996,59.7100265469,79.0360536481,63.5873229939,112.719163334,128.082660729,126.78469446,79.9363057325,90.0577756379,83.8672696007,79.9480856587,100.199412043,100.00907194,100.0,57.9368607758,77.3053561568,74.7642313373,72.4586704186,91.3947536788,100.194615634,62.5907527703,132.022211939,72.23281413,73.7548964745,99.4650022292,125.273878666,129.793982301,125.763286497,99.7186268993,46.953369906,125.628708675,94.0004355401,117.633711507,99.9207606973,64.7792313982,99.058006941,160.655737705,83.6650141643,221.09517601,290.401396161,89.156058463,102.954694682,105.286279104,101.292307692,114.492078285,95.7058599696,97.888150176,172.641488954,48.9987325729,96.8619246862,75.991894198,124.035430116,93.0076310551,92.9771976206,94.3845803612,91.4737387699,115.635707845,92.8624953166,78.7115292617,104.118233145,189.313556861,116.688510266,225.806451613,127.951216126,106.010362694,62.6174981923,99.9886006289,18.6479591837,49.0532544379,55.6161257606,102.546082991,89.6454689489,101.049349077,102.073160284,39.5788336933,96.9643487469,120.607734807,55.3053269814,87.4014371631,166.548900619,97.9742173112,118.314150305,103.186646434,147.553007068,96.2552234008,95.2850105559,131.241803692,66.1835748792,49.3703284258,102.269288956,110.461363205,111.172428331,173.009036399,120.689655172,108.739946381,174.124967591,145.860277455,113.291384754,95.4128440367,99.7846738442,109.943502825,117.889530091,193.848611943,102.026675905,161.583740499,111.158690176,25.5016486105,113.10603691,109.464285714,92.9698708752,73.4846595161,95.4017857143,20.684110971,158.913916536,155.07059376,143.5525392,130.406091371,119.227773451,126.325632563,128.768768769,122.91184002,96.8868466399,96.1473279855,130.233055886,99.7007481297,111.946267432,110.555018031,112.970936491,101.970245275,95.5877162019,107.486176095,118.302180685,97.1502590674,118.450620934,92.0281845814,99.9835742444,126.759983532,135.182662539,115.463444478,53.6314363144,72.6904922454,129.884273999,128.006107647,126.554550265,127.040179686,71.8655589124,53.0135746606,120.038707756,98.9463601533,105.819592629,99.843838728,95.9063708097,124.497991968,123.461596047,121.411666435,124.447806354,117.812456066,120.304214346,123.859333715,116.643925213,124.055925781,111.621879689,103.5115032,104.745356501,110.222023543,114.198376726,114.280274181,121.66408939,121.652034129,98.3717235902,117.97564688,132.027148162,126.802070888,121.004817619,124.203161441,120.91318188,90.1411710252,127.498895922,108.042895442,53.5104826914,72.0984215413,114.408641523,82.1760467787,96.0705045278,139.316239316,123.938274614,108.968609865,98.3337741338,100.232858991,148.657474293,160.995156636,111.064356436,113.333333333,130.196923077,124.847093178,132.25667528,119.924717691,110.577889447,121.278968066,116.855855856,126.280676674,120.59602649,110.848382487,104.87804878,132.908562486,128.139795783,102.5,114.701567447,90.5426636769,113.347320852,158.654307176,89.5665227998,123.812908729,137.691996766,121.346595256,135.856873823,123.385504247,133.055623472,77.299270073,44.579358196,106.312292359,83.0566954644,111.87139324,138.200125865,106.372303061,98.2191041554,96.6592356688,98.6437529806,127.516556291,87.5110630347,141.663565314
