"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","tda_DXY","tda_Oil","tda_tgt","vol_DXY","vol_Oil","vol_tgt"
"14/7/2006",0.113824956119061,0,NA,0.0604173315174046,NA,0.194215061052128,NA,NA,NA,0.00678937737348238,NA,NA,NA,0.220246130756112,0.393010021075775,0.125322078225098,NA
"21/7/2006",0.113812975585461,0,NA,0.0604064951778994,NA,0.19430225883758,NA,NA,NA,0.00678805868600412,NA,NA,NA,0.220236618420323,0.392950982190295,0.125315586687899,NA
"28/7/2006",0.113801017403603,0,NA,0.0603957267583438,NA,0.194389586325176,NA,NA,NA,0.00678674192393686,NA,NA,NA,0.220226152176969,0.39289222772525,0.125309565090324,NA
"4/8/2006",0.113529913127422,0,NA,0.052207893986912,NA,0.183145968939603,NA,NA,NA,0.00542593159412057,NA,NA,NA,0.196351300477539,0.445758839629469,0.117110065372356,NA
"11/8/2006",0.113518126308918,0,NA,0.0521988919150377,NA,0.183229986109417,NA,NA,NA,0.00542490541318049,NA,NA,NA,0.196346822329946,0.445695139342752,0.117104254889667,NA
"18/8/2006",0.113506376743317,0,NA,0.052189915823126,NA,0.183316803901089,NA,NA,NA,0.00542388560327314,NA,NA,NA,0.196340305262725,0.445631952232132,0.117097137177655,NA
"25/8/2006",0.113494619727135,0,NA,0.0521809334748131,NA,0.183402334312114,NA,NA,NA,0.00542286240453076,NA,NA,NA,0.19633579275191,0.445568682659332,0.1170893943973,NA
"1/9/2006",0.113482892513275,0,NA,0.052171956983546,NA,0.183488582030843,NA,NA,NA,0.00542184254086475,NA,NA,NA,0.19632921568364,0.445505350751211,0.117083052009895,NA
"8/9/2006",0.113471165299416,0,NA,0.0521629783165814,NA,0.183572316179037,NA,NA,NA,0.00542082381345487,NA,NA,NA,0.196325161619919,0.445442038464254,0.117076681606755,NA
"15/9/2006",0.113459512591362,0,NA,0.0521541339965396,NA,0.18365830096929,NA,NA,NA,0.00541981544328623,NA,NA,NA,0.196319089947712,0.445379908527286,0.117068751115886,NA
"22/9/2006",0.113447844982147,0,NA,0.0521452116309414,NA,0.183742844942219,NA,NA,NA,0.00541880040073691,NA,NA,NA,0.196313615011836,0.445316841632717,0.11706268638155,NA
"29/9/2006",0.113436199724674,0,NA,0.0521363408567632,NA,0.18382824471105,NA,NA,NA,0.00541779692592693,NA,NA,NA,0.19630898900856,0.445253972888227,0.117054655609473,NA
"6/10/2006",0.113424591720104,0,NA,0.0521274623979416,NA,0.183911500835622,NA,NA,NA,0.00541677973490339,NA,NA,NA,0.196303410685185,0.44519155602273,0.117049290323618,NA
"13/10/2006",0.113412998616695,0,NA,0.0521185817050229,NA,0.183997070787988,NA,NA,NA,0.00541577031138361,NA,NA,NA,0.196297578165674,0.445129210884676,0.117041788145256,NA
"20/10/2006",0.113401420414448,0,NA,0.0521096735242305,NA,0.184080622366955,NA,NA,NA,0.00541475909617086,NA,NA,NA,0.196292578319099,0.445066178106628,0.117036188586917,NA
"27/10/2006",0.113389857113361,0,NA,0.052100887923251,NA,0.184165883737565,NA,NA,NA,0.00541376272333607,NA,NA,NA,0.196286524519833,0.44500415719848,0.117028783897535,NA
"3/11/2006",0.113378331065178,0,NA,0.0520920734116762,NA,0.184249725332388,NA,NA,NA,0.00541275833981783,NA,NA,NA,0.196281526368815,0.444942052600812,0.11702186394649,NA
"10/11/2006",0.113366849720478,0,NA,0.0520833353567267,NA,0.184333755118974,NA,NA,NA,0.00541177052226044,NA,NA,NA,0.196276588708577,0.444880423975861,0.117014126317602,NA
"17/11/2006",0.113355353474617,0,NA,0.0520743667836185,NA,0.184418281243791,NA,NA,NA,0.00541074937196872,NA,NA,NA,0.196270903369129,0.44481681597987,0.117008883251622,NA
"24/11/2006",0.113343894481659,0,NA,0.0520656088970838,NA,0.184501844347937,NA,NA,NA,0.00540975334158835,NA,NA,NA,0.196265716626044,0.444754887999863,0.117002188787484,NA
"1/12/2006",0.113332465291023,0,NA,0.0520570319927706,NA,0.184584798017991,NA,NA,NA,0.00540877702607768,NA,NA,NA,0.19625954878702,0.444694681162913,0.116995163013227,NA
"8/12/2006",0.113321036100388,0,NA,0.0520482689951934,NA,0.18466800992111,NA,NA,NA,0.00540778082113133,NA,NA,NA,0.196254451414054,0.444633145783859,0.116988343064652,NA
"15/12/2006",0.113309636712074,0,NA,0.0520395357522713,NA,0.184750799323956,NA,NA,NA,0.00540678861842474,NA,NA,NA,0.196249666328318,0.444571475151761,0.116981734825269,NA
"22/12/2006",0.113298252224922,0,NA,0.0520308474491881,NA,0.184834444843894,NA,NA,NA,0.00540580154741467,NA,NA,NA,0.196243493415592,0.444509951440593,0.116975461303318,NA
"29/12/2006",0.113286904990673,0,NA,0.0520221492131243,NA,0.184917224719036,NA,NA,NA,0.00540481347347424,NA,NA,NA,0.196238258153508,0.444448742762397,0.11696881167846,NA
"5/1/2007",0.113275587558746,0,NA,0.0520135127927365,NA,0.184999543393028,NA,NA,NA,0.00540383106304167,NA,NA,NA,0.196233113516167,0.444387642229859,0.116962357005168,NA
"12/1/2007",0.113264255225658,0,NA,0.0520048620032249,NA,0.185082743182634,NA,NA,NA,0.00540284486102555,NA,NA,NA,0.196228153519087,0.444326757435388,0.11695463899864,NA
"19/1/2007",0.113252952694893,0,NA,0.0519962504536073,NA,0.185165365554533,NA,NA,NA,0.00540186589789497,NA,NA,NA,0.196222561190369,0.444265831687378,0.116948125216218,NA
"26/1/2007",0.113241672515869,0,NA,0.0519875569593773,NA,0.185247801814562,NA,NA,NA,0.00540087786770385,NA,NA,NA,0.196217009496002,0.444204383727302,0.116942370135053,NA
"2/2/2007",0.267972528934479,0,NA,0.0519788751620794,NA,0.185330496805955,NA,NA,NA,0.00539989603186078,NA,NA,NA,0.196212191172358,0.444142854334698,0.116935686493049,NA
"9/2/2007",0.113219223916531,0,NA,0.0519704375380024,NA,0.185411324541213,NA,NA,NA,0.00539893558127664,NA,NA,NA,0.196206999120989,0.44408356886827,0.116928734350249,NA
"16/2/2007",0.11320798844099,0,NA,0.0519617938614011,NA,0.18549364673796,NA,NA,NA,0.00539795552645885,NA,NA,NA,0.196201569758136,0.444022757340509,0.116922276775535,NA
"23/2/2007",0.113196812570095,0,NA,0.0519533337336249,NA,0.185575829156136,NA,NA,NA,0.00539698741668783,NA,NA,NA,0.196196138683185,0.443962963423698,0.116914747586667,NA
"2/3/2007",0.113197863101959,0,NA,0.054609879443219,NA,0.182276801948766,NA,NA,NA,0.00554044269029578,NA,NA,NA,0.198463505865022,0.443531665124169,0.115577704928528,NA
"9/3/2007",0.113186717033386,0,NA,0.0546011783657519,NA,0.182359398726073,NA,NA,NA,0.00553944801093387,NA,NA,NA,0.198458332624158,0.443471093787189,0.115570548485894,NA
"16/3/2007",0.113175563514233,0,NA,0.0545924800329324,NA,0.182441283060267,NA,NA,NA,0.00553845400049241,NA,NA,NA,0.198452779736804,0.443410517012523,0.115564486156981,NA
"23/3/2007",0.113164432346821,0,NA,0.0545836793391121,NA,0.182524708234437,NA,NA,NA,0.00553743850926599,NA,NA,NA,0.19844687244531,0.443349380984178,0.115557920487697,NA
"30/3/2007",0.11315330862999,0,NA,0.0545751202559001,NA,0.182605999686944,NA,NA,NA,0.00553646231875356,NA,NA,NA,0.198441652478171,0.443290056558995,0.115550708701236,NA
"6/4/2007",0.113142237067223,0,NA,0.0545662658267629,NA,0.182689079171355,NA,NA,NA,0.00553544570537146,NA,NA,NA,0.198435998041857,0.443227928793414,0.11554528246124,NA
"13/4/2007",0.113131180405617,0,NA,0.0545576452491243,NA,0.182770138456151,NA,NA,NA,0.00553445706043043,NA,NA,NA,0.198431250046834,0.443167995636577,0.115538513550883,NA
"20/4/2007",0.113120131194592,0,NA,0.0545490581202795,NA,0.182852824803672,NA,NA,NA,0.00553347301703639,NA,NA,NA,0.198424435705616,0.443108478289643,0.115531730063753,NA
"27/4/2007",0.113109111785889,0,NA,0.0545403848969883,NA,0.18293484198283,NA,NA,NA,0.00553247991268693,NA,NA,NA,0.198419279714668,0.443048117424792,0.115524896068035,NA
"4/5/2007",0.113098084926605,0,NA,0.0545317587250733,NA,0.183016133841786,NA,NA,NA,0.00553149648492015,NA,NA,NA,0.198414557412017,0.44298785758745,0.115518195948754,NA
"11/5/2007",0.113087110221386,0,NA,0.0545231530564421,NA,0.183096885956225,NA,NA,NA,0.00553051112773491,NA,NA,NA,0.198407874039922,0.44292801416318,0.115513561656496,NA
"18/5/2007",0.113076157867908,0,NA,0.0545144934138391,NA,0.18317909473351,NA,NA,NA,0.00552952113648807,NA,NA,NA,0.198403148170264,0.442867537344932,0.115506205200967,NA
"25/5/2007",0.113065205514431,0,NA,0.0545059505569723,NA,0.18326021350801,NA,NA,NA,0.00552854304457728,NA,NA,NA,0.198396933027885,0.442808379768209,0.115499980094346,NA
"1/6/2007",0.113054297864437,0,NA,0.0544974599119374,NA,0.183341181512023,NA,NA,NA,0.00552756526997266,NA,NA,NA,0.198392654841599,0.442749167210627,0.115491971253841,NA
"8/6/2007",0.113043375313282,0,NA,0.0544889413788215,NA,0.1834215789507,NA,NA,NA,0.00552658963661855,NA,NA,NA,0.198387070193175,0.442689761010593,0.115486058830092,NA
"15/6/2007",0.113032497465611,0,NA,0.0544804846274903,NA,0.183502305597535,NA,NA,NA,0.00552562299785465,NA,NA,NA,0.198380487725303,0.442630863069285,0.115480235982531,NA
"22/6/2007",0.11302162706852,0,NA,0.0544718203913956,NA,0.183582992096653,NA,NA,NA,0.00552463211142371,NA,NA,NA,0.19837666859092,0.442570318711367,0.11547356809824,NA
"29/6/2007",0.11301077157259,0,NA,0.0544633517136264,NA,0.183663418441393,NA,NA,NA,0.00552366577478928,NA,NA,NA,0.198370399704099,0.442511680451269,0.115467483914823,NA
"6/7/2007",0.112999945878983,0,NA,0.0544548666988962,NA,0.183744010667405,NA,NA,NA,0.00552269074749255,NA,NA,NA,0.198364904384942,0.442452129104286,0.115461398396978,NA
"13/7/2007",0.180435225367546,0,NA,0.0544464894245971,NA,0.183824425191475,NA,NA,NA,0.0055217340047834,NA,NA,NA,0.198359466034912,0.442393845733389,0.115454039610844,NA
"20/7/2007",0.267627447843552,0,NA,0.0544380075545659,NA,0.183904076578166,NA,NA,NA,0.00552076179517697,NA,NA,NA,0.198353409419117,0.442334922292005,0.115448822360969,NA
"27/7/2007",0.11296758800745,0,NA,0.0544296150906696,NA,0.183984657881318,NA,NA,NA,0.00551979715380061,NA,NA,NA,0.198348012717163,0.442276739293533,0.115441177863516,NA
"3/8/2007",0.112956844270229,0,NA,0.0544212312834444,NA,0.184063147836482,NA,NA,NA,0.00551883665081155,NA,NA,NA,0.198342735132588,0.442218471750787,0.115435577345887,NA
"10/8/2007",0.112950891256332,0,NA,0.0522676631200797,NA,0.183989106923405,NA,NA,NA,0.00554581500832764,NA,NA,NA,0.199332684261576,0.442849277220995,0.116015453465616,NA
"17/8/2007",0.113213859498501,0,NA,NA,NA,0.19231115565941,NA,NA,NA,0.00707172370732269,NA,NA,NA,0.226206568838623,0.450053989470254,0.12435656232439,NA
"24/8/2007",0.113203041255474,0,NA,NA,NA,0.19239304264108,NA,NA,NA,0.00707044624743121,NA,NA,NA,0.226196471968963,0.449989628647998,0.124350410494527,NA
"31/8/2007",0.113192215561867,0,NA,NA,NA,0.192473975414357,NA,NA,NA,0.00706916766215356,NA,NA,NA,0.226186531121388,0.449924926764321,0.124345399037781,NA
"7/9/2007",0.113181427121162,0,NA,NA,NA,0.192555790853323,NA,NA,NA,0.00706790929215801,NA,NA,NA,0.226175639235235,0.449861861809992,0.124338798809292,NA
"14/9/2007",0.113170638680458,0,NA,NA,NA,0.192636771700529,NA,NA,NA,0.00706663936148841,NA,NA,NA,0.226166228293362,0.449798056805498,0.124332303839123,NA
"21/9/2007",0.113159865140915,0,NA,NA,NA,0.192717474820395,NA,NA,NA,0.0070653579553359,NA,NA,NA,0.226156116332026,0.449732891174604,0.124328159717639,NA
"28/9/2007",0.113149143755436,0,NA,NA,NA,0.192798242088303,NA,NA,NA,0.00706411693829482,NA,NA,NA,0.226145159500868,0.449670654674872,0.124321826797662,NA
"5/10/2007",0.113138429820538,0,NA,NA,NA,0.192879604438124,NA,NA,NA,0.00706283774769317,NA,NA,NA,0.226135901332944,0.44960643245508,0.124315224026159,NA
"12/10/2007",0.227765187621117,0,NA,NA,NA,0.192959596637361,NA,NA,NA,0.00706159490276178,NA,NA,NA,0.226125473314438,0.449543597673061,0.124309737472378,NA
"19/10/2007",0.154187992215157,0,NA,NA,NA,0.19304184508572,NA,NA,NA,0.00706032314253059,NA,NA,NA,0.226115583185771,0.449479616605065,0.124302631980913,NA
"26/10/2007",0.154179945588112,0,NA,NA,NA,0.193121793797085,NA,NA,NA,0.00705906406202093,NA,NA,NA,0.226105847720377,0.449416269178617,0.124297025241901,NA
"2/11/2007",0.113095715641975,0,NA,NA,NA,0.193201445384725,NA,NA,NA,0.00705782331096446,NA,NA,NA,0.226095693299375,0.449353771837696,0.124291266167239,NA
"9/11/2007",0.109997034072876,0,NA,NA,NA,0.139774589962184,0.10666235354619,NA,NA,NA,NA,0.084809417726259,NA,0.189493189186009,0.275373826754742,0.0872776373394494,0.116608985485166
"16/11/2007",0.148330613970757,0,NA,NA,NA,0.139074130373782,0.107011996122302,NA,NA,NA,NA,0.0849460717264436,NA,0.189806657651704,0.274780482767271,0.0874214459374004,0.116959215421098
"23/11/2007",0.110014505684376,0,NA,NA,NA,0.137738871082054,0.174348090992553,NA,NA,NA,NA,0.0828807536169423,NA,0.200923899911067,0.223522578666298,0.0845258798968639,0.0960599258342218
"30/11/2007",0.110005713999271,0,NA,NA,NA,0.137796775168259,0.174384280434976,NA,NA,NA,NA,0.0828651870854531,NA,0.200904869231444,0.223489187718494,0.0845170681046107,0.096042632256763
"7/12/2007",0.109996907413006,0,NA,NA,NA,0.137854419231303,0.174420180745626,NA,NA,NA,NA,0.0828496090470082,NA,0.200885944518724,0.223455899804149,0.0845085818064003,0.0960253648467891
"14/12/2007",0.109991200268269,0,NA,NA,NA,0.136954881263218,0.174810946899573,NA,NA,NA,NA,0.0828864892047346,NA,0.201000911212265,0.223676877785378,0.08455469241373,0.0961152012211009
"21/12/2007",0.176767811179161,0,NA,NA,NA,0.137012181198514,0.174846939751446,NA,NA,NA,NA,0.0828710876647599,NA,0.200982360947693,0.22364415937637,0.0845451643184855,0.0960981067427311
"28/12/2007",0.109973683953285,0,NA,NA,NA,0.137070214874223,0.174882679777073,NA,NA,NA,NA,0.0828554535458858,NA,0.200963490381886,0.223610767136165,0.0845366449068913,0.0960807493778752
"4/1/2008",0.131294339895248,0,NA,NA,NA,0.137128555276144,0.174918203618323,NA,NA,NA,NA,0.0828398692260208,NA,0.200944394899987,0.22357751519375,0.0845279935772795,0.0960634682084953
"11/1/2008",0.109956234693527,0,NA,NA,NA,0.13718628386881,0.174953876993588,NA,NA,NA,NA,0.0828243870410236,NA,0.200925856398066,0.22354461763407,0.0845186659337548,0.0960463121306869
"18/1/2008",0.109948232769966,0,NA,NA,NA,0.133813386148364,0.175997565850928,NA,NA,NA,NA,0.083047084979916,NA,0.201519130355048,0.224508167808937,0.0847384645894032,0.096376200267403
"25/1/2008",0.174788981676102,0,NA,NA,NA,0.133871584163721,0.176033220664429,NA,NA,NA,NA,0.0830316566455195,NA,0.201500516450565,0.224475108860298,0.0847288519968509,0.0963590612186168
"1/2/2008",0.109933726489544,0,NA,NA,NA,0.133651987547241,0.107189987779881,NA,NA,NA,0.00876961829915724,0.0791569925380078,0.0421779734237404,0.208256263850034,0.235829015335103,0.0878768378625481,0.0970913233642871
