"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","vol_DXY","vol_Oil","vol_tgt"
"2/5/2014",0.112060658633709,0,0.00956907225489554,0.0751663070461295,NA,0.255648556878152,0.208713341286047,0.0493523444324748,0.0557233035784647,NA,0.0318930609358417,0.127334153990024,0.0767821356207539,0.109817723977216
"9/5/2014",0.112052671611309,0,0.00957165471114186,0.0751549517029735,NA,0.255712014066357,0.208680872283164,0.049347904503661,0.0557344617392847,NA,0.0318897333893069,0.127331058221452,0.0767763206731316,0.109801028709527
"16/5/2014",0.112044669687748,0,0.00957431362787007,0.0751438561019823,NA,0.255776051644389,0.208649135693635,0.0493420261255654,0.0557456179690058,NA,0.0318865205327,0.12732762799203,0.0767701219230061,0.109784728389815
"23/5/2014",0.11203671246767,0,0.00957655662846872,0.0751326966446443,NA,0.255838517946164,0.208617222670469,0.049337776183689,0.0557571809633666,NA,0.0318832746279777,0.127324195965717,0.076764251822025,0.109768326547479
"30/5/2014",0.112028740346432,0,0.00957904276037104,0.0751213615790498,NA,0.255902273960567,0.20858480072871,0.0493334451760647,0.0557679082540003,NA,0.0318799672169669,0.127320470761605,0.076759053737861,0.109751675824805
"6/6/2014",0.112020768225193,0,0.00958171012167016,0.0751101962369068,NA,0.255964486281387,0.208552908819066,0.0493292477535327,0.0557792104857944,NA,0.0318767117274484,0.127317125954929,0.0767531363073976,0.109735266311868
"13/6/2014",0.112012848258018,0,0.00958439805350518,0.0750991386593249,NA,0.256029101368348,0.208521261568871,0.0493235148273278,0.0557900412354886,NA,0.031873504361294,0.127314085924229,0.0767459392246502,0.109719014776962
"20/6/2014",0.112004898488522,0,0.00958699916946401,0.0750879430868726,NA,0.256091127584136,0.208489233577457,0.0493193610261456,0.0558012769215946,NA,0.03187023896433,0.127310481129169,0.076740784376776,0.109702554164056
"27/6/2014",0.111996978521347,0,0.00958921650786327,0.0750766609847611,NA,0.256154671799243,0.208457005831352,0.0493151802484478,0.0558121086033586,NA,0.0318669248631006,0.127307181892513,0.0767350711953313,0.10968597807403
"4/7/2014",0.111989066004753,0,0.00959167180198028,0.0750657813645811,NA,0.256217290513808,0.208425843182611,0.0493096557183145,0.0558235422248529,NA,0.0318637971028518,0.127304420852419,0.0767279996072045,0.109669997631377
"11/7/2014",0.111981190741062,0,0.00959440690709274,0.0750545343843441,NA,0.25628050252713,0.20839367335691,0.0493055550905884,0.0558341231143202,NA,0.0318604926583058,0.127301074924107,0.0767221748791766,0.109653462158025
"18/7/2014",0.11197330057621,0,0.00959666619721836,0.0750435986402056,NA,0.256343470920781,0.20836242362301,0.049300054297898,0.0558454329833178,NA,0.0318573248032051,0.127297819385117,0.0767158104607406,0.109637398688507
"25/7/2014",0.111965425312519,0,0.00959929305325919,0.0750325321599676,NA,0.256405028723866,0.208330779905955,0.0492961320046183,0.0558561027226205,NA,0.0318540995082783,0.127294233260924,0.0767106674282919,0.109621131232219
"1/8/2014",0.111957579851151,0,0.0096019005467111,0.0750214716217361,NA,0.256467306009647,0.208299136065954,0.0492922470716785,0.0558673821905319,NA,0.0318508767636176,0.127290938350172,0.0767038592440158,0.109604882135936
"8/8/2014",0.11194970458746,0,0.00960423992129302,0.0750104503419508,NA,0.256530767688349,0.208267628845379,0.0492867735045743,0.0558781696604697,NA,0.0318476653599737,0.127286917083823,0.0766987029968593,0.109588684597329
"15/8/2014",0.111941888928413,0,0.00960692608670275,0.0749994158859136,NA,0.256592835727938,0.208236048877114,0.0492829580274274,0.0558889882784504,NA,0.0318444441418401,0.12728431514393,0.0766916022133687,0.109572465617315
"22/8/2014",0.111934073269367,0,0.00960939908652392,0.0749884124935501,NA,0.256654811657284,0.208204609498583,0.049277559854838,0.0558998726491635,NA,0.0318412388919986,0.127280934354056,0.0766868611309881,0.109556300383014
"29/8/2014",0.11192624270916,0,0.00961165528800338,0.0749775704217035,NA,0.25671751441261,0.208173544912278,0.0492722908092434,0.0559111472450662,NA,0.0318380920304875,0.127277256842898,0.0766805719526053,0.109540356085104
"5/9/2014",0.111918441951275,0,0.00961429850569934,0.0749665523060612,NA,0.256778886880309,0.208142080806412,0.0492685812980323,0.0559218978912787,NA,0.0318348732754222,0.127274646588402,0.0766740132475948,0.109524169200788
"12/9/2014",0.111910656094551,0,0.00961687345344819,0.0749556466939834,NA,0.256841540789704,0.20811087137038,0.0492633325202031,0.0559327057630919,NA,0.031831702309617,0.127271276798449,0.0766679021581803,0.109508148142942
"19/9/2014",0.111902855336666,0,0.0096189758427524,0.0749446221562468,NA,0.256902371112829,0.208079382062602,0.0492596703356115,0.0559437527595004,NA,0.0318284772737416,0.127267881525925,0.0766629209555513,0.10949194597524
