"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_FF_HML","ret_1w_FF_Rm_Rf","ret_1w_FF_SMB","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","vol_DXY","vol_Oil","vol_tgt"
"19/8/1994",0.00262784445658326,0,0.0542563920272954,0.0505465300377513,0.0536247150093057,NA,0.146511472654689,0.0984475457529563,0.0744623348753643,0.113173777880858,0.0252110742025663,0.0438737460241103,0.0159622319182477,0.00274083019676764,0.164048732096282,0.0780722355150204,0.0790683818087855
"26/8/1994",0.0123444925993681,0,0.0542772088958678,0.0561067810610133,0.0553271293162763,NA,0.154025844348358,0.0893566986143594,0.0777470879293986,0.101167215808855,0.0252251424475954,0.0439082431002867,0.0159602108438383,0.00274115689483806,0.160789187084907,0.0722788192067508,0.0910892744476551
"2/9/1994",0.0302975382655859,0,0.0456456114562852,0.0476900628093899,0.060430794424291,NA,0.140337172602854,0.0787032030578105,0.081406473652104,0.0931707150011018,0.0464382902799265,0.0551748460589732,0.025966402343164,0.0027211337728447,0.163773382828819,0.0754788851832842,0.0830630265291519
"9/9/1994",0.0124045694246888,0,0.045646300967717,0.047851237611697,0.0604763778312232,NA,0.140314766345943,0.0786767193103435,0.0814057456231968,0.0926268060479596,0.0460547973507582,0.0552305780784899,0.0259386489266635,0.00273323108036754,0.164026934323484,0.0755552168607656,0.0834626396413913
"16/9/1994",0.00806549284607172,0,0.045635465424009,0.047835151486756,0.0604860306625472,NA,0.140343695956372,0.0786920746499235,0.0813917637860819,0.0925624261249709,0.0460418446571618,0.0552420544317664,0.0259227189884519,0.00273208556772954,0.164052827909851,0.0755488482939547,0.083513012060424
"23/9/1994",0.00642465008422732,0,0.0502158890963311,0.0624041013514064,0.056210755410644,NA,0.138111742445037,0.0702217781471218,0.0736833885351872,0.105192638910466,0.0453561999013539,0.0528369209616406,0.0244657371382806,0.00274957414016945,0.160964514005446,0.0717463409515406,0.0858404190053763
"30/9/1994",0.00636521680280566,0,0.053306331072516,0.0589093829337841,0.0520107148253445,NA,0.138513215555354,0.0858921855033085,0.0737963970533099,0.0990207760887266,0.0454663749651649,0.0530823077914926,0.0287522544957005,0.00555005112554949,0.14771612301644,0.0718316446319987,0.0861522409413099
"7/10/1994",0.0104521363973618,0,0.0553098147593084,0.0526041104562649,0.0581440779524693,0.00164229463787811,0.145392096052483,0.0784710430889658,0.0789830617814275,0.101097913859939,0.0452290294206701,0.0490770877452843,0.024417805982976,0.00273031572147958,0.156100164884303,0.0716123434028408,0.07918884025371
"14/10/1994",0.00505904806777835,0,0.0503830445250194,0.0593673282606312,0.0559475216891125,NA,0.138286158053208,0.0703011139762454,0.0734826353672748,0.0983693076471367,0.0449244582061563,0.0524312478068023,0.0240199908023061,0.00274436344603305,0.158250376715041,0.071680139257591,0.0998123142474427
"21/10/1994",0.00302457809448242,0,0.0654087468424832,0.0515547384063294,0.0522211279614729,0.00163299223979337,0.148177875038792,0.0830058722582455,0.0767604868576607,0.101629372084556,0.044085448317014,0.0398805197557836,0.0215513267831052,0.00273824251008482,0.155045344922612,0.071951462025625,0.0843564439964425
"28/10/1994",0.0159708671271801,0,0.0653294151816938,0.0483201989481031,0.0559101636134619,0.00156436308406255,0.148124542452662,0.0826195017967142,0.0767508018509831,0.101999981744895,0.044077442926325,0.0397037322037091,0.0215313770554314,0.00273726004306654,0.1549767686215,0.0719405201274841,0.084413930349908
"4/11/1994",0.00510178599506617,0,0.0653382013855751,0.0482027572707062,0.0559954786068777,0.00156399671265097,0.148314565958836,0.0821831900668344,0.0767690639230311,0.102230720869195,0.0440927379046253,0.0397417154712076,0.0215214485444748,0.00273728246337333,0.154839082980186,0.071955739181034,0.084514018661392
"11/11/1994",0.00926483049988747,0,0.0651401019748341,0.037439187257577,0.0555872190373683,0.00156645866462424,0.147905957434207,0.0815260167450092,0.0766796832365899,0.101577686407867,0.0440391093602616,0.0396586483659151,0.0214800899691034,0.00273345954784789,0.168327655217331,0.0718701218567601,0.0844686049247037
"18/11/1994",0.0108406217768788,0,0.0651263648728078,0.0374303372797293,0.0555905622241869,0.00156797760197033,0.147933755489142,0.0815229683026422,0.0766675507583665,0.10152113998217,0.0440275239511034,0.0396683126396464,0.0214663676147476,0.00273234715386727,0.16835687092023,0.0718652436762857,0.0845226775331052
"25/11/1994",0.00951409246772528,0,0.0494073917817605,0.0377821791571619,0.050773381319187,NA,0.140069381701876,0.0675891572954137,0.0926506759732738,0.113619829581066,0.0480595488868495,0.0403805424328138,0.0338716588085494,0.00629554357003841,0.15997713074629,0.0728337335984015,0.0866898451473193
"2/12/1994",0.014648518525064,0,0.0543117876351424,0.0457026165739793,0.0458880983965284,NA,0.140356391761019,0.0676302387993873,0.0933735194543236,0.0973172107880951,0.0481335380025526,0.0410517186588091,0.0323075001508569,0.00631275747428911,0.160357496380835,0.0729256609741545,0.0943314649500284
"9/12/1994",0.0051036374643445,0,0.0492751702262811,0.0440418239418518,0.0423438958999626,0.00398508121501135,0.140230799511432,0.0721830609834384,0.0930204080138246,0.0951815002672955,0.0479339737515933,0.0517640337311979,0.0348066573813042,0.00937573860654473,0.150123426722239,0.079113202207984,0.0866212275400391
"16/12/1994",0.00628402456641197,0,0.0492617911839885,0.0440313986357706,0.0420049867113561,0.00399430552519698,0.140282111141952,0.0725330725089887,0.093082866692712,0.0949366683084112,0.0479333567767476,0.0518153778344718,0.0349000293866152,0.00938133586693689,0.14995456870406,0.0791287617962172,0.0867593689265753
"23/12/1994",0.0185448508709669,0,0.0566944193334811,0.040952961915169,0.0425445673470643,NA,0.140758990364984,0.0862942457550605,0.0935499538047021,0.0953872379100891,0.0497875463121534,0.040526044651886,0.0322907520576377,0.00630397912826416,0.154593538794121,0.0729856779340999,0.0873300846912873
"30/12/1994",0.0036623131018132,0,0.0567478302914799,0.0411353898233112,0.0426071002622526,NA,0.140403319202511,0.0856784122350164,0.0936602217326462,0.095306949343379,0.0498804816319072,0.0405815811193147,0.0323201370195423,0.0063079025370462,0.154635139641805,0.0730486570340926,0.0876868781256958
"6/1/1995",0.00931954849511385,0,0.0470683186194231,0.0496444743189888,0.0405855625870934,NA,0.14137673367423,0.0894681685290775,0.0975588245906109,0.0787491845677216,0.0524482068766294,0.0509347242757146,0.0317903454637839,0.012354558447286,0.14947310497133,0.072424650444739,0.0861231426333721
"13/1/1995",0.00585616752505302,0,0.0503214009729223,0.0529143748794503,0.0407010713635309,0.00304208542759004,0.136797151742157,0.0884113650852447,0.0976147822377837,0.0873783078788373,0.0524887615232319,0.0521833014172107,0.0321105527143137,0.00272749614275701,0.136545842677176,0.0724291693338854,0.0943343366039097
"20/1/1995",0.0113086989149451,0,0.0573277695664266,0.0498438126688309,0.0542888538556065,0.00133072510237049,0.172801059228765,0.0602563854450153,0.0889204256322378,0.0865324757451273,0.0257969656258538,0.04384277205285,0.0207933397789657,0.00573087664703087,0.146241135370263,0.0826473423599379,0.103646060920719
"27/1/1995",0.00646726973354816,0,0.0573303858708785,0.0499395674042984,0.0543250886682078,0.00133055913530651,0.172858372205112,0.0602700023229672,0.0888824804408214,0.0864407953673516,0.0247998932168285,0.0438580715615094,0.0217967030808248,0.00572547900075924,0.146118266542035,0.0826335012169344,0.103690833966165
"3/2/1995",0.00456267781555653,0,0.0609077919065263,0.0518050040399566,0.0509506978447582,0.00133570738890025,0.173256155014279,0.0567568617979178,0.0878384846112421,0.0487218907358091,0.046170442213728,0.0537787714271539,0.0258607020994301,NA,0.152861114392996,0.0829497399790012,0.106806636548301
"10/2/1995",0.00734208663925529,0,0.0549342199767653,0.0521771753359545,0.0669305682983212,NA,0.168057905377775,0.0566822455143322,0.0873421923954821,0.0779215577578735,0.0262855887056949,0.0482877191056163,0.0250382117554118,NA,0.158607606494643,0.0826964689631159,0.0950385403190147
"17/2/1995",0.00883370079100132,0,0.054937360471497,0.0522780222708904,0.0670975967840637,NA,0.168094616575747,0.0562804576945788,0.0874628197104866,0.0778703925674912,0.0262943803373263,0.048288930019633,0.0250276563195886,NA,0.158499651476798,0.0827028350694195,0.0951652807024799
"24/2/1995",0.0128843449056149,0,0.0589447617134923,0.0567471954887796,0.0609066128381957,0.00248983016021722,0.166343521471681,0.0586669205800211,0.077410554831871,0.0845777220070876,0.0459168040478557,0.0393780861147291,0.0248080673427977,0.00379186421970693,0.143214785395978,0.0818299781981972,0.0949732955893891
"3/3/1995",0.0103111313655972,0,0.0588749514868229,0.0566592278442549,0.0610165585147255,0.00249077759497452,0.166378751818174,0.0587062148112712,0.0774507865211969,0.0844707883243612,0.0459217680646241,0.0393972664333736,0.0247992508384564,0.003798223930278,0.143133281135442,0.0818358507812035,0.0950663019008409
"10/3/1995",0.0114047881215811,0,0.0636892984308918,0.0597148301977961,0.0467111524169458,0.00874943631264285,0.167721195089195,0.0592598531673578,0.0861544389299398,0.0520448015749967,0.0463659019901223,0.041020570406106,0.0322888293811723,0.00383797248012221,0.14859430295908,0.0825560880508017,0.10129132861283
"17/3/1995",0.00463972520083189,0,0.0635944420753336,0.0570191963857539,0.0467812220532645,0.0112563809871168,0.167697300531541,0.0592997854273522,0.0863224869280216,0.0520172208454193,0.0463510395016451,0.0410217338605017,0.032270102538495,0.00384288805217848,0.148590584301515,0.0825255551712862,0.101410061340576
"24/3/1995",0.00378593779169023,0,0.066923290147176,0.0557014298854111,0.0566707573247895,NA,0.165526310493254,0.06653190572532,0.0770094105124683,0.0650015763020183,0.0457512902054476,0.0392454517244761,0.0324899317030342,NA,0.154802523039689,0.0814454145873182,0.0929007083495987
"31/3/1995",0.00372702721506357,0,0.0704829333207728,0.0104754179907578,0.018741080034605,0.0011554100712828,0.198202689270067,0.08284748646817,0.0970148213248939,0.0889308869703823,0.0480378363915007,0.0450804141045048,0.0292067331363093,0.00370584757728673,0.126898250361353,0.0803644583660635,0.0988557346120496
"7/4/1995",0.00310051348060369,0,0.0594248372623008,0.0223239988005016,0.0396723381294327,0.00651892135393692,0.193043573835219,0.0607497713467657,0.0924230429864696,0.0878142258477551,0.0175673651338928,0.0503348944453964,0.0332157349187778,0.0209540883453635,0.155742853867736,0.0795587436401527,0.0806556100862995
"14/4/1995",0.00346836098469794,0,0.0688958972439469,0.0293040141951729,0.0343516446736124,0.00196381494334197,0.192077279666557,0.0594968013538311,0.0877999867992071,0.102381368790716,0.0291329462678953,0.050272356569891,0.0257518447149783,NA,0.163528357147933,0.0696503183420217,0.0853933692908948
"21/4/1995",0.0116578340530396,0,0.0704362377571601,0.0221819681585788,0.0315803117687663,0.00196450713844071,0.194610188126579,0.0592310909368776,0.0932196069531763,0.0966887917493815,0.0267315014241345,0.0503036532326013,0.0344446443085499,NA,0.15009371211636,0.0696605737951549,0.0988532125342389
"28/4/1995",0.0258927009999752,0,0.0766032696749318,0.0221038661944892,0.0345136514939457,0.00197171518996985,0.1951323989586,0.0593159443458605,0.0934918468855652,0.094393584565614,0.0268010103586688,0.05045833274697,0.0258576067418767,NA,0.150440031920054,0.0698452272653416,0.0990715136581128
