"","y_dates","X0.0615014731884003"
"1","12/3/1993",0.0615014731884003
"2","19/3/1993",0.0651016384363174
"3","26/3/1993",0.065089724957943
"4","2/4/1993",0.0650403872132301
"5","9/4/1993",0.0614485517144203
"6","16/4/1993",0.0649799704551697
"7","23/4/1993",0.0614255852997303
"8","30/4/1993",0.0648847222328186
"9","7/5/1993",0.0614006780087948
"10","14/5/1993",0.0613893419504166
"11","21/5/1993",0.0648150444030762
"12","28/5/1993",0.0915150865912437
"13","4/6/1993",0.061351478099823
"14","11/6/1993",0.0647463724017143
"15","18/6/1993",0.0613271631300449
"16","25/6/1993",0.0613161027431488
"17","2/7/1993",0.0613030418753624
"18","9/7/1993",0.0612920671701431
"19","16/7/1993",0.0645901635289192
"20","23/7/1993",0.06126619130373
"21","30/7/1993",0.0612533129751682
"22","6/8/1993",0.0612405128777027
"23","13/8/1993",0.0612297654151917
"24","20/8/1993",0.0645029842853546
"25","27/8/1993",0.0612043887376785
"26","3/9/1993",0.0611917898058891
"27","10/9/1993",0.0611792132258415
"28","17/9/1993",0.0611687004566193
"29","24/9/1993",0.0654453039169312
"30","1/10/1993",0.065432570874691
"31","8/10/1993",0.0968874543905258
"32","15/10/1993",0.0958092510700226
"33","22/10/1993",0.0622077025473118
"34","29/10/1993",0.0654194504022598
"35","5/11/1993",0.0652976483106613
"36","12/11/1993",0.0938036367297173
"37","19/11/1993",0.0652378126978874
"38","26/11/1993",0.0626179948449135
"39","3/12/1993",0.0638511627912521
"40","10/12/1993",0.0638341978192329
"41","17/12/1993",0.0638173073530197
"42","24/12/1993",0.0638004839420319
"43","31/12/1993",0.063783697783947
"44","7/1/1994",0.0637670084834099
"45","14/1/1994",0.0637503787875175
"46","21/1/1994",0.0637338161468506
"47","28/1/1994",0.0637173131108284
"48","4/2/1994",0.0637008547782898
"49","11/2/1994",0.063684493303299
"50","18/2/1994",0.0636681616306305
"51","25/2/1994",0.0636519119143486
"52","4/3/1994",0.0636357069015503
"53","11/3/1994",0.0636195689439774
"54","18/3/1994",0.0636035054922104
"55","25/3/1994",0.0635874941945076
"56","1/4/1994",0.063571535050869
"57","8/4/1994",0.0635556280612946
"58","15/4/1994",0.0635397955775261
"59","22/4/1994",0.0635240226984024
"60","29/4/1994",0.0635082945227623
"61","6/5/1994",0.0634926408529282
"62","13/5/1994",0.0634770318865776
"63","20/5/1994",0.0634614899754524
"64","27/5/1994",0.0634460002183914
"65","3/6/1994",0.0634305700659752
"66","10/6/1994",0.0634152069687843
"67","17/6/1994",0.0633998885750771
"68","24/6/1994",0.0633846297860146
"69","1/7/1994",0.0633694306015968
"70","8/7/1994",0.0633542761206627
"71","15/7/1994",0.0633391812443733
"72","22/7/1994",0.0633241310715675
"73","29/7/1994",0.0633091554045677
"74","5/8/1994",0.0632942318916321
"75","12/8/1994",0.0632793307304382
"76","19/8/1994",0.0632645040750504
"77","26/8/1994",0.063249759376049
"78","2/9/1994",0.0632350444793701
"79","9/9/1994",0.0632203668355942
"80","16/9/1994",0.0632057562470436
"81","23/9/1994",0.0631911903619766
"82","30/9/1994",0.0631766989827156
"83","7/10/1994",0.0631622299551964
"84","14/10/1994",0.0631478354334831
"85","21/10/1994",0.0631334781646729
"86","28/10/1994",0.0631191730499268
"87","4/11/1994",0.0817924737930298
"88","11/11/1994",0.0630907192826271
"89","18/11/1994",0.0630765706300735
"90","25/11/1994",0.0630624666810036
"91","2/12/1994",0.0630445182323456
"92","9/12/1994",0.0630305334925652
"93","16/12/1994",0.0630165711045265
"94","23/12/1994",0.0630026757717133
"95","30/12/1994",0.0629888474941254
"96","6/1/1995",0.0629750415682793
"97","13/1/1995",0.0629612952470779
"98","20/1/1995",0.0629475861787796
"99","27/1/1995",0.0629339292645454
"100","3/2/1995",0.0629203096032143
"101","10/2/1995",0.0629067718982697
"102","17/2/1995",0.0628932565450668
"103","24/2/1995",0.0628797635436058
"104","3/3/1995",0.0628663524985313
"105","10/3/1995",0.0628529787063599
"106","17/3/1995",0.062839649617672
"107","24/3/1995",0.0628263577818871
"108","31/3/1995",0.0628131255507469
"109","7/4/1995",0.0627999156713486
"110","14/4/1995",0.062786765396595
"111","21/4/1995",0.0627736672759056
"112","28/4/1995",0.0627606064081192
"113","5/5/1995",0.062747597694397
"114","12/5/1995",0.0627346113324165
"115","19/5/1995",0.0627216771245003
"116","26/5/1995",0.0627087950706482
"117","2/6/1995",0.0626959428191185
"118","9/6/1995",0.0626831501722336
"119","16/6/1995",0.0626704096794128
"120","23/6/1995",0.0626576915383339
"121","30/6/1995",0.0626450106501579
"122","7/7/1995",0.0626323819160461
"123","14/7/1995",0.0626197978854179
"124","21/7/1995",0.0626072585582733
"125","28/7/1995",0.0625947341322899
"126","4/8/1995",0.0625822767615318
"127","11/8/1995",0.0625698640942574
"128","18/8/1995",0.0625574812293053
"129","25/8/1995",0.151396751403809
"130","1/9/1995",0.151381954550743
"131","8/9/1995",0.151367217302322
"132","15/9/1995",0.151352524757385
"133","22/9/1995",0.141328752040863
"134","29/9/1995",0.145186513662338
"135","6/10/1995",0.10615661740303
"136","13/10/1995",0.103149332106113
"137","20/10/1995",0.100519359111786
"138","27/10/1995",0.0887374728918076
"139","3/11/1995",0.0868371576070786
"140","10/11/1995",0.0808674097061157
"141","17/11/1995",0.0718041062355042
"142","24/11/1995",0.0917141512036324
"143","1/12/1995",0.0706291794776917
"144","8/12/1995",0.0701332166790962
"145","15/12/1995",0.0916698575019836
"146","22/12/1995",0.0766614228487015
"147","29/12/1995",0.0761260837316513
"148","5/1/1996",0.0756255835294724
"149","12/1/1996",0.0751566141843796
"150","19/1/1996",0.0628967061638832
"151","26/1/1996",0.0628842189908028
"152","2/2/1996",0.0628717616200447
"153","9/2/1996",0.0628593415021896
"154","16/2/1996",0.0628469958901405
"155","23/2/1996",0.0628346428275108
"156","1/3/1996",0.0628223717212677
"157","8/3/1996",0.0628101006150246
"158","15/3/1996",0.0627978965640068
"159","22/3/1996",0.0627857148647308
"160","29/3/1996",0.062773585319519
"161","5/4/1996",0.062761478126049
"162","12/4/1996",0.0627494156360626
"163","19/4/1996",0.0627373903989792
"164","26/4/1996",0.0627253875136375
"165","3/5/1996",0.0627134591341019
"166","10/5/1996",0.0627015307545662
"167","17/5/1996",0.0626896545290947
"168","24/5/1996",0.0626778155565262
"169","31/5/1996",0.0626660138368607
"170","7/6/1996",0.0626542493700981
"171","14/6/1996",0.062642514705658
"172","21/6/1996",0.0626308247447014
"173","28/6/1996",0.0626191645860672
"174","5/7/1996",0.0626075565814972
"175","12/7/1996",0.0625959560275078
"176","19/7/1996",0.0625844299793243
"177","26/7/1996",0.0625729039311409
"178","2/8/1996",0.062561422586441
"179","9/8/1996",0.0625499710440636
"180","16/8/1996",0.0625385493040085
"181","23/8/1996",0.0625271871685982
"182","30/8/1996",0.0625158399343491
"183","6/9/1996",0.0625045523047447
"184","13/9/1996",0.0624932795763016
"185","20/9/1996",0.0624820329248905
"186","27/9/1996",0.0624708235263824
"187","4/10/1996",0.062459658831358
"188","11/10/1996",0.0624485276639462
"189","18/10/1996",0.0624374262988567
"190","25/10/1996",0.0624263323843479
"191","1/11/1996",0.0624153129756451
"192","8/11/1996",0.0624043010175228
"193","15/11/1996",0.0623933412134647
"194","22/11/1996",0.0623823925852776
"195","29/11/1996",0.062371488660574
"196","6/12/1996",0.0623606294393539
"197","13/12/1996",0.0623497851192951
"198","20/12/1996",0.0623389482498169
"199","27/12/1996",0.0623281933367252
"200","3/1/1997",0.0623174533247948
"201","10/1/1997",0.0623067356646061
"202","17/1/1997",0.0622960440814495
"203","24/1/1997",0.062285415828228
"204","31/1/1997",0.0622747950255871
"205","7/2/1997",0.0622642114758492
"206","14/2/1997",0.0622536465525627
"207","21/2/1997",0.0622430928051472
"208","28/2/1997",0.0622326135635376
"209","7/3/1997",0.0622221566736698
"210","14/3/1997",0.0622117109596729
"211","21/3/1997",0.0622013248503208
"212","28/3/1997",0.0621909499168396
"213","4/4/1997",0.0621805936098099
"214","11/4/1997",0.0621702708303928
"215","18/4/1997",0.0621599964797497
"216","25/4/1997",0.062149740755558
"217","2/5/1997",0.0621395148336887
"218","9/5/1997",0.0621293187141418
"219","16/5/1997",0.0621191523969173
"220","23/5/1997",0.0621090121567249
"221","30/5/1997",0.0620989017188549
"222","6/6/1997",0.0620888285338879
"223","13/6/1997",0.0620787851512432
"224","20/6/1997",0.06206876039505
"225","27/6/1997",0.123984575271606
"226","4/7/1997",0.0620488040149212
"227","11/7/1997",0.0620388686656952
"228","18/7/1997",0.0620289593935013
"229","25/7/1997",0.0619897097349167
"230","1/8/1997",0.0619798749685287
"231","8/8/1997",0.0619700774550438
"232","15/8/1997",0.06196029484272
"233","22/8/1997",0.0619505494832993
"234","29/8/1997",0.0619408451020718
"235","5/9/1997",0.0619311444461346
"236","12/9/1997",0.0619214735925198
"237","19/9/1997",0.0619118362665176
"238","26/9/1997",0.0619022436439991
"239","3/10/1997",0.0618926510214806
"240","10/10/1997",0.0618831031024456
"241","17/10/1997",0.0618735663592815
"242","24/10/1997",0.0618640743196011
"243","31/10/1997",0.0618545934557915
"244","7/11/1997",0.0618451572954655
"245","14/11/1997",0.0618357211351395
"246","21/11/1997",0.0618263185024261
"247","28/11/1997",0.144169688224792
"248","5/12/1997",0.0618075951933861
"249","12/12/1997",0.061798270791769
"250","19/12/1997",0.0617889910936356
"251","26/12/1997",0.0617855712771416
"252","2/1/1998",0.0617763102054596
"253","9/1/1998",0.0617670677602291
"254","16/1/1998",0.0617578700184822
"255","23/1/1998",0.0610628984868526
"256","30/1/1998",0.0610543638467789
"257","6/2/1998",0.0626827478408813
"258","13/2/1998",0.520792782306671
"259","20/2/1998",0.0641391202807426
"260","27/2/1998",0.0737991631031036
"261","6/3/1998",0.0858879834413528
"262","13/3/1998",0.0863800048828125
"263","20/3/1998",0.0860506370663643
"264","27/3/1998",0.0857330411672592
"265","3/4/1998",0.208895698189735
"266","10/4/1998",0.158506989479065
"267","17/4/1998",0.155265912413597
"268","24/4/1998",0.154116377234459
"269","1/5/1998",0.151674687862396
