AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,AOA,AOK,AOM,AOR,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DPK,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDC,EDV,EDZ,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FLM,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GLL,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,HAO,HAP,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PAGG,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRF,PRFZ,PRN,PSAU,PSI,PSJ,PSL,PSP,PSQ,PSR,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCO,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TECL,TECS,TFI,THD,TIP,TLH,TLO,TLT,TNA,TOK,TUR,TWM,TZA,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UCO,UDN,UGA,UGE,UGL,UHN,ULE,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD,YCL,YCS,ZSL
170.84764475,133.575489577,135.913621262,130.227848101,124.289855072,158.752428232,125.796340024,92.4769550996,137.86407767,81.8116290245,101.918604651,100.663349917,182.601626016,99.2160118059,158.846918489,124.356846473,106.557377049,111.801980198,118.26726604,176.891124361,153.374233129,103.322528363,128.019257221,274.65007776,100.013518287,100.749216381,127.238198589,185.102947113,97.9675842552,100.449909251,25.5421686747,52.0467836257,100.290001261,124.993152561,106.823308271,139.338235294,131.009957326,104.486266531,101.931532527,102.008622876,84.7682119205,159.252971138,101.771904063,151.305812974,137.952270978,138.359201774,100.596568236,141.94828623,101.41509434,99.9621928166,176.747839749,114.992993928,126.46064703,136.148148148,129.807029635,148.886689758,119.189873418,76.3098507463,142.517891997,82.7453551913,68.1389711823,119.815509388,155.35,113.583138173,126.136017078,142.078629817,106.5,125.866495507,154.349095155,179.974916388,121.226294753,75.5488266465,117.186440678,120.814952403,116.971544715,132.163141994,118.044692737,117.439544808,134.879518072,117.527706325,122.280701754,75.0789096126,123.661134189,130.926264473,131.058328322,24.2990654206,83.4481794396,126.691907241,130.30081152,119.00921659,128.318584071,123.517012948,42.8571428571,171.755485893,263.897112552,58.9682683875,7.78106970217,178.178766261,119.252873563,166.800643087,145.758183738,21.0546648638,127.051252586,125.215810995,41.3785143621,127.691632571,67.53673493,171.608832808,113.70796559,141.5,204.351851852,165.017949741,125.064184852,107.324832215,100.277988375,31.936576432,145.188898398,133.321974277,119.395866455,72.4418645558,4.66506602641,146.838046272,138.394964595,125.783348254,115.080645161,125.870646766,175.229408976,126.276858049,134.448690465,126.966636058,130.038346826,158.167439324,121.368078176,122.861685215,185.565217391,146.424517594,50.0525762355,105.622391358,99.7204100652,116.614975631,137.037037037,147.588629831,105.130361648,107.471438682,127.87178265,51.6983016983,174.500117619,172.839838493,125.971943888,84.6786137441,88.2534775889,121.46582487,112.160733169,115.926605505,99.7658923105,108.108108108,98.6042154567,130.337690632,139.405613649,166.628014842,199.46969697,138.969072165,142.176330421,111.68482096,144.552929085,115.704989154,97.7923907938,127.791002142,118.285631685,131.168831169,103.968978102,100.947888793,141.57054126,107.859821171,158.60676426,90.7600901455,95.1624049758,135.042521261,127.779599869,153.478415983,123.316498316,129.511867443,133.139309274,117.720207254,158.168028005,152.085682074,146.835839599,130.659415364,136.973125884,141.654545455,136.932677761,132.75619086,140.906618314,129.422894986,126.802780191,132.729384437,177.790178571,212.119205298,108.409610984,123.261047463,107.048734574,107.423002887,108.76372315,207.327065236,96.2527392257,94.4226327945,170.736842105,152.753303965,131.919284568,139.551422319,158.727634195,131.561461794,120.538910872,142.10653753,111.108799667,136.540799506,141.282003364,132.034278719,140.773987632,134.935227748,138.214064756,118.540012217,104.620372872,106.977262595,96.6422827025,107.027300303,141.843424605,129.611650485,232.582099163,88.5748407643,105.582028591,123.252775963,190.642337977,101.510721248,132.816173014,153.398558187,99.9339933993,136.872727273,151.496546431,130.311245577,124.113475177,133.259070656,115.346697338,168.646090707,20.0292392218,108.667065152,146.847753186,101.441405864,170.51264223,158.481915436,64.3837759839,37.5892553553,145.267997309,120.870425321,111.790823878,103.652330107,121.775147929,117.316409791,137.700263638,144.685935734,162.421929216,147.718484145,130.871956009,124.905289533,111.987381703,122.215340909,160.330578512,122.086570477,116.522136011,151.258806614,130.533842756,140.444724145,105.517241379,126.580660826,117.47759283,99.2352941176,111.907817394,102.214170692,108.945260347,164.730006835,156.666666667,98.7609329446,110.423730372,120.17106201,130.317164179,158.899676375,186.403601382,142.431372549,139.075852681,119.627966645,102.931896552,129.130999027,88.3898868929,131.815757899,186.001338139,120.295983087,140.986040986,160.608943863,113.903962322,153.146292585,146.615808067,156.699321778,120.22417154,108.293269231,60.4429065744,132.459469027,101.124859393,134.703559963,34.4366069814,216.13372093,156.995230525,152.144995012,144.516366612,176.01659751,158.277717976,100.409556314,30.2482460874,127.887556842,156.26427117,152.343792337,124.339137882,125.0501002,102.983138781,124.642289348,124.268576684,162.029459902,236.465324385,146.595289079,142.497348887,140.876692801,220.268361582,163.108567894,149.537242857,146.668614134,126.338461538,65.7274210292,131.842429216,134.600656455,127.904823627,126.36725824,57.4295190713,133.812576313,141.129943503,136.856442386,129.426066515,139.357818815,150.046818607,161.48958701,112.679425837,135.139039364,153.973013493,150.510948905,66.3945578231,43.7906976744,107.355704698,43.9896873993,142.555732484,39.2960820896,47.3111860568,48.7143849896,116.29368871,54.7337278107,180.622601732,72.0394736842,102.64957265,99.8731079489,98.2472761724,45.2380952381,20.4541617424,149.040281157,191.770573566,142.346247629,147.634956919,136.946527946,105.007881654,23.902027027,115.039281706,170.614661654,119.644998801,277.660591743,14.7962163535,103.278688525,177.737806408,104.411616923,89.9619771863,86.7156862745,79.7391998581,135.682539683,130.243214663,203.857791225,38.2361870067,19.2382733775,116.407867495,83.6254612546,127.268853856,164.855634896,112.5,165.970472441,128.425806452,97.9150579151,106.785575805,172.955082742,149.636233578,150.793115086,121.522887324,111.123756906,44.113785558,116.182248074,129.026217228,112.874251497,238.499393766,131.96347032,121.346926166,150.166358595,91.8789808917,150.158898305,138.030248613,108.477842004,214.866666667,146.006458558,138.126204239,143.987493987,131.880900508,144.978301302,117.387419585,120.442068766,128.426586557,138.488409019,121.303258145,128.97047087,157.990210193,120.95955143,119.254848068,120.626753976,135.166163142,138.612716763,135.688073394,141.370262391,124.416556583,121.842355176,107.472628941,133.853131213,127.562797013,118.456958571,134.499366286,126.076138343,173.861419727,137.221159975,116.851168512,116.423509796,116.137470684,144.925575101,142.222222222,130.042372881,101.706484642,155.713504647,122.051696284,141.345329906,117.208059211,124.568281328,120.152364525,119.629789066,147.459807074,115.086956522,106.671251719,118.814531549,138.658593386,173.246055723,133.107235142,128.692125718,171.153846154,194.842406877,92.2276197085,98.8857938719,27.2468714448
169.804955839,134.207201516,136.411960133,130.17721519,124.527536232,157.529318656,125.584415584,95.3612845674,135.733009709,83.1814031716,99.2441860465,101.326699834,197.349593496,99.48441247,157.202385686,126.099170124,107.728337237,113.02970297,119.61585615,171.427405251,149.657464213,105.415991356,124.037138927,271.228615863,99.9917145984,100.914859458,127.498643516,184.255147356,96.9513763828,100.539379841,26.1847389558,53.3869395712,100.466523767,124.294713777,107.518796992,138.81302521,131.792318634,104.96439471,101.844714481,102.079634796,83.5641180012,160.78098472,102.192853647,152.906486942,139.414934565,138.802660754,100.598563448,141.852074564,98.4905660377,98.8657844991,176.119402985,113.685193835,123.128923225,133.037037037,131.702274294,154.379020287,116.506329114,75.8059701493,145.217957059,86.9726775956,71.0880689469,120.734516172,153.90625,114.754098361,126.379993901,141.884001557,107.931666667,127.310654685,157.559252773,177.550167224,121.442086912,74.9053747161,118.440677966,121.894590202,120.020325203,131.033781928,116.787709497,118.321479374,135.481927711,116.594946751,121.929824561,74.4332855093,124.061348418,132.42717855,131.659651233,23.8156344052,82.7591028022,124.838144818,131.490633962,120.074884793,128.746312684,124.721168323,45.1953875721,169.780564263,258.259634649,58.0262116084,7.96799313894,176.626101553,119.109195402,165.594855305,147.518479409,21.3444079583,127.717766031,126.351658337,40.949053912,128.883826995,67.164294805,172.397476341,113.85320076,141.0,204.444444444,162.903869166,126.09114249,107.32885906,104.599444023,30.8890111153,147.389656437,133.230735407,119.395866455,74.3085312225,4.55702280912,146.81748072,143.745082612,124.709042077,116.129032258,127.144278607,176.693721585,128.143712575,136.25454376,128.772574227,130.464422667,157.16274597,123.127035831,122.861685215,186.52173913,149.101021566,51.4546091833,105.32776823,100.013694201,115.906070004,138.024691358,149.984030661,104.617325484,107.294510161,129.122974261,50.7492507493,172.971065632,171.149394347,131.582765531,87.0112559242,85.4698608964,118.062036783,109.693338033,113.321100917,99.725873902,108.303303303,98.9882903981,131.045751634,139.405613649,166.141001855,198.636363636,139.951340206,140.2700556,112.701986907,145.169578623,116.962689805,99.0136214185,129.016900738,118.618097716,135.53971029,103.35310219,100.956959499,142.413487134,109.229881742,157.896516911,91.2108174554,95.6375259157,138.469234617,128.632338472,155.654655726,120.37037037,127.89968652,135.234769111,118.825561313,159.218203034,153.494926719,148.715538847,131.656469522,140.650636492,142.540106952,139.580181543,135.534527884,143.100634633,131.811731315,128.844483058,134.773519164,176.376488095,211.887417219,107.780320366,124.28396072,106.944153943,109.444177093,106.825775656,204.520454309,94.6311176041,91.5242494226,170.484210526,155.671806167,131.983490025,138.101750547,149.701789264,134.966777409,121.707179197,143.075060533,112.294570418,138.45854956,142.732199589,134.299122628,143.606622781,136.752820727,141.554753557,120.1893708,107.592542556,107.289344628,98.0659427204,108.796764408,142.499035866,131.777445855,234.127495171,90.1671974522,105.65010211,123.949488352,184.60932768,101.929824561,134.797501511,153.24407827,100.320603489,139.428571429,153.466359683,131.472715375,125.145067698,134.341183959,116.496878081,176.393483814,19.1682906355,109.025702331,148.155600268,101.722776187,177.751965251,158.720835456,63.1413023951,36.1951717103,146.781789639,121.09297725,111.88949186,103.682267239,122.721893491,114.097914778,134.455485703,145.273857581,159.611380985,149.209479616,130.286724273,125.730489644,112.54022082,122.198863636,161.29476584,123.751387347,116.339570972,152.048885694,132.707069999,142.752255087,106.75862069,127.986402643,117.957746479,99.8823529412,112.984717,102.254428341,108.41188251,164.935064935,154.959349593,98.4686588921,110.362417918,122.16678546,130.970149254,158.899676375,186.775226142,143.529411765,138.395220449,120.076972418,105.486206897,130.337667524,88.7092481703,134.148780163,188.49056468,121.388301621,143.035343035,162.289882651,115.286167708,153.146292585,148.024533495,159.306706858,121.588693957,109.495192308,60.2076124567,134.322831858,100.862204724,136.044727952,34.1472237294,217.950581395,157.933227345,152.909876954,145.662847791,177.34439834,159.354144241,101.638225256,29.9379384781,130.384456387,158.413341428,155.36769089,125.949186412,124.168336673,100.830090791,122.416534181,121.528797041,161.538461538,239.463087248,148.471092077,144.244673672,142.729864576,221.751412429,164.777296629,152.304547895,149.69935977,128.061538462,64.7041376242,131.903980304,138.703501094,128.110823072,123.904744658,56.5008291874,134.462759463,143.870056497,139.144647235,131.084508063,140.43431882,151.727742979,162.336745499,112.775119617,137.378114843,156.421789105,155.425790754,65.425170068,42.8604651163,108.724832215,46.5678375765,141.48089172,38.1791044776,46.388040963,47.7692842252,117.777219009,54.2406311637,184.109673727,71.326754386,102.797008547,99.8640442309,98.5788725722,44.0290178571,20.1080533513,154.726502658,194.295511222,144.26984557,150.096711799,139.462617953,105.250394083,23.1418918919,114.590347924,170.206766917,121.659870473,282.58240522,14.6097850008,103.825136612,178.072450431,104.291026028,90.3760033798,86.9444444444,79.5795263018,142.222222222,130.348960169,199.205748865,37.1888281724,18.3602589466,114.130434783,83.6254612546,129.910524073,163.458553244,112.5,169.094488189,126.516129032,92.5173745174,106.901899961,168.082742317,150.313170613,153.79682754,117.253521127,111.933701657,45.1641137856,119.449264157,136.329588015,113.040585496,239.141288068,129.32159165,118.010503553,151.509550216,91.6799363057,154.925847458,142.330766059,110.597302505,222.2,147.96555436,140.308285164,145.887445887,134.132171387,146.652200868,118.33452466,122.117885004,129.027412692,138.932994601,122.431077694,129.954775206,158.997984451,122.142584503,120.272815188,122.754911132,138.731117825,140.855491329,137.767584098,143.469387755,125.187142228,122.69705603,109.006067801,134.567594433,128.943199819,119.746961052,135.918884664,127.295347101,172.334831651,139.292543021,118.019680197,116.861192163,115.836791148,147.090663058,143.35125448,127.877118644,102.356086462,158.392564243,125.525040388,143.144815767,118.852796053,125.692188049,120.986057209,121.609987086,147.974276527,116.0,108.253094911,120.305927342,140.568234746,179.724739846,136.337209302,129.503210544,174.471153846,194.965206713,93.8237335184,96.2859795729,25.3128555176
167.44357213,132.217308907,133.933554817,127.037974684,121.333333333,154.111806605,121.723730815,93.0121914957,134.757281553,82.6285439692,100.173837209,102.185152668,192.292682927,100.003689356,154.234592445,123.443983402,107.067525371,111.881188119,117.879444217,170.64279233,148.517382413,105.415991356,126.719394773,255.054432348,99.9699109101,102.507581356,130.059685296,179.895034316,99.691278621,101.651371456,28.2730923695,54.9342105263,101.235657546,123.25390304,108.195488722,137.5,130.93883357,105.849440488,101.999132785,101.942683236,84.1059602649,158.82852292,102.398433676,148.51727043,138.029253272,134.811529933,100.558659218,137.660853879,97.0613207547,99.2438563327,170.070699136,111.349836525,120.714630613,129.234567901,132.181254307,152.300841168,116.455696203,77.7462686567,140.435914118,87.4316939891,74.4707783464,121.458234014,151.5625,112.909836066,124.885635865,140.132347217,108.305555556,128.080872914,159.486281378,174.87458194,118.97270176,74.6782740348,117.186440678,119.735314604,114.566395664,128.893161219,114.608938547,117.098150782,133.915662651,114.070726254,118.949122807,75.7675753228,121.902802832,129.951249238,129.374624173,25.6323221923,83.088661194,130.612399432,128.638110928,118.415898618,125.486725664,123.727792833,48.6098654709,170.501567398,238.852916912,70.2206132491,8.66988928739,174.821653378,119.109195402,162.218649518,142.175290391,22.6385937802,126.039990807,124.148114493,42.9460450048,126.981389084,68.992248062,167.842271293,113.976092057,136.833333333,195.925925926,162.504986039,124.069640565,106.979674017,97.017942886,33.4654555427,142.743611688,129.053534132,120.031796502,69.9011433597,4.86194477791,141.285347044,138.630999213,123.367054611,115.644354839,122.388059701,168.884054333,123.353293413,133.167117159,124.273033364,133.361738389,154.686894493,120.521172638,119.554848967,183.043478261,144.211123723,53.4174553102,107.660201326,100.804534302,115.197164377,135.555555556,147.844139253,102.102607233,106.662622586,129.826024786,50.2997002997,167.113620325,166.810228802,127.254509018,90.8434537915,84.9613601236,115.531155641,106.591469863,110.311926606,99.7458831062,110.811561562,99.868852459,127.832244009,137.539900936,162.592764378,193.787878788,135.87628866,140.90548054,111.443244047,141.264131552,113.860303688,97.4635979333,129.814329921,114.700780572,129.72027972,104.151459854,98.2811011837,137.976929902,109.475050476,155.931347804,92.9420200779,96.6741534209,132.791395698,125.91013447,151.623260792,120.816498316,131.930138827,131.276678308,119.167530225,154.463243874,149.774520857,143.201754386,128.914570587,136.379066478,138.930481283,135.514372163,131.689148379,138.912058024,127.034058657,124.739357081,129.384436702,172.991071429,203.145695364,107.322654462,122.72913257,108.366241372,109.961501444,106.682577566,194.787851901,92.5858290723,91.7551963048,162.946947368,140.859030837,134.258197661,139.989059081,145.725646123,132.487541528,120.140192199,139.564164649,111.582691908,134.532920208,137.67183704,130.872883085,138.400159585,130.631007104,137.141678697,118.814905315,111.753580113,107.155595185,99.4744574189,106.926188069,138.064018511,127.072442121,223.760463619,87.0621019108,103.335602451,123.01328108,182.495457299,103.011695906,128.114715562,148.300720906,101.272984441,134.867532468,147.889485802,127.308421223,123.662153449,131.699554424,115.839631942,161.281879476,21.0445101349,109.503287507,144.76861167,101.796821009,165.727327013,153.693326541,65.4413852653,38.8643318599,143.473873066,121.340257171,111.741489887,104.156271829,121.230769231,109.338168631,130.399513283,140.523171322,154.389312977,145.116561706,127.886881383,121.229398129,108.911671924,121.022727273,157.713498623,119.311875694,115.928799635,148.741912293,128.500823723,139.186070904,104.550344828,124.727637523,116.773367478,97.2941176471,111.278728541,101.952495974,107.743658211,162.474367738,149.390243902,97.5947521866,109.68798092,118.602993585,127.891791045,150.749730313,179.477867212,140.862745098,135.218936701,116.153944836,101.551724138,126.968479373,90.5322687957,129.150279963,180.792667573,119.097251586,139.263439263,155.248969236,112.521756937,149.859719439,140.005634902,151.39412208,117.972709552,106.850961538,62.2975778547,128.778761062,97.3003374578,129.925649,36.5708084645,203.851744186,153.497615262,147.855004988,141.734860884,170.954356846,154.920129171,102.514163823,32.0561252024,125.547333609,152.990162631,149.975613721,123.514130745,121.016533066,101.167315175,120.190779014,117.614826122,157.774140753,223.713646532,143.640256959,140.629518943,138.595866001,217.796610169,156.550262914,145.437959365,144.782005404,125.415384615,67.3884027881,127.944193681,131.564551422,126.254050551,122.274538211,58.5074626866,133.669108669,139.960451977,134.540997004,126.700103854,137.415225625,145.545868599,156.230144723,111.899521531,131.058143734,150.024987506,143.454987835,68.2653061224,44.7674418605,110.208053691,50.3383822108,141.878980892,41.552238806,47.3342646842,49.8651841557,115.111893387,55.4980276134,177.613673959,72.889254386,102.991452991,99.8640442309,98.9696826149,45.7775297619,21.0450785075,152.743984861,186.720698254,138.824166892,143.678565149,134.454391483,105.383775919,25.5349099099,112.345679012,172.086466165,114.056128568,255.934300821,16.1841882512,103.870673953,175.604450765,105.557230429,92.598225602,89.1830065359,82.3117182649,126.507936508,129.502996123,193.948562784,40.2398299939,20.7406544388,114.182194617,85.1014760148,131.060928845,155.231294629,110.147058824,161.761811024,124.258064516,86.1003861004,107.056998837,160.61465721,144.459758885,155.754303071,112.966549296,111.52854512,46.47702407,118.100743484,124.531835206,111.21091151,220.31238856,125.277234181,113.253012048,152.433764633,91.6003184713,143.167372881,137.232132168,106.165703276,202.933333333,144.02583423,136.589595376,140.668590669,132.026143791,144.637321761,119.067190851,120.485408841,128.802102891,137.948555097,120.384294069,131.444533121,154.678663979,123.236332062,118.898559577,122.076707203,133.655589124,137.687861272,135.779816514,139.067055394,124.944958168,123.694207028,109.18744229,133.573558648,126.770762616,118.655420491,132.724968314,125.528738492,170.341786108,135.755258126,116.758917589,117.611504794,113.356184978,148.376184032,138.387096774,130.211864407,97.4215017065,154.291962821,120.355411955,137.06083976,115.439967105,123.010791635,118.973695558,119.888075764,143.601286174,114.086956522,107.80605227,119.043977055,137.91336749,167.237327962,131.072351421,125.853328827,168.942307692,185.223086369,96.2873004858,93.9182915506,26.1092150171
170.418302257,133.354390398,135.382059801,128.810126582,123.884057971,159.076192532,125.501770956,96.3128159382,135.922330097,86.0643921192,99.2441860465,102.058335772,190.634146341,100.18446781,158.290258449,123.360995851,107.025761124,112.079207921,118.26726604,173.7212756,151.789366053,105.95623987,123.916781293,248.524105754,99.9699109101,102.44387248,131.578947368,186.152603956,99.2153331618,101.523556328,29.3815261044,56.067251462,101.185222544,122.541769378,109.981203008,139.023109244,131.223328592,105.320447609,101.902560988,102.079127568,83.2931968694,157.894736842,102.310327949,151.642796967,137.336412625,138.181818182,100.837988827,138.304269393,98.7735849057,99.2816635161,168.892380204,110.602522186,117.720907774,126.864197531,132.184700207,151.707075705,117.873417722,78.5689552239,144.307091737,88.9617486339,76.2702666308,122.400215967,153.0,111.358313817,126.197011284,141.494745037,109.583333333,128.177150193,160.653823701,176.630434783,121.906624713,74.41332324,117.93220339,121.801718133,112.703252033,130.678385059,112.402234637,118.406827881,135.647590361,115.176575234,118.947368421,74.8637015782,123.581464379,128.397318708,131.329224293,24.8851576113,79.7531308047,132.654992901,129.08048081,119.498847926,128.141297935,124.039747064,51.1723254324,170.062695925,256.884737773,69.4879024209,8.10852954935,180.654637012,118.67816092,166.197749196,139.739176346,21.6727834653,127.464950586,125.738300772,42.1300701497,128.731631962,68.0435034132,170.630599369,113.819684951,134.216666667,202.037037037,165.935380933,124.807445443,109.127516779,94.6929492039,34.2865202504,143.049272527,127.239199736,121.971383148,70.6638522427,4.84273709484,141.593830334,127.065302911,125.51477171,116.451612903,121.037668799,167.838116755,126.347305389,132.409823842,127.150290787,133.532168726,158.885077433,120.13029316,119.581240064,183.739130435,141.85584563,48.8958990536,107.43923398,100.763641897,114.000886132,134.732510288,152.730756947,102.817493692,108.330805783,130.266920877,50.0999000999,172.971065632,170.745625841,127.45490982,100.710900474,86.8624420402,114.482569311,104.54705675,107.596330275,99.7458831062,106.606606607,99.7845433255,130.065359477,139.240506329,170.593692022,205.0,137.979381443,142.017474186,110.54050927,140.287769784,115.010845987,97.5575387506,130.147583909,114.252674183,127.572427572,104.744525547,99.6417071069,142.679680568,109.676954139,160.019687027,92.8805572629,96.7432619212,122.786393197,127.9763857,146.164823403,123.063973064,133.94536498,129.064804036,119.723661485,152.47957993,150.281848929,139.630325815,127.985497394,133.861386139,140.320855615,133.793494705,129.655727804,137.407071623,124.195837275,122.589052997,126.016260163,180.952380952,210.82781457,108.695652174,124.263502455,107.383392596,108.277189605,105.967541766,194.729003608,88.4660336012,93.2718244804,161.936842105,137.114537445,135.129557441,130.661925602,141.630218688,134.177740864,120.40700961,139.031476998,113.646765134,132.810450186,135.600822276,130.328504387,136.584879314,129.084830756,135.079397814,117.959682346,110.078357201,108.2478823,102.104745029,109.352881699,137.678364828,128.304705004,222.858982614,84.3949044586,100.612661675,125.125190507,181.768625076,102.524366472,128.853516019,146.75592173,101.320132013,133.58961039,145.561524687,126.515222336,124.113475177,131.476766391,117.055537299,156.570626911,21.7998706871,109.025702331,148.893360161,101.816566295,161.964515047,156.297758533,66.2527019744,39.8503910235,141.679748823,126.013847676,113.66551554,104.440674583,122.366863905,105.938349955,128.04704928,139.512352656,165.371269951,150.535852392,128.075412412,121.454452705,110.804416404,121.193181818,158.402203857,117.425083241,117.161113647,154.73759885,127.37915805,137.164883575,105.103448276,123.513587773,115.653008963,97.2823529412,113.523166803,102.596618357,107.276368491,166.370471634,157.723170732,98.1778425656,110.1171681,117.89023521,131.063432836,157.58360302,183.869796198,143.137254902,139.317098994,117.062219371,99.1732758621,127.655419402,90.3193612774,129.616051193,180.864610537,120.436927414,141.164241164,153.428480812,113.545612778,154.108216433,137.730001517,149.359457423,120.029239766,109.975961538,62.9065743945,127.716814159,97.5065616798,127.159490021,37.2942665943,200.473837209,151.748807631,146.75756568,141.82487725,166.639004149,154.91926803,102.935153584,32.9600647598,124.032244729,151.348272953,149.840134395,123.86525835,124.173346693,101.556420233,118.441971383,113.896553749,156.628477905,217.807606264,141.713062099,140.207750892,138.382038489,213.488700565,158.150324776,142.955294715,143.23924633,125.538461538,68.5303277473,129.831760361,130.935448578,127.441903527,126.005070627,58.1426202322,134.584554335,140.790960452,128.499046581,127.090562179,137.253750624,143.183119847,153.19449347,113.119617225,127.230046948,151.824087956,137.226277372,69.7619047619,44.1162790698,110.899328859,52.5942636159,143.113057325,43.5074626866,47.2188715474,49.617790132,116.897158662,55.4240631164,163.711268507,72.6836622807,102.948717949,99.854980513,98.9104689721,45.6473214286,20.9775451629,152.023069298,187.063591022,136.629639664,140.513451732,133.462375998,105.432278404,25.5067567568,109.539842873,185.244360902,115.855121132,246.160985488,16.9121381412,103.870673953,171.839705513,104.733192644,92.1504013519,88.9705882353,81.690765546,120.73015873,129.432499119,192.549167927,41.6818457802,21.8528060512,113.095238095,80.9963099631,130.587984661,156.170443962,107.720588235,164.911417323,124.774193548,82.6254826255,108.763086468,156.737588652,149.112828655,156.935538306,110.651408451,116.047882136,41.8818380744,118.81995451,120.786516854,116.433799069,215.319877327,122.73320287,109.607661415,156.808379544,90.2866242038,138.771186441,137.897229206,106.358381503,204.066666667,144.800861141,134.513487476,138.023088023,130.21060276,144.45133292,121.390278771,118.390638544,130.642132933,140.076214671,120.927318296,133.439744613,152.461848546,123.080082411,119.891077518,122.427502339,131.570996979,135.768786127,134.740061162,136.297376093,125.011008366,125.451092118,109.434771138,134.785039761,126.702873953,119.424460432,132.192648923,125.678029361,174.158256297,133.301465902,117.927429274,118.632763652,112.82999579,143.545331529,139.498207885,130.93220339,95.7150170648,148.113723346,117.932148627,138.988860326,114.165296053,124.480925545,120.655454937,121.265604821,143.022508039,117.391304348,109.422283356,119.617590822,138.612016768,165.827458879,123.126614987,125.109834404,170.625,181.006958657,99.4795281055,91.4113277623,26.5073947668
