ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AGA,AGF,AGG,AIA,AUSE,AXJL,AYT,BIL,BIV,BJK,BKF,BLV,BND,BSV,BWV,BWX,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRR,DRW,DSI,DTD,DTH,DTN,ECH,EDV,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GMF,GMM,GRI,GRU,GSC,GSG,GSP,GSY,GVI,GWL,GWX,GXC,HAO,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LQD,LTL,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NLR,NYF,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCZ,SDD,SDP,SDS,SDY,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TFI,THD,TIP,TLH,TLO,TLT,TOK,TUR,TWM,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UDN,UGA,UGE,UHN,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WIP,WMCR,WMW,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
63.3215416124,60.5977765628,64.4077784325,59.1194968553,60.9003899326,57.3565263227,118.198597268,124.441388793,78.9864569681,100.713012478,68.444924406,54.1521486643,56.7001254705,92.8937128814,100.065445026,99.2592592593,59.2832120722,57.9216354344,97.3187819995,101.111111111,102.155116789,72.8901463415,97.602739726,85.8796296296,57.7145055791,97.1887149836,101.046969551,102.832574608,67.0305190466,54.0165073139,100.60927673,63.5056179775,60.1808006888,61.9853228963,101.386138614,69.5801646413,53.5511363636,78.1612446959,60.1168126825,54.8212083847,44.5251058681,48.4746835443,101.009793413,84.8822772596,77.336276674,36.5966442066,180.287474333,285.425623388,67.3069384555,69.0976514215,61.10056926,54.4747081712,52.3333085609,76.6930143132,104.910578963,100.854077253,73.1140350877,63.4560327198,87.3291466568,56.4647095565,65.7020534369,23.4434782609,59.4313665546,55.8778625954,62.349005761,56.9590459752,75.6830424886,60.6677777778,111.11652061,58.3651059936,60.1505210343,52.2481080279,111.479527757,50.6679389313,67.6814516129,62.1175145485,54.7131147541,61.5916955017,83.7510204082,105.186563081,55.6311548791,68.7315634218,62.9544368503,73.2581929646,36.39401655,60.018250554,59.0698273641,89.3186989693,61.3449023861,102.590884428,69.3226411875,92.5093632959,41.878134166,73.4711455642,60.5669820116,65.1741293532,92.0732076742,70.285935085,62.3420061623,80.2385008518,44.5803601767,47.1974004874,66.0216277746,63.7511693171,70.9343936382,59.461102107,63.8821389596,58.0464643039,50.2386117137,57.252173913,63.6859781696,65.2210526316,66.8513653647,22.9761412219,79.126771352,100.489093221,69.9466508595,56.4322469983,91.3733159496,45.0369302828,62.1209610605,107.661520869,73.8867905775,62.4243204947,48.2503113325,72.5589519651,46.9904091295,41.8851251841,40.4381892049,99.5205753096,101.050072922,60.8506674946,62.1394230769,72.0717234262,79.909799098,58.8333333333,78.4463449399,60.4423221915,49.4631185808,50.6346087697,107.614039099,82.3647798742,41.6314553991,87.1871871872,53.7913699204,61.3803376365,55.4469273743,104.913526515,105.392941176,52.2129333661,57.6332758151,44.9785752544,46.6258187196,52.7752293578,56.8545163869,59.3834617788,67.5544794189,67.767829577,69.7854243186,84.8825735149,70.7900411684,69.1123653155,62.460245343,61.3683822626,63.7992062641,64.1147591286,64.0544412607,64.1659898102,56.6794210614,70.1319648094,95.7282552753,64.571578533,95.5680278692,84.0596780526,76.7949158365,57.3051312182,32.3517760465,72.9383116883,54.5684188569,55.889212828,68.1740313593,63.8182337811,60.5425731937,61.5556338856,57.2585949178,62.9460797083,63.3941430629,64.6664949781,64.8523608654,75.5231037489,61.0736286301,111.833480957,47.6431424767,59.6220593907,55.6811048336,40.9225092251,58.3888552392,35.0961538462,76.212244898,93.8759689922,32.0263815731,57.3687170728,103.946980854,62.3832648487,64.9322904156,61.1408199643,64.6899143871,66.5247364152,62.8503460208,92.1761658031,58.6762360447,101.027017708,30.271270037,54.8019974451,106.571378769,87.502292176,69.4172650096,64.9818486456,101.33431085,65.0600530338,29.0297237135,67.3465266559,62.6206384558,49.8458376156,73.248758963,76.7532699168,70.6504979625,59.7542857143,40.9354120267,90.204396452,68.429820908,50.8630187293,71.561461794,56.2106735027,72.9037952339,67.721661055,63.058419244,65.1717456184,99.2651439921,64.5665561345,64.4670050761,61.3624544982,67.9330839568,60.4845814978,55.6504269211,46.9931271478,73.134529148,59.4888981986,54.6183206107,81.3105413105,57.6566757493,70.988725065,104.172427035,87.375,63.0676552363,65.7832637502,67.627960275,58.5549945998,57.0290267501,81.600820719,78.5396240324,32.757793765,114.818266542,78.106836424,46.6861955328,102.430555556,35.9116022099,66.9898430286,67.0665866827,66.3137060861,67.6214253291,66.7538582265,50.2582439412,90.0115823727,49.2037849065,72.5736941907,58.2795698925,57.563242127,81.6585365854,72.0,53.1397174254,35.6173238526,68.6699507389,37.7231375863,66.7640031856,58.1070293183,64.291863969,37.6581196581,67.7824267782,73.4201827727,67.3259936555,64.1302216121,84.6024765453,46.3326653307,44.894389883,49.5404411765,74.3709468223,67.8083776903,55.6203278239,53.5191186001,48.7603175355,81.0896243957,64.4834930777,64.7249802994,65.3927235634,72.2668004012,68.7402799378,31.7375581195,77.4433935225,80.2976190476,75.9289370079,60.4766839378,78.6586240749,87.5834990859,107.10065452,69.9377240989,108.774992066,103.031615418,100.054481068,101.24231094,86.2437765075,41.9451236077,86.966952558,36.9164052408,64.6105506863,64.4859813084,64.6367521368,103.520871143,68.6431810255,33.4172661871,70.7412721186,73.6661166117,101.943942134,61.5859733015,94.6338265593,104.941008637,104.294128824,103.599911387,62.3924449108,68.6332312404,74.016563147,84.3446601942,69.9082403742,103.321610004,58.9011925043,41.6150990099,42.2603430878,60.8659755646,91.6866233322,49.1647130134,52.2747952684,38.2080895872,24.6269998202,33.2638176638,9.2556989838,81.1125249501,27.7152317881,45.122795802,32.6993984087,83.6952230557,105.328049317,30.3865425913,25.4329850547,12.7616475354,17.5688691967,55.3856092437,63.3821376281,62.9175475687,63.0007616146,67.3390224981,81.1882605583,56.2935104425,60.0723250372,61.0708117444,50.7465916468,55.5832986545,67.3224637681,78.8042891972,70.8760997067,55.2403250241,45.9761437415,59.3556054404,61.626596544,57.2381691234,67.3413329478,65.1892210278,62.908496732,63.6798173646,62.2571841387,65.0416732191,63.6763801019,59.9922913856,62.3112714842,64.2670820353,84.099868594,53.7417943107,82.0803295572,52.9918304261,75.4630116147,46.2993762994,59.9799398195,59.087845428,56.523255814,47.0918550056,67.0243902439,55.8444902163,66.8244575937,80.4843804844,62.5272331155,78.8341645885,69.8854843702,39.5937927887,51.5670835263,84.6534653465,78.9616661636,65.1926721415
61.4038354124,57.4995443776,62.7578078963,56.2396557431,57.7100319036,54.1935165052,118.198597268,134.754211069,75.7365661861,101.198257081,66.2203023758,51.5679442509,53.8268506901,90.5386033176,100.021815009,100.454840806,53.3818377796,54.0545144804,99.2589598491,101.437908497,102.077687444,71.4569756098,94.9170872386,82.2145061728,55.4836553297,97.0890240255,100.883680722,102.579413252,66.8745823123,54.9154204462,100.619103774,58.6966292135,57.5118381403,58.7328767123,100.792079208,68.1693453548,47.821969697,73.9745403112,58.8235294118,52.2318125771,42.3875781408,44.9789029536,98.1472909764,80.8620135092,75.6438557763,36.5834324217,188.993839836,323.215821152,67.4637397099,66.3959032315,60.7421463209,51.8806744488,48.2890568425,74.9797051912,102.334040618,95.9942775393,68.4212719298,61.5814587594,89.9150350942,56.152404747,65.6306984857,22.9304347826,57.1537756038,54.3511450382,62.0330793533,54.6053663895,73.8429438543,59.7777777778,111.376176566,55.7419551624,59.6101891162,49.7254785576,120.41396634,48.5448473282,66.6935483871,61.8547024592,51.7969735183,60.9957708574,81.0106899903,113.205383521,51.9428827216,65.063913471,59.6431326128,71.7673630717,40.9770846595,57.0329813584,56.596238083,99.1835095703,58.0187997108,108.125339121,63.7433885003,91.5730337079,38.4142302961,59.8621877692,57.6524205832,64.0754560531,88.3204308314,68.5857805255,61.7637795276,79.5144804089,42.8134556575,43.1657189277,65.7939669892,63.7043966324,70.1789264414,55.510534846,64.4234267006,53.7391894183,47.7223427332,53.6347826087,63.3501259446,59.4526315789,65.6190805392,26.9755895739,75.2395633857,101.250122273,68.0204505039,51.0291595197,81.8122555411,41.8696931484,59.652029826,104.688393368,68.854984594,58.7530593843,46.2432544624,68.9956331878,44.8539516814,39.6023564065,38.5374347069,99.5557331203,101.147301896,57.9323191555,58.5336538462,70.4850361197,77.1217712177,54.6666666667,75.1374465486,57.9039959789,47.9925303455,52.6168502183,104.721618841,82.1886792453,40.3521126761,87.7277277277,50.801843318,61.3306852036,52.0251396648,107.146947658,106.315294118,50.8114089009,54.3274906911,43.237814676,45.0031692373,50.3899082569,54.7162270184,56.6340345761,66.9145624351,65.6375424514,69.6307751788,84.665482534,71.6134091355,69.9661364802,61.9377555657,60.9507431519,62.9625656977,64.160785517,64.1690544413,64.2102931404,52.8364664781,57.8739002933,91.1219763253,62.6426978087,95.8196245404,81.4487632509,73.891789763,54.7982765374,31.5991020732,69.6915584416,54.0258656654,53.7612244898,67.5262407671,63.2609316948,60.5962933118,59.8402067912,56.7713004484,62.1646262047,62.6260201632,64.1771825908,63.9951013743,71.8177855275,59.5629216779,110.859167405,48.7350199734,57.0188970305,54.3000627746,37.3431734317,62.2652937614,32.7163461538,74.0408163265,94.1860465116,33.2001606999,53.5812878291,104.11389298,61.8976466193,64.1514532789,60.5347593583,64.2514094801,65.9772911598,62.5216262976,90.9844559585,55.1355661882,100.475334335,29.7903822441,51.3529206828,107.756667248,89.6903015485,67.9584706142,60.7930745602,99.8729227761,64.9976602714,26.8430011785,66.9527463651,60.1336302895,46.2829736211,72.5868725869,76.4565992866,70.1710221998,59.0,38.9755011136,89.818742769,63.931695127,50.6793977231,70.0996677741,56.6767653228,71.4033539276,64.5791245791,62.4566151203,64.9225228818,99.2850049652,59.5452392231,62.2335025381,58.2423296932,66.0847880299,59.6475770925,53.7920642893,44.8453608247,60.1304525071,57.1847507331,51.5969465649,81.4245014245,57.2207084469,70.4683434519,107.066052227,85.125,62.9749768304,64.8575058994,66.8258212376,58.3352171401,55.2646556631,80.8680359274,77.6631035754,32.5179856115,115.563839702,75.0207583725,44.6356645917,104.033119658,35.5474033149,65.7433056325,66.7266546691,65.279564572,65.3654108034,65.4721422966,50.6158124752,91.7581306418,47.8190630048,71.194621617,56.3133640553,57.976251936,80.1756097561,70.4545454545,51.3343799058,34.2598577893,70.4433497537,37.0933671314,66.0209715954,55.8816672554,63.3448127421,33.7948717949,64.539748954,72.1368850865,65.9078186229,62.914296921,85.0579470199,44.8897795591,43.5759451096,47.1875,74.6952010376,66.395317442,56.134695837,50.291639663,47.5206350709,80.4737820751,63.1522896699,62.8445626478,66.3801428086,70.5115346038,64.5412130638,31.8408816945,77.7443393522,82.8571428571,73.8188976378,57.2642487047,79.0363993354,87.8192554323,108.561825579,70.4661256841,109.473183116,103.031615418,100.063561246,101.254372211,87.0917849899,43.0317848411,82.5886163258,34.5727994095,63.9325285265,63.5825545171,64.2857142857,103.085299456,76.0376700384,30.9352517986,68.818747011,67.5605060506,101.46925859,59.713090257,94.7368421053,107.861659469,107.277218317,108.595480727,60.3357817419,63.4762633997,74.6968352558,76.6990291262,71.6379992803,99.4919890582,58.9007666099,42.0792079208,41.3118062563,59.2373195113,88.8128634964,45.4637293984,50.4704276615,35.7011532676,28.7794355564,32.9090218424,8.95358418017,74.8502994012,26.5894039735,42.5789782111,30.3706578692,78.9182787209,109.247027741,30.4044380816,25.4200208238,12.6603646185,16.1240608746,53.8970588235,62.5768667643,62.0324171952,62.3762376238,66.5438324282,79.6850393701,55.2132511803,57.1155073389,57.6511226252,50.4869075958,52.101539742,66.8737060041,79.0739821787,70.1796187683,55.3091860625,44.7078363279,58.8274131784,60.9316303531,56.8471683476,67.8617897933,64.1289942571,63.1302521008,63.2232289363,61.9842671376,64.5541751848,63.2977296751,56.2728849489,61.5136264362,64.0913811007,80.9461235217,51.1597374179,82.5746652935,50.3201589755,75.1627609054,44.0748440748,60.6318956871,58.0319029432,55.8139534884,46.567125577,67.0243902439,56.1277033986,66.2721893491,78.5187785188,62.7935124667,78.9588528678,68.49272671,37.1633957097,50.301065308,83.5086633663,77.1808028977,61.8445988629
64.4758890337,60.7253508292,66.2133176193,58.8215822575,60.8826657214,57.4883046715,121.188630491,137.26366449,75.4477937964,100.198059022,70.3023758099,55.3600464576,57.6486825596,90.5386033176,99.9947643979,99.5451591943,59.5254648343,56.8654173765,96.5238480194,100.823529412,101.75506517,72.956097561,95.2595529921,83.5648148148,57.9865604875,95.9326089124,101.315915858,102.807283763,68.3671196258,55.936912642,99.626572327,64.0449438202,63.0650021524,61.8639921722,100.99009901,70.4821638573,50.0946969697,75.6152758133,62.3279098874,53.7607891492,44.1822948175,46.7299578059,96.9292048334,80.7333547765,78.1824871229,39.0672479852,182.628336756,304.815133276,68.6076048608,68.4796044499,67.0040059034,53.939688716,50.9160921467,73.4458449049,100.515307669,93.1802575107,71.0087719298,63.7218813906,91.3926856298,61.0660004164,67.9616268929,26.347826087,60.0580862122,55.9541984733,65.5268537447,56.1117213243,72.7807283763,62.4455555556,107.968192145,58.3346042397,65.1485912775,52.1887520404,117.834714896,51.3120229008,69.6975806452,65.4740003754,54.9495586381,64.1291810842,79.3100097182,108.053397527,55.0940017905,65.0934119961,62.6371861449,78.8313888257,37.4283895608,59.9009255638,58.7348621489,90.5902824254,61.8221258134,103.296256104,65.0400955468,93.5294697418,42.9558141735,60.766580534,62.3835922169,67.4336650083,89.2965331538,75.2322256569,64.0760013694,81.9420783646,49.1635066259,46.5069049553,72.5668753557,68.8961646399,73.5984095427,58.4278768233,68.2066205893,57.334237748,51.4663774403,56.347826087,68.3039462636,62.1894736842,70.4113377117,28.4512481037,75.2395633857,100.410838306,70.2430349733,51.0720411664,81.3993915689,45.3071518645,61.3073736537,102.893081761,71.2155849319,62.0507535746,49.00373599,70.3045851528,46.7160373923,41.3795287187,39.8868253047,99.5205753096,100.884783666,61.1921763428,60.5769230769,74.1615067079,77.8187781878,57.7916666667,78.1409081653,62.6036692636,53.3380018674,61.5660873469,102.926717732,82.5911949686,45.7042253521,87.8078078078,53.5400083787,64.7467725919,55.7262569832,105.978696598,105.6,57.2289156627,57.4153119608,48.1922870916,49.4401014156,53.0733944954,59.3325339728,59.2684857321,68.3846419924,68.2926829268,69.2248211869,85.6127886323,75.3577729857,72.3961005644,66.4016356202,65.7167424149,67.0385069184,69.2390303774,69.9426934097,68.6406261537,56.3134253868,57.8739002933,91.1219763253,64.978349298,94.1552157925,81.3027090695,75.1116454827,58.419506463,32.629076984,70.1298701299,56.716937839,57.5801749271,70.9213424906,64.8899685624,64.0746709643,63.6940430032,59.9900348779,68.1687939568,67.5228036486,67.7568890033,70.798748129,72.8421970357,61.4696391904,106.253321523,57.5765645806,61.3960663324,60.786775476,42.1586715867,72.1078134464,36.4660416667,74.4163265306,93.6240310078,36.3583608606,57.296477278,103.505154639,66.2495330594,68.6405536872,66.2745098039,67.3000626436,67.8832116788,66.6522491349,89.7409326425,55.023923445,99.963056917,34.512946979,54.4419927999,100.610074952,78.565607172,74.8610587289,64.116168668,100.063538612,67.2593979098,27.9036270787,69.2144588045,66.7687453601,50.5652620761,73.083287369,77.2294887039,70.6823581239,61.9285714286,43.1180400891,90.1272657154,68.5131195335,52.5156077855,74.5514950166,61.8969937078,74.9161518094,66.4197530864,66.4518900344,67.8502669799,99.4240317776,62.7664613927,65.9898477157,60.634425377,68.578553616,64.6696035242,56.6549472627,47.4312714777,61.5980432124,59.8240469208,54.358778626,82.6210826211,62.778746594,74.6313963573,105.299923195,90.0,65.7886932345,71.2107460519,73.7776928953,63.107527692,57.5981787137,81.5484789481,78.8426096572,37.2661870504,112.544268406,76.9028508165,48.2607103625,99.358974359,37.6247513812,68.3287165282,68.4463107379,70.2127659574,66.9087607808,72.9008631964,53.4366309098,89.2945783465,52.873297946,76.5730046544,62.0276497696,62.2405782137,80.8780487805,71.4545454545,53.6106750392,35.4880413704,72.315270936,38.2058864949,69.856649854,62.4228187919,68.9840723203,35.2478632479,69.5258019526,78.7089247521,71.1326740063,67.6995489312,79.7461368653,49.2585170341,49.2129691914,50.4595588235,73.1387808042,70.5855126128,57.0262670599,56.4095917045,55.4270631125,82.5957605058,67.9451544196,65.0709219858,69.2789867392,75.9779338014,74.2146189736,37.3514723609,72.2126683864,73.5833333333,72.2834645669,58.9823834197,68.5848059206,79.0566013332,99.1155138864,78.0147197584,104.379562044,102.944997835,100.018160356,101.025208057,76.0280287664,35.2621570225,82.7085707431,38.4941871194,69.3236315528,68.0996884735,70.5586080586,102.843315185,67.5270317405,33.8848920863,69.0100430416,71.8371837184,100.045207957,58.358238693,93.2758943622,105.866363356,104.940148204,105.161719096,63.3578174187,63.0168453292,66.296953564,81.1488673139,69.1615689097,98.2809691286,61.0302385009,41.7079207921,46.3370332997,61.3476490189,89.3602463223,45.8453732894,51.5468607825,37.907237172,30.4332194859,36.7206077873,11.4254325735,74.0618762475,27.6490066225,44.0892866656,31.5253250534,78.2866166601,108.454425363,34.842519685,29.4624300641,16.0027008778,18.4550183009,56.4915966387,67.3352855051,66.0577871741,68.179741051,71.6834755625,80.3292770222,60.0144034568,60.0085088279,60.7772020725,56.6392555724,54.9729504786,68.0641821946,80.0448769121,73.1671554252,59.8264701832,50.415219689,62.9870592896,66.4162283997,59.689681924,70.7532167124,65.896038875,66.4565826331,66.4193479347,66.2706694493,66.5827960371,66.3742643927,58.9130853729,65.7107587124,68.1412253375,81.1925098555,54.4420131291,89.8043254377,54.007507176,78.1317400029,49.3347193347,67.5526579739,60.211188497,60.2790697674,52.5848519815,69.2351219512,60.5303810505,67.41617357,79.8876798877,65.9646574679,79.7693266833,74.249458372,42.3779096303,56.1679790026,85.7673267327,82.4630244491,63.5502210992
59.8212623348,55.6406050665,61.2551561579,54.2535584244,56.1503013116,52.6454503525,133.259505353,142.261945686,73.6828309305,99.9405822935,64.5572354212,50.0725900116,51.3801756587,89.0108539832,100.109075044,98.7914230019,54.9717057397,50.8347529813,96.6855295069,100.431372549,101.716350497,71.7853658537,93.5472242249,78.587962963,54.3332517169,95.4042468348,100.653155316,102.63024785,66.6518155491,52.8319849636,98.7912735849,56.7191011236,57.2105036591,57.1183953033,100.797227723,68.0521364171,48.2954545455,73.8613861386,60.450563204,50.7521578298,39.8064125832,42.6582278481,91.9045994933,71.7722740431,75.9381898455,35.7775135421,197.535934292,343.938091144,66.4445315563,65.4600035317,62.6185958254,49.6919584955,47.4249004924,69.4723349712,97.4537738709,87.029089175,67.0833333333,60.490797546,94.7912818618,54.5908806996,65.1391421549,22.3826086957,54.8763375115,52.641221374,60.7136220033,51.7966420838,70.466616085,58.8888888889,112.852969815,53.7288394083,60.671555384,47.9514764802,124.667169053,46.1641221374,65.9852822581,60.5781865966,50.3089533417,59.5155709343,72.9249757046,111.719006456,50.2954341987,63.2251720747,57.6801438732,73.9915082095,45.4328453215,55.286142615,54.3416645195,107.749966537,56.7895878525,112.384698861,62.2760621054,89.8876404494,36.8057526729,57.8811369509,55.5962573837,63.3706467662,87.4453046112,69.8608964451,63.1290653886,81.2350936968,42.9493713897,44.1510966694,62.2083096187,66.0898035547,72.2465208748,54.3354943274,64.6053110222,52.8573851111,47.3318872017,51.4779130435,66.1628883291,57.6,67.542343588,23.3347124535,75.2395633857,100.215201017,66.2714878483,51.6509433962,71.7948717949,41.2898576833,58.8566694283,99.4282447113,66.4197147401,57.0011593456,46.7411789124,68.3187772926,43.3555906277,38.0265095729,36.6366802089,99.5405513384,100.427807487,56.0384973611,55.7091346154,65.8410732714,68.8806888069,51.9583333333,76.9293422928,58.1804473486,44.9813258637,50.9261148651,99.5312678633,81.2578616352,41.8661971831,87.8278278278,49.2245496439,62.3932472691,50.4962756052,106.620089337,105.995294118,50.5163511188,53.0378712197,42.9833958222,44.7496302557,48.1651376147,53.1774580336,55.3842949386,69.2148045659,67.9530719358,70.6166634448,80.9946714032,68.0454812782,68.0519924748,63.3916401636,62.3264955165,64.5139976402,66.2012887389,66.3037249284,65.864284132,51.3059391116,55.219941349,91.4050437468,60.9633906312,93.61331527,80.0745975658,72.947440742,57.7164120642,29.2618513139,68.5194805195,55.6526908636,51.9825072886,65.9193987301,63.8468133753,59.1592801504,60.6861708377,57.5186846039,62.6204740818,64.5463274124,65.7095029616,65.5735474214,71.9267654752,58.5802288061,108.715677591,42.7163781625,56.3054377169,50.0732370789,35.073800738,61.6898849182,32.9807692308,71.0693877551,92.9941860465,33.2318542987,51.1870546288,103.53460972,63.2299838127,65.5777083834,61.550802139,63.7502610148,66.301703163,60.9212802768,88.8471502591,51.0207336523,100.298007536,31.467324291,49.9941934735,106.257625937,87.2860635697,68.7768186896,60.8209997207,100.303030303,63.8901887381,25.1538562263,68.0836025848,58.0363771344,45.7005823912,70.0501930502,75.8026159334,69.3450180148,59.285,40.4008908686,87.9290397223,62.2240733028,51.6342269556,69.8006644518,56.7699836868,74.6248896734,59.2368125701,62.2770618557,64.0502433037,99.2254220457,54.2396968261,60.5712351946,55.2262090484,67.6226101413,62.1585903084,51.5821195379,43.9862542955,58.7443946188,55.4252199413,50.3358778626,78.4045584046,58.583106267,70.4683434519,106.490015361,90.5625,62.9749768304,63.4053367217,67.7998472116,59.9050561374,59.3625498008,81.8101878023,77.5525248802,33.381294964,112.339002796,76.0309991697,46.4664957891,98.8514957265,37.9005524862,67.6823638042,68.7262547491,66.654131618,68.3613254653,69.6050222338,50.0993245928,86.353023367,48.7652896377,73.1770384416,56.9834101382,58.7850628119,78.5951219512,68.3645454545,49.5298273155,31.7388493859,68.4729064039,40.1351922264,66.7905495089,54.9629106323,63.6030994404,30.8205128205,65.89958159,73.5368461987,67.2513528643,63.3065306923,83.7472406181,44.623246493,45.0827391363,45.8088235294,82.542153048,67.4535215614,51.4882381181,50.550874919,43.8015876774,77.1439196727,64.1107561235,65.011820331,65.827949677,72.5616850552,68.5847589425,33.9938005855,76.2109486959,78.7428571429,68.6811023622,54.3212435233,76.6651563208,85.3713187015,111.692906421,72.4287601434,110.790225325,102.832394976,100.054481068,101.085514413,86.1884565739,52.8923299828,73.8319438613,34.1761395091,65.5199272366,65.1505711319,65.4761904762,102.752571083,77.9211719567,30.0,62.4103299857,69.0319031903,100.284810127,52.6001195457,92.5753886496,106.974861197,106.688200646,107.565352237,60.314795383,59.5137825421,72.8334812186,77.8317152104,68.3699172364,95.7796014068,59.6252129472,37.5309405941,43.6326942482,57.089966679,87.3417721519,40.7300623138,48.1346678799,34.3138893532,24.7528312062,34.1625830959,9.7775336446,72.5548902196,29.8344370861,41.1938628736,28.7405394916,69.9964469009,111.316600616,32.1116678597,26.3335939684,11.5462525321,16.2781737623,53.5294117647,64.0849194729,63.7209302326,63.5795887281,69.4142746315,78.1102362205,54.5442906298,55.4988300362,55.9585492228,47.8251460723,50.936329588,69.099378882,75.8916049969,69.4831378299,55.9977964468,46.3385172882,59.77815925,61.9834710744,57.5329712956,68.4085586237,60.9483139449,64.3440709617,63.0377398873,60.7320597207,64.8686900456,62.8244166417,54.287916747,62.406229228,62.8037383178,78.8436268068,51.9956236324,84.9639546859,48.553764628,75.0626773356,44.4698544699,66.1985957874,57.8072343294,54.9534883721,43.0128919306,65.5707317073,56.6426364573,68.9546351085,77.535977536,64.2217380779,75.2493765586,71.7424945837,38.1332724783,49.8996448973,80.724009901,82.2215514639,66.6877237313
