AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,AMJ,AOA,AOK,AOM,AOR,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BWZ,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DPK,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDC,EDV,EDZ,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FLM,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GLL,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXG,HAO,HAP,HGI,HYD,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,LWC,MBB,MBG,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PAGG,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRB,PRF,PRFZ,PRN,PSAU,PSI,PSJ,PSL,PSP,PSQ,PSR,PST,QAI,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCO,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TECL,TECS,TFI,THD,TIP,TLH,TLO,TLT,TNA,TOK,TUR,TWM,TZA,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UCO,UDN,UGA,UGE,UGL,UHN,ULE,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VXX,VXZ,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD,YCL,YCS,ZSL
153.786941581,141.9460881,142.921582235,133.718466196,134.116899619,142.942922908,137.513333333,101.744513225,150.802919708,103.88050866,90.2099150857,103.784106752,143.430079156,100.735910573,145.514463566,151.476578411,136.391437309,111.027649033,122.25544639,123.993288591,172.398840906,154.582326284,109.720930233,143.335815339,228.820960699,100.0,106.044973545,148.598130841,162.882882883,106.129385661,103.49156532,33.8357458786,59.0416777276,102.106741573,127.267652805,107.441860465,106.389089813,128.251121076,141.121495327,110.940335148,102.168771084,98.4138604197,91.2523599748,173.716680637,106.516418519,182.787208843,159.554413025,142.746350365,98.3946750196,156.597873671,79.313819012,96.16,155.434782609,109.173003802,120.396326728,129.06755471,123.573524617,130.980392157,111.419015767,78.0443911218,183.571153105,84.9754220987,69.5680289705,134.806973848,151.001767826,160.037313433,140.35506999,151.849728143,127.331887202,122.115977791,144.444444444,163.380386885,131.935709294,77.4282343689,144.141171684,135.266966068,130.64,141.083455344,114.169333721,136.080178174,149.250398724,133.76344086,148.490945674,69.2071896336,132.794117647,158.072207084,137.235772358,24.461143695,98.0066445183,144.426406926,142.437779196,138.865613922,135.858915741,148.856548857,43.4724451578,152.170212766,228.389628431,66.3960732984,16.0486634681,157.818459191,132.070619204,150.274223035,171.037419087,31.4892344498,136.926492353,136.725715684,40.746483553,137.702221004,65.5093650069,170.600173963,120.486111111,165.887939221,191.194425295,158.961038961,139.161345109,99.3903600686,129.20071048,37.4119985277,163.566878981,149.572732459,116.145124717,270.638,8.55769230769,199.417989418,148.979366891,136.140916703,140.292682927,147.696330991,165.033490449,133.700353913,151.634501772,130.579905597,154.705882353,159.205058049,135.468489451,134.51608094,179.590163934,163.442717329,50.7368421053,104.925334032,103.71062073,110.294117647,151.888489209,125.357040436,111.472181192,118.134502924,123.975339651,57.2934973638,152.895116423,158.583563809,156.310679612,100.170575693,81.7940199336,114.816538883,115.358231707,116.081758581,100.100421771,121.892523364,103.268415179,141.681363904,153.213665316,145.555100369,202.151898734,175.906735751,136.02244898,154.672489083,118.094506339,125.680657969,130.298850575,165.63876652,144.902769593,123.831775701,140.353574174,176.585365854,104.429952777,98.8823156673,150.93364486,115.303005948,159.540816327,252.326818314,94.2100822611,97.8393156363,136.817089732,137.120115774,150.653941322,138.773491592,140.815324165,131.57480315,134.017363852,146.80794702,149.609578345,104.189682126,138.171071327,143.06344469,164.303797468,156.539398863,149.923576614,149.433962264,150.534759358,150.012584948,150.797373358,149.318403116,160.773480663,193.880553104,111.98,134.499799653,103.658744668,114.956092981,100.110330993,167.452252252,100.455094991,86.1219753086,163.24820431,217.76,125.0379034,125.608375778,164.457831325,144.069385842,137.163683227,139.850850618,129.194936709,151.492227979,147.711228969,160.722285714,156.572041692,148.350253807,171.182548794,131.509121061,103.196570064,117.363093693,106.929530201,170.222513089,133.333333333,187.546125461,234.504046582,125.86042065,104.022988506,135.135510771,155.730208631,113.819825638,135.309411659,168.040091638,117.13509061,101.56235205,101.632498102,149.716624685,157.762665743,153.925233645,136.940935473,138.647959184,135.088365243,258.607386624,18.9567685924,109.539132675,148.592249089,103.836111669,216.386925795,154.272346713,61.5700593336,36.1839370546,168.783702816,97.005988024,120.391517129,100.722195474,134.870244394,127.020327219,128.351012536,148.397445979,162.990781837,141.832460733,123.841666667,152.825745683,127.071369975,123.908045977,175.951086957,117.24835008,121.885207653,160.367679763,147.208121827,163.19983225,141.493055556,141.072555205,164.556962025,124.452054795,128.59980139,100.584677419,170.796460177,151.207430341,134.6145034,137.893700787,120.4,133.949191686,146.066252588,162.275966314,171.809229876,149.039264829,151.446763924,142.672413793,125.024826216,143.006535948,92.5487872874,129.224075417,170.701427685,151.98783455,101.544715447,162.586750789,183.262084841,137.412587413,139.965792474,137.051792829,149.727148704,133.384301733,162.706270627,64.1101431238,175.588865096,96.4971119806,107.944,133.751087903,39.8016997167,212.279555846,156.035767511,148.377125193,154.919295969,157.08123652,182.905225864,115.385724863,39.5744009569,161.713455954,164.739434794,198.93550407,156.859111396,137.761155533,97.9536152797,120.096463023,121.710722894,144.203941379,210.981761738,156.600346021,203.929121726,157.280832095,204.238329238,170.490797546,179.058071549,161.661538462,147.647058824,60.8484848485,160.173780197,177.171783148,181.698221457,145.705906996,49.2706393544,144.818013572,180.41934393,143.023510753,183.074934096,154.28021555,160.454545455,153.387358185,118.632075472,158.632951403,241.430797196,212.748538012,60.5108510638,40.8145182902,125.161384977,48.6601600802,151.988519885,34.6319655117,48.3221386424,44.4650499287,135.791516496,52.5986973282,113.827044762,67.6614881439,100.883838384,99.9637089457,99.3558391984,33.4918478261,23.6195182211,131.825396825,206.480620155,161.112672099,162.009237875,161.050851652,101.822457378,26.246814707,112.447842273,148.009275248,108.386528726,236.485050476,23.6177884615,103.974417542,204.213727194,102.121570949,93.6501841412,90.4218719854,86.4263505635,248.427672956,139.850187266,211.599099099,34.6386554622,18.071681172,103.758073055,98.6160943106,119.466882068,155.819125278,115.311760063,206.345177665,121.922354415,128.118393235,103.052837573,144.216344256,192.775680588,144.099776143,124.080111784,97.4501108647,45.6919060052,136.165336374,255.417956656,98.2309746328,198.844598498,122.96457427,125.541545425,127.551020408,94.9286846276,209.892879647,230.179962894,221.035598706,240.49247606,148.04045512,157.600801402,157.564040599,157.008368201,160.689234523,129.704075935,124.654202766,137.943548387,143.784847491,158.701463415,137.767495662,149.046104928,135.439692456,131.510557661,156.164757229,175.222182723,152.58596326,157.393565161,148.295617302,117.732742242,135.392696348,114.771891096,142.294022617,141.06888361,138.415863399,140.182186235,139.203354298,158.007662835,152.891212022,20.4710482219,61.1694960927,135.8815427,115.089567966,148.127853881,156.168794326,171.690605428,144.997631454,129.238504363,152.760084926,145.829750645,141.453170937,121.860060843,165.119973565,131.297593664,156.467035732,137.642130461,127.910174152,112.619502868,133.472803347,154.558204769,194.38437391,135.611870624,158.317615994,168.093699515,159.413528824,114.259295235,80.9487080602,35.9271523179
153.264604811,141.518737673,142.921582235,133.299697275,134.116899619,143.54338326,137.8,100.02813731,149.634549878,95.5272966455,94.7050166565,104.311890062,144.485488127,100.908244061,146.027096302,152.647657841,136.522498908,111.261387246,122.63989748,124.412751678,172.25709407,154.305135952,109.613953488,147.505212211,233.187772926,99.95638901,106.796428571,144.567757009,163.747747748,107.973790043,104.014646267,33.0518697226,58.2691797186,102.247191011,127.881663411,109.476744186,107.44424352,129.596412556,141.744548287,111.260540079,103.007228916,98.121034651,95.223096287,172.506286672,106.557209872,181.405448085,161.868037704,142.928832117,98.5512920908,155.159474672,87.8894736278,99.16,157.101449275,111.311787072,121.314644756,130.114176974,123.44310401,131.546840959,112.040133779,76.6691661668,180.443501735,83.9495618722,67.8089756855,135.118929016,151.35533294,159.440298507,139.959030386,150.279990728,127.067555005,121.847624923,143.800322061,163.828515946,131.67947822,77.6248525364,144.060211554,133.907185629,135.88,139.882869693,116.322374164,135.205217945,148.703349282,134.652150538,147.022132797,69.9456597464,133.088235294,157.595367847,136.715447154,24.6851819907,96.407807309,144.047619048,141.799617103,138.414437641,136.626387982,148.717948718,42.6230604601,155.687943262,232.148744287,69.9041012216,16.0246744345,158.848207475,131.465484637,150.603290676,170.768573967,31.4294258373,136.581154415,136.677269391,40.990142873,137.647381409,65.6920968479,168.599594085,121.145833333,168.660968661,188.287472695,158.441558442,137.805706522,100.762049914,137.975133215,35.5346933813,163.375796178,147.167712493,116.605616606,256.5,9.08493589744,195.555555556,155.734994507,138.931960553,141.268292683,146.838407494,164.103200198,134.289815179,150.711402127,130.141604855,153.774509804,160.584189899,134.29709356,133.669002345,178.770491803,162.636729994,54.4578947368,107.151427823,104.369096181,112.878787879,150.71942446,129.939776312,109.059576563,119.468421053,123.62141797,57.6449912127,152.173913043,158.628012643,158.54368932,102.174840085,83.8870431894,116.812705367,117.37804878,118.010026996,100.115284194,118.145638629,103.4921926,141.328630218,152.63462652,146.517820565,203.639240506,176.748704663,137.224489796,156.768558952,118.593930081,124.914917754,130.988505747,163.325991189,145.13847967,123.501253704,140.630284397,175.884146341,105.239487295,97.3913599114,150.46728972,118.212506028,159.715306122,248.423179,95.1697954018,98.3155481083,140.629896584,137.156295224,156.168257335,139.564292779,141.618860511,134.68503937,135.398579321,144.854304636,147.83966684,105.273788431,138.562091503,142.89496486,166.803797468,156.160303276,149.770729843,149.664570231,150.035650624,149.408507425,150.515947467,148.417721519,161.740331492,191.115033833,112.085428571,134.032322693,104.50944546,116.033565845,102.922768305,165.369369369,103.281519862,88.8888888889,161.412609737,207.138461538,125.427766948,131.04131296,163.775100402,148.33567745,136.999513648,139.314845024,128.906789413,150.67357513,147.403072421,160.525714286,156.386674842,147.250634518,170.470723307,130.779436153,100.537284272,118.738645212,109.748322148,166.034031414,134.154175589,182.426199262,235.014253917,126.290630975,100.246305419,135.024322446,164.675621606,114.627058444,135.412859222,169.301260023,118.649093904,101.751728056,101.40508732,149.22334173,157.02705464,153.08411215,136.565380676,138.105867347,135.198821797,263.058785443,19.2916579435,110.198285005,147.234183504,104.328178349,215.238515901,152.794878109,61.8286931386,36.460807601,167.405632115,96.427913404,122.294725394,101.213288397,134.215167549,128.358948934,129.3731919,146.950743874,163.571184705,142.618324607,122.583333333,151.491365777,127.038556194,123.896551724,173.505434783,114.870087401,122.725151657,160.422535211,145.685279188,159.677081149,141.493055556,138.03785489,165.358649789,123.630136986,128.103277061,100.705645161,170.993117011,150.712074303,135.530967681,138.090551181,120.2,131.870669746,146.480331263,161.358237962,169.288240732,148.621553885,150.72136697,142.887931034,122.939424032,142.287581699,94.1594647338,126.598984772,170.204841713,151.094890511,102.438617886,161.391798107,181.519237093,136.538461538,143.747624477,135.15936255,150.530695771,132.670744139,162.04620462,64.8413192284,172.676659529,94.6897708217,108.44,130.983463882,40.74598678,207.741345526,155.514157973,146.800618238,155.000405548,155.42774982,178.432240921,119.001144242,40.5727080729,162.971926428,164.119782214,197.933625548,155.634352807,137.477431003,100.954979536,121.864951768,123.702715085,145.966107668,205.820721769,155.276384083,202.465331279,156.61218425,204.484029484,167.82208589,177.323852938,161.107692308,146.590909091,61.4515151515,158.932493077,175.04898759,176.821572002,145.789694177,48.3860955928,142.879395435,183.395333108,146.810515915,180.486228246,155.738773415,160.181818182,152.155591572,120.309224319,157.28960885,237.990132433,210.701754386,60.8510638298,42.7040064317,124.970657277,47.7074762232,151.086510865,35.095002395,47.3154274207,45.0499286733,135.486553923,53.5823474678,125.826107335,68.1248296539,101.641414141,99.9818544729,99.415483717,34.0183423913,24.5460160593,132.142857143,199.255813953,159.707783085,161.129863208,159.865137955,102.645502646,26.8292682927,108.431847906,148.338184748,103.213735417,235.142249915,24.5192307692,104.933759708,202.345786273,102.802447207,95.3257815091,92.733639634,88.6708122814,242.594111749,139.887640449,201.238738739,35.3462184874,18.7026755529,105.346744309,98.872373142,124.192245557,159.377316531,116.337016575,196.954314721,120.037570445,130.761099366,104.266144814,146.940386893,191.976751153,143.65206268,124.219841639,99.0761271249,49.0861618799,141.7331813,250.154798762,99.8130841121,194.10745234,123.741454319,126.737795021,131.211063373,93.9381933439,207.246376812,227.087198516,213.349514563,236.320109439,146.649810367,156.323566241,156.331561141,155.910041841,156.755108265,128.941001303,127.116583067,138.024193548,143.653656937,156.048780488,137.391555813,147.217806041,136.472849592,131.814293449,154.41898527,174.369001066,151.648610457,156.581085473,147.092523632,117.71142073,135.092546273,117.733627667,141.712439418,140.736342043,138.336546406,139.549595142,138.836477987,158.199233716,151.976151584,20.7987339415,60.8012215935,136.260330579,115.763962065,145.205479452,155.086524823,171.370354906,146.186167693,130.073266424,156.52866242,142.218400688,139.773204536,124.467622773,161.92110213,130.231495583,155.057876195,136.385397965,127.268560953,114.569789675,134.937238494,151.472650771,193.128705964,139.613204401,155.827989438,163.529886914,159.713428857,119.685743527,77.5163902815,36.0927152318
153.209621993,141.518737673,143.164469119,133.350151362,134.879923761,145.711712313,138.446666667,100.02813731,149.635036496,96.0096470072,93.9045191165,104.077872934,146.886543536,100.931532371,145.91724643,155.49898167,136.30406291,110.795908582,122.426313541,124.286912752,171.471804641,154.316465257,110.465116279,145.085629188,236.5356623,99.95638901,106.560846561,144.21728972,165.531531532,106.882956594,103.766182817,32.249296341,58.0037164853,102.283069459,128.21239185,109.437984496,108.348402652,132.386646736,141.277258567,111.111111111,102.645783133,98.4380185456,93.0931403398,172.338642079,106.628594738,182.589814449,161.268209083,143.285127737,99.0211433046,154.409631019,87.5679267731,98.32,159.057971014,111.787072243,122.716288062,130.970504282,123.410498859,132.069716776,111.610129001,75.3465806839,176.552256074,83.6289805514,67.4857734092,134.439601494,151.296405421,157.873134328,140.252645954,151.298693377,127.176944531,121.406539173,142.834138486,162.521472851,131.702771954,77.9394416044,141.903986981,132.759481038,140.76,140.673499268,116.409659587,133.78937321,148.739712919,134.193548387,143.663983903,70.7398634527,134.267647059,156.130790191,138.406504065,24.357426255,93.2516611296,144.913419913,140.714741544,136.641959394,137.361201829,146.717948718,41.9676297485,162.978723404,237.404100466,68.8482547993,15.8944482522,161.937452326,131.615255442,151.26142596,171.152803258,31.2799043062,137.296497287,137.509175434,40.6800310112,138.387715931,65.3837368661,169.527399246,120.231481481,171.415004748,187.45691481,157.291280148,136.447350543,102.024385597,144.902309059,34.0227922724,161.656050955,147.290359384,118.698761556,247.778,9.39102564103,196.402645503,166.490664789,141.928714673,139.609756098,148.711943794,164.971471099,136.059771923,149.665222529,132.06338503,152.965686275,161.502625157,134.228187919,134.380548365,180.655737705,161.83074266,57.6842105263,107.388001048,104.143116921,113.279857398,150.755395683,129.022082019,110.684391925,120.614035088,123.244662633,58.1136496778,152.132701422,158.865073094,157.233009709,104.648187633,82.9086378738,117.552026287,118.06402439,118.434631701,100.100421771,117.211838006,103.511651507,141.975308642,152.57672264,147.419090537,205.189873418,175.777202073,138.448979592,157.903930131,118.747598924,125.070901872,131.034482759,160.9030837,141.720683559,123.147937087,140.322828593,172.073170732,104.857207106,101.118749301,151.73364486,116.926539142,160.663265306,243.122696552,95.0643324193,98.4125584267,146.871409172,138.531114327,162.142099682,140.850642928,142.141453831,137.401574803,136.148382005,145.059602649,148.412285268,106.333507035,137.993748224,142.269182632,160.189873418,156.593555375,149.675200611,148.805031447,150.374331551,149.433677322,150.09380863,148.515092502,164.744475138,189.143865843,111.114285714,133.720671386,104.387568556,119.291638554,101.57998997,166.234234234,105.742659758,86.8395061728,162.909018356,198.216,125.25449426,130.249009621,164.698795181,148.663853727,135.50146624,139.22162666,127.014959724,150.238341969,147.993782004,159.347428571,156.938483548,147.261844332,169.34902411,131.011608624,100.487354825,119.335582663,109.27852349,163.939790576,133.618843683,179.981549815,242.922467618,122.848948375,104.679802956,134.352559648,165.718776793,114.013561511,132.34391487,171.363115693,117.594728171,101.666508853,101.366742597,149.538203191,157.51347499,152.554517134,135.370433595,137.366390306,133.431516937,259.934712817,19.5047693487,109.712909199,150.910897648,104.298051818,214.929328622,154.493967003,61.9806785334,36.5993665875,166.327142001,99.608475357,122.457857531,100.625902744,133.131771227,129.350520575,130.414657666,147.029220269,163.980880847,145.968586387,125.083333333,152.433281005,126.004922067,124.942528736,175.951086957,119.626612759,122.071861876,160.934025204,145.975344453,160.09645628,140.213541667,138.611987382,164.894514768,122.054794521,127.308838133,99.3951612903,171.878072763,152.631578947,135.777708064,138.681102362,121.266666667,132.563510393,148.550724638,161.736126107,166.920038808,149.707602339,151.285564601,142.24137931,124.826216485,141.516339869,93.8806802342,126.178390138,170.26691496,148.905109489,102.520325203,160.820189274,185.827030582,136.888111888,143.59559103,135.458167331,150.300136426,131.753312946,163.201320132,65.1057871811,169.807280514,95.0065213341,108.8,132.985204526,41.0764872521,206.270411496,154.545454545,146.398763524,153.215994809,155.212077642,177.32506643,116.982855604,40.7610679061,158.615682478,164.998703656,196.743894803,153.616032722,137.064482848,100.136425648,122.025723473,124.698711181,145.966107668,205.277454404,156.531141869,201.463790447,155.794947994,204.72972973,167.852760736,177.014171044,160.123076923,144.986631016,61.1818181818,158.581113339,172.468974526,174.928284567,146.627565982,49.8292985723,142.041949414,178.593168752,152.049680952,178.631813912,153.194765204,160.818181818,151.831442464,120.020964361,157.566179376,239.678005713,210.467836257,60.9191489362,43.3337799812,124.295774648,47.3044176683,151.414514145,35.2227367076,47.8747114328,45.877318117,135.18159135,54.2735610794,133.93484884,68.710820387,101.725589226,99.9818544729,99.463199332,35.105298913,25.1513279802,133.015873016,203.100775194,160.494520933,162.373423343,159.194951953,102.880658436,26.2832180561,114.188106499,147.927047873,105.370900286,234.219678307,24.7596153846,104.796710827,190.790616855,102.832050523,94.6319794739,91.8731293719,87.9129420909,246.74140917,139.400749064,196.475225225,35.0756302521,18.4250380253,104.763896241,99.3336750384,121.365105008,156.85767235,118.784530387,194.783756345,119.442705072,132.769556025,105.479452055,147.37465456,186.915533186,142.884553886,125.571029343,102.623798965,52.0234986945,138.844925884,240.557275542,103.738317757,188.79260543,124.642635177,127.740058196,130.719656284,92.7892234548,208.884688091,220.098330241,208.414239482,241.381668947,146.818373367,156.699223641,157.543257612,155.256276151,156.206160415,127.284571003,129.776561788,138.75,144.408002624,153.853658537,138.721804511,147.085320615,134.622777511,130.536004331,152.318603382,170.920725204,151.554404145,155.736106597,147.780005729,116.02279924,134.567283642,116.445916115,141.712439418,139.833729216,136.876893418,139.043522267,137.893081761,158.429118774,152.270499837,22.2025693539,61.5736998114,134.428374656,115.806111697,147.214611872,152.906382979,170.730688935,146.612979631,129.356013176,163.800424628,144.625967326,139.815203696,127.118644068,160.373138122,129.500456899,152.843482637,136.146020347,125.939505041,114.110898662,133.221757322,150.584385227,198.116498082,145.681893965,156.242927197,162.322294023,158.713762079,119.555508768,77.5163902815,35.5960264901
151.037800687,140.072320842,141.707147814,131.382441978,133.291613723,143.77689562,137.4,96.0326392797,146.909975669,90.5505371629,97.7844691162,103.953395738,151.556728232,101.024685608,143.896008788,152.138492872,134.425513325,110.196579831,121.571977787,123.196308725,170.664385958,153.093907351,109.837209302,147.896500372,236.390101892,99.95638901,106.269973545,142.640186916,163.063063063,106.260158092,103.923107101,32.4487334138,57.8338200159,102.387640449,128.244487859,108.255813953,107.323688969,131.141006477,140.576323988,110.993702636,102.506024096,98.1698389458,92.2278162366,170.870913663,106.496022843,178.543229372,158.954584404,141.51459854,98.8645262334,151.557223265,99.6795249681,99.92,158.260869565,113.783269962,124.552924118,132.017126546,126.410172807,134.161220044,111.419015767,75.899820036,174.431160818,82.645864501,66.3890325918,133.623910336,149.499116087,154.589552239,137.521338341,148.075851664,126.216299969,124.861196792,150.724637681,160.616924341,130.673188912,75.8946126622,140.358014646,131.936127745,138.72,138.945827233,118.417224324,132.803054407,147.017862839,132.177419355,143.058350101,71.1996655984,133.029411765,152.963215259,136.260162602,25.3253838192,95.1204318937,145.183982684,139.087428207,135.41733806,136.146309602,145.634095634,41.258694489,164.170212766,230.035447901,68.4990401396,16.4324880055,159.420289855,127.834677236,149.725776965,168.80704305,31.9078947368,135.619141589,136.138977245,41.687894562,136.386070743,66.2288716309,168.01971586,118.761574074,167.132003799,189.699421101,156.697588126,135.563858696,100.723947419,142.131438721,34.7301340329,159.808917197,142.66970907,118.088260945,231.362,10.1554487179,187.936507937,164.179529026,138.415100581,138.048780488,146.682279469,160.009923096,135.194651986,148.188263096,130.44504383,150.147058824,158.914442062,134.404586359,132.022281555,178.442622951,159.124928037,60.3684210526,106.366256222,104.103799086,114.928698752,149.820143885,133.151706338,109.502708026,119.783625731,126.509875557,55.3602811951,150.978776015,157.605689451,154.368932039,105.671215352,85.049833887,118.56516977,119.43597561,119.938295411,100.100421771,115.186915888,103.52138096,140.211640212,150.723798494,145.698484228,207.278481013,174.838082902,137.632653061,155.807860262,118.55551287,124.54622802,129.24137931,158.278634361,137.301119623,126.396170504,137.002305919,165.731707317,104.969642456,100.479768263,149.364485981,117.119434175,158.418367347,235.959040261,95.1697954018,98.6594937825,145.069466207,136.903039074,160.62212796,137.660731949,141.895874263,136.968503937,134.964483031,142.198675497,145.080687142,105.805106826,134.867860188,140.680658515,159.936708861,156.945572705,147.076805502,146.498951782,147.647058824,146.765668261,147.818949343,146.018987342,162.672651934,190.291262136,110.277142857,132.295979698,104.082876295,114.956092981,104.312938816,167.711711712,107.590673575,88.9607407407,163.647246608,206.092307692,128.65497076,136.247877759,163.052208835,146.085325832,134.803745529,137.287345607,125.592635213,148.704663212,145.775420629,156.685714286,154.01594114,144.712351946,166.220895522,129.883913765,98.8548789754,118.6088762,111.744966443,157.984293194,132.226980728,177.536900369,241.710725196,120.315487572,102.216748768,134.514709289,161.703058017,113.636852868,124.895000724,168.728522337,116.606260297,101.486696336,101.651480638,146.924853065,154.946810234,149.719626168,134.038921133,135.682716837,132.326951399,248.692907438,20.4891410775,109.838747371,149.519708513,104.127334806,207.287985866,153.287367643,63.030579644,37.9849564529,165.068304374,97.6623675725,121.315932572,101.059220029,131.821617536,130.44124938,131.610414658,144.292768848,163.468760669,144.240837696,123.515833333,148.979591837,124.528301887,124.540229885,175.0,116.65378441,120.765282315,159.376575241,144.017403916,155.16879849,138.020833333,136.555205047,163.080168776,120.467123288,126.713008937,99.3951612903,168.436578171,149.907120743,132.711077586,137.696850394,120.466666667,133.256351039,146.790890269,159.144893112,169.746602394,149.62406015,143.950995406,140.804597701,122.363455809,140.522875817,93.8109841093,125.307469181,164.928615767,147.688564477,102.43902439,157.949526814,181.848076291,135.198135198,146.863930065,134.581673307,148.090040928,131.447502548,159.240924092,66.4281269446,163.383297645,95.0251537172,108.4,130.983463882,42.7584985836,198.139777923,152.086438152,143.554868624,150.782707438,152.839683681,175.198848539,116.384772931,42.2679465717,154.646660213,161.833030853,192.485911083,151.994493385,136.486974465,101.227830832,123.47266881,125.296308838,146.303856207,198.176173846,153.935986159,197.457627119,153.97473997,203.071253071,166.901840491,173.731542959,157.6,143.248663102,62.2363636364,156.354435214,166.361854997,168.961560528,147.75869292,49.8913718187,138.782541641,178.295569834,151.110048092,174.117991657,153.605337439,158.363636364,149.205834684,119.496855346,155.511655472,233.316021813,203.080701754,62.0255319149,44.5531287686,123.796948357,46.608225619,149.118491185,36.4521794667,47.8336040579,46.8330955777,134.07263654,55.5496477469,150.784860558,69.4194603434,101.599326599,99.9727817093,99.5705594656,36.2262228261,26.3619518221,135.0,200.15503876,157.684742905,159.282288151,156.849300944,102.704291593,26.6472515471,111.376910442,145.953590869,105.943209333,222.264889147,26.2019230769,104.568296026,190.008688097,102.466942964,94.5316181732,91.5471940365,87.7089001166,234.709689181,137.677902622,197.822822823,36.2857142857,19.4328938002,106.458443621,97.38595592,121.082390953,157.264640474,117.995264404,190.152284264,120.851596744,135.095137421,104.540117417,148.795894197,186.58397747,150.751519028,125.896599907,100.406873614,54.5039164491,138.730900798,225.386996904,101.068090788,184.922010399,125.947793661,128.839314581,133.297529538,93.6212361331,202.20541903,213.358070501,199.352750809,238.372093023,145.849136115,153.994490358,154.567665539,152.7458159,153.522415371,127.694025684,128.818969448,137.540322581,142.66972778,150.43902439,137.507229612,144.250132485,134.642479577,130.427720628,149.911347518,165.01955208,149.293452661,153.136171596,145.717559439,113.510660756,132.916458229,116.598233996,140.387722132,138.266033254,135.389699807,137.373481781,136.242138365,157.318007663,149.558967658,22.3515174083,61.1066199587,133.436639118,115.279241307,145.296803653,153.331914894,168.150313152,146.281383231,126.370133498,160.93418259,142.476354256,139.311213776,126.358105172,157.070052361,128.129759366,150.4781077,133.512866547,126.443629698,114.569789675,133.974895397,148.620850865,196.512033484,142.680893631,153.036589966,158.885298869,158.38053982,119.903344103,77.4006941766,34.9337748344
