AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLV,BND,BNO,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BWV,BWX,BWZ,BZF,BZQ,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FLAT,FLM,FNI,FNX,FONE,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDGE,HDV,HEDJ,HGI,HYD,HYG,HYLD,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INP,INR,INXX,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LD,LIT,LQD,LTL,LTPZ,LVL,LWC,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NORW,NUGT,NYF,OEF,OIL,OLO,ONEQ,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,RPG,RPV,RSP,RSX,RTLA,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOXL,TAN,TAO,TBF,TBT,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XPP,XRT,XSD,XTL,XTN,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
99.3231314433,88.1646655232,96.2856556536,88.850174216,89.8975540588,90.6644783534,86.1212861213,89.731742269,104.627589246,87.9928582056,107.230392157,87.6652986776,104.516006098,47.9450841453,102.93875309,91.8198719273,100.351837373,103.877390621,102.193784278,98.36,100.674393807,102.77152024,101.828272935,101.835423677,70.5461638492,99.9751305645,90.0064010242,92.8042942115,97.1273603857,114.743083004,53.8195815239,64.0,136.046511628,77.599055927,99.945474373,54.202764977,105.960669354,108.976744186,80.2099533437,97.6649665285,113.693210822,104.093128051,111.405848997,116.427631389,113.155825188,95.8744030078,92.2262631856,75.8537841085,104.591185989,101.08709234,107.492821471,99.515131249,94.8102417468,73.5346997483,99.9855093465,90.6495763632,97.1441947566,77.9030439684,69.578072217,65.7307415407,87.817551963,78.2394366197,103.097987087,110.518292683,111.510934394,75.7347457627,101.563275434,70.8226877874,90.261496844,105.866802237,87.8329297821,102.866117,79.9802436615,94.3745373797,107.761437908,100.739602344,102.736124635,79.6494228303,103.37236534,94.5714285714,88.5093167702,99.8030720756,103.58388836,73.0602730603,82.6099621322,82.9168373617,94.8893229167,96.7934611757,94.6821515892,107.042970212,84.2525617842,101.664636622,96.6767549316,110.981083681,105.135889926,95.045045045,106.828632741,93.0912025827,100.965368852,92.6310212371,86.0535071942,104.305882353,114.86648067,123.845252052,88.8316467341,90.9460999837,79.9732977303,110.549667242,105.783249636,77.7385045571,88.5661424607,84.2023587834,83.3559914547,134.753460208,67.1191553544,108.692070031,92.7182782076,90.5270655271,94.0529875986,112.430011198,87.4634146341,90.490762449,103.415298034,88.456686291,71.4160839161,97.4797479748,108.98989899,41.3052631579,89.98632946,105.759837122,107.754669709,88.4953755921,109.184890656,85.2403846154,101.06075217,91.5364760223,69.1978410571,105.905172414,48.139923558,95.922150139,138.541928985,74.9560117302,82.7829698858,100.505561173,86.75429727,103.229686556,69.1823356909,91.3944502986,90.3215169002,92.5807992358,77.8396530635,86.6220735786,88.3277216611,97.1374447485,81.472392638,99.1787122208,104.513761468,70.4138046574,99.635386682,105.940966347,91.0572445905,85.0354314298,97.7252419955,75.5823986195,103.386454183,115.095879233,76.3883339992,70.4452335427,88.5544635545,107.539335664,98.238273508,75.7716701903,103.792735043,91.9905984451,81.0267857143,58.0830388693,72.3484848485,103.153153153,99.1214783399,66.8337510443,69.7674418605,53.3982683983,96.8123641632,78.2275244994,86.4079001509,105.625374028,93.5510887772,101.429469656,89.9777282851,101.374916164,79.5691115953,97.6310706402,94.0023990404,99.1561181435,123.659648361,83.7086630148,81.9672131148,101.38121547,97.118500775,47.4696728342,50.9582863585,98.0310400741,105.763636466,86.7384528195,97.868760516,83.2524677932,63.2051282051,53.1111111111,94.2210526316,116.04375,62.569213732,99.0604447228,86.0403151066,87.0501707381,83.1294228652,88.5734623715,99.4240263302,79.7525254966,36.7713004484,83.1592105263,94.2887070144,94.4400317712,94.4167893618,100.154556403,93.8219261054,103.370891144,90.4060538944,89.8929248263,84.6410066617,85.2420856611,106.000489836,73.9455782313,85.4176388241,85.7600563626,112.793219003,93.2133250569,90.768800813,109.54738331,99.1454864154,95.925,84.955037742,96.9761759316,100.243407708,116.129032258,120.804836951,99.3799822852,106.955903272,99.3347639485,49.9200852424,86.7489270386,107.643232424,89.6513558384,96.2158604804,110.897160069,105.873071529,90.1091542222,88.5633270321,80.7624374448,85.0030543677,90.6653977318,85.1907095674,95.0943396226,111.874105866,88.0218830982,94.9721742468,103.696,122.42460436,102.317404507,103.743068392,99.7485668309,98.1721064292,101.316738817,103.266467877,102.682543837,103.960776943,87.4748214613,113.450067347,52.7790128946,78.0431177446,76.0513380666,93.7150821208,74.9028340081,96.3199513382,108.563997771,94.1945158526,83.4519670631,86.6856026984,75.68,85.5731406093,80.3579128935,69.1655629139,106.426825009,77.4869109948,68.9050046961,77.6467203682,107.297486692,112.187637001,99.2171198168,103.998271018,101.40684951,98.3186057928,96.4176362523,101.263898541,99.410965111,98.0104451629,63.2735685367,92.5538863488,101.530874786,91.9738863287,97.1686287,103.356216629,97.0467857568,85.4398003743,92.4574753805,63.368462139,105.646359584,76.2247706422,29.9850074963,109.552145318,48.4477244772,70.5178701678,75.1696065129,105.984484669,89.1543298075,119.217860791,89.2766497462,109.85888277,102.636086791,102.609019754,83.2516153554,97.5250017987,99.629445274,101.156136087,97.886728656,75.1113270181,106.203090508,111.029757085,101.263895602,70.1711914231,61.0155148096,99.9802058591,113.771357987,99.9776024929,107.871255577,78.162511542,93.615819209,100.662719109,92.6949480725,109.149277689,105.802727182,92.4662029138,83.4797657082,90.5527584503,76.4935064935,100.834772596,72.6162790698,72.2366148532,85.1786760398,45.7347275729,106.843280075,107.340836553,94.0888422525,94.3919352527,110.244659485,88.6069482289,89.7078115683,84.7186034393,57.6874205845,102.690378477,103.18537859,96.9223484848,99.2131147541,52.9906542056,96.7741935484,105.731523379,91.0135188867,104.96124031,113.622047244,78.2666666667,105.033557047,111.965208143,98.6100581248,98.6724053123,105.703678704,98.7831207066,98.5698569857,77.5611485289,87.323617858,100.27835769,100.323799244,92.2549019608,99.1747398637,93.7652811736,94.5183608302,77.4380165289,86.3813229572,85.3604599735,126.685737638,96.7697594502,111.019422668,69.7782727896,113.088845674,125.158459288,104.323831705,97.9462102689,91.4813547725,102.448780488,101.328847771,98.0267895722,92.3533175822,80.8894390078,107.746254383,111.957207997,89.9643281807,105.204117856,109.254247955,97.2224014869,94.2421618887,98.6895475819,104.55994456,91.5371329879,97.9227405248,98.5767462229,107.109634551,80.5150214592,79.5391705069,109.564336373,74.757051434,102.095294583,100.948905109,64.396760939,60.6191476414,129.931585962,105.961310699,116.496693352,85.0016149871,106.255974696,105.378338279,90.7159904535,112.89929839,84.6509100788,91.6996047431,63.6978579481,148.274141229,60.4212896811,108.989988081,103.103190142,97.6757066463,97.2094606092,109.506337558,80.1769911504,88.8779527559,96.2962962963,86.1526357199,119.765613626,127.916041979,104.258506313,104.615384615,101.873028391,73.6891605925,96.2214828897,93.6231190355,103.339994291,97.9153893317,102.767892448,88.8964577657,100.56196191,107.580445545,94.0866873065,92.38385377,70.3893039717,106.168122271,117.834494477,86.1735908971,96.603449123,106.716493871,102.555410691,101.817863398,103.21171771,106.414981706,100.317848411,97.5178638586,92.0587503112,85.8925869894,100.981007243,64.153591805,98.9561027837,104.271123491,86.1059968438,86.569976781,89.0952872377,106.440911367,108.520179372,100.551443375,100.961345884,109.140412291,107.530612245,103.106873792,104.721435316,69.8330454807,73.7227742648,101.084070796,81.7322050772,100.792340707,91.1121344693,67.3946613722,59.8009650181,73.2329074199,73.8795180723,103.197941555,68.037037037,89.2201834862,114.86096179,109.21207832,116.019451688,87.8780487805,102.224087285,99.9455782313,100.620895522,77.4544594275,80.5042613636,84.934788395,90.202761974,72.1937422662,84.7531199132,71.5300107181,102.89676512,103.875577974,101.899270471,103.634232122,59.6570852244,100.723021583,91.0411622276,78.0804618438,30.0571428571,85.2779168753,74.7110808973,54.2648009917,134.957482993,42.6477541371,108.211678832,107.165885111,108.313430094,108.809735332,114.724998879,119.839854413,122.800737607,175.888247798,36.8284984915,69.8083604169,94.957597983,136.802440169,78.1155015198,100.58242843,20.0954252035,68.6702317291,71.892805408,75.9572352064,138.684609553,85.7178217822,62.8999978007,51.5160265666,90.625,87.9529881132,115.825091098,85.3978865733,91.0477247503,64.0825506019,153.299624011,125.171760686,90.6534653465,78.7593984962,96.8761093362,110.26140315,113.10546875,120.10679166,124.694862333,100.248070562,85.6799450549,78.896484375,39.3424536628,50.8230452675,103.039325146,76.0186867376,115.115511551,64.3617021277,103.814808393,83.9640198511,70.7722284894,87.813163482,109.544787078,96.3113918891,94.2552698633,127.7125,80.9452921474,101.148369316,88.0918799113,92.7706921712,87.8668171558,68.1688635554,93.2938631447,98.8152256113,99.9480819152,97.55147468,105.967884688,111.167446698,112.847932065,102.327686538,112.467122567,90.5484944127,90.023879013,88.612670409,96.1977186312,106.601489574,87.8160045619,119.268678306,100.518096182,114.896939413,109.188741722,104.026485326,59.3333333333,77.5269310108,103.743711157,101.996697193,100.552503099,97.2261334835,88.905457799,58.1697276757,103.23669579,83.7473684211,107.513661202,91.7009199452,100.345636341,99.6342100679,105.070210468,108.031310212,101.546391753,105.385878489,108.6554076,101.922155885,101.043964123,96.2833406209,93.5414808207,107.315320494,118.669850535,86.0596607526,95.6833101253,104.960835509,104.446697567,101.090638149,99.8406028112,98.1878088962,96.7317224287,109.27819083,105.223514,87.0653266332,99.6125336927,88.707165109,59.4706084565,88.8583973655,108.482944345,82.9978915085,99.042430246,88.9278299555,114.182692308,79.8226812159,91.083580527,108.483619345,116.720891519,84.2548350398,115.694822888,104.672971439,86.7094077642,91.8844909136,90.3362920365,95.1604011145,109.189091103,97.840968931,115.282583622,112.271366811,107.721046077,110.036057692,113.613231552,66.966442953,90.7939450108,119.106121584,62.2189276007,120.62279671,90.4481744246,88.9312977099,92.7785034521,105.370101597,85.3868194842,81.8905817175,101.641328829,93.4656243736,42.9361845303,104.897551224,98.2957312125,145.368344274,46.1637931034
99.3556701031,90.2541712147,97.4348450646,90.3527874564,92.5948245303,92.1797374024,87.851037851,90.9817366887,103.834288233,88.9102812082,103.676470588,88.5544915641,104.115853659,49.0345438441,102.755653209,93.7616195001,100.918491009,104.034582133,102.193784278,99.56,101.311398225,102.737388218,102.187397976,102.171918018,71.3263979194,100.223824919,91.7026724276,95.0384447991,96.3236239454,113.438735178,52.5759968417,68.781120332,133.736046512,80.5536765847,99.9345692475,54.6082949309,105.728594113,109.600979192,83.7091757387,97.5454255658,112.595712098,103.705094505,112.29344397,109.70326324,110.029771936,97.551061884,93.6107221018,76.7805045478,104.6068913,101.049606398,108.274437853,98.7961879284,94.4892123733,73.6066163251,94.9862338791,91.3317401695,98.595505618,81.7085682074,75.0759005748,70.8128149748,92.7829099307,83.1056338028,102.763007976,110.041920732,111.411530815,77.7107344633,101.389578164,73.2243229433,93.7105500451,105.378749365,88.8317191283,102.74833137,81.0009878169,95.1517394523,107.761437908,100.912496398,103.213242454,81.7015818726,104.028103044,94.8571428571,90.2032749859,99.684915321,103.774183317,76.5034965035,83.3964462569,85.5387136419,96.2890625,98.171015404,95.5684596577,107.181244803,85.2019288728,102.882663419,93.8385112897,113.674254569,100.061644302,95.045045045,106.989193746,94.3179983858,101.393442623,93.5802905206,87.7922661871,104.211764706,114.826624153,123.610785463,89.6228150874,92.5256472887,80.173564753,111.042642347,106.957719099,82.810849682,89.6392229417,85.3817504655,84.8708487085,134.612889273,68.6464932127,109.392378991,93.7363316894,93.0021367521,93.404735062,112.597984323,86.4634146341,91.5953992191,104.592352822,89.0243902439,68.8811188811,98.4854485449,110.732323232,41.0526315789,92.6520847573,106.396079107,108.549080317,89.4428152493,109.86083499,83.9182692308,101.382192221,92.2700720011,73.3258887028,107.24137931,52.4299166088,98.2947173309,135.117098968,69.2082111437,84.6728971963,99.0889787664,89.160768453,103.04790103,72.8997757461,86.5823674043,91.5251442704,93.9818500239,80.1512287335,84.4063545151,89.3939393939,95.8745527257,81.6564417178,99.7700394218,108.165137615,69.4923772826,99.8656687776,106.730588456,93.6455765544,85.0354314298,98.2129560685,77.3080241588,105.610557769,117.951856385,79.5045944866,72.1933897842,90.4381654382,108.273601399,98.1722087646,73.2346723044,105.021367521,91.4120412222,84.2474489796,63.5633833922,66.7424242424,104.118404118,99.4601635868,68.2531328321,69.8968992248,53.4759358289,96.9089591886,81.2100553899,86.8872582636,106.762417714,93.2412060302,99.9207217059,90.9543429844,102.34741784,81.529895909,99.7516556291,95.6017592963,100.316455696,122.943347081,85.9606411037,83.7928464978,102.320441989,98.0519938002,53.3267981865,66.6290868095,97.3523280056,105.277237855,87.9569283083,98.2333146383,83.5368914171,64.8205128205,54.1333333333,95.0385964912,115.876436782,62.8645256552,99.8726380624,87.9054680259,88.9808247964,84.6988520208,89.9026155966,102.002194185,81.4015973251,40.9106588479,85.1315789474,94.2178706482,95.3137410643,95.6891828377,100.05018065,93.8824954573,103.304776981,91.8050941307,90.8528111181,88.4283246978,87.0484171322,106.098457017,78.8095238095,87.0975268315,85.6761834468,112.773506801,94.2064969998,92.174796748,108.203677511,99.1345311131,95.5192307692,83.9514276337,97.8313989004,101.176470588,116.05734767,119.942511646,98.3170947741,108.321479374,100.17167382,50.452850293,87.5032188841,108.068551414,91.228555617,97.3017439947,110.413080895,105.688990182,93.8324516172,90.1228733459,84.8984397998,87.4679291387,94.6942660005,87.7264010228,96.307277628,111.444921316,87.9067088972,94.7937056227,104.368,121.454165423,104.506952214,104.528650647,100.623554259,99.4482633344,101.884920635,103.280021686,102.918084271,103.658052041,88.9580662882,111.949201462,57.4922187639,80.1990049751,78.713817586,93.7150821208,78.3400809717,97.2779805353,108.415381757,94.8586118252,84.7514486124,88.4786082017,76.28,87.8236208947,83.6783096162,72.1856953642,106.298754221,77.3958570453,72.5627264189,79.4879171461,107.876827707,111.953821423,99.797612137,105.068078669,101.994221022,98.9813451154,97.050622576,101.177032662,100.276959674,98.4083561303,64.9220647773,92.8369257566,100.51457976,93.0875576037,97.7137513832,104.462242563,97.2765526527,85.4897067998,93.5094001791,66.3817330211,107.095096582,78.3093053735,31.4842578711,109.364234262,51.6260762608,74.398249453,75.5766621438,105.809013668,88.5993027934,118.780096308,90.4822335025,108.381215438,102.617053673,102.38911666,87.2671987837,98.1005827757,100.514352082,101.992709599,99.1039729501,75.1113270181,106.622516556,111.255060729,101.764137264,77.4338578592,59.6614950635,99.9446753761,114.24417402,99.7338267277,107.839388145,78.162511542,92.5107344633,100.620367829,93.7687026932,108.266452648,105.533990246,94.1855886599,85.4366347178,89.7114010604,75.1688311688,101.208981002,71.0697674419,72.9317789292,86.9361452841,46.4501926252,106.712092732,107.643205107,94.9982511368,95.3265088691,110.096768304,90.6675749319,89.6839594514,89.9166232413,59.4663278272,102.18878249,102.872062663,97.2064393939,98.0983606557,54.3925233645,96.5410027206,106.221719457,92.17972167,105.11627907,113.333333333,83.0222222222,105.48098434,110.908538438,98.6606014658,99.5081160846,106.31117111,100.333660451,98.5698569857,79.0145338532,90.5158454777,100.0,100.593631948,93.4803921569,98.3710082526,94.7432762836,95.5827567855,79.4214876033,87.7431906615,86.1326846528,125.70494483,97.8350515464,111.401457846,71.5558601782,112.109250283,124.475865431,102.450508835,98.728606357,94.0700193865,102.43902439,102.119428091,98.3004464929,93.1839436897,81.9332828982,106.662735097,111.259207296,92.2473246136,105.076322329,108.999370673,97.9322895827,94.942557807,97.9407176287,104.306306306,91.479562464,97.8644314869,98.4015765273,108.428571429,81.8025751073,80.0921658986,109.706180344,75.4444181086,103.084223013,101.02189781,66.3785231997,61.4826465912,128.120835184,106.000789578,115.767490428,85.9173126615,106.300027753,105.415430267,91.8138424821,112.773421378,84.3792447704,91.3702239789,65.8399098083,144.167429094,60.9129479523,109.392133492,103.374409766,99.5852886609,99.064148375,109.006004003,81.3274336283,90.3051181102,97.619047619,88.6066089693,115.431503858,126.941529235,104.277765889,106.185897436,102.701104101,76.6988008465,96.7762085823,94.3548628354,103.596916928,99.110974862,103.716884144,88.9305177112,101.797547613,107.96720297,93.9625386997,94.5163747144,69.2882422336,106.804949054,119.342735769,89.9708917703,97.5300938437,107.370839453,103.08561495,102.369527145,103.84249572,106.008087811,100.611246944,97.5930801053,92.357480707,85.4009077156,99.811783494,64.9371109959,99.6868308351,105.230578768,87.9800105208,88.7269912844,90.6673546612,107.098147221,109.641255605,101.92450037,100.861205688,108.945935434,107.244897959,104.273618241,105.602769909,72.1358664364,76.5331727391,101.592920354,80.7117969139,100.858369099,92.217361271,67.0637546878,57.9010856454,72.8760367631,73.2337349398,103.933100533,70.9259259259,89.1915137615,115.109690542,109.01155933,115.864402002,87.4634146341,102.182123374,99.9365079365,100.632835821,74.733853797,81.3210227273,85.8397657706,90.1275721196,72.3174827647,85.7026587086,74.2631296892,103.036568214,103.678856662,102.098836902,103.933177022,58.0937972769,100.979216627,89.1646489104,77.7557279452,31.6914285714,90.2603905859,75.9347382733,56.1315988035,133.673469388,43.2151300236,107.801094891,107.063305979,108.028660665,108.68961688,113.747814783,118.376706096,120.86994251,168.357121166,38.7375261081,69.9316373417,96.2640385056,134.198029094,79.3465045593,100.552813425,41.5660959865,78.2709447415,71.9217769194,76.106414719,136.46702047,87.103960396,63.8676900746,51.6809846954,91.6772959184,89.8959849051,115.044247788,86.6448646627,93.1187569367,67.2549279005,148.891481914,123.296319679,92.1584158416,80.3144224197,95.9176428825,114.352219268,112.7734375,120.706790049,124.538745387,102.56339581,84.4093406593,81.123046875,40.6001765225,51.9106407995,104.689244511,79.0033739943,116.457425743,66.9493572695,105.514132131,83.7158808933,70.956824941,88.8888888889,109.251101322,97.0857958019,95.0428538337,126.6125,85.634536658,101.883325678,88.0918799113,96.3837185962,88.2336343115,69.8076237976,93.9314584994,99.3319889085,100.178828959,98.2192543127,105.993172335,111.024440978,112.093096399,102.250096987,111.848895318,93.3037618357,91.3239586097,90.1162790698,96.1977186312,106.27576903,89.3936513971,117.687624045,100.515947777,114.515927545,109.602649007,105.100214746,73.9365079365,83.3256933303,103.63125185,102.65725867,102.505701036,99.0706843143,95.0193856248,72.4984167194,103.157267673,84.2526315789,107.889344262,94.6369152476,101.086285644,100.609649887,105.462996301,108.574181118,102.344529431,105.812807882,109.045144527,102.365175174,101.676224085,96.4728173736,94.6833184657,107.803966657,121.561864332,87.0052641841,96.7376168689,105.303524804,104.953650058,101.823281907,99.9275467324,98.3974839,96.8401486989,109.649938042,105.731128214,89.3467336683,100.185309973,90.3037383178,74.105577518,94.9871935602,109.043985637,83.5537665325,98.5458147598,88.5813148789,114.487179487,81.7205767732,94.3116384575,108.143525741,116.75079329,87.6905574516,117.220708447,105.825609987,70.5582317937,92.357480707,93.5116889611,95.1000551309,109.238405294,100.0,114.878892734,111.739275025,108.281444583,110.727163462,112.849872774,68.389261745,93.6669755947,117.750476594,68.6928589078,119.46729338,90.6731268386,88.3379770992,93.8055607389,103.105950653,81.5177077364,85.7340720222,99.6782496782,95.7907396272,45.3493588545,99.7501249375,92.1279013147,140.860685631,45.3017241379
