AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AIA,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDV,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,FAB,FAD,FAN,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,HAO,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TFI,THD,TIP,TLH,TLO,TLT,TOK,TUR,TWM,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UDN,UGA,UGE,UHN,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
100.629825274,81.7426501917,82.1727633319,85.9355448165,78.2097439743,85.2823477101,76.7906066536,128.801571709,73.8300161377,157.952755906,70.3065938681,102.73969191,92.9710743802,84.7497006416,82.2550132425,94.0515732892,72.5455591348,53.2306677331,99.8911149826,102.757449033,80.2698961938,86.5518012978,102.950114293,103.105263158,94.3729312247,105.109885843,102.632937532,83.1224489796,104.457292055,93.095599393,70.3910614525,102.623083132,100.578871201,102.128154378,60.8393592677,74.2551210428,102.735681952,86.7648663393,78.2038834951,83.9622641509,99.3713163065,87.4628134297,43.8730038269,69.3894165536,80.832226649,58.961038961,55.2088010777,58.1090251074,111.878829135,107.475490196,84.8380952381,74.5850753833,55.1604235815,167.292644757,249.111725227,78.3530370974,87.4256461233,78.2160466159,71.3685817904,69.9029943396,101.143960149,111.797385621,116.713298692,96.9037046992,79.3538461538,81.8873142067,75.7180156658,80.3043328748,32.9942196532,80.791426216,65.5078853654,77.0421674475,78.1225221824,91.3718465126,79.748427673,90.5064247921,76.316262354,78.941450997,69.8457973081,98.1048960675,79.5760673482,81.9587406865,77.5627830383,74.4309559939,76.8477103301,245.679012346,106.197118683,101.638148296,83.0044114233,74.2762201454,88.9220811551,92.268416097,17.8162162162,81.2658629442,78.5814061772,46.5732712134,85.2366222222,74.6841206602,95.0572634117,98.2902544504,50.7110778443,95.2719877987,89.4633185623,79.4140358846,97.0800351803,85.8364312268,76.4262648009,59.6266044341,99.617151608,61.113419194,73.5125858124,82.0992414665,76.0765550239,93.4734018775,78.1182666986,80.0315034546,78.9792930349,72.5964285714,86.004415011,73.2503220266,91.9176706827,84.3333333333,29.8757763975,87.4887365328,102.90631125,73.9674593242,79.1858074668,104.587890104,47.4317357266,73.781512605,114.701529354,100.136902951,87.997442864,70.846799624,58.7507753655,55.3351430361,56.3907113495,49.7760079642,47.7531748616,99.4413407821,62.8546861565,102.070574512,80.8058608059,85.6886657102,105.80512496,125.496511004,79.9596163554,88.9891304348,82.2398535246,70.2703153819,68.9575033201,114.498461538,87.7480784674,56.9216990788,90.1428571429,44.9727015502,76.4417754569,76.8245978772,83.5973987585,101.834139755,103.064635958,68.9240030098,78.4734513274,53.7573121344,71.7202654416,82.2183608456,69.5682613769,77.8629730398,84.8894878212,83.0948419301,83.2801276935,91.7061162659,83.3100419245,75.9521912351,79.4146581407,78.8877033876,79.6627786118,77.3210378243,77.6414235037,76.3936889557,82.3876819236,90.941047466,95.2938117525,80.6952662722,96.3806187974,86.2815884477,70.5195464546,79.9106236035,42.0687376074,60.3950777202,78.5130242826,90.9318742293,111.89760251,94.5640816327,75.9956803456,65.0316027088,78.2860217947,76.8305759804,77.7299953924,77.4644276375,72.8986471501,81.7213371266,78.6646586345,77.0888418826,84.2409264634,86.0,81.164021164,73.734799267,115.643054787,72.0113851992,81.6872890889,78.7886042614,64.9787138696,69.2795937798,36.1359126984,87.3328688382,96.1941747573,102.454048684,44.078831603,75.445689565,104.992555831,79.3450371371,83.164928292,77.8058027079,78.5055142921,79.1916167665,77.534691896,92.3172963994,75.7184750733,100.426080063,49.1844232182,76.0644120528,83.2167832168,52.8035714286,86.8157598499,97.571300247,81.3766596785,101.7208413,78.05,34.853372434,58.6468156269,82.43229002,92.3774954628,60.9433229814,81.2913065582,82.7884022209,81.0351966874,81.6722972973,50.5450941526,102.753053198,101.667508843,69.3282636248,89.2935342849,72.3643807574,84.9893289068,99.0139687757,74.1505554754,76.1137377639,99.4629003382,90.7938257993,95.8368026644,85.8420310296,87.8055817858,77.7268181818,71.6363636364,76.8314472901,72.5312145289,92.2891566265,80.7960199005,83.6948148148,89.5514223195,69.7616380636,83.2617637753,100.863417874,94.6586796456,95.4381210479,77.2658750645,88.0780056293,89.7477295661,71.1545049675,76.8494897959,98.9426552301,85.8858858859,48.8548044376,91.2981455064,81.2922173275,57.9503056283,66.0928143713,56.4954773869,86.6733972741,83.4491471889,84.3231674692,89.7241902834,88.0956399437,78.5031114719,54.8294495103,62.3935666982,92.1734337681,81.0040705563,74.1167434716,90.3461384554,65.059144677,60.4591836735,44.279346211,90.4198062433,61.9987063389,83.2434825862,82.8913143786,81.6221284576,59.0068406385,88.8718342287,92.7352123859,85.993088026,80.5573699107,70.0983788278,68.449704142,61.2331575864,76.8840746716,65.0235935055,86.6855524079,63.5195176135,65.2655538695,71.2503801391,87.3688888889,80.27133974,83.1162845303,77.8920308483,84.7780020182,100.064641241,46.3361283266,63.5496726445,58.2814556337,101.80952381,86.709346991,53.1576556111,47.6757585228,70.288282703,87.8561031399,65.7190173889,119.657039711,87.917282127,103.324697755,100.081751294,100.819254345,53.7584098353,22.8644624129,108.815987934,59.3154947106,81.4630555449,79.8572818683,83.5460853627,103.272290603,37.3061458932,35.6326219512,113.006682946,75.7379518072,100.904568069,94.5074151181,94.5991719985,102.345074402,101.407668087,100.290073055,78.7249283668,86.1347649019,50.3073924127,76.9434361766,61.0,114.772727273,81.6964285714,54.5897988506,59.7244546498,67.6359516616,97.7737881508,62.9990627929,64.7988519312,52.0779272626,34.1256830601,52.4445610566,18.2137834037,90.3302316599,52.915187051,54.3953305257,38.9345148044,101.369863014,98.570828079,43.738317757,40.0425421378,26.7556874382,31.4348728594,71.5657224132,78.6544342508,77.6176470588,79.5070512821,83.9942172656,86.560590993,66.8384386012,81.5124176381,83.3747412008,72.0636524375,74.8235680289,85.6668495155,84.2159383033,82.1208622017,68.8389513109,62.6411389298,76.9970845481,81.3297653355,73.5437739798,80.2491103203,89.5752212389,78.0086690464,83.1590289662,78.0693677103,77.7659950513,78.2797858099,78.0679296808,84.9426386233,77.8698464026,79.1497975709,92.3876021798,64.4967682364,98.8717948718,71.8149481173,81.5316560686,79.8484786548,57.4060780091,78.3043707214,74.9433962264,67.957652104,68.6595967033,79.6804844941,70.076508926,84.5922746781,85.0767085077,76.7239101717,83.8486940859,84.3271423917,58.3846584546,65.1111111111,90.288184438,98.1996209728,89.7610121837
102.11296221,81.9556881125,82.2388717497,86.8520026366,79.1516326987,87.0609159627,77.2994129159,132.1021611,75.1479289941,161.653149606,69.886602268,101.205520229,94.2665289256,83.4450342252,82.6333711691,94.1982669195,74.8573400828,54.3151635103,99.8475609756,101.100365917,82.6615916955,88.5880510181,100.497377975,101.565789474,92.2397940419,105.265201522,101.85854414,83.8775510204,103.599403208,94.8406676783,70.0902449506,101.775625504,99.7086348288,102.009347802,61.3501144165,73.417132216,102.479826806,87.3431533006,79.1747572816,84.0801886792,99.8035363458,87.4628134297,43.637003068,69.552238806,81.9389110226,60.4935064935,57.2294566682,59.9977380683,112.287270252,106.413398693,85.4857142857,73.5388318763,55.7136083452,163.106416275,237.465455981,78.4753363229,87.4751491054,80.0986104886,71.9602977667,68.3458535867,97.4097135741,112.679738562,118.711814081,97.5927467086,79.5384615385,81.2996889043,76.6911939236,80.6327372765,33.2832369942,79.985343959,66.8475496015,77.694031371,76.609401548,92.7496290015,80.251572327,90.0831443689,76.3701707098,81.0097581672,69.7031821018,98.4261001239,77.885748647,82.6908996942,78.386167147,73.7481031866,77.529286475,224.841915086,107.752115253,95.5966474333,84.9547248665,75.4932502596,90.9385113269,93.8507115354,17.0918918919,80.7741116751,78.177867453,47.1820721443,84.5688888889,74.655663062,95.4990958409,98.4914009856,51.8113772455,95.93289273,89.0448055145,80.4905746082,97.2559366755,87.9388682363,75.0269106566,59.3590042785,100.076569678,60.5733277939,72.0823798627,82.4905183312,77.4162679426,92.9369691551,79.2434761791,80.9065994169,79.3348671826,73.3418367347,85.298013245,74.580936024,94.2269076305,85.4444444444,32.0082815735,88.3251714006,101.16620933,74.8435544431,76.3432400193,106.641771139,47.2025969066,73.2952380952,115.626541687,101.003954974,88.8972350967,72.7118348757,58.6619406292,56.2747964084,58.0118694362,51.1199601792,49.2510582872,99.461292897,65.1762682717,101.390104015,80.7326007326,83.5007173601,107.870294211,128.878153516,80.3129732458,90.6195652174,84.1013121758,70.2424965713,69.9867197875,115.396923077,88.2413674429,59.8387922211,89.4285714286,46.3854461404,76.955613577,76.5072765073,82.8968371268,99.6736806571,101.61589896,69.2099322799,78.2079646018,53.997300135,68.5809086269,81.4943527368,70.1801633606,77.9124412565,85.127838435,82.8286189684,83.0007980846,91.4599507669,81.7328808145,75.5019920319,80.3000491884,80.0613496933,80.4134426608,78.4463894967,79.0673716865,77.475582269,83.5688673276,92.7948457412,96.2818512741,81.1538461538,95.9330609068,88.0465302848,71.687256727,78.0418444038,43.919365499,62.4026878238,78.2781456954,91.8064118372,112.368362088,93.8979591837,75.8963282937,66.4785553047,78.8645230728,77.6348039216,78.0563661496,78.3617484938,73.2424040807,82.9302987198,79.7439759036,78.3183500793,85.8214316503,87.3647058824,86.4126984127,73.378477428,114.868105516,71.28399747,84.0269966254,79.1237730429,64.6202106207,72.9927007299,38.3680555556,87.859257969,97.3553398058,101.539990065,45.8238019825,77.7275216768,103.871066998,80.2835921675,83.7842242503,79.8839458414,79.0456898492,79.5337895637,78.2486393352,91.7882574515,74.6041055718,100.22790329,50.3747244673,76.8277928213,82.0946495365,51.9642857143,87.9005628518,98.4055692791,81.0587002096,101.975780752,78.3,36.4662756598,60.6215450365,83.1067551902,91.5607985481,61.9953416149,81.2404677173,84.3676742751,81.0351966874,82.9391891892,52.8245787909,103.042848272,99.9621020718,70.0887198986,91.2709460425,73.8996929376,88.1195162438,98.931799507,74.3128697158,76.9794233202,99.6220409787,90.5733186329,98.9175686928,86.5162200282,88.1334592383,80.1363636364,72.5454545455,77.843954735,73.8365493757,93.0120481928,79.7014925373,82.6271604938,89.1684901532,72.1063719886,84.1658002983,99.5125685275,98.0906027705,96.522131888,77.8523489933,88.2790510655,90.1311806256,72.5590955807,76.4668367347,99.2069914226,86.7154654655,50.247137727,91.0663338088,85.0660792952,59.3391283639,65.3443113772,57.1608040201,87.2791519435,83.975573805,85.6072766185,89.7267206478,91.0548523207,81.4935064935,55.0320837555,66.0830179754,93.441117031,83.6160108548,75.0576036866,90.5962384954,65.982711556,61.7346938776,46.1367013373,91.0656620022,61.9501940492,84.157803789,84.2388086517,82.3019221753,60.9830250823,90.0613967767,94.9186184994,87.7414108559,81.1234487263,69.3917140086,69.7017751479,64.3233743409,75.5473611431,65.6702369769,88.4724340815,63.0593462393,65.7966616085,73.4409468964,86.4355555556,82.1368004522,82.7466855669,78.2409107602,86.4278506559,102.133160957,47.7761574918,62.5960717336,57.18223761,100.19047619,84.4558258643,51.491746176,48.1224085853,69.8233106014,88.6254938657,65.0565829423,113.321299639,87.6366322009,103.411053541,100.045417386,100.277020994,52.1452138559,22.4001280922,108.521870287,60.8587429994,82.3003631822,80.4735647097,84.9780701754,103.932752927,37.9666858128,37.4237804878,114.766739494,80.8734939759,100.587969245,95.3041869072,94.1663530297,99.3784140139,98.1478051491,97.2174473571,79.0830945559,87.2269529804,49.2427650322,77.2081064731,65.6277777778,114.291958042,81.5625,54.1666666667,61.9977037887,68.9954682779,97.6301615799,64.7797563261,66.5681618626,53.8145235339,35.8797814208,52.0383445859,20.1828410689,90.466230202,52.6467916426,56.4757893824,40.685109142,101.125244618,98.6969314838,44.9719626168,41.3820313381,27.4480712166,31.7592112091,72.5257793054,79.4036697248,78.1617647059,80.5769230769,86.1833952912,86.6174172468,67.154603777,81.069437405,83.5403726708,72.972972973,74.9056294108,85.7926494789,83.7703513282,82.8329484219,70.0973782772,65.6521027655,77.4052478134,81.9267188143,74.0146494594,81.3329019735,88.4955752212,77.689954105,83.4970737994,78.453038674,78.2962177448,78.5809906292,78.4775558969,85.9942638623,78.8783346807,79.869545659,92.2002724796,64.6352723915,99.4871794872,74.3048978131,80.2598838817,81.2415121249,57.9085905719,81.7798841496,76.0,68.118466899,69.1898439541,79.9102015245,71.1816378578,84.9356223176,84.6582984658,76.4068692206,82.9480636446,86.3473444119,59.3085106383,65.7592592593,90.144092219,102.463676563,88.8238050609
102.011377489,80.400511291,81.0929925077,85.9919422209,77.2278082929,84.6153846154,75.5381604697,133.555992141,73.7923614847,165.354330709,68.5426291474,102.709805449,94.395661157,81.139527818,80.4025728339,94.4287854815,71.5140358951,47.943750819,99.8257839721,103.071092525,79.1003460208,86.4846721862,102.864058088,103.210526316,105.553512321,111.671973286,102.697470315,83.5102040816,105.128683327,92.9059180577,70.4340352385,102.330508475,98.8055957549,102.325322737,65.1945080092,71.696461825,102.607754379,84.2880523732,76.3106796117,82.7535377358,99.8695481336,85.1062473438,43.4519044336,68.8466757123,76.1398849048,59.8441558442,55.7700942973,58.4483148609,110.687542546,101.674836601,83.8857142857,73.9992398328,53.1847637111,164.162754304,240.307935255,77.8230737872,85.8648111332,75.4818467055,70.2996755106,65.2315720809,99.3524283935,112.058823529,118.026608805,96.7656895331,79.2,81.5070860698,72.1338713506,78.8084594223,33.3641618497,78.5801960245,64.8974054604,75.3513953962,75.268831414,91.2232351071,78.1132075472,92.2146636432,75.4716981132,75.1166737378,69.1505481772,97.6458036984,76.3950691521,81.0198544296,75.3602305476,72.9135053111,75.8253461129,237.48870822,106.448662246,102.487896273,81.2862781518,78.5046728972,89.071446353,90.7121477728,17.9675675676,79.9651015228,78.0226602514,48.485286637,82.5066666667,75.8451906659,95.0371709865,97.0682892487,51.0853293413,95.6278596848,87.863121615,78.469225528,96.72823219,83.6844279223,75.0627915321,59.3932322054,101.110260337,58.5791441629,68.6498855835,81.9026548673,75.3110047847,91.3276709879,76.8733540819,78.0824260842,77.7452415813,69.9617346939,83.9293598234,73.6367539717,91.8172690763,81.8888888889,31.6149068323,88.0509304603,102.832222658,73.5919899875,75.105707977,106.068284876,47.5463051365,73.3669467787,115.133201776,101.734104046,87.7896755634,65.9756220261,56.8019494905,59.0937565254,56.9651267253,50.2239920358,48.2741777923,99.461292897,65.7351676698,102.264994653,79.8168498168,82.137733142,106.97564062,130.166398282,77.0318021201,91.7934782609,81.1107720476,65.5689364034,63.1474103586,115.076923077,90.3407135482,50.7804503582,89.387755102,46.5269198581,75.0391644909,76.3685304738,80.786284363,102.588049961,103.241084695,67.8103837472,77.0132743363,53.217339133,63.3741704952,79.5250506806,69.3815635939,76.7994063814,84.2844439555,82.3960066556,81.288707103,91.1001704223,82.8109403074,74.0398406375,77.0167240531,75.9669245132,77.7341494399,76.2113160363,76.040869421,75.8827948911,79.4769036068,92.6899137634,95.631825273,79.7781065089,96.7892586106,86.9755314882,69.588762904,74.0605321958,43.1758096497,63.1798898964,73.5982339956,83.3230579531,110.732691015,86.6530612245,72.3758099352,62.3927765237,77.5191712633,77.1469056373,75.5490708033,74.8621971542,71.5568862275,78.3214793741,76.8072289157,77.6441036489,79.6143567344,87.2470588235,80.2455026455,73.2300516408,114.973990039,63.5673624288,80.2924634421,72.5640411779,61.7745910822,66.074262139,38.3432539683,88.3295593102,96.9126213592,103.785394933,46.5863100475,75.8764561449,105.240694789,76.9480081026,80.7203389831,73.6170212766,77.3846500113,78.8066723695,75.5127927482,92.2114886098,73.7047898338,100.217994451,46.304188097,75.7475370168,85.8676207513,56.5892857143,84.0675422139,100.31439479,79.6296296296,101.248222778,76.9,35.5278592375,58.884191945,82.43229002,92.445553539,61.6459627329,81.799694967,84.2689697717,80.6211180124,80.3209459459,52.1308225966,100.641689091,96.5133906013,67.3848753697,89.5403345347,70.6233367451,86.7441308987,97.507532183,73.0414081662,75.4478257974,97.9112790929,88.5336273429,96.7943380516,82.4541607898,86.1006190326,79.3181818182,70.0909090909,75.9380583681,71.6231555051,93.7831325301,78.8213930348,81.9012345679,88.2932166302,70.1098658743,82.0178095195,102.176743628,95.0954698615,94.6702800361,75.5291688178,83.0920788098,85.4288597376,70.7434052758,77.9974489796,98.0201758645,86.8993993994,47.9956929879,92.1005706134,80.9544787078,58.5456854807,66.9660678643,56.0050251256,84.9015648662,83.0701200253,82.4505082932,88.9170040486,84.5569620253,77.1103896104,55.7244174265,57.3320719016,89.2155061547,77.1031207598,72.3694316436,90.556222489,66.5150136488,60.6292517007,44.8736998514,86.9752421959,61.4003880983,81.7426157062,77.0930056881,78.8560712611,58.2974410945,85.9746738296,90.5915045653,84.4887172189,78.6414108426,71.525564639,63.7159763314,54.935559461,72.7126065914,64.6930868424,85.7267378514,63.8210092034,64.5220030349,66.4304574703,86.5742222222,80.5539853024,81.9857465247,78.8468600808,83.9303733602,95.0872656755,45.1512942034,64.4463421577,62.0256670271,101.238095238,83.252240717,54.5661063153,48.3043771293,73.2501549907,86.6084425036,71.8741374551,101.693140794,89.7932053176,103.411053541,100.099918249,100.843353605,57.1626788855,27.4757825634,103.318250377,57.2246421904,79.1604595423,79.2626229863,80.3711704635,103.572500751,41.0109132682,37.6524390244,121.770980594,74.4442771084,100.814111262,90.4978538566,95.3519006398,102.919570541,101.870716799,101.858616244,77.7459407832,83.3209922251,52.1667416404,74.7504537205,65.2592592593,112.805944056,77.0982142857,54.058908046,57.2445464983,66.503021148,98.3123877917,64.9671977507,66.7503800145,51.4589404767,35.1639344262,52.0224145282,15.0492264416,91.3964602299,54.4016846973,54.872102347,39.7773935595,98.6790606654,98.0243799916,42.4112149533,37.9414114383,22.7002967359,28.8790866632,69.4322626526,76.6360856269,76.8529411765,76.4423076923,82.0115654688,87.3703651087,66.7299177736,80.0304105423,82.2360248447,66.2541045719,73.6090595766,85.0612543427,84.4507283633,81.2933025404,66.9063670412,56.2101129111,74.3440233236,77.6657060519,72.1137077084,82.3519896474,87.8761061947,77.6389597144,82.0392554563,76.503990178,75.4683633793,77.7275769746,76.5488991295,84.345124283,76.1924009701,77.0580296896,92.2854223433,62.4192059095,96.3076923077,70.2574140725,78.7392867017,83.6333328791,56.4967695621,75.2501316482,73.2578616352,67.8370410078,62.7289029285,79.0017750861,67.6678945877,84.5493562232,85.4951185495,76.4597093791,83.6685679976,82.339524275,55.4871220605,64.6666666667,89.8270893372,96.3360707517,89.6672914714
99.6139780577,79.271410311,79.5372410754,82.5164521803,75.2254604419,84.0595820365,73.9530332681,138.703339882,74.6853146853,174.055511811,65.9773204536,102.002492531,91.7613636364,75.9744785802,77.1093454408,93.5276674665,71.3357109986,44.6450761632,99.8475609756,101.241505489,77.3702422145,85.9252629224,99.1932230738,102.368421053,119.051489518,117.340995574,102.271553949,82.2857142857,103.748601268,91.1608497724,70.3738719381,101.099677159,98.0318379161,102.906716616,65.171624714,70.251396648,102.479826806,81.3420621931,75.3883495146,81.3089622642,100.196463654,83.8929026774,39.8424810621,66.105834464,73.4838424081,58.8311688312,54.8271216884,58.3352182764,110.653505786,101.511437908,82.7428571429,72.7986823768,52.4103050419,167.867762128,252.704303198,76.6000815328,84.2942345924,73.8009861049,67.3029204047,63.3587946889,97.8829389788,112.124509804,117.912407926,94.4912823005,77.3230769231,81.6799170411,69.7365297887,78.2066712517,34.4971098266,76.5411743153,63.2864168221,74.068038297,73.003586936,89.0987916048,73.2075471698,92.8949357521,73.5381850854,72.9741196436,67.2965504947,98.2882118111,74.2934455803,79.9345363711,74.1045697818,70.4476479514,75.5271565495,244.083107498,108.7811571,96.4774837512,81.3327141862,76.7393561786,88.1254667662,89.0793291129,18.3567567568,78.1408629442,76.5481918361,50.8253652152,80.4622222222,77.5071143995,89.5318464939,96.3391330584,51.2724550898,95.2211489578,84.1703594289,77.7197365433,97.5233069481,82.1858736059,73.8672407607,59.1209646052,100.612557427,58.3714167013,69.1647597254,81.5423514539,73.7320574163,92.1770227984,75.6045008379,77.255062629,76.2183643589,67.2193877551,81.9867549669,73.4220695578,92.2690763052,80.5925925926,33.1884057971,87.1890303624,101.430811446,72.6908635795,72.6631303774,106.428380902,49.1884666794,73.2773109244,115.207202763,100.258594463,86.4951254595,65.2271539317,59.0296854231,56.3792023387,55.9347181009,49.2948398872,47.3917290785,99.4253790902,63.7145313844,101.392048216,77.9853479853,80.487804878,106.97564062,127.321524423,74.9116607774,89.0217391304,79.2493133964,64.2892711193,58.9309428951,115.052307692,89.5721004933,48.8868986694,89.4489795918,48.3640856016,72.8981723238,77.4811248495,78.8944723618,101.361539327,102.851040119,68.186606471,75.3318584071,55.1372431378,61.1281265952,77.7245873154,70.08168028,76.255255998,84.3027786181,82.9946755408,82.2226656026,92.1605756486,80.3553603514,72.5099601594,76.4510575504,74.9399839957,77.4685298533,75.0703344795,74.596005599,75.3268219384,79.2870702383,92.5849817856,93.6037441498,78.4911242604,96.2247518973,85.7803850782,66.8302589271,71.1761121268,42.6801057502,59.0999028497,70.2207505519,78.3877928483,110.665471656,86.1020408163,71.4688984881,59.5914221219,77.0752051662,77.206495098,74.4432498848,74.1443404692,71.6788644932,77.012802276,75.7906626506,77.033315706,77.3872812437,84.6352941176,78.0952380952,73.0967849409,115.698210662,58.5705249842,77.7052868391,70.1220971989,59.6011651356,59.7905426849,40.3273809524,87.2670266504,89.3009708738,101.082960755,46.9382368467,76.1841465591,104.734491315,76.3065496286,80.5247718383,73.1760154739,76.7499437317,78.5928143713,74.7502968831,91.7718572441,73.1573802542,99.8018232263,45.5547391624,74.2207754796,86.6157098715,57.625,82.4765478424,101.190208848,81.5863032844,101.377653577,76.1,35.0,58.9492265527,81.4711771525,87.667876588,62.1118012422,81.7488561261,83.9605181986,80.16563147,79.222972973,52.7254707631,99.3583109087,95.4522486104,66.4976763836,89.6908224919,67.5537359263,86.7436566279,92.8238838674,71.1022038667,74.5155490444,101.014521583,84.5644983462,97.1273938385,80.9873060649,83.8710523555,77.1818181818,70.8636363636,74.38951757,69.7241770715,93.2048192771,78.1094527363,79.7037037037,88.238512035,68.7343660223,81.3632870768,100.075422422,93.7227006115,96.1607949413,73.7738771296,80.2573381584,82.9263370333,69.9212058924,77.6141581633,96.9412526299,85.960960961,45.8456233999,92.3145506419,83.0837004405,59.657061205,67.4151696607,55.7537688442,84.7046945987,82.2278374395,81.2734082397,89.7267206478,82.5035161744,75.0639880952,55.6906450523,55.156102176,88.4806173066,74.6947082768,70.5453149002,88.9755902361,64.5131938126,59.268707483,44.279346211,84.6071044133,61.3842173351,81.685111228,73.8263529047,77.8949835912,57.0813275906,85.1880276285,88.130210401,83.6348851393,76.9867189201,72.3707911875,61.8934911243,52.8412419449,71.1223784282,65.2247714744,83.5040313794,63.7416693113,64.2943854325,63.2961802656,84.8711111111,78.4624081402,81.7465942543,78.3694454646,82.3915237134,90.756302521,43.8388625592,65.5565044122,62.8844311082,99.9047619048,81.562099872,56.5561108587,47.0636825112,74.4854308741,85.5479309628,74.6894838532,101.236462094,90.4874446086,103.367875648,100.081751294,100.855403235,59.6150433197,29.6853734689,103.016591252,57.1001866833,77.8696102682,78.2354849173,77.4253731343,102.868808166,42.533026996,40.2057926829,120.035985092,80.1054216867,100.587969245,90.6006631197,94.6273993225,100.894707101,99.0585293573,98.2488182209,76.8624641834,78.3968900407,53.7561853351,71.6122202057,67.2962962963,113.811188811,76.6071428571,53.1968390805,56.5097588978,65.2567975831,97.7737881508,61.1246485473,65.3813835362,50.860313785,36.4207650273,53.5217140742,14.099859353,90.792626703,53.8591130564,54.7420736685,39.140912038,96.8199608611,98.5287936108,41.4392523364,36.4318517103,21.018793274,28.0228334198,68.8040772787,75.4587155963,75.9264705882,74.9038461538,81.0408921933,86.9441682057,67.6696485046,78.2311201216,80.4140786749,63.6019196767,72.082717873,84.9515450722,84.1986289632,80.5812163202,65.4531835206,54.2628047783,73.7317784257,76.3688760807,71.8521102197,82.3358136525,85.3097345133,78.7863335033,80.7082039255,75.7980356047,74.4609402616,77.4933065596,75.9685953234,83.3173996176,75.3233629749,75.730994152,90.5483651226,61.1265004617,96.2041025641,67.3275662478,77.2905722975,82.891623177,57.6453697057,71.4060031596,72.3270440252,68.6009112838,59.884687552,78.4036754725,66.3360725418,84.3433476395,85.529986053,78.0977542933,83.7586310417,81.4271749756,55.6270996641,65.0740740741,89.855907781,95.9886291851,89.19868791
