AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AIA,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDV,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,FAB,FAD,FAN,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,HAO,HAP,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PAGG,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRF,PRFZ,PRN,PSAU,PSI,PSJ,PSL,PSP,PSQ,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TFI,THD,TIP,TLH,TLO,TLT,TOK,TUR,TWM,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UDN,UGA,UGE,UHN,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
112.037237497,89.463176575,90.6813489332,91.9017955295,87.8006731795,97.2639225182,87.7745544965,116.136591898,82.0150852412,137.4375,76.8073750607,103.207920792,101.05740988,96.9990680336,91.5533514638,98.5472679965,82.087628866,64.3241727426,99.9346120314,105.206472628,90.2735379957,102.254877122,106.422895623,103.354653439,73.802785639,106.508422665,103.178705259,89.5650310692,110.814956855,106.782534972,80.2123411978,109.116899619,108.463373422,102.284263959,67.3170731707,82.9744616925,100.970685304,94.1533370105,79.5117280996,91.1981434879,100.674870981,93.4174932372,55.4285714286,75.3538461538,85.8021769995,63.7605347283,59.0246354952,61.72475,115.271898404,129.581716257,89.7211155378,69.2919500495,61.9229491863,164.650283554,224.626121635,82.0727120769,101.40419097,75.4976400575,75.6065301187,79.9395378968,107.565789474,111.532531607,116.455053327,116.480282519,86.9076305221,80.035971223,71.3323190611,84.7230782777,41.1688311688,89.5550966773,69.5361781076,77.8554313099,88.0475718533,97.4215976331,77.3757503001,86.1492537313,82.7497708524,79.4747474747,76.041480422,89.9176496773,87.0563035496,85.6122890524,78.384305835,80.6130268199,74.2993440668,206.405782652,109.312320917,105.152284264,95.9567344836,87.7526753864,98.4143488433,94.0425317258,15.8461538462,88.3513994499,86.2905818065,40.3415559772,91.7581428829,68.8428442029,108.444948922,107.547169811,65.3333333333,109.030837004,102.415966387,84.1572775351,101.842393842,86.6352201258,83.7367624811,69.3850850414,114.645646867,72.0463664735,73.6339522546,75.4857142857,76.9972286374,103.449086592,87.3214285714,88.6001676446,87.1395001068,77.9699821928,92.1098901099,81.1801519893,104.565217391,89.5440956652,31.9911991199,91.5802318487,104.249458981,80.8618899273,87.9665738162,130.9375,55.0949913644,82.4834569882,114.887183066,110.941449624,100.588367665,75.0482625483,60.4390779363,60.072815534,60.2537282186,54.5091743119,51.5151515152,100.321996378,69.4004576659,103.469785575,83.6785714286,92.7733840387,115.589505652,142.87403903,84.8501362398,87.2307692308,94.4669365722,87.9113924051,70.6133333333,53.3509234828,114.514259216,95.630952381,56.0503528807,89.0224358974,53.0394431555,87.0786948177,81.756440281,92.4198621793,103.161434978,103.715685368,77.3762765122,86.7606915378,66.7001843472,74.5885967068,89.4652014652,79.9439199368,87.2616525424,98.8993069711,101.962588163,92.4927941493,101.3150255,90.7095980312,82.9489291598,85.3410375581,82.2557186302,87.4819451131,79.1769041769,77.7218728162,79.627683531,94.4843568946,107.270628967,98.2613420266,87.6643802567,100.418160096,91.3117546848,76.1567091847,86.2296524417,43.5545109383,64.9083426861,83.3535588292,93.8195991091,118.880351262,100.792751982,91.459586712,65.8151093439,84.0105394536,88.344172086,78.4443774495,85.270487413,83.1053515719,83.4931506849,84.7394947315,83.4706041723,82.8942142195,90.3099829143,83.9734796525,83.4233261339,117.473589973,57.4809160305,86.214953271,79.8645598194,78.6057692308,50.9196515005,42.0523138833,91.9802152031,104.314477469,114.51212938,57.6780319379,81.7650966184,103.681113103,85.2482758621,91.3025903594,80.0451382358,84.1641548806,87.4138712602,80.2182163188,104.473386183,86.4829106946,106.611697224,57.0347490347,88.0827391679,78.3827580619,47.1772039181,93.2469650986,110.497758905,96.4257028112,107.476635514,85.1754385965,38.6789275789,71.9952634695,92.7695940627,106.047619048,91.5773353752,72.4529951902,90.6486486486,86.4427860697,83.8241393613,93.3636363636,60.0909607732,124.326923077,112.279792746,79.5380384968,90.9051094891,59.0945836702,90.3784570597,110.577223089,70.9190096517,78.212438493,98.7534241137,94.0527283875,105.113122172,111.905763568,95.7818181818,82.7783063749,81.3863305865,81.541218638,88.9536423841,105.335251046,93.3011789925,96.409703504,97.1316085489,76.6169154229,90.2224281742,103.50877193,97.5894517097,109.05511811,88.6061946903,94.1427699817,94.9721780604,76.5502494654,127.692627207,93.5805515239,110.728279883,86.7559198543,48.9662676823,78.8903267551,79.6157080643,69.0113430127,49.1783073131,77.6128828544,98.7020010817,96.7832167832,93.2065701559,108.319088319,91.6141514649,75.0150330728,40.3513625674,60.823819118,100.186985789,84.4322933419,82.8852327448,95.5844813614,71.5320910973,66.0,47.6146643124,99.5343422584,84.4644644645,92.4367816092,84.344243534,87.7990430622,75.9553203998,95.1358802678,95.18532671,89.5710350256,85.36746855,68.3285714286,72.5002916813,61.5998879238,85.2377572747,53.8322580645,90.807570881,77.2466881489,75.949158138,66.3301723259,98.8037914692,91.1192214112,98.5638997418,86.3990403838,88.7515451174,100.240168118,48.2909728309,62.0087336245,52.9514090224,106.631804136,97.0808784146,51.884389288,42.903698407,62.0930926451,82.3149905123,76.2917181706,135.342789598,82.7006664735,103.418433579,99.9727866473,100.756665866,43.8899359216,26.75,132.423756019,76.0342789598,81.0491803279,88.7803234501,84.5910956741,104.495732588,29.6899224806,44.145785877,130.35764973,71.7316692668,105.857837462,110.728910729,98.1851353947,103.867351705,103.687786961,102.905182505,85.3418593212,105.48183598,48.8396072013,88.9307583608,70.3960800327,114.547973532,96.0193652501,61.9327731092,69.1940867907,82.745471878,100.612171408,63.4194053208,69.9638804357,51.4743589744,30.3004291845,59.7838707761,18.152350081,101.448310015,81.551327384,58.3079634674,43.3498729275,143.260741613,95.6795302013,46.8455402466,48.7350941714,25.5464480874,40.7139559932,78.0853446131,82.9557549035,85.4460093897,80.4983082129,88.8382687927,91.1270638909,75.6476683938,88.8512633498,90.5578388334,67.5876480149,83.1639566396,99.2937853107,92.2342342342,86.8623202679,77.1568010076,61.8285362475,84.4576116682,85.0963509635,84.6285388562,91.0127659574,95.3164556962,82.5347448426,89.3772893773,83.6959949543,80.837899947,87.2564789991,83.9977346547,96.2278675905,83.5704899183,80.3804468038,102.449544106,67.6348547718,101.181280788,71.0096153846,91.4627205464,88.9122094227,70.2745512144,69.557443004,80.433646813,75.2280701754,64.9241452933,85.3860581093,79.5832074902,99.2326139089,91.4440433213,82.6857142857,91.6640253566,89.6688741722,76.6088696232,72.3183391003,103.710518246,98.5074626866,109.360374415
108.48668543,86.3354037267,87.1438403304,89.3008427996,84.2709958132,93.8014527845,84.3655200995,118.346166722,80.196067661,135.3125,76.4192139738,102.643564356,98.1041388518,92.991612302,87.9888017917,97.7666955768,80.2835051546,65.9001682557,100.0,104.260796469,85.8657331108,97.4917658982,104.148148148,102.793369012,74.6964798378,103.86676876,103.204548391,88.9667880866,109.185043145,105.680373039,76.724137931,108.365099534,106.639499056,102.664974619,66.1707317073,79.6199298948,101.125994952,89.4649751793,77.3097175682,86.7376923193,100.39698293,91.9296663661,53.7142857143,74.3384615385,86.4647420729,62.830572508,58.2704876823,60.725,113.122761316,125.355756792,89.6015936255,72.6462004785,59.6479574892,168.241965974,227.211698239,80.9444212286,98.05573558,72.2758054586,72.972564432,73.9861800907,104.832995951,110.360777058,113.915693245,113.930547381,83.453815261,81.1151079137,69.3762225603,83.1645681078,37.5064935065,85.0948000751,69.0166975881,76.1980830671,84.4202180377,93.5841081995,74.9579831933,87.8059701493,80.054995417,75.9595959596,71.947076703,93.4845314934,83.2007343941,83.1241886629,76.2577464789,77.4406130268,72.4508050089,214.257228315,106.996179561,102.649746193,92.0164821015,87.0404280618,94.6191837796,88.9981047367,17.1428571429,84.9377123443,82.7386692382,43.7571157495,88.4290084578,71.8523550725,110.079455165,105.757412399,61.7511111111,106.773127753,98.2405462185,81.4899977006,99.0338121041,83.0974842767,79.258698941,66.6375926734,114.035801465,63.5761034329,69.4960212202,74.1142857143,73.6997690531,98.4647215104,84.1517857143,85.3562447611,83.5505233924,73.0221317731,88.4395604396,77.7380420206,99.4565217391,85.9491778774,28.602860286,88.5906040268,103.678929766,79.2661820699,84.2339832869,127.897727273,52.3100172712,81.1223180269,113.432193533,107.208539354,97.046910161,69.2808880309,63.4028540066,60.557038835,59.8104220501,52.4220183486,50.7530393758,100.301871604,69.8581235698,102.884990253,80.5714285714,89.2332509735,111.945334908,139.030159669,81.5803814714,82.4056410256,91.7228969861,85.3164556962,68.8,52.2691292876,113.146301878,94.0357142857,52.3048591778,89.1187900641,49.347099768,82.632300521,81.6042154567,88.6985823985,102.242152466,103.364451428,71.293008641,82.9845313922,62.2255739903,71.3688867043,85.0285714286,75.5688795422,84.4279661017,96.1271911945,96.0594909537,89.1374489137,97.8285602197,87.7973748975,80.4448105437,82.1504836076,79.0559301864,84.0635532017,76.3820638821,74.9406009783,76.8803482961,90.382387022,103.558376611,98.2613420266,85.1448500803,99.5420151334,91.3117546848,76.3773116737,86.7575890893,42.0900379678,65.4648335204,84.7999882324,100.037119525,116.728869374,101.064552661,86.9735809574,66.1033797217,81.8194425184,85.9429714857,76.9219173952,81.6950990894,79.8056155508,80.4109589041,80.7769455376,80.1408832295,78.7104461803,87.9179887723,82.6703246456,81.9654427646,114.592658908,57.1246819338,83.6448598131,76.1851015801,74.4391025641,49.298160697,38.0856567979,89.11836168,119.29050815,113.067385445,52.5779887786,78.3695652174,103.349832411,82.0482758621,86.721460572,76.8290389317,82.0774402968,85.3637805984,78.2561669829,103.397508494,84.2116868798,105.88958312,52.833976834,84.1965055238,81.5589045536,50.9349955476,88.8091805766,105.56735079,91.5662650602,106.897602601,83.298245614,37.7799574955,70.7519242155,89.5535814686,100.619047619,89.5099540582,68.4477481417,89.6756756757,84.8880597015,82.0199087516,89.2045454545,56.4525298465,122.355769231,105.18134715,75.893675527,88.0291970803,57.7202910267,88.2096069869,107.2074883,69.1565253882,76.4243471811,97.602127913,91.7228694053,101.557466063,106.156569906,93.8181818182,80.7326355852,77.3630634998,78.4289127838,85.4304635762,102.510460251,90.0321543408,91.7520215633,95.4443194601,74.7512437811,87.4235403151,102.650242628,95.9396950488,101.820866142,86.0619469027,91.3971934106,90.3616852146,74.2694226657,124.612322603,89.6952104499,106.12244898,84.8087431694,45.7018498368,81.3814299579,81.1082745157,65.8702359347,52.1774856204,73.3501736659,94.4591671174,94.0792540793,88.9198218263,103.566951567,88.1702598121,73.160954099,42.8413335178,57.5912245355,95.4936424832,80.8620135092,77.7086677368,93.2737034036,71.1180124224,64.9523809524,47.0288951557,100.465657742,79.7197197197,88.5117967332,79.8256656748,84.4497607656,68.9300411523,91.0397794407,90.8291937333,85.7516725699,82.9838887663,71.2857142857,68.2534126706,57.6071728776,81.5945114739,55.9225806452,87.7772877957,75.0805585392,71.1290855068,63.5421977499,96.2691943128,86.9829683698,94.1000854364,85.1259496202,84.2768850433,94.1759231462,44.8729184926,64.4395924309,55.8040995013,103.660565724,92.6620246385,56.0254735467,43.2740687316,65.5020140236,80.55028463,78.137618459,138.002364066,85.0043465662,103.288619645,99.9546444122,100.708623589,47.7195627591,28.11,128.170144462,70.4196217494,77.606557377,84.6136567835,81.2756551942,103.650102382,32.7390180879,39.3621867882,125.531507238,74.4149765991,105.001157675,104.231504232,97.2248895717,102.634283045,102.112029385,101.319570076,81.6527299557,103.350010877,53.1260229133,88.9307583608,68.4769293589,112.448304384,91.0166756321,58.4033613445,65.7129232237,82.2211630124,98.8588404753,63.7323943662,66.4249215513,50.8760683761,27.2961373391,59.4776607063,16.0129659643,97.7703381707,78.5205141157,57.2985098542,42.514825124,135.373749264,97.5251677852,43.201595359,44.9141074016,24.3715846995,37.1287890445,75.67678527,79.3979017789,81.6901408451,77.0224546293,85.97846345,89.3898061737,71.6944924199,85.6845532691,87.2478522218,66.0320408637,79.5054200542,96.5294592413,90.7027027027,85.08568052,73.8035264484,57.8420809604,81.130355515,81.6523165232,81.1704351131,86.2468085106,92.643761302,82.3561346363,86.1883214824,81.1415957111,78.5928937599,84.9687220733,81.7588536365,92.9946112394,80.1199129399,78.6330457863,100.957828652,62.7017058552,95.960591133,68.3293269231,86.2162777462,86.9226362687,64.8627243928,67.4117121144,78.4482758621,71.5228070175,63.5391159364,83.6947094536,76.4421624887,96.3549160671,89.6750902527,82.6285714286,90.3011093502,87.0860927152,70.6568856285,67.1856978085,101.103955842,97.4626865672,105.746229849
106.235115826,87.2005323869,87.6026611608,89.8131183584,84.9683933996,93.0750605327,85.0062163282,111.449614998,81.3819561088,120.625,81.1746724891,102.564356436,95.6688918558,92.7679403541,87.9219324908,95.7504336513,77.5141752577,68.0314077398,99.9782040105,104.431543554,85.4740066558,96.8837091462,105.037037037,102.884740895,73.0142319341,103.292496172,103.066287634,92.1362759803,108.418024928,102.924968207,77.4500907441,108.343922067,105.407017195,102.643654822,65.1951219512,81.9729594392,101.164822365,92.6640926641,79.1287697463,87.9432196622,100.595474395,94.1388638413,62.1587301587,79.9384615385,87.6478939896,66.0563789596,62.7953745601,65.25,107.652230544,113.583441138,89.1235059761,71.2559025038,61.0428429093,159.206049149,206.746427385,81.4876723778,96.2842946641,74.5331418018,73.726475701,75.6855970633,106.199392713,106.259636139,105.586592179,110.47675103,85.053815261,84.5683453237,71.2019126277,84.1595491767,39.1558441558,86.2586821851,72.0037105751,77.5559105431,85.5896927651,93.0642434489,78.0120048019,86.9253731343,80.3362053162,78.4242424242,73.1986411586,93.7901179613,83.2007343941,84.3574210299,77.615694165,78.0268199234,73.7030411449,186.714855434,108.046800382,103.807106599,91.2953901622,87.9904875149,93.6314010918,90.4393695908,17.6703296703,85.8598932212,83.0761812922,42.9981024668,89.778657549,71.222826087,108.19523269,105.876010782,61.6888888889,106.22246696,97.9516806723,82.6166934928,99.3021479389,84.5911949686,81.7322239032,67.7714784126,113.737998373,66.3397235845,69.7087533156,75.228,74.9653579677,99.9694354971,84.5734126984,86.7979882649,84.3836787011,75.2480284915,88.378021978,78.9003129191,98.9130434783,87.3303437967,31.2431243124,88.9363432988,103.91501082,81.0661128418,84.4011142061,114.147727273,52.4611398964,82.0934429517,109.176552687,103.861792215,95.6205643067,71.7905405405,61.5809001098,63.2366504854,63.9730073762,56.6972477064,54.2188350572,100.321996378,70.6173913043,102.943469786,81.1428571429,89.7332491487,108.402227096,133.944411591,81.3896457766,84.4102564103,92.5663517769,87.246835443,71.2,54.9340369393,108.856944122,93.7976190476,55.5581565928,88.7059294872,49.8700696056,82.9723060049,83.4074941452,88.8197967236,102.387892377,103.188834458,73.6056559309,83.9854413103,63.1305513658,71.4426148931,84.6593406593,76.1157595915,84.7457627119,96.7857725234,95.7145047531,89.2880189288,97.8030600235,87.7358490566,80.197693575,83.2684336139,80.5368240116,84.8338950409,77.9637592138,77.0090845563,77.9162287945,91.2630359212,103.077514907,98.2613420266,86.3206308293,100.031859817,91.3117546848,80.8746559144,90.2551693797,46.1399385283,70.8005985784,87.6438155337,108.220489978,110.291986828,104.530237826,82.919173424,67.5447316103,82.2632089863,86.1597465399,78.6403376545,82.7798607392,80.3791696664,82.3561643836,82.0616986162,81.0484963425,81.1598040514,89.3336587747,81.4814814815,82.6133909287,112.713876455,60.0508905852,85.3971962617,79.3453724605,74.9198717949,51.5730880929,38.6030468525,88.9205137105,108.03451582,113.013477089,54.1044454035,80.3140096618,103.457011458,83.1517241379,87.6787819584,79.1235659206,82.9121261303,85.5621033545,79.6252371917,101.245753114,84.4101433297,105.146983509,54.3166023166,84.0554728512,80.4407713499,49.7951914515,90.3641881639,101.203113942,93.7751004016,106.338886631,84.3333333333,40.6898806605,76.1373593843,89.8797930957,100.952380952,89.5482388974,68.8194140796,91.2432432432,85.6343283582,82.2061385317,89.8181818182,57.3052870949,121.586538462,107.668393782,77.0394133822,88.0613138686,59.0945836702,89.9568170791,109.703588144,69.9488040285,77.2190544308,100.242169201,91.6002452483,100.859728507,105.595288178,93.5010909091,80.6374881066,78.3809985458,78.8172043011,84.1059602649,101.882845188,90.5680600214,92.0221024259,94.7694038245,76.4987562189,88.6005560704,102.836879433,97.5894517097,105.364173228,86.1725663717,93.8377059182,92.6073131955,74.8913043478,113.355140187,90.9288824383,107.346938776,84.8907103825,47.0054406964,81.0902620511,81.4386544526,66.3793103448,52.1158586689,73.8238080202,94.6998377501,94.2657342657,89.6436525612,104.15954416,90.6301824212,74.5139306474,42.4540047033,61.0252966197,96.2789827973,83.2422000643,80.2108747994,93.4562398703,73.4803312629,68.1904761905,50.6271914043,99.2095459837,80.7807807808,89.5341802783,83.1998168917,86.1722488038,70.6937095826,92.5955100433,93.1601069927,86.9736324282,84.043257559,70.1,70.2419787656,61.2636592883,81.1213626686,55.3935483871,89.0611870583,75.485141425,72.8738857709,66.2711158696,95.8483412322,87.7347931873,94.6760614758,86.3074770092,86.1063040791,98.2065445812,46.8361086766,63.2023289665,55.3635625652,105.5383884,93.0637386181,54.1149575441,41.4370319214,64.0310308817,82.7324478178,75.6489493201,151.173378926,84.0336134454,103.331890956,99.9455732946,100.720634158,47.5084809649,26.41,116.372391653,71.4982269504,79.0163934426,85.388589398,83.7227660246,104.133319642,32.7648578811,40.0848291572,121.061595231,72.9173166927,104.283398935,101.446901447,97.8010370655,103.213451658,102.552800735,102.702990316,83.3989178554,107.091581466,51.5384615385,95.1012717852,68.3952633728,107.071960298,96.4927380312,62.6466386555,66.0076299475,84.509056244,98.7396471012,68.779342723,66.4410378924,55.4273504274,31.8454935622,62.123920569,18.0226904376,98.6391504175,80.625245552,61.5286011857,45.5766670701,124.249558564,97.6510067114,44.8694706309,45.4803564132,26.2750455373,37.544237575,76.0014929087,80.7663068268,82.4322277753,79.0602891418,87.1401946573,88.9303661163,73.2584916523,86.5850481896,87.608555891,68.5395867193,80.6571815718,97.0621468927,90.972972973,85.6805199921,74.0869017632,61.4129598276,82.4217563051,83.4604346043,81.9684590538,86.9617021277,93.4358047016,84.1780673181,86.7485455721,82.3084200568,80.095456956,85.290437891,82.7419147108,91.5832691814,81.372428237,80.0486618005,101.178823534,66.4361456893,97.9310344828,70.9735576923,86.5702902675,87.1469626877,65.813093981,70.8538220831,78.9184952978,73.2350877193,65.9074776178,84.6162185603,76.4723648445,97.2661870504,89.4223826715,84.2285714286,90.8716323296,88.1125827815,70.1900633545,69.5117262591,100.705305121,97.2537313433,105.95423817
106.58151115,86.8234250222,87.1071346639,89.4100403078,83.9832526065,93.9479418886,83.8785743887,113.826581855,79.502516616,130.5940625,78.7481804949,101.98019802,96.8224299065,89.35694315,86.2581986882,97.3113616652,78.6082474227,65.9001682557,99.9346120314,103.1837764,83.6738294966,98.7332151001,102.90047138,102.362615846,74.7370757508,103.445635528,102.687556532,88.3222626955,108.513902205,105.679949131,76.6333938294,107.518000847,105.228108538,102.690101523,66.3658536585,82.0731096645,100.883323626,91.6161059018,78.4581139301,87.5212850921,100.635172688,91.9747520289,58.4761904762,77.4461538462,86.9380028396,66.6666666667,63.5746606335,66.29,106.284597851,109.141871496,88.8446215139,71.118125227,60.4118233145,158.790170132,203.19076105,81.320518178,96.3786995031,73.8949312538,72.8780893357,73.9581083999,105.437753036,105.827937095,105.180294566,110.741612713,84.9317269076,84.7841726619,70.7672245164,83.6752663556,39.3246753247,84.4189975596,71.7625231911,77.2763578275,83.8188305253,93.345942519,78.0324129652,87.3582089552,79.5783684693,77.2323232323,72.4477024852,93.1894057423,81.05875153,84.1194288187,77.5048289738,77.1963601533,73.3889882727,181.331006979,110.721107927,100.446700508,92.8663404584,89.8929845422,94.3852352482,90.1273357499,17.3956043956,84.6950331662,82.5618772099,44.2030360531,88.136584488,72.0788043478,108.240635641,105.638814016,61.8666666667,103.799559471,95.2205882353,82.3913543343,100.107155443,84.2350628931,81.467473525,67.2481465329,108.584214809,67.4097191262,68.9660477454,75.6645714286,76.1200923788,100.063480121,83.5813492063,86.2531433361,82.6746421705,74.0524039685,86.8571428571,79.0344210997,98.3152173913,87.0328849028,31.1331133113,90.7667276795,103.019870155,81.0314987885,84.5125348189,111.647727273,52.2668393782,81.4116703429,108.920679228,105.05246187,95.6171023022,70.9459459459,62.5027442371,62.5,64.7920770292,56.2018348624,54.5454545455,100.301871604,68.2837528604,102.153996101,80.5357142857,88.5033266302,111.444575671,138.08397398,82.2888283379,82.4102564103,92.7125506073,85.7594936709,69.6264,55.1451187335,108.625086946,92.6904761905,54.0455533667,87.9407051282,50.4779582367,81.7109953386,83.8641686183,87.2134038801,101.401345291,102.41242259,74.6268656716,83.1892629663,63.6462208815,69.0833128533,83.6334065934,76.5880650887,84.719279661,96.086424786,97.2861085557,90.2774790277,98.0384464496,88.3285479902,80.2174629325,82.7659841728,79.6905989687,84.7737120847,78.0251842752,76.8832983927,78.2915478156,93.2560834299,100.63473745,99.34800326,85.3128187587,99.880525687,91.3117546848,78.8973752569,87.9454465464,46.6642560116,68.7323232323,86.8838272032,108.292501856,109.001097695,101.291053228,82.0959979074,69.3141153082,82.2770766884,85.9429714857,78.2184202593,82.5674879486,80.4241660667,81.3150684932,81.6554525835,81.3329720943,79.9152654574,89.0407615328,83.3333333333,82.7105831533,113.946821844,59.3638676845,85.3971962617,76.5237020316,77.3237179487,53.2187802517,39.4078758264,88.9472405415,94.3048897411,111.460916442,53.7591713423,78.9245169082,102.911372671,82.724137931,87.4793680736,78.314839195,82.6338975191,85.4714415231,79.2976755218,100.432616082,85.2260198456,104.291713613,53.7760617761,83.8674292878,80.9593258791,50.2938557435,90.402124431,106.334041047,95.2610441767,105.785249898,83.9122807018,41.2620565637,77.2320899941,89.5490835489,96.2666666667,90.1225114855,68.823349366,89.1891891892,85.6343283582,81.6673579428,90.2727272727,57.8737919272,120.192307692,105.492227979,77.3143904675,88.9781021898,58.6903799515,88.6462882096,110.296411856,69.8694922367,77.2190544308,99.2695224106,93.0717351318,102.850678733,106.554480438,94.0363636364,81.0651760228,79.0111488124,78.6140979689,85.6953642384,99.4246861925,90.192926045,92.0215633423,94.7694038245,76.8731343284,87.4420759963,101.082493468,97.2087386341,105.905511811,84.4579646018,92.0683343502,91.2559618442,76.051318603,111.757701627,88.969521045,108.629737609,85.2091074681,46.9967355822,81.5755418958,83.1806577564,65.3811252269,52.4650780608,73.1607199242,93.9751216874,93.9160839161,88.7527839644,102.849002849,88.64013267,74.8145921026,43.1871628164,59.8164316096,95.942408377,79.4017368929,79.7752808989,93.2868719611,72.5672877847,68.0952380952,51.7987297177,97.904540163,79.3793793794,89.184815487,80.1480125124,85.2153110048,71.1346266902,92.3985821189,93.3511654566,85.556867375,83.41205032,70.0571428571,68.3000816708,59.4844494256,79.2287674474,55.0838709677,88.613621355,75.7966344433,74.1168702542,65.1439448013,96.0521327014,88.4428223844,93.3801153872,86.7053178729,86.3288009889,97.2981086761,47.046450482,63.114992722,56.9175460976,104.944140718,92.046063203,53.7393860222,40.8740690279,64.5681038341,82.0683111954,76.6543057272,138.825565687,84.3813387424,103.418433579,99.9546444122,100.444391064,47.7949491142,27.16,111.717495987,71.3061465721,78.6557377049,85.3548966757,82.6491948216,103.952113169,32.1705426357,40.2733485194,126.31280159,77.3010920437,103.912942811,101.665301665,97.781832149,101.672115834,100.826446281,99.7871661168,82.8578455485,108.481618447,51.3551554828,92.1808761187,68.3952633728,105.500413565,94.9704142012,62.1848739496,64.594182165,85.496663489,98.9557075981,68.5054773083,67.5625456235,57.3504273504,32.4749642346,62.8443513153,17.1474878444,98.1178630694,74.2268619857,62.8743791059,46.2664891686,119.929370218,97.4412751678,44.9782451051,45.2680793704,25.6375227687,37.9750730882,76.4702662354,80.4166033146,82.0536119945,78.468163642,86.1047835991,89.1457286432,73.2968720015,85.5431101849,86.7174056495,67.6805200836,79.7764227642,96.2671509282,91.0990990991,85.818396691,73.9609571788,59.6429121133,81.9963536919,82.6978269783,81.7214516435,85.9914893617,92.2061482821,84.6530944625,86.4468864469,81.8826868496,79.7242354605,85.1295799821,82.4451615294,92.199127534,80.9823005215,79.7389957974,101.123574813,66.1595205164,96.4039408867,69.9116586538,84.5759817871,86.9062691051,66.5522703273,68.573983013,79.1797283177,73.4736842105,65.0138392882,84.3668690373,76.4119601329,96.3549160671,89.3140794224,84.9142857143,90.9033280507,87.1523178808,69.8232744248,69.8961937716,100.981294082,94.7164179104,102.028081123
