ADRA,ADRD,ADRE,ADRU,AGG,AIA,AUSE,AXJL,BIL,BIV,BKF,BLV,BND,BSV,BWV,BWX,CGW,CIU,CMF,COW,CSD,CSJ,CUT,CVY,CWI,CZA,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGS,DGT,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRW,DSI,DTD,DTH,DTN,ECH,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,ENY,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FIW,FNI,FNX,GAZ,GBB,GBF,GDX,GEX,GII,GLD,GMF,GMM,GSC,GSG,GSP,GVI,GWL,GWX,GXC,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IGE,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,IOO,IPE,JJA,JJC,JJE,JJG,JJM,JJN,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JXI,JYN,KBE,KCE,KIE,KRE,KXI,LQD,LVL,MBB,MDY,MDYG,MDYV,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NLR,NYF,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PHB,PHO,PID,PIO,PJP,PKB,PKW,PLW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWM,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SDD,SDP,SDS,SDY,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMN,TFI,TIP,TLH,TLO,TLT,TWM,UCC,UDN,UGE,UNG,UPW,URE,USD,USO,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WMCR,WMW,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
56.8740955137,53.1028095091,49.1722757868,50.5798683861,96.1382315081,50.4050607287,49.8583569405,53.7101022887,100.13074744,93.4065934066,42.3630125236,87.8700926047,97.5418410042,99.5316159251,77.7016129032,91.6174298375,63.02531137,90.8496732026,99.9323671498,73.7435897436,47.3897058824,96.0287741427,47.6973415133,57.6561216105,54.9116607774,63.149667839,84.4758064516,56.8822553897,80.7387862797,76.9717904433,73.6765136005,84.7226834939,65.3655074521,74.8206599713,39.3258426966,67.9144385027,62.6595154429,66.6102028757,53.9412904187,42.6616915423,72.3553105788,88.9902352491,50.3700657895,62.6640298791,59.1950464396,68.571211199,33.4362242358,53.7889077533,70.8197315923,64.9948471316,51.4771091276,76.8902099201,61.013916501,131.027602261,56.7081911263,62.8383458647,52.5484269817,40.7313752188,65.7000192049,63.6870534936,53.8754875054,63.7517385257,65.6661934699,46.679316888,66.6666666667,48.0623874757,64.9233183637,112.680493568,54.9557304476,57.390534042,184.19112628,52.5303405977,149.072535991,53.4567434832,49.4171220401,63.9344262295,89.5861317844,64.2653846154,64.6979865772,78.3123028391,65.4278741331,39.7233201581,64.234620887,64.8696420681,54.4088572558,54.1463414634,62.2554251156,52.7495232041,53.5248508946,68.1014952424,45.2105851659,63.2374100719,68.9642255104,79.6786389414,95.6462051383,46.3258785942,43.6132410698,66.8625530526,93.2475884244,47.0004419401,48.4442195801,69.5188892477,69.2561662459,68.1303930968,98.0530280794,57.4702380952,50.698821595,43.873729267,55.1385927505,71.4215686275,42.042042042,44.6572580645,68.3788524179,93.3873665252,85.5411465277,55.9161716071,46.6262626263,69.0371991247,43.6074918567,102.950058072,106.490891659,65.8111533587,52.5400843882,54.0635334202,62.1945907605,60.1191489362,50.8640552995,65.2521912351,79.2689784442,56.4862614488,76.0698068521,63.4028514198,63.5023732201,63.2777966678,68.0451701511,69.2187721537,67.19051149,51.6647081864,38.6043829296,63.0693677103,89.923243456,77.1310181531,53.2243816254,69.4031221304,77.2234273319,55.6755612029,33.8110617683,67.5638799305,62.0160495565,63.7317347321,60.3285168537,57.5319851424,61.3925630147,61.4112854918,60.197146402,67.3735069118,67.6963048499,112.289468814,57.7256944444,42.8832951945,48.8276888723,78.4278350515,76.815509296,85.7210716321,49.2066314272,100.880664952,64.5390989125,57.4855300645,63.0985691574,56.5172054223,95.4861111111,32.9520564614,50.2883891564,141.281080191,172.468916519,61.7667121419,43.4892541087,95.9230389739,65.9590043924,66.3362701909,61.9925136769,50.4317789292,43.4576271186,76.0041731873,75.9880239521,48.1330617787,41.4025316456,75.3757225434,56.0096153846,55.7587362374,50.578255675,63.870014771,60.4963680387,68.5185185185,68.2722929936,69.5548961424,69.0347868692,44.0127885215,65.873015873,63.5460992908,53.5779376499,51.2266460719,83.5346805025,54.551458448,64.4570963806,102.210365854,72.4307692308,58.4286370296,60.2898550725,61.6799851329,61.9775132275,58.4113140837,65.1630327056,79.28,40.8856405847,141.587243402,44.8724112426,173.709273183,30.5675722443,57.5730337079,62.0326173429,57.6941176471,56.6866635902,55.5908979692,51.5456755818,196.715838106,64.3418013857,64.8945596314,56.5269104966,66.0028449502,77.6792598304,73.3532934132,69.5485110471,65.9181818182,64.4069529652,30.2800166589,61.8344957082,52.7275263484,60.3658536585,37.0454078488,59.7412064881,132.03601108,57.4431057564,48.8624787776,145.965359625,57.4062888613,51.1413641364,58.7460815047,47.1461916005,73.1961688542,56.7991631799,56.0585095869,67.7713338857,66.1426844015,61.6941039113,37.9660385559,132.251178103,165.845451268,152.988275665,147.769509329,162.08077894,73.9711572283,139.381107492,99.0761108667,100.427544801,102.488108306,196.985268928,142.421737783,69.3165969317,37.7627535341,61.847826087,59.4229217111,63.8901295221,158.829676071,94.479638009,89.849695586,99.9712368169,99.9812558575,102.001947841,147.858836658,36.2621789194,88.1036931818,52.0089576547,70.8709441327,40.6192839419,23.7747057343,22.5060500134,67.7131258457,111.829319814,36.4089374699,29.8323205042,18.9555555556,20.4445161925,59.1930903928,63.5731866223,61.6045038705,65.4941123863,58.1102927968,82.6032190343,68.8971146545,56.6106499291,55.2644836272,52.3287671233,53.4354091611,60.2183039463,74.8046481391,72.2942687779,60.5701036552,58.5878439673,58.3168708021,60.3595424006,55.9814726082,56.5692961009,61.2064036592,69.972164231,63.679049855,62.938629237,64.9213836478,63.6544039078,46.0640859418,61.6067214198,66.9892874914,60.9263157895,78.9587852495,46.3500784929,90.7080587937,54.4897415401,63.6230719714,61.9118745332,68.6072116708,46.607627943,66.9456828314,61.4017005926,60.1823708207,84.9142457123,69.7216890595,74.3669105234,62.0993825345,43.9699296225,64.6835695748,82.8883495146,59.4994311718,56.3696233793
57.3371924747,54.3408459401,49.7362197562,51.7897718889,95.0193088425,53.2591093117,48.5706927633,51.8816230761,100.02179124,92.1436383522,43.7467833248,86.2266857963,95.6158472803,98.0744210252,79.1935483871,90.7496307238,63.1860184813,88.1659734601,95.6038647343,73.4564102564,50.4415441176,95.0926290895,47.6032719836,60.2711585867,55.097762073,65.4943337241,86.3575268817,60.1160862355,83.7401055409,80.9444444444,79.818660427,83.0288940551,62.9879347055,73.7087517934,42.9009193054,70.8174178762,63.8246717218,70.2777230648,54.0753985993,42.5812115891,72.5249099004,87.7488149336,50.3495065789,64.3067162953,63.394645784,71.1351186853,35.3480035846,52.1222410866,73.3587232499,67.0559945036,50.3165850849,79.4909901542,67.4950298211,128.566677752,56.598407281,65.9398496241,50.6635526858,41.5094339623,69.7522565777,66.6283324621,52.6072511917,66.5507649513,61.4885418779,47.3244781784,73.2732732733,49.6033487625,69.500395844,114.071934891,54.808165273,57.9093900278,193.85665529,52.7730653791,150.858250277,55.3456743483,48.0510018215,67.1931227509,89.3084044291,68.8461538462,62.5167785235,80.7176656151,69.3771526607,40.0856389987,67.715784454,68.316394167,57.7702649268,55.1782363977,64.8167911775,52.368086459,52.2862823062,70.1404621658,46.1796496459,67.4456834532,69.5036523694,82.9489603025,94.1557168072,44.6219382322,43.2953057789,66.412014365,91.7556270096,46.9008949287,48.6213002783,75.1856635454,73.4899980579,73.3652924257,95.8301536053,57.2321428571,50.0137023842,42.5468164794,53.987206823,70.5882352941,45.5855855856,45.685483871,72.6634928589,92.0879969124,86.5470852018,60.4615036768,43.8383838384,70.1014521583,43.2410423453,102.078977933,105.627996165,68.9163498099,52.9789029536,57.2201623409,63.789323857,63.4723404255,53.6866359447,67.5298804781,79.9437675726,58.0183180683,77.4619565031,67.102627548,66.7499375468,66.7188031282,72.8673889821,73.9118105771,71.504818384,52.0955738347,37.9238754325,64.6408839779,88.1716197599,79.2423046567,58.4143109541,71.8824609734,81.6209820548,58.0262600593,38.9380298748,70.3795584222,63.8321835844,66.1920819283,63.2449173887,60.3487412299,64.6743199401,66.1195639152,63.4243176179,72.097705006,66.5993071594,112.733666482,62.9774305556,46.5293668955,49.1254186825,84.793814433,76.7042745908,83.2699980999,49.9759730899,98.8026914704,66.9342309684,60.1439496176,64.9936406995,56.5172054223,95.3075396825,36.9311267948,52.2114184102,135.336736374,158.756660746,65.6944065484,42.4778761062,93.2886038481,68.2723279649,73.8986784141,64.7279009502,49.6856649396,42.2711864407,76.3693270736,79.8203592814,51.9551934827,41.6877637131,63.0828516378,56.4102564103,59.2053614169,56.3327359618,68.5376661743,65.7384987893,68.0555555556,70.8439490446,72.1068249258,68.1038706516,45.9762944479,64.2857142857,64.9645390071,54.3357314149,49.7066894523,84.3255051884,57.8976334618,68.2472549817,100.533536585,78.1538461538,61.7524217708,63.3077578858,65.433934213,66.2698412698,61.7560400707,67.8889990089,82.0183486239,46.0447119518,135.997067449,46.5976331361,162.105263158,34.1951265554,59.6404494382,65.4136833731,61.0164705882,59.5293031841,60.3376559824,52.969781174,178.127093772,71.2240184758,68.793195109,59.649122807,63.993598862,80.6090979183,74.251497006,73.1018251681,73.6363636364,64.3026584867,34.4814914623,65.1555793991,55.5176689399,63.0782169891,38.8329566468,63.2221614726,125.041551247,62.1954484605,48.3870967742,142.036869145,62.1780067508,53.2315731573,62.1943573668,50.401124161,74.1716920894,60.460251046,59.9169796402,68.3347141674,69.7944377267,66.0537069469,43.4607146183,123.14727744,150.102151184,135.830712039,146.654267866,151.803101334,77.7875483644,135.342019544,100.571931368,100.400254708,102.695450665,181.969852689,128.505010848,66.8061366806,42.0405654579,65.0592147956,61.4104116223,68.1554265297,146.70846395,93.9819004525,87.8710045662,97.9961649089,98.106841612,100.454496267,133.561166132,42.5757307352,88.5298295455,54.0447882736,70.5050012198,42.1481744062,27.9931116517,26.6442592095,75.2232746955,111.956062526,41.4081337406,33.4732538075,22.0888888889,23.4078100484,61.8433506862,67.4822643695,64.912033779,69.0861529289,62.7806718161,84.1287613716,70.747911921,56.570155902,55.0461796809,56.16456621,53.6798764797,63.9294710327,76.1579717211,73.894415488,63.7752318603,62.7608104022,60.9903858817,62.6321045942,59.0321034978,58.4094711105,60.2201257862,70.7144514034,66.5101505317,65.566671644,67.4685534591,66.5394596245,46.6938321911,65.0807136788,69.1772878553,65.0947368421,84.4902386117,46.6444270016,90.3699949316,57.5273114841,70.0602298415,64.5257654966,70.7404349023,50.9011209016,69.3021563097,64.8801855192,63.2598784195,84.4242212111,69.3618042226,74.8452447946,67.5683622464,49.9680102367,67.8977839888,82.7548543689,65.7281001138,60.3210537148
51.8379160637,49.1818462488,40.3310896853,46.2127069378,94.2667590851,45.2226720648,46.2012619109,47.9085146968,99.9782087601,92.2217592834,33.8136901698,89.0855614973,96.8880753138,97.2547488941,73.8911290323,89.6418020679,55.5805544395,87.9778173896,94.193236715,72.0820512821,44.3018382353,95.0137958218,42.9038854806,54.7658175842,48.1342756184,59.0074247753,81.25,56.3018242123,79.9802110818,77.4035693725,74.9049429658,82.8960478246,60.3974449965,67.6470588235,34.6158211327,64.7631779985,55.409654152,62.2808745322,48.50245865,39.669300556,67.2673309307,88.6962146481,45.9498355263,57.8709510645,56.9295210344,63.2151552039,27.4419994026,47.4533106961,69.4051505259,61.2159051872,46.3057875036,72.5246145272,55.6660039761,144.113734619,50.7963594994,58.9097744361,48.2483857673,37.6774946508,62.7040522374,60.7248649591,47.8578650874,59.7705146036,55.5262624214,38.045540797,65.6656656657,38.6605730425,61.3733334267,239.826726175,48.6842105263,50.5062009618,263.645051195,47.0964374266,171.064507198,46.4676992822,42.349726776,61.4154338265,88.400798693,61.1538461538,58.5570469799,74.8028391167,61.5709753028,36.2285902503,62.1363853124,62.3950508175,53.4203242388,49.1932457786,58.3066524369,46.0267005722,47.2166998012,62.2782057091,38.8967573612,60.1079136691,66.5293126054,83.213610586,94.4008629143,37.9126730564,37.5223489807,61.0430950049,92.8745980707,41.3324494531,41.4368833797,71.4722311915,70.9652359681,69.8945349952,96.7713530966,48.9880952381,44.258701014,36.9716425896,50.3624733475,68.431372549,39.8798798799,44.314516129,64.7526935605,92.7827093786,79.9054660041,50.7262760939,41.7373737374,65.4068032624,40.3094462541,103.821138211,105.854266539,57.8738910013,47.0886075949,48.9193974012,55.1968067255,57.8553191489,49.0264976959,62.7689243028,74.8024367385,56.4029975021,71.7558616375,59.396724402,59.61778666,59.3108919869,62.963528155,63.9444208138,63.1875463306,41.1280846063,33.0795847751,57.3357888275,90.4152725841,74.09234412,52.7606007067,69.0174471993,75.2119897456,56.5014824227,30.2785627776,64.8647978169,58.2379276362,60.1453727988,55.953916051,53.23978539,59.1839281258,58.3203546184,57.3076923077,63.1995705274,62.1101327945,116.861003146,54.5572916667,40.122044241,47.1901749163,70.8762886598,71.825838233,83.9369181075,46.4199903892,99.732831981,57.8068358364,53.6062378168,60.6429959371,46.3691345151,95.744047619,29.1934777318,43.5095153418,152.741643339,212.097690941,59.4474761255,37.6738305942,99.161322151,62.1815519766,70.392804699,59.1322583741,45.0086355786,37.7627118644,70.6311945749,73.0538922156,46.4833672777,36.5400843882,54.8747591522,50.9615384615,52.5035902346,48.6863799283,60.6528803545,56.6182405165,66.4351851852,63.6942675159,66.1721068249,67.3199412053,39.7691827823,65.2380952381,55.36643026,49.5443645084,44.740539297,78.8640087384,50.7980187122,61.3664091094,103.163109756,67.0769230769,54.6159060593,57.1184995737,57.8331165211,58.2010582011,55.193871538,62.0416253717,75.0458715596,40.9716251075,153.629032258,42.2707100592,210.902255639,28.0993880665,53.4202247191,58.6913285601,52.6117647059,54.3608675588,51.6271103499,44.9531087183,223.786825002,64.2032332564,59.8263335105,54.6535831103,54.3918918919,74.7108712413,72.1996007984,74.2555235351,70.0,60.6339468303,28.5665988878,58.0472103004,50.3719776813,56.3708999159,26.4023012122,56.1873519227,144.113573407,51.7404283802,43.8709677419,157.419159867,52.1584650915,48.3360836084,50.9561128527,44.7877504281,69.9538843562,54.0794979079,54.3585688871,64.9875724938,62.3651753325,57.2127845884,34.0080091888,141.662417674,204.182189641,183.971975979,171.003706474,194.825099171,69.7326767499,152.117263844,100.307963044,100.333848813,102.634467618,241.440561836,169.242690361,63.6680613668,33.0178242163,58.7167423751,55.0847457627,60.8158404049,202.904911181,93.8009049774,89.75456621,101.294343241,101.743205248,104.674818743,182.731203794,33.5341009743,87.2514204545,46.0504885993,67.0895340327,36.9964551577,20.8439237309,20.7448238774,71.7185385656,113.561470215,32.0045008841,27.0087778528,18.3333333333,18.9075839314,53.6677709418,59.3600694947,57.2413793103,61.1566552392,53.7632477097,77.5647305808,61.9114464692,50.1032597692,48.5306465155,50.0273972603,47.2722593927,57.8841309824,71.916138469,66.9184949991,56.2875068194,53.2053220441,53.8168049519,56.3101507173,51.3017089922,50.3924848797,55.2029731275,65.7504059383,59.7155089076,59.4594594595,60.3034591195,60.0519004732,37.8773847009,57.2170301142,63.5432014389,57.9368421053,74.6193058568,43.52433281,83.4602128738,48.894217959,61.4773526814,57.0077172019,60.0743187448,44.41143586,63.6247839141,56.9183200206,57.2188449848,79.8039901995,65.9069097889,72.312886888,57.1008526904,41.5866922585,57.1571171891,75.8495145631,56.228668942,53.0211977773
57.6845151954,59.4319234332,49.6270693105,52.3209490365,93.1676403604,53.9601214575,50.7262425959,53.9578317304,99.8474613205,91.6358522994,42.2029507634,86.7353593322,96.4199790795,96.5651834504,76.5120967742,92.9098966027,67.1755725191,87.9976232917,87.4164251208,74.0307692308,50.4779411765,94.3634213638,48.0576687117,60.4765817584,55.7361601885,64.1656897225,85.7862903226,66.2110281924,88.555408971,85.8952216465,83.8607780053,88.8077050814,61.0361958836,76.8651362984,39.4733855408,68.9839572193,63.2513408544,69.9625763246,55.8784085829,46.1808604039,69.1753232987,94.9033162257,52.9029605263,64.344918305,61.5006374067,66.6007303713,29.9512097979,53.324844369,76.2785636561,66.0700790106,52.8649582494,70.8712613784,66.5407554672,137.13002993,57.5511945392,65.5827067669,54.4853688694,44.3298969072,68.6844632226,65.5166405297,57.1558572873,65.5771905424,63.1920502941,47.419544592,68.2682682683,47.5942473379,68.4025418088,175.111577842,54.7343826857,56.9729182485,218.14334471,52.499021271,157.918050941,51.4129202871,48.3242258652,65.5737704918,94.1858776547,66.9230769231,64.5637583893,77.9100946372,64.4055635998,40.2173913043,65.6175488794,69.0234202386,59.0312376433,56.3414634146,63.4293845607,53.0038143675,54.0159045726,70.8654281831,47.3723443906,69.309352518,73.5343697322,87.5236294896,93.6752304373,46.1980830671,49.728819899,64.8873653281,99.3054662379,48.9560269583,49.5825954971,78.88262835,77.8597785978,77.2962607862,96.3897857353,56.9047619048,51.4387503426,45.115034778,54.8827292111,68.6274509804,47.2672672673,46.5322580645,71.7113505387,99.0865817574,83.638346867,61.0824026682,47.7333333333,65.585836483,45.8733713355,102.148664344,104.784276127,60.5988593156,53.164556962,53.2117446638,58.64809477,63.7106382979,54.349078341,69.8406374502,78.7891283974,61.9983347211,79.9197021831,64.6636031578,65.0512115913,64.9098945937,70.3952388219,71.8843045513,70.200148258,52.3110066588,38.6505190311,63.3640270104,90.6317654005,79.8934490923,66.9390459364,76.7860422406,79.6095444685,64.7606946209,31.7319337909,68.5561895311,63.1000985499,62.9947545897,62.2567155545,59.2137845646,64.1750686299,65.0533125674,64.0446650124,69.8698161321,64.6651270208,108.698685915,61.1979166667,48.3752860412,49.460364719,82.0360824742,75.6872715716,80.7619228577,52.3306102835,100.247377795,64.8174520974,60.9536662168,67.8678678679,52.4504692388,89.2757936508,35.5317595522,49.5108278028,137.52675778,180.177619893,62.619372442,40.9608091024,97.6398618648,65.6808199122,78.5425844347,64.5167482484,53.6442141623,46.6440677966,75.8998435055,77.3652694611,52.0706042091,43.9240506329,68.4393063584,54.3669871795,57.9033030158,55.3166069295,68.3899556869,62.0258272801,65.2777777778,68.7659235669,70.4985163205,64.7231749143,48.6275733001,64.2857142857,63.9243498818,55.9232613909,50.1585684473,82.1409066084,58.9102916896,66.6287108581,100.571646341,72.5538461538,59.7843913319,61.6709292413,64.7463296785,64.8148148148,60.6364172068,66.6333002973,81.3944954128,50.1719690456,141.29398827,49.8890532544,176.441102757,33.6248800516,60.0,64.2402545744,60.0498823529,60.2215043839,59.7259603621,49.4963529003,186.934188175,72.7251732102,66.7021088074,61.2548319952,63.3357041252,79.4718581342,76.4471057884,76.176753122,78.7454545455,67.9959100204,34.6039834391,64.3776824034,55.8896466212,61.606391926,33.4908567906,63.2312739202,131.135734072,62.5970548862,50.5891341256,146.464188577,58.4119737076,52.9427942794,56.802507837,52.0755430799,75.5409719759,59.6234309623,60.0909270607,63.2477216239,69.4800483676,66.8417980152,42.436283488,127.74289389,174.558346353,150.586216757,177.973965617,173.818968626,74.4811818502,142.182410423,98.8121425429,100.336577822,102.329552384,197.687564234,139.735509867,64.3654114365,40.454824831,64.600908501,62.3789346247,67.4854845913,169.182863114,87.2850678733,90.8200152207,98.8782358581,99.0764761012,101.579915594,150.24410657,39.5039858282,92.2230113636,54.098534202,74.8475237863,38.1612903226,30.5205574145,25.2484538855,80.3382949932,107.393324884,40.2330814982,33.6559381799,22.9555555556,23.8832639134,60.5892096545,65.9765455335,63.7719915552,67.8342524966,60.3197413329,82.2813156053,64.2274107821,56.2927718162,55.2812762385,55.8812785388,54.1688111168,64.0638119228,75.602145295,70.873913833,61.9203491544,64.0641064409,59.8972738048,61.9938260396,57.7703242294,56.0159567623,59.5197255575,66.4231036882,64.355751968,63.1178139465,65.4559748428,64.4023813158,46.4900907575,63.6646842254,67.2605368065,62.9473684211,80.0433839479,48.7755102041,87.8525088697,53.6637356781,68.8127186263,64.1025641026,63.2259840352,50.3114063944,67.1349285779,60.7060036073,62.8419452888,85.0892544627,65.7629558541,73.4383792909,65.3925316084,47.8886756238,60.6109003793,80.5825242718,64.7042093288,59.0862317349
54.2981186686,51.0960172893,47.5532108423,49.7831026647,87.5334191504,55.6273279352,47.6822044811,51.6338936344,100.305077359,87.3912817041,40.8303311031,86.4092865528,91.4748953975,97.6330991413,71.935483871,88.6262924668,61.7115307352,84.8979996039,89.0473429952,73.9487179487,48.6029411765,89.5516357903,47.3623721881,55.1150369762,51.0954063604,57.7569363032,84.0053763441,66.1691542289,90.2374670185,92.4294761082,92.0737057619,94.7525738957,64.6557842441,74.856527977,38.5881284758,65.9472880061,62.8999445164,68.1504825684,53.7326776933,46.5613110916,60.949756201,100.620383468,51.3980263158,62.1750441552,59.3698779822,63.7172854534,27.8801155033,51.0894170911,77.8745012695,62.7183098592,51.2525194356,63.410737507,60.7355864811,143.831060858,53.8964732651,64.6240601504,51.2707789532,41.003695779,66.1033224505,62.589301272,53.0550339448,62.4652294854,51.7136483472,45.1423149905,63.6636636637,47.886834924,71.3920396825,226.588343397,52.0905066404,54.7329789927,277.133105802,49.8107790683,172.245431894,46.6947487722,47.5409836066,62.3752499,93.683064077,66.6153846154,62.4362416107,74.6056782334,58.0225354416,43.4782608696,65.0453028135,65.2231551038,57.5294582839,52.3076923077,62.3621487015,50.6675143039,52.2862823062,71.1826008156,44.0402534476,66.4748201439,71.8486607979,86.6351606805,91.8709550892,56.1022364217,46.4746586871,56.3173359452,107.035369775,48.3372003094,48.3809764736,83.5163061027,83.4142551952,82.1093000959,93.2452793269,54.2857142857,50.698821595,44.9438202247,51.2579957356,66.7990196078,42.7427427427,41.439516129,66.8504134302,107.129808311,78.9843655315,68.5214754903,47.7171717172,62.4726477024,43.9334283388,101.835075494,104.966442953,53.2319391635,51.5443037975,52.1762367639,56.6249259163,62.0272340426,52.9089861751,67.9880478088,72.2399250234,55.9367194005,75.8120013612,64.4986449864,64.7514364227,65.3972571688,71.2955898062,71.9550545867,70.2220904374,47.1602036819,40.3229527105,60.4297114794,88.9391851998,78.6700868193,68.5291519435,80.3305785124,82.0942614869,67.3443456163,37.5454178442,66.7576283801,61.3825144305,58.611090296,62.6278938045,57.8291374329,61.1055652608,65.0173715107,63.182382134,69.4940276473,58.0903579677,111.105126781,56.3585069444,45.4767353166,44.6594715296,72.6804123711,72.9699666296,77.6173285199,49.1595386833,98.985751039,64.7332988089,59.9565152197,64.5998940117,54.9739311783,88.2936507937,35.8968118764,50.4501636662,143.47933476,197.158081705,60.7094133697,38.5082174463,99.6545633942,63.1332357247,87.7569750367,62.3380362799,49.9309153713,41.9661016949,71.8309859155,76.6467065868,51.0522742702,41.6033755274,70.5202312139,52.5841346154,56.8310196266,54.4808841099,62.1129985229,63.196125908,50.462962963,63.8933121019,68.2492581602,51.3473787359,46.8184653774,52.380952381,66.0047281324,53.7112709832,46.0505775835,75.8055707264,57.1265822785,63.0337535584,102.469512195,74.2769230769,58.2318339857,59.1986359761,63.4268723286,63.921957672,61.6971125516,63.4291377602,77.3577981651,44.6689595873,148.936950147,48.5946745562,205.012531328,32.7502398968,58.1573033708,62.2911694511,60.0,57.4531610521,59.9706386102,48.2459187218,213.896891123,75.4503464203,65.8337763601,62.5334522748,62.9089615932,78.33461835,77.1397205589,78.5782901057,82.2736363636,71.0736196319,33.0728337294,61.5651824034,54.1227526348,60.5761143818,34.3125128416,64.1151813377,135.138504155,68.5408299866,47.5383701188,185.826344817,58.6070349973,46.3833883388,55.0,48.3021047618,70.2201135154,54.0271966527,59.5967582526,60.9113504557,69.8669891173,64.357267951,44.7272840158,130.500828333,189.712774907,161.838718902,228.178418808,199.927875947,70.0703482237,149.83713355,99.3840739111,100.51851178,102.40273204,205.51558753,163.240004133,68.340306834,39.704978488,63.6599610642,61.3297013721,64.2027690933,194.33646813,89.3212669683,90.7343987823,100.690316395,101.293158388,103.830754247,167.666341191,39.5925597874,92.5426136364,52.8094462541,71.919980483,32.967032967,39.3637373332,25.54450121,89.9864682003,105.576679341,40.1864651985,34.8364468452,21.0666666667,25.0995412423,61.7368670137,65.469813233,62.772695285,67.8938739007,60.4634453027,80.2015395381,60.6207289294,54.1405142741,54.5927791772,54.5205479452,52.2259392692,62.3005877414,69.787258248,68.9141835926,61.5657392253,70.834593287,58.5407612274,60.0871617941,55.5374540808,52.2197915326,56.0694682676,61.8441196938,61.2484463472,61.3558309691,63.3176100629,62.0821248664,45.9344323023,62.8339469461,68.0543427964,60.1684210526,78.6334056399,45.3492935636,81.2635580335,51.7319477751,74.5512702159,63.928304705,59.7302504817,49.4920221032,64.6710945319,60.6544704973,60.4103343465,82.6041302065,61.8042226488,67.9234665166,65.0690973243,50.7037747921,52.8249151527,75.109223301,68.1456200228,58.5758386499
