ADRA,ADRD,ADRE,ADRU,AGG,AUSE,AXJL,BIL,BIV,BLV,BND,BSV,BWV,CGW,CIU,CSD,CSJ,CVY,CWI,CZA,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGT,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOG,DOL,DON,DOO,DRW,DSI,DTD,DTH,DTN,EEB,EEM,EES,EFA,EFG,EFV,ENY,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDL,FDM,FDN,FEU,FEX,FEZ,FIW,FNI,FNX,GBB,GBF,GDX,GEX,GII,GLD,GMF,GMM,GSG,GSP,GVI,GWL,GWX,GXC,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IGE,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,IOO,IPE,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JXI,JYN,KBE,KCE,KIE,KRE,KXI,LQD,LVL,MBB,MDY,MDYG,MDYV,MVV,MXI,MYY,MZZ,NFO,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBS,PBW,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PHO,PID,PIO,PJP,PKB,PKW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,ROM,RPG,RPV,RSP,RSX,RTM,RWM,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SDD,SDP,SDS,SDY,SH,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMN,TIP,TLH,TLO,TLT,TWM,UCC,UDN,UGE,UNG,UPW,URE,USD,USO,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WMCR,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
87.3509741204,87.1636952998,104.889278667,85.067721519,100.253215841,86.2917890614,99.0979909799,99.9129677981,101.543624161,99.5102040816,100.860013396,102.095212836,96.856621375,93.2602517255,99.0641038543,71.7234262126,100.427010924,76.816091954,91.0391566265,87.0985259891,142.653846154,86.7127775755,160.00761035,171.47260274,178.018799711,136.582524272,134.403853874,95.6567425569,68.0283224401,90.0381679389,104.524053224,79.9846183426,84.7400092578,69.5418079096,83.4458118301,136.01224646,86.09375,72.8287841191,87.0108243131,96.0020661157,83.4978933605,127.906066536,82.2752230611,79.5314072158,85.8273381295,111.910711311,91.1327762303,83.6349642661,89.3781612615,73.4093264249,85.4514022282,81.9677810497,86.1404313905,77.884946607,118.637532134,99.1149936017,80.6721204188,86.4631633179,93.2325708061,79.7628563816,114.367580843,92.1451636869,85.5663945849,119.929105947,79.8775795733,93.7712729748,102.183956321,137.923839332,67.0982142857,83.6456558773,87.6916868442,88.3650952859,84.9357861854,90.4013961606,102.817574021,89.1025641026,89.3397524072,102.391052835,101.723095526,121.860584316,113.294930876,102.946661693,143.968812108,92.1337107427,100.663752826,153.567383918,154.764044944,101.710855428,88.8066604995,81.9113573407,97.3132648755,83.3333333333,96.8964799,64.3988269795,69.2233197753,62.3098964073,143.938931298,106.547619048,91.8233652796,82.2916666667,101.581933232,72.3868059824,105.759670183,105.456890565,128.824593128,86.3452005408,121.155480034,112.863983207,91.0563380282,77.7077203307,103.914820391,97.814934448,77.2518544684,104.054292262,93.9244083363,88.7845910033,99.4553250666,89.4250819184,86.2501686682,93.2907348243,120.936979786,86.891025641,87.8442423466,106.5881867,91.6163820773,92.8560972039,77.3444976077,89.5638992537,96.2398051054,78.7755102041,87.1186830897,92.1103271328,84.1217982227,103.707398171,110.842136616,59.6487842532,68.8193588163,74.4591125779,68.824940048,97.9975190502,96.1508629048,70.7592190889,100.342811051,93.3333333333,90.6220956378,84.1153519932,78.1138790036,107.194244604,102.988505747,102.817147857,87.6121463078,85.7227051717,180.982604607,88.8745661874,95.893182278,100.527306968,101.388888889,95.7459926017,72.4719101124,92.1353670162,96.5462485113,73.0376205971,64.9285714286,75.5239520958,76.5859766277,86.0455655004,85.8235294118,76.1925042589,96.1523513408,100.0,85.3260869565,83.4972266244,98.2378854626,84.5993756504,85.1063829787,82.0132013201,87.4004683841,81.5793904698,84.8984771574,94.8743062357,82.5119236884,92.4114583333,94.2589118199,67.4447174447,102.704576976,100.877926421,99.9778907805,75.1279709793,87.5169606513,92.9151906647,88.6210221794,86.3677536232,71.866112448,49.3519695044,108.945897056,90.7244076889,97.302679218,80.4913294798,87.7942458588,95.7017193123,70.9746835443,91.4847749933,69.0581635666,84.6643399713,122.814341847,89.9359886202,106.307544318,89.6537622683,76.1777480789,107.733738434,75.9209192295,85.1431991621,114.772158237,64.1404199475,96.8102658112,88.4736842105,85.3132161956,92.8888888889,87.9149749224,72.9219143577,68.934785684,107.941979032,132.134480063,111.436907367,89.2780351667,120.625989098,76.9762346199,111.786460846,100.529535287,102.656734947,115.686956522,160.465116279,142.365898106,133.905115129,87.2736015387,89.5850202429,83.2853440829,60.866489832,106.164724629,104.031691907,103.786982249,103.631989001,104.850948509,61.7409667999,112.757044935,82.2690747216,126.575895108,93.364999813,67.1825876663,56.5250844187,180.879806027,90.953346856,73.0924317618,69.6124965469,36.9967355822,99.5374878286,105.411443465,88.908045977,92.4506882361,84.8837209302,75.5402915061,100.832063395,113.540621866,88.8700445198,90.3964757709,66.6497031383,88.8919476944,90.452173913,95.1986183074,91.4545454545,87.8523764129,91.8733426922,88.0417754569,82.0566267153,93.9778645833,74.8049052397,86.8583752696,101.521933751,87.6571507953,81.2134502924,94.7446808511,87.4307692308,97.5081256771,90.2335255744,82.7592805205,78.0966767372,124.044852216,123.287300298,63.7686567164,101.74717369,112.262773723,61.978966648,85.6128377755,87.7013551521,88.9235569423,101.475037821,102.609853529,94.4014294223,77.5107991361,132.772243215,133.394411361,101.264822134,75.0445179344,77.8167938931
87.3509741204,85.6401944895,105.415479062,83.8291139241,101.519295047,83.8159183103,97.1846385131,99.8912097476,102.577181208,100.884353741,101.687876758,102.426733855,95.7615088217,90.2963865205,99.5290329073,70.7911936705,100.774577954,76.0597701149,89.2570281124,89.6043444531,155.307692308,93.2289770659,174.771689498,190.684931507,198.590021692,139.262135922,139.261340827,94.6409807356,63.3986928105,89.7328244275,102.517911975,77.1582388002,80.9288690017,66.906779661,82.3938070663,137.122081898,83.8333333333,67.7242112726,84.0208916812,107.98553719,80.5608019759,138.708414873,79.4269045985,76.8003449763,85.9892086331,115.758787273,88.9198390591,80.9785596482,85.614400476,72.0414507772,82.9619669612,79.2482244933,83.3103870277,74.8708232863,119.228791774,98.4815707605,77.6178010471,84.6213292117,91.8709150327,77.9110045297,123.065902579,91.0290833827,84.1130798328,120.283576211,74.5715285065,93.0224642614,97.9420411592,152.764736568,62.7946428571,81.4310051107,89.1041162228,86.7803410231,83.477959042,87.5567190227,100.334288443,86.4468864469,86.2104539202,101.81257231,102.509068924,124.83341876,111.774193548,104.634464752,145.48234215,91.4678528104,100.325546345,170.600226501,171.123595506,102.48124062,88.7449892075,80.8033240997,95.8939372626,83.1228956229,96.4903145178,58.0058651026,67.4235909355,55.8739255014,145.038167939,104.464285714,87.9048889967,81.3301282051,106.600480035,68.5044048351,106.65696617,105.943049906,143.273056058,84.0919333033,124.367034834,119.760612855,89.4894366197,77.119237775,99.2256399226,94.7748432453,75.9978806076,101.216287678,92.4643824326,86.7121784713,99.0381272453,86.9526362824,83.4705167994,91.3069321644,120.423305589,82.2275641026,86.3840143461,107.703428335,89.8703299525,93.0464060899,75.5598086124,86.8353544776,95.4453977333,75.9416909621,84.7127892253,90.6478511867,80.0182958704,105.569409809,111.417791898,52.1034349672,62.3612823674,72.1488815548,61.03117506,96.8279284069,97.3918945123,69.978308026,101.835047389,91.8582930757,89.3269374906,82.4088210348,75.6227758007,110.920863309,104.630541872,106.526684164,86.4734299517,83.8072786209,204.278326281,87.198810114,94.5781913818,97.6421845574,98.6666666667,93.4648581998,71.7228464419,86.2249761678,97.8562921794,69.7037163898,59.1428571429,71.6317365269,75.5425709516,83.27908869,83.5294117647,73.5093696763,94.5200155461,96.8780487805,82.9051383399,81.3787638669,94.7136563877,80.3850156087,82.055399438,78.7678767877,85.2459016393,78.8011449739,82.6468455402,91.3809990206,79.8092209857,89.4270833333,93.5459662289,64.4144144144,103.606102635,97.1989966555,101.304443953,74.3220260885,84.1700587969,92.8526776412,84.5708775313,84.1938405797,66.9875300809,48.3354510801,112.234829798,85.8515869468,96.868211441,76.676300578,85.8936355711,94.3822471012,69.1139240506,90.1643761789,65.3675819309,82.2828987887,123.894891945,88.6024182077,109.262058541,86.3140676118,74.7794854661,111.780313493,72.6596823251,81.5502020051,121.799365715,58.7454313538,93.6109990834,88.0,82.7158135982,95.0256410256,84.834010031,68.2619647355,65.4171735748,110.929376705,144.318477978,117.622173596,81.4746567493,125.391243186,73.7232428788,113.828589805,100.456495937,102.706393544,123.443478261,202.860465116,147.682434039,146.051614897,85.5906395256,88.8157894737,80.5210192917,56.940760389,107.170600538,105.345501956,105.049309665,105.591200733,110.758807588,56.7904097056,113.099771516,79.8916901075,140.317700454,103.518636264,62.5392986699,51.3277858177,203.307932109,90.5882352941,69.9441687345,66.0488711419,32.2814653609,108.361733204,106.391957304,86.9252873563,91.2870725131,82.136627907,71.0068688222,100.564004877,121.063189569,86.877252491,89.0748898678,60.695504665,85.9876118376,89.1339130435,93.3678756477,89.9781818182,85.4691542966,88.363749805,87.0757180157,79.694285218,93.701171875,74.3366778149,86.3163191948,106.407468986,86.2679724943,79.2106725146,93.977086743,86.4615384615,95.9263271939,88.6395008036,80.5013394566,77.5302114804,120.401495862,127.457351747,54.9253731343,101.284686536,119.416058394,56.0120085079,84.3585723508,84.607517259,86.6614664587,101.853252648,107.749667111,91.7808219178,72.3272138229,145.465475782,147.846999542,96.169048343,70.0330704655,74.5419847328
87.7871474266,87.5202593193,106.538039904,85.4493670886,100.86093386,84.4174010351,97.102637693,99.7824194952,102.281879195,101.115646259,101.406563965,102.479777218,96.8971810992,91.5550142103,99.6276542216,70.3130374957,101.072492552,76.9348659004,91.1395582329,89.7207137316,161.653846154,89.9526756462,176.636225266,192.636986301,198.083875633,134.873786408,134.443998394,94.3957968476,65.4901960784,89.2366412214,101.719549642,76.7160161507,83.8142261997,67.7711864407,84.966256451,132.988901646,85.9375,69.372562921,85.5726288699,117.097107438,82.5201220398,142.191780822,80.9368565546,78.3211154233,88.2553956835,114.126270198,91.3184772516,81.345061389,88.0840523654,74.8186528497,85.1517479831,80.5300536983,84.9778185712,75.9386841199,119.794344473,98.5349092216,77.1158376963,86.6563626996,93.4640522876,79.7362110312,126.279164961,91.5242354546,86.0641051165,118.668767231,78.0342777195,94.3839346494,95.6740865183,155.033907147,64.2857142857,80.5110732538,89.2655367232,88.7061183551,85.5640402638,89.3717277487,98.9493791786,86.8131868132,87.2592847318,101.195526417,102.176541717,120.630445925,111.175115207,106.396866841,140.743005657,90.4031540639,100.886209495,172.933182333,173.483146067,102.501250625,87.8199198273,81.7451523546,91.130960754,83.2491582492,96.9980212456,63.284457478,71.043966686,57.2404672691,140.732824427,101.682194617,88.8875409438,83.3333333333,106.698668994,71.0305265314,106.353825634,105.943049906,147.793851718,86.1919783686,127.442650807,122.940891412,90.5633802817,78.6324786325,99.720369972,92.6087782633,76.1391734369,99.17151419,92.2406687861,86.6512251615,98.3080310581,86.4015490021,83.2411280529,90.9651534289,121.526753864,82.2275641026,87.9979505572,108.116480793,90.6791629221,93.9393939394,78.1459330144,87.8498134328,95.9220421566,77.527696793,84.2408196155,90.1347017319,80.8677469942,106.267664173,110.904686259,54.5156310305,67.3397040691,75.7059039237,60.9112709832,97.9087364877,97.653674617,70.9761388286,101.290582779,92.0450885668,90.1903762554,85.1740458015,75.9786476868,109.625899281,105.139573071,106.631671041,86.5424430642,85.4280241638,203.479078514,87.3078829945,95.2660327736,97.3634651601,97.1666666667,91.6769420469,73.0337078652,85.8913250715,97.1814211989,71.5310840897,60.3571428571,72.9790419162,80.3213689482,84.9877949552,84.1176470588,79.2163543441,91.1387485426,96.1463414634,83.0039525692,81.6957210777,92.9515418502,80.2809573361,83.7414692894,79.1529152915,86.3700234192,80.6533086378,82.3966642495,90.499510284,80.657127716,89.1354166667,91.894934334,66.0933660934,103.588765603,95.610367893,102.188812735,74.5624691068,85.2555404794,92.9985413628,85.0048216008,86.9112318841,70.7285057974,49.2757306226,110.261470153,84.935181046,97.1578566256,77.1098265896,86.4864864865,94.3022790884,70.8860759494,91.9159256265,68.4092116918,83.5967973722,125.68762279,86.5576102418,111.034767074,87.3773173391,76.7791513532,116.185609722,74.6029063873,79.2398623373,127.614755467,62.8774498982,92.832263978,89.4736842105,84.3964858671,95.4358974359,85.0011941724,68.2549118388,64.8606592163,111.661819618,137.59447485,119.824945295,81.6589885229,120.643573061,73.3692904096,111.818620357,100.410846343,102.793296089,123.391304348,186.511627907,142.627367087,140.302889816,86.0234011861,88.3906882591,80.4779729341,59.0981432361,107.658599741,105.185036606,104.891518738,105.488084326,114.850948509,59.9393400093,111.728865194,79.5525644733,159.682299546,103.061508604,64.4740024184,51.8210323203,202.320748182,91.6024340771,67.8815136476,66.0129945145,35.4370692782,103.639240506,104.741218816,86.7097701149,90.9465020576,81.5406976744,73.9487351315,99.8323681804,125.303911735,89.103243587,90.9251101322,63.9016115352,88.9194769443,90.2260869565,91.9343696028,90.5636363636,85.2104044668,89.00327562,88.0287206266,81.0317873893,94.482421875,74.0740740741,87.9568655643,106.190049879,87.5321247482,80.8625730994,94.7299509002,87.7538461538,96.3813651138,88.4749929091,81.190202832,77.0086858006,115.734313245,130.11102085,59.6268656716,101.361767729,123.941605839,59.7899618918,85.4468320575,85.4257223217,87.1684867395,100.8698941,107.536617843,90.8278737344,75.7289416847,140.845070423,153.298213468,94.7096381879,73.7471381328,75.6488549618
89.7063099738,88.3630470016,111.028283271,86.0193037975,101.640838651,86.23583718,99.860598606,99.9347258486,102.724832215,101.496598639,101.808439384,102.373690492,97.5258568242,94.6163215591,100.17107779,74.5098039216,100.93346574,78.9655172414,93.0722891566,89.7595034911,160.461538462,90.7535493265,173.477929985,186.643835616,190.962039046,133.242718447,129.46607788,94.6409807356,66.394335512,89.8854961832,105.93654043,80.2537973467,84.1073908347,72.697740113,86.643906312,132.032146958,86.4270833333,71.0740872031,85.8829763076,121.17768595,85.5353770158,140.332681018,81.6403568977,82.1187293374,87.9136690647,113.193403298,91.5196533581,84.3503756643,89.0360011901,76.5803108808,86.7652708413,81.5693746752,86.3392993728,77.3337926283,125.964010283,102.785274922,80.890052356,87.9185986605,95.5610021786,80.6168398614,130.290216946,95.2215522997,86.9161855465,118.452146514,80.6575725778,97.2089857046,94.2881142377,161.710380803,65.3129464286,84.6188245315,91.7675544794,88.5456369107,87.7125997917,89.8952879581,104.727793696,90.521978022,92.6547455296,100.578480524,102.781136638,123.757047668,118.963133641,106.154419993,139.841002905,92.9909691333,103.95478523,169.26387316,170.157078652,102.626613307,90.718470552,85.6509695291,93.9091292728,87.3316498316,98.0004165799,67.0967741935,73.1164051908,59.929468812,139.801526718,99.5471014493,91.0190464637,85.7371794872,106.120445123,75.0663798402,106.632714927,105.863676952,152.784810127,87.390716539,133.916737468,126.489766915,92.9753521127,81.2386156648,102.452140245,91.2977389322,79.547862946,99.7708443504,96.4205816555,90.5156650006,102.885618264,90.36341972,86.7845095129,95.3414072368,129.236623068,85.0641025641,87.7545792238,107.724080958,90.577481063,96.428048602,78.9126794258,91.0797574627,100.921512552,79.4985422741,88.3273857488,93.8806927518,84.8144276006,105.802161264,111.417791898,56.4646854496,71.0080147965,76.769343601,66.5467625899,98.091440723,98.5941438821,73.7093275488,102.076225045,96.0579710145,93.9589266976,88.6513994911,82.7995255042,117.553956835,100.328407225,97.8652668416,90.1311249137,85.6932370709,197.907616361,90.0842835895,97.5318632409,104.708097928,95.7222222222,93.7114673243,75.8426966292,96.2345090562,102.302500992,74.8986698636,64.0,74.4386227545,83.7541736227,87.6729048007,84.5294117647,80.9199318569,97.0462495142,102.190243902,86.2648221344,86.3708399366,92.268722467,86.1602497399,84.8253713368,80.198019802,87.4941451991,82.2192288264,86.6751269036,94.6131243879,84.631690514,91.3541666667,93.808630394,71.4578214578,101.334951456,104.055183946,96.9710369224,78.6156514163,88.0597014925,95.1239841634,88.0429122469,89.5833333333,72.7849485889,52.9606099111,104.094721263,85.6280733125,100.778421434,82.0520231214,88.3347863993,94.162335066,74.8481012658,94.1525195365,70.8296427517,86.1219462123,133.15324165,92.2830725462,106.032705785,89.0676117775,79.2014700969,118.202078442,76.8164920581,78.1086338471,132.44867301,64.333284274,93.1497708524,92.6315789474,86.9174942704,94.8547008547,88.679245283,72.3425692695,71.1416041873,106.53453971,130.974719833,109.248723559,82.3502326741,117.847722877,75.3076015506,110.162405531,100.514014425,102.842954687,118.08673913,175.26744186,137.310831154,160.887034461,89.2931559545,92.6113360324,84.1347538151,51.1936339523,107.310028882,105.435763715,105.442998028,105.77451879,104.254742547,63.0569376731,112.337776085,79.6086472655,157.337367625,101.884197097,67.5211608222,59.008683068,197.003810184,91.0344827586,75.2171215881,69.2896068998,37.486398259,122.687439143,112.2129825,90.6609195402,95.2320136228,85.4941860465,76.4617188809,99.4056690034,128.1444333,90.4388382446,92.9162995595,65.903307888,89.6352374398,92.6434782609,90.9844559585,91.0363636364,87.3348767534,90.9998440181,91.3446475196,83.4809796769,99.1048177083,76.0312151616,89.8777857656,105.192479857,89.2130304925,81.6520467836,97.0376432079,89.2,100.953412784,92.7295074218,81.8714121699,80.2870090634,113.824313068,136.799350122,64.3656716418,107.656731757,127.372262774,61.6791232164,85.4652771373,86.1672206597,89.4695787832,100.453857791,105.805592543,90.0833829661,77.2408207343,161.456544143,157.008703619,94.013986014,74.5357415416,79.4465648855
91.7417854027,89.5137763371,110.567857926,86.8987341772,101.149599919,85.2147153448,99.3576602433,99.8694516971,102.063758389,100.476190476,101.419825854,102.015515184,99.6349624823,97.036134795,99.9496830029,77.434124527,100.734856008,82.7432950192,94.452811245,94.53064391,154.230769231,91.1539861667,166.894977169,178.801369863,181.561822126,130.058252427,128.863910076,94.6760070053,72.5054466231,92.2900763359,108.106448311,85.9450105749,85.6040734455,75.6497175141,86.1452957523,128.549559893,87.5,75.7461892946,89.5011732647,117.923553719,87.5334883045,137.906066536,85.4152367879,83.8867327871,87.6582733813,109.062135599,92.5564840607,88.9864394356,90.4205593573,79.5647668394,89.7714175951,85.7093365668,87.3948294325,81.4330003445,126.812339332,104.6928689,85.2094240838,91.1257083977,98.5021786492,83.8928856914,130.495292673,95.3121697329,90.0258809476,117.369239858,84.7149352921,99.8298162015,97.1860562789,161.919666145,68.3482142857,88.0323679727,95.9241323648,89.4483450351,90.6976744186,91.5881326353,109.789875836,98.3974358974,95.9078404402,100.578480524,102.045546151,112.352639672,126.405529954,106.919060052,135.988380982,95.4980455587,106.284853052,163.533408834,164.764044944,102.171085543,92.5069380204,85.7617728532,95.7659305106,90.4882154882,99.500104145,71.7497556207,77.5324423785,63.2797002425,135.908396947,100.155279503,96.2756278054,86.8028846154,109.087933668,79.082155296,105.020007275,104.692925886,153.019891501,91.0229833258,130.739167375,125.284545292,97.1302816901,87.5437859044,106.087330609,91.2217366521,80.2896503002,101.410188613,100.470976098,94.9774472754,106.566230154,94.4444444444,91.2967210903,98.9300839587,129.964328181,92.3076923077,91.1489688741,105.596860801,93.8503017075,99.004538135,81.9102870813,95.0093283582,103.982628959,83.4518950437,92.3909289743,97.7293136626,90.5514898066,108.29592685,110.107227959,59.2049401775,76.1097410604,81.169783645,68.273381295,101.187311714,98.6329261198,77.3106290672,101.441822948,99.9355877617,97.1458551941,90.3477523325,89.8457888493,119.922302158,96.9096880131,90.9711286089,92.4775707384,88.5958449978,189.915373766,93.6142786316,98.3714343516,109.114877589,97.0,98.1498150432,78.9644194757,103.908484271,104.80349345,78.9518753211,66.9285714286,78.6676646707,87.5208681135,91.1716842962,87.3935294118,84.1988926746,99.6890788962,105.707317073,88.5375494071,90.9270998415,91.0462555066,91.5712799168,87.1136089924,83.6633663366,92.7540983607,85.4857720155,90.7179115301,99.1838067254,88.9920508744,94.6875,95.6082551595,76.1957411957,97.8848821082,109.776337793,90.6035816936,85.0347260039,91.8136589778,98.8122525526,91.8514946962,92.7536231884,76.9853423758,58.5514612452,97.8621937181,91.640590076,103.924692252,87.5722543353,94.0714908457,96.3414634146,81.1012658228,96.6585825923,74.1659285503,89.078218025,135.731827112,95.7503556188,102.239934039,93.3342420938,82.0748412964,118.740505455,81.0408921933,77.9889271285,130.445668503,69.0218191184,92.6124656279,96.1578947368,90.9854851031,97.094017094,92.0945784571,75.5667506297,77.351817796,103.432428551,122.17878551,101.021152443,79.4470072392,111.429576226,78.3751896174,107.348448304,100.429106181,102.346368715,106.347826087,155.848837209,136.252277949,161.319734199,93.1559544799,95.6376518219,88.3961992514,48.6295313882,105.168708296,103.419917762,103.274161736,102.898716774,97.2222222222,68.0701600471,111.386138614,85.1468229974,155.421079173,107.314042546,75.3567110036,66.9319826339,189.019743679,92.0486815416,81.5291563275,77.2782555349,42.9996372869,129.978091529,116.892143478,94.7126436782,98.8647651483,89.9709302326,80.2311945049,101.661078939,126.579739218,91.6260334959,94.0616740088,70.6530958439,91.3695801789,95.652173913,91.2780656304,94.3272727273,92.5643469971,96.9427546405,94.5690600522,86.8507903422,102.115885417,78.8678310417,90.4385334292,108.722343011,92.5192748489,84.7951754386,100.212765957,92.1846153846,101.625135428,96.5869339132,85.4668962878,83.6480362538,114.080121938,134.606011373,67.2388059701,111.562178828,125.182481752,66.5065286107,87.9572074149,91.7923804654,92.6287051482,102.420574887,108.308921438,89.3388921977,80.939524838,158.347646857,157.604214384,92.8245667376,78.453319766,84.4847328244
94.998546089,92.9335494327,114.821311116,89.8734177215,100.476045781,89.2852147153,102.09102091,99.8255004352,101.624161074,99.7414965986,100.709979906,101.62445299,101.622388968,100.893219651,99.7131931166,80.8049535604,100.546176763,85.0191570881,96.234939759,96.6640806827,156.076923077,86.4943574809,165.905631659,179.349315068,182.876355748,124.699029126,122.03934163,93.5555166375,78.3224400871,94.5038167939,110.849539406,87.8484906749,88.7054466903,76.9632768362,88.6184994045,123.842326827,91.7682291667,79.0145338532,93.1799258194,119.287190083,89.4813308151,135.616438356,88.5552505148,86.3734368262,90.5755395683,105.080792937,95.1872485299,91.3872090892,94.4361797084,79.8134715026,92.1052631579,88.4635371557,90.5002294631,84.6365828453,131.105398458,107.760402717,86.234947644,93.3539412674,99.8638344227,86.4241939782,130.634465821,97.4957778136,92.6936093968,115.045293423,87.3382301504,100.306330837,97.396052079,159.102764737,71.2361607143,89.9914821124,97.3365617433,93.2196589769,92.2839291913,96.5095986038,112.9417383,99.6794871795,97.4209078404,98.8816043193,101.64248287,110.584315736,122.649769585,108.168593808,131.218468124,99.6495484567,109.042954032,163.080407701,164.080898876,101.850925463,92.8769657724,87.3961218837,99.4091996061,92.0029461279,101.541345553,75.2688172043,80.7088901801,66.1670707516,131.083969466,99.9611801242,100.194104088,89.4631410256,110.124372682,80.495800041,104.207590639,104.00833416,151.591320072,93.3934204597,127.748513169,125.569027813,99.3661971831,89.225164635,107.872660787,91.6397491925,86.5771812081,103.331570598,101.813257977,96.8182372303,107.10395179,95.3827822461,92.1198218864,99.3164425292,133.303210464,99.9038461538,93.8388625592,104.605534903,96.7389908846,100.89298785,85.0837320574,97.4696828358,104.745260036,85.7842565598,93.6687003569,97.9987171264,92.6163094616,110.157938487,109.273232724,64.0872250096,77.5739827374,85.2218555189,69.7122302158,105.493531809,97.9251502812,78.8286334056,100.594878,101.513687601,98.7108379553,91.0941475827,92.1826809015,119.635971223,95.7471264368,88.2764654418,94.099378882,91.8373360837,190.314997649,95.5676747645,102.862634028,106.365348399,96.1666666667,102.114673243,83.2084893883,102.716873213,106.073838825,81.8062453616,68.6428571429,81.2125748503,89.0859766277,92.9210740439,91.4676470588,85.8177172061,103.847648659,109.414634146,92.7865612648,90.9270998415,92.2356828194,93.2362122789,90.004014452,85.8635863586,94.5199063232,89.4392995454,92.5126903553,99.7714658831,90.2787493376,95.7296875,100.112570356,80.7534807535,96.1511789182,108.077341137,87.9725845678,88.1135695316,94.21076436,100.791831632,93.924783028,94.7010869565,80.2669000219,59.0088945362,92.8630159513,95.0379973178,103.349022448,89.5953757225,96.7218831735,99.3802479008,85.3291139241,99.1646456481,77.0888692058,92.2397864915,136.222986248,99.253200569,101.113096056,98.173391494,84.0294019379,113.782626709,84.3021290977,81.1611551698,130.028375897,72.4041504158,95.4537121907,97.6315789474,92.666157372,99.0598290598,92.2378791497,77.7833753149,78.6391285896,102.714347264,112.249152984,99.7957695113,77.5268845972,105.521364516,82.6226192483,104.036018653,100.351136675,102.0,102.173913043,142.837209302,129.395452024,159.697110184,94.2298445264,96.1943319838,90.4405413187,47.8868258179,104.362115327,102.21642764,101.794871795,101.82172319,95.2303523035,74.7283460126,109.367859863,91.3097960865,150.781643974,109.364467883,81.4510278114,66.2686927159,189.123657776,93.2657200811,83.2816377171,80.9735481626,47.4791439971,131.962025316,118.840759588,96.1149425287,99.4323825741,92.0261627907,84.2184620539,104.800365742,126.840421264,93.9156243375,96.140969163,73.893129771,93.4480385409,98.2608695652,93.4542314335,97.4909090909,94.6207272232,99.922009047,96.592689295,89.5084245267,103.352864583,81.9150253933,92.7390366643,109.783859829,94.9850663333,87.7339181287,102.487725041,94.7384615385,105.25460455,97.7592890234,87.9640260237,84.4033232628,114.060626111,131.898185757,68.5447761194,114.43987667,126.423357664,70.1050190541,91.5429309232,94.6560981846,95.3978159126,106.354009077,109.960053262,91.8999404407,85.6371490281,155.084163518,154.420522217,95.1961082396,82.4980920885,86.0687022901
