AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOIL,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BTAL,BWV,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DFVS,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EEMS,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLOT,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GUNR,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDG,HDGE,HDV,HEDJ,HEVY,HGI,HILO,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFIG,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SIZ,SJB,SKF,SKYY,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USLV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEAT,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
105.369468814,109.817833174,110.642757336,104.5997921,102.415639609,104.931251938,100.228658537,106.809848088,92.9230769231,113.90882921,77.1010962241,107.203324926,102.680374518,97.2426470588,101.656209715,112.537313433,103.247392246,115.979236813,107.407407407,110.634615385,113.661477262,105.519144533,107.294832827,110.363872645,82.9710144928,113.853593015,98.6737728843,110.928255695,100.278031372,106.234413965,74.2785049677,105.736249104,159.133834943,128.700906344,96.9899665552,222.294069519,97.09323848,99.9345549738,37.351228159,103.9546716,108.774728781,100.711724167,106.706535669,104.148090715,107.462631045,102.329511165,104.42317641,26.9342138684,86.5892597968,94.1208842897,122.088607595,106.027299045,92.8039702233,109.194854693,100.295785063,95.775,118.297964487,100.95050803,97.9648427174,70.4626587005,87.282446544,66.3645833333,73.8951981707,103.892363397,104.599169594,97.1508640822,112.781186094,94.0551181102,105.498007968,96.6679245283,87.4531500982,92.9871881322,114.88832998,86.0994277539,104.437980859,110.423280423,108.013743152,96.6639016665,102.323282254,93.1703810208,111.002558735,107.546983185,87.8960709759,103.07751938,94.1429801895,106.319405334,127.244023455,101.193285372,119.957348498,71.3632218845,111.084656085,189.026640676,108.494434681,113.782696177,108.589290568,104.331641286,99.6914778095,120.292035178,105.853256389,93.4252726106,99.847440446,95.1142985208,102.404018658,100.460992908,102.292768959,102.655677656,101.454385192,96.7913043478,101.422924901,104.781318868,106.476360393,103.136607511,73.7096364099,82.7549668874,138.606437454,104.07181789,82.6086956522,117.187109375,103.75216471,120.163410969,107.320162107,107.587768969,98.1837696189,108.410548824,83.7915108863,104.374468085,69.7728,105.819634133,109.144059869,105.964639596,91.2151067323,119.558203028,116.864363074,118.221468379,102.344258737,116.720930233,99.247311828,98.785971223,110.833733397,78.8158609451,119.009858551,103.846985088,103.836241329,92.7198462278,125.113636364,80.8044315992,102.71170314,117.482603106,96.5386439071,57.4115044248,171.833324007,110.072301172,37.2892561983,118.398706025,116.042309387,104.301075269,118.889365352,100.712736288,115.619317034,78.5726569218,104.777275662,107.993168232,96.2453278967,114.135407136,100.931728037,92.5800296799,106.007377481,50.6552191595,93.8818565401,121.362586605,105.961101288,105.360997732,117.683125,108.089280637,68.1183696259,103.875671527,105.467889908,107.235294118,72.5911708253,102.165267344,87.154343989,131.637931034,104.066418163,121.083399705,96.8035464302,103.703703704,107.343285081,112.871195249,116.94718819,139.547556143,103.108003108,104.941321804,111.907894737,134.955185659,100.71942446,100.921149595,106.786900807,119.077864032,115.069551777,61.8889809445,118.113207547,93.3669656203,105.746061168,122.705269888,49.8684210526,117.097126228,113.011816433,76.8099547511,183.265755329,32.4440403181,139.225393128,99.0697674419,104.603960396,96.7204002223,98.481215028,117.1875,116.723116883,115.706964124,103.850901012,104.71293916,105.502599653,106.046988717,114.429906542,99.7830130192,118.881771254,105.440982887,122.320987654,92.5285016287,104.272419628,116.396052447,105.424238573,107.314049587,102.83499898,104.504274595,109.661016949,98.2819656489,122.973760933,114.589280051,111.745851776,92.4435211633,93.4313348706,109.136212625,64.2515379357,58.4086799277,103.188158269,103.375168848,94.6828358209,113.225806452,92.5574494514,79.9613402062,77.8610058125,102.083333333,105.642594859,78.5353535354,105.955256801,104.032631092,104.21018383,99.8340167936,98.6657966585,120.685705465,110.219159325,67.8239305642,122.1875,74.6101980615,101.401483924,102.475550122,102.031670152,100.866614682,98.7804878049,105.243004418,102.415108044,105.910473707,102.133922001,104.458398744,115.338882283,111.023622047,99.6116504854,103.721590909,102.347175651,78.5714285714,118.900211498,105.782317802,101.582844013,100.121212121,104.515178472,111.107348459,106.976744186,105.479452055,111.356589147,107.753278221,104.829392675,123.042505593,134.205128205,105.796217206,151.279679309,103.462686567,121.868166198,98.4628707512,69.6551724138,107.528946408,108.950542823,102.985074627,100.792830059,105.137722211,102.458063445,106.453234998,105.363661893,98.361287835,104.240028746,116.108863553,104.766949153,105.278549496,112.283820915,95.8510638298,98.74069834,108.176208433,130.232890413,128.642292853,118.593563766,116.631554307,119.186046512,113.896209203,119.802133251,122.474321631,117.13884993,100.092656938,108.750640478,123.135135135,85.2433160049,105.82847627,105.639423911,100.776254527,100.879413724,113.957518543,108.875942426,108.349583407,100.450878026,107.364685004,107.484220018,90.5310621242,126.118918919,98.9268024216,94.5826910372,104.455231931,73.8574503102,100.785212164,87.2980530973,121.635806969,119.819548872,117.792392464,120.910447761,113.385576618,116.712447593,116.470296416,117.534314332,121.2182604,106.943335994,64.5177165354,99.0293505893,97.3553286201,128.820729773,115.63670412,137.465181058,126.740433379,118.948873793,126.305104408,65.3212520593,157.811628575,135.593220339,84.6509649851,48.6759813706,115.467404674,81.1846689895,110.743472195,109.873678783,100.128469981,108.770359764,89.1425046268,151.173388015,116.018084935,95.1434878587,108.938839519,105.140758874,101.322037054,100.758122744,106.7678527,104.039685511,116.754566504,114.644912892,119.476868545,129.548945678,119.792511328,120.294240838,119.208731241,108.74617737,47.6289247842,101.469706059,108.499193115,114.096067063,117.738659445,77.0483948251,114.848906561,103.455368161,101.468253968,107.188597397,123.035473731,105.856175733,105.125783133,132.286408675,98.4226092672,80.4668304668,62.8169663439,115.078328982,86.5896507666,93.9317673378,80.4739302409,115.092936803,55.3324968632,105.230665619,121.332133213,98.643761302,101.756922258,102.506063056,117.84502338,101.124419457,109.137055838,105.088881143,104.868974442,80.4345549738,124.822335025,108.48,105.3,128.75569044,69.4915254237,111.76975945,115.25297619,101.459854015,118.265993266,128.812605515,92.9152148664,113.821138211,123.46377749,110.689559679,127.181008902,105.16721044,117.263157895,100.295275591,113.953488372,88.4328358209,107.978871282,108.771929825,107.813378302,118.219832736,107.113896056,104.668470907,109.824780976,98.5166240409,102.701115678,107.815079802,135.285112897,145.755138517,120.594059406,99.3814623338,104.551458571,126.161369193,116.560418387,114.172335601,109.069018255,103.024193548,119.069325736,118.09079924,116.220351951,92.9389654555,119.093315685,126.3234062,107.255520505,128.220858896,123.481781377,119.054936612,121.821099077,113.613312798,109.536878216,100.493150685,115.254237288,107.398735659,114.046666667,116.265060241,79.9738647501,121.856291969,84.4081138359,125.835721108,102.62199563,80.7129798903,62.3314285714,137.812056929,110.745669624,118.563080096,96.2842419311,115.431154381,105.166802278,97.6673321425,124.041811847,74.6475195822,118.927444795,71.8061674009,194.35518216,66.7461737229,116.576086957,111.613464166,119.065117987,116.915219612,115.684829179,99.5820271682,101.83908046,101.078582435,103.14232902,121.275694003,126.155050901,135.348550278,114.07967033,119.479090242,117.372036339,101.630246271,92.7361582931,161.193708253,114.676524954,74.8749383953,39.3801473775,121.361634491,111.453425154,119.213780919,77.5101657804,118.297625941,122.233519742,132.762312634,113.384703196,54.2714787278,115.306600094,164.714494876,108.598718597,127.818986869,123.995639988,119.353182752,107.503346457,115.476415988,115.827457487,123.100437965,138.118683597,94.1549854536,77.0279971285,84.7815533981,102.624301337,55.0889546492,119.140871762,119.068660775,104.256149941,104.935711323,104.275534442,118.34179357,124.716049383,117.997410445,100.162633875,108.544479379,103.296829091,119.98527788,119.185946578,103.438789546,88.4705882353,97.6623376623,94.8101321586,81.1596994799,102.01786305,105.493033226,56.6763727121,104.399243141,49.9295994994,73.7533512064,61.6507455732,114.379844961,97.037037037,72.1210629921,155.103129445,79.0536415393,79.3791348601,105.635916212,79.2118924021,101.201325601,99.981856119,99.9408073872,59.8588709677,109.585138891,107.008760951,100.953170327,83.9182024741,49.5152354571,109.379756995,106.732610083,88.5450160772,120.304994036,117.054104478,122.094691535,102.114285714,46.8223234624,100.218470705,68.3910773612,105.186846039,85.006234414,47.335243553,132.131358661,87.7617222058,75.4522263451,91.1665731913,106.911883589,102.691844114,140.966137817,49.6631965707,106.177105832,131.626403539,120.730976633,107.745054945,108.458298825,105.742264003,106.280266344,106.318560772,117.775210431,63.0965593785,145.718647361,113.59115196,154.867924528,122.773268865,113.854567551,99.7068021892,2.78612948487,22.0258800612,57.3784722222,88.2505679974,118.814361258,93.7027027027,75.418814433,39.7752192982,103.769153226,87.0806890299,106.578356533,102.617905675,101.803607214,81.885327992,115.726753944,155.062166963,102.240143369,90.1609474643,97.6462196862,158.571428571,119.849383487,128.031908869,104.820182501,102.96,101.45555363,132.305998899,86.7513611615,143.834627189,60.3543743079,68.5030808264,164.449860724,114.591654247,122.450275204,79.4181689643,154.447992701,83.0590513069,147.209399916,98.4299125931,84.732192159,102.335577421,81.64,98.4647180396,113.410955586,107.416481069,100.508083141,2.37679718941,136.198547215,137.446993671,158.379551483,109.090909091,114.151329243,119.544648137,119.092373792,119.94724695,109.498319432,111.923169848,123.192382182,103.682245397,117.58546739,109.346558953,101.881638847,102.845050553,126.953567384,102.886250776,102.823737039,105.987434161,99.8250900753,115.476935346,127.479619565,115.900383142,21.061056483,51.9822320933,118.31147541,120.463519313,123.035755976,117.41005751,50.6948871605,21.0118978861,102.107909495,90.5735377626,122.869532428,115.88298109,115.826527739,117.814251401,119.194270367,118.496170213,121.182607055,119.4677621,118.065122524,121.549193404,114.078398666,121.544845196,98.3284742468,108.71306269,105.355427474,104.227661319,109.701324949,120.043103448,119.195787458,118.96997415,117.262909214,119.108280255,121.997221309,119.124348958,119.060378707,105.096966683,118.549429418,102.223734967,21.0825506673,50.6797937178,119.515038471,88.0590534086,105.059032401,120.548561151,107.635425623,125.30994152,128.975799481,110.211841391,114.607012901,122.946039587,123.007109005,148.61593875,98.8978254394,171.922821025,125.755995829,133.519188564,254.985754986,111.111111111,110.48048048,127.460562582,122.27344277,115.439577509,118.807692308,118.270165209,108.122424956,125.212895377,123.118696664,85.0844824238,115.630109112,108.928220256,123.715981175,103.27406765,125.009815469,88.9851485149,121.073080481,110.633674125,113.821134492,87.4745762712,117.376437675,67.4038967878,103.303847855,94.4885144375,101.401982113,77.0862148456,85.6038445466,171.120843471,108.542514138,58.7262079063
106.898624116,107.881112176,108.733115976,102.364864865,100.977475563,102.656879975,99.618902439,104.374541645,91.9120879121,113.83595088,86.1151035323,109.355948819,103.220121168,97.510026738,101.816902766,110.52238806,103.14898642,113.480920314,105.810983397,108.462307692,112.495088891,105.317695757,106.653157717,109.519168291,81.4311594203,111.537944929,97.1901498217,109.826589595,99.4460121172,107.089419309,73.3795931241,106.657697898,152.852657148,125.377643505,96.4130434783,208.02607617,95.7251613526,99.9345549738,40.2886806787,104.382516189,108.525845565,99.0065243568,106.578385305,103.779802287,108.97305828,102.776101388,104.772374547,25.9537719075,85.1959361393,93.6500470367,119.430379747,104.569681556,92.1497856982,109.004287756,100.382055706,96.0166666667,116.847119965,100.934119961,97.6473698123,70.500373413,87.8915962208,68.6979166667,70.1600609756,99.9423963134,105.065474289,97.0574497898,110.889570552,92.125984252,103.903585657,95.1886792453,85.4452971622,89.7505057316,110.563380282,90.1287553648,104.55057234,111.14638448,108.153031851,95.5433225247,102.001977261,91.013659238,112.630844382,107.398615232,86.1793409379,103.08875969,93.1524547804,105.588540032,123.99639152,101.448441247,117.771459037,71.3632218845,111.666666667,174.497725796,107.732864675,112.374245473,107.583582495,102.693739425,99.4954662527,118.634845785,108.573784007,94.3232841565,100.35478966,93.6351411923,102.906350915,100.815602837,99.823633157,100.672619048,100.0,94.8695652174,103.201581028,104.52619088,106.619090098,104.704911267,73.7096364099,83.4966887417,134.802487198,97.7877524848,81.5217391304,115.6015625,103.271117953,118.63730278,105.977710233,104.527746319,98.2920279148,108.410548824,83.7915108863,103.965957447,70.68,104.963805584,107.249766137,104.060812124,91.5435139573,117.448498387,115.222623345,118.197237703,100.159539831,116.720930233,99.7853046595,99.3929856115,112.89806369,75.649103748,117.102443206,102.118003026,102.669749842,91.1340701586,123.145454545,81.9123314066,100.737392959,116.033712222,94.9265054528,61.1172566372,170.085613564,113.687359761,37.7685950413,116.82167408,114.81798149,104.172043011,116.959691252,98.9050717901,113.881592241,75.2708512468,104.06714009,106.09735269,92.9754219051,111.253430924,96.8234612389,92.3892304431,109.783945196,53.0501581563,93.5654008439,121.362586605,104.382419803,104.036281179,116.875,105.117998294,70.1842546064,101.688411358,103.633027523,106.053080863,75.7773512476,100.331418471,89.05667778,134.396551724,101.219925449,117.179162828,94.4470368642,103.604674193,106.865785322,112.527839644,114.233943396,139.547556143,103.03030303,104.014823965,110.540789474,130.772513871,97.3278520041,97.0891672808,105.813953488,117.525288167,114.142194745,65.5965202983,116.516690856,93.3669656203,104.587581094,122.248607179,50.3289473684,115.93306657,111.706512778,75.7126696833,168.848470806,35.2492793438,135.119394292,95.8562367865,100.940594059,96.6648137854,96.3229416467,115.444711538,116.051948052,114.350316551,101.950135769,102.142245073,102.859618718,102.899754148,112.672897196,96.1872287663,117.917780957,103.641948223,120.792592593,92.5285016287,104.272419628,116.432719876,103.119837336,105.371900826,102.916581685,104.249074901,107.457627119,97.2328244275,121.355102041,113.669521091,111.146239888,90.8854842898,91.2194946195,107.225913621,64.638869902,55.3345388788,103.686307999,103.885067137,94.8383084577,115.096774194,92.6264578014,79.6391752577,77.4071266111,100.297619048,105.195838433,79.2368125701,105.432412562,102.056263404,103.230844314,99.1407928139,97.4638116661,119.666563754,108.084744615,69.3738375697,125.78125,74.6101980615,102.51442704,103.300733496,102.808485211,100.886763826,99.5257452575,104.889543446,102.678409297,103.867883529,100.55187638,102.213500785,111.918549346,111.391076115,95.9223300971,102.585227273,101.831312871,80.2139037433,117.150547972,102.485065711,100.255042124,99.0303030303,104.236628489,111.649170335,106.791623279,105.182297155,111.74496124,107.278594176,102.967083913,119.500372856,130.974358974,105.369127517,146.56182547,101.820895522,121.60262418,100.786966876,69.4726166329,107.247322977,107.961399276,100.41282947,98.5177524991,105.938659895,102.74040857,107.375125712,102.555461949,100.269905533,102.120014373,114.417065097,104.634533898,103.085246381,111.928236625,96.4893617021,98.0538065255,109.187521426,128.061151593,125.996693,117.061127192,115.496254682,117.677187154,113.480640584,119.137424641,121.109918749,117.265077139,98.6333101691,110.503842869,117.945945946,78.2817181006,102.164862614,101.856671872,98.836006208,96.8687541639,116.304787593,106.922549692,107.569579862,102.040816327,109.42324756,107.281334536,89.879759519,130.054054054,99.559713814,95.0968949571,104.050701187,72.6674262565,97.5347079442,88.3185840708,119.317684794,119.022556391,116.246000711,118.756218905,112.718415758,114.833164667,116.036214808,117.390874243,119.030253917,106.969938814,66.6830708661,97.457822972,98.4812778214,124.167107351,114.232209738,135.56174559,124.481327801,115.623882731,122.766821346,64.1405820977,166.299553267,132.992802415,84.0438242978,49.605322688,113.653136531,78.3159117305,110.696631453,103.11936066,99.7417688832,108.976194738,89.0396874357,149.82911825,114.920071048,94.5548197204,109.618400418,104.120767034,101.629271018,100.823104693,104.503607863,103.931111943,115.719063545,113.985508437,118.152742977,129.548945678,118.173145719,119.078534031,117.166166439,105.749235474,49.0290129379,101.469706059,109.090909091,111.649847385,115.233581584,78.6296118831,112.689198144,102.139037433,100.714285714,106.982028507,125.46026044,106.045542773,105.079518072,130.061693775,97.4531712126,81.1117936118,63.9465191332,113.805483029,91.1941013629,93.9317673378,79.5577130529,112.267657993,55.5834378921,105.417742358,119.639963996,100.903707052,105.05857295,103.476151981,116.961542132,98.117819604,107.796954315,104.600906239,101.666127467,79.6858638743,122.639593909,107.573333333,104.1,125.64491654,70.5084745763,111.082474227,114.174107143,100.182481752,115.951178451,128.58075408,90.737224158,112.31126597,121.28072445,110.384934921,124.095548961,104.934747145,115.915789474,98.8976377953,112.974296206,88.1996268657,105.226577704,108.040935673,107.138842046,116.427718041,105.934389974,102.841677943,108.010012516,96.010230179,101.585437463,104.898183819,132.070417145,140.750670241,118.574257426,95.2271048744,105.926714833,123.422982885,115.551885494,112.698412698,106.329113924,102.798387097,116.885090218,116.899706542,112.661055853,90.7687488813,118.927862343,126.018737147,108.359621451,125.971370143,123.852901484,116.288897426,122.543120738,113.36914466,110.365008576,101.585436193,114.675485738,106.789978928,112.333333333,113.734939759,80.4312316237,121.877974584,83.378746594,124.426456543,102.549162418,81.4442413163,63.0857142857,136.466016978,109.632446134,117.858370574,94.5890968267,113.120074177,104.963384866,96.5903120731,120.709930314,74.8041775457,118.533123028,71.640969163,181.627240698,65.7722122838,116.304347826,111.588622531,116.599913221,114.463738509,113.71040456,100.52246604,102.413793103,102.003081664,102.58780037,121.275694003,127.439310885,134.299814929,112.293956044,116.911225238,115.62153778,99.8612556365,91.2450086418,158.198664081,113.456561922,71.1687075884,38.5782401387,121.030497699,110.656034795,117.977031802,78.1357522678,117.313259988,121.945432977,128.479657388,112.014840183,57.3151590252,113.200187237,157.393850659,108.784353397,124.545978577,120.897072563,117.04312115,107.972440945,114.184504641,116.466196599,122.766526557,136.460222856,94.1549854536,77.5664034458,85.6461165049,106.391251519,57.729606389,118.22488945,117.403127124,102.733307302,103.857320614,102.216943785,117.387478849,124.320987654,116.486836426,100.226100754,107.952653967,103.712748502,117.643356643,117.494585582,103.772843388,85.4901960784,93.8311688312,96.1674008811,78.4434598343,102.01786305,103.697749196,56.821703411,104.446546831,52.0963704631,75.3078418231,63.5135135135,112.596899225,94.1975308642,74.0403543307,152.507112376,74.503516705,75.187480916,105.209771322,80.4152902312,101.491300746,99.9909280595,100.035515568,61.7741935484,107.470262245,107.008760951,101.803149606,84.4473617773,52.3130193906,110.044006532,106.828334397,88.1631832797,119.595705581,117.614365672,121.154152718,102.228571429,48.2004555809,100.397219464,69.6725201709,105.007473842,84.0399002494,48.0229226361,129.233741146,85.7859038632,72.3098330241,90.4565339316,106.184316896,102.498995581,140.184702818,49.9693815064,106.177105832,129.040489963,119.692430597,107.041758242,107.825688558,107.121034078,108.610774818,109.012724879,126.539032844,59.1009988901,142.272285701,111.74870027,152.553459119,120.635468831,113.186145432,99.7654417514,3.04670274604,24.3356059552,58.3116319444,86.205777345,120.873643195,93.7027027027,74.162371134,40.7894736842,102.721774194,86.03762466,105.433318366,102.617905675,103.006012024,81.3219829745,121.349446123,152.239984212,102.596326165,94.7767992712,96.8972895863,152.337662338,118.073981583,129.245481465,104.047235641,101.836,101.08011321,131.260319207,84.1306715064,139.971113919,59.080841639,67.7056904676,157.346796657,107.153502235,119.984837558,81.1240721103,153.239051095,83.0590513069,143.894250944,99.3039818712,84.373274434,104.412221647,82.24,100.738116327,114.972207711,108.151447661,101.247113164,2.64544885157,133.444309927,133.491297468,149.939715457,107.199511897,113.019768234,118.480189237,118.474758324,118.529508737,109.137308602,112.285576226,121.016785023,103.424745719,115.529203986,109.397688925,99.7875569044,101.011051023,123.669309173,103.196772191,99.8455768807,108.142820663,99.8853586636,115.681821406,124.33763587,114.329501916,22.2273039104,52.1265963354,117.575409836,120.051502146,122.496991901,115.47077705,53.117429555,22.2016864965,102.241345968,91.1413969336,122.490761689,114.416017798,114.277668262,115.95276221,117.582811101,116.272340426,118.994152047,117.735309877,116.784155757,118.936369043,113.010842369,119.773380147,97.8814382896,107.677437172,104.482869036,102.412460475,107.859869751,118.081896552,117.520344663,116.7627759,117.364157948,118.294409059,119.51357973,117.838541667,117.345480529,103.729487817,117.34758212,100.317676424,22.2441917944,52.9301453352,117.50990907,87.8202344768,108.655126498,122.79676259,106.552020636,123.700454841,125.583405359,110.103476372,112.537214687,122.843127165,119.894549763,145.272543192,101.221328567,165.202927478,125.496558916,132.471281412,242.45014245,109.916367981,110.262762763,123.730867721,120.53069485,113.482447965,118.557692308,116.051182378,107.092407298,122.01946472,120.998189811,84.5115556419,116.796505906,109.518190757,122.304072028,98.894189072,123.184138202,89.5833333333,121.017576318,111.497999704,109.606587374,89.4237288136,117.221013366,70.2474986835,100.92879257,97.2168737363,99.9033115784,72.9829414477,87.4216464689,163.828061638,113.046929259,58.7701317716
