AADR,AAXJ,ACIM,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BBH,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOIL,BOM,BOND,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BTAL,BWV,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMBS,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPER,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DFVS,DGAZ,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDEN,EDIV,EDV,EDZ,EEB,EEH,EELV,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFNL,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENOR,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAUS,FAZ,FBT,FBZ,FCA,FCAN,FCG,FDD,FDL,FDM,FDN,FDT,FDTS,FEM,FEMS,FEP,FEU,FEX,FEZ,FFR,FGD,FGM,FHK,FILL,FIW,FJP,FKO,FKU,FLAT,FLM,FLN,FLOT,FLRN,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNMA,GNR,GOVT,GREK,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GUNR,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDG,HDGE,HDV,HEDJ,HEVY,HGI,HILO,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDLV,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDA,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,IPFF,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KNOW,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LEMB,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIH,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PERM,PEY,PEZ,PFF,PFI,PFIG,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PICK,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPH,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QLTA,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RINF,RING,RJA,RJI,RJN,RJZ,ROLA,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTH,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SIZ,SJB,SKF,SKYY,SLV,SLVP,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMH,SMIN,SMMU,SMN,SOCL,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGAZ,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTH,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEGI,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEAT,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
107.561929596,103.006872852,104.350248756,106.889174155,110.158434296,103.665938335,104.381245196,106.060117302,89.6739130435,104.665531839,90.6776180698,101.313858548,84.6950517837,94.8707551951,99.8280542986,61.563876652,100.429359686,104.17376959,100.429521965,105.977462028,100.0,100.337618403,107.861111111,102.621971457,104.046800167,106.055101423,74.1991341991,107.033829668,111.684882604,105.577156744,98.7902811723,102.618157089,99.8882681564,137.090567809,93.120445778,138.446411013,117.718665464,74.3843338214,143.953088488,89.6415770609,99.9781754692,61.789538715,99.4211238613,109.393852341,90.5063291139,101.83299389,89.7078228087,99.8797682807,99.5939813709,99.1557765699,63.7765957447,113.019891501,109.101784468,104.955049132,107.014544971,88.3592017738,91.8502673797,103.116531165,99.7658368252,103.41182124,104.831018971,97.9208250166,98.1967213115,93.0823529412,135.004091653,65.4088050314,67.9839836415,108.817204301,102.426684156,99.9952741021,113.41051616,99.3356779992,101.289632867,93.343419062,85.4886475814,90.8745247148,106.693548387,88.2145214521,101.568088033,102.359285474,101.989527761,102.676998943,75.9103641457,100.524634981,80.499334221,102.017991734,101.394025605,85.8594612139,89.0243021702,99.9802055577,94.3797671618,106.993865031,124.121779859,100.561530408,112.745349583,88.3928866832,92.1245421245,170.703298478,115.392725356,105.757026292,104.256926952,103.438485804,100.668764752,114.312152992,90.0087642419,89.8126064736,87.6688555347,80.0411522634,93.6227951153,94.4317811788,96.6951520131,93.7312996239,100.042735043,113.090627421,84.3206696716,88.7842748596,81.287227002,104.958774569,93.2521395655,91.3472315624,119.044819985,103.289924606,99.7815003642,111.571737563,94.2842605156,114.744127517,104.967941107,113.441546599,101.13430127,101.565690946,91.2672209026,38.7268915571,90.7164480323,112.386063943,81.8990042674,103.504816561,104.358699536,107.302405498,111.169007703,107.919722115,104.894695788,108.416251039,109.410404624,92.0086393089,91.4802259887,104.570171376,90.7346326837,109.304113802,111.359207535,100.091203177,113.02130213,116.628477905,88.275862069,105.706396687,111.994219653,100.09494422,61.0754414125,151.105667461,98.324030043,53.8270839789,110.570902394,110.255526435,112.766754025,101.795185639,109.692898273,106.529726971,108.749082905,122.288303597,101.909830933,97.3004867975,107.318283304,108.651502843,85.0428065382,117.242886179,84.7410432523,95.7993403923,82.1858864028,83.5285680134,114.124872057,105.431192661,96.9534050179,99.8236581806,106.81318141,112.670159956,93.3876707611,90.901605599,106.792039438,109.996140486,107.354460903,101.342038448,119.005602241,74.3884892086,105.812473483,86.9734283863,87.1369294606,108.653524891,121.218961625,108.039215686,101.064841225,102.162230312,104.223121591,104.316338355,98.0392156863,102.7792344,101.974804222,82.6278174821,118.544137022,142.650776454,93.3726067747,102.895238095,111.620036101,108.739076413,99.0852298081,67.552026287,110.609882965,98.3031237948,87.0508982036,109.324253536,65.8454647256,112.0558857,109.274797255,91.2420924574,162.490808468,107.152061856,46.84,125.119677501,82.8541738829,104.810384977,106.174452793,86.7021276596,96.6353053739,111.627906977,114.224633027,120.49689441,106.724461106,101.412066752,97.8951255539,116.714331109,109.885151764,105.271270037,110.14735432,103.753026634,113.158918005,102.516778523,113.084438693,114.070994563,91.0648886863,120.700518583,93.5360245273,97.128742515,109.77526299,105.294518216,102.739657632,93.3359401564,100.956937799,98.4674329502,104.96215307,102.709597599,94.7648624667,114.320038443,112.083333333,108.997555012,90.0235048315,94.7879407256,107.836391437,52.3493118178,48.406374502,96.52652867,100.038530246,89.1304347826,99.221394719,69.2279613068,58.4987369181,101.661129568,100.938503334,91.9622460022,108.249378109,88.7943120369,100.064699793,96.7516387473,99.6599319864,93.4390377255,100.765511684,113.293768546,99.2669110297,109.358139739,114.42680776,51.8547750592,109.105180534,75.2299908004,90.851143607,92.6339285714,92.0808301475,100.662384585,104.495825305,95.8967391304,100.26826433,106.124948959,104.343257443,98.1299481299,114.652406417,102.225312935,101.500625261,95.9027227068,101.154618474,85.5135658915,112.036872895,109.004213795,93.1050767414,95.608839779,92.7177534507,107.495961228,102.604793696,103.480471928,107.958921694,104.357821089,113.810506528,115.786123488,113.595166163,92.0863309353,121.793160967,104.863404383,111.041948579,100.61531933,77.0436964248,111.614906832,110.075216247,107.448291889,105.470660147,103.076402975,101.342473579,100.778433301,102.428447528,107.074212493,99.4291645044,111.954528786,111.798206613,95.7064044135,102.506336243,104.109186968,98.1262327416,102.260692464,106.010411737,114.552654374,113.048003728,113.401903592,112.902895733,115.208581645,110.454217736,114.264386536,115.197568389,113.243954392,88.5621577773,101.403631043,116.841004184,98.9988448209,71.5753424658,100.243407708,99.7293182203,95.3478818999,85.4288885365,98.0960455919,106.188355075,102.023465397,101.171786121,97.3612990528,98.6555232558,88.6593843098,91.6797488226,110.177085556,86.4476699771,83.3628318584,87.9350104822,75.2176248548,95.9328506787,83.7088173288,113.99716969,106.618435155,110.282051282,113.250079373,107.572815534,114.08830148,112.48236188,110.934610304,115.710967682,102.691146881,63.502915745,97.5409836066,86.3940831705,116.823687752,119.666524156,106.564364876,124.312267658,110.51425398,123.323187825,118.473282443,120.676968359,103.049659914,69.5072463768,75.6882688928,114.473190851,92.8185969282,70.3404592241,115.776415645,65.4776644707,102.617498598,107.82778865,102.416745956,85.9975961538,102.31505211,88.2783117426,119.864698647,105.232029117,93.9633135762,102.628854264,101.945761114,99.8424759081,98.5470395932,100.770053476,96.6834895458,113.286477369,110.643985419,113.794000347,112.644173763,110.327029324,108.504289444,112.128469484,114.173789174,55.7599649584,100.584100584,103.420070549,100.926517572,105.152561888,86.1783815712,102.272727273,99.0591924735,105.494984736,102.114005285,110.677290837,101.353315168,101.12631481,126.970227671,94.0813810111,84.6879535559,70.2295081967,109.906759907,91.2799495586,81.5859499734,83.6866902238,105.600801068,25.7461024499,102.295081967,109.99359385,98.7179487179,81.2569316081,82.8114947459,84.6609611587,105.581078782,93.581457544,110.456416012,105.3,103.179568853,93.2620320856,111.515969411,110.974987238,98.5784313725,123.144996596,81.4946619217,102.487169364,106.763456091,105.55724132,111.232566905,120.164164649,90.7902401139,99.1320965045,109.806034483,110.587407668,102.634944999,115.487316422,100.738170347,111.768488746,99.5841584158,102.900167317,83.9222614841,91.8326191076,102.422145329,102.122015915,119.2,102.298850575,83.6026803311,106.121134021,106.950595304,93.9759036145,106.011797753,108.664820345,122.290920924,140.409222418,112.102869139,101.646489104,100.062578223,106.552706553,112.241310026,109.125628141,113.722355449,94.3316210728,99.6164437451,113.736078299,114.072948328,117.343283582,69.9747614003,114.750542299,114.42026632,95.7040572792,118.181818182,114.101224246,119.338225256,121.701650776,108.636214262,104.431216931,98.5672453462,110.717709982,100.528530513,114.094592048,119.935691318,92.0581655481,112.501771124,91.6994750656,113.113402062,99.9641962048,102.436738519,83.2478116511,106.062819576,102.039197017,105.177626606,103.49776476,89.5084007467,110.355323591,99.2422382671,105.028810896,112.862447954,82.6358525921,108.158844765,70.8149979998,153.807917912,95.1803984922,114.824797844,108.233044652,115.48460017,111.294169147,118.128564822,98.1782373215,65.2827429314,97.5027144408,94.1368078176,91.9178082192,90.180878553,175.422807018,91.4113510799,127.025779619,110.187891441,115.976257808,112.642324303,87.3105497771,85.884907709,115.565565566,140.533536585,105.876716704,57.1071428522,85.9401468097,115.718776793,113.240101362,114.017227878,82.7306273063,113.192267503,112.461470718,122.810896309,113.093289689,63.2998915401,113.11054883,145.674336283,104.284576116,117.515731357,117.828492393,110.156931125,104.92437566,111.170104034,111.26707842,118.533501896,130.265355353,96.7155266015,83.0919931857,95.5466742792,95.8857142857,64.7243677116,114.242172347,110.775731965,104.848257774,111.330265176,96.829541216,106.013021831,107.736029676,113.171759747,112.592372535,100.079239303,102.351480759,100.948169246,112.836506894,110.442748092,100.327237729,78.1467181467,87.7788363821,100.751681393,119.623329283,101.165462902,108.503144654,67.7222898904,102.586975914,66.9747081712,78.7473396169,73.7858032379,113.285586392,92.5151348376,79.5136778116,125.814897238,73.2655285143,71.6707021792,91.9443297753,86.2957937585,99.5096035962,100.036304229,100.047398981,68.6743430765,74.9498997996,82.5935596171,99.065806331,89.0353337072,62.0554222125,102.556118825,82.4348341232,71.8494880479,83.0434782609,114.042013253,112.689192847,115.134218238,100.0,57.3576583801,102.541630149,90.204396452,99.9406762903,89.3602693603,89.7491940683,100.101241997,91.9877519775,68.7522218272,119.731182796,94.7071719386,88.8815441565,95.7941176471,101.750291715,99.9607996864,90.6680620966,83.6597428289,100.373443983,125.156358582,112.51755618,101.723118507,102.409301995,100.999313449,100.199427474,99.8975672215,100.154655119,81.3725490196,140.719196192,108.111380145,105.934605935,112.231954092,122.187922053,99.7999607766,2.78668310727,14.0266985455,66.905801622,98.3940042827,107.694896823,95.9154113557,85.9087564386,52.5237381309,97.4579406632,84.1885529317,91.4757709251,88.3499546691,94.2977190876,60.4693140794,102.402142238,140.47241598,93.9432989691,63.5913978495,97.7573529412,127.691594397,114.60694051,48.068341196,128.491516963,80.9625668449,70.4582319546,95.6363636364,116.18745755,98.0606060606,137.412128235,93.6734693878,93.6182019978,135.544478528,118.563685637,118.544571429,64.7688192587,132.789162904,94.4951219512,108.076358297,141.925218775,91.3985245644,80.7534117647,84.9904600382,42.357388384,112.662807525,82.4135393672,104.935945742,81.5816431059,100.542740841,3.07572997589,129.362948499,127.549855677,140.528556226,93.0025445293,104.671283855,114.313751145,113.241901159,115.702358283,102.709707823,101.952375578,115.193687231,101.41271443,115.119617225,101.927666605,106.980854197,106.019912017,103.755868545,118.581514763,99.6470546874,108.183199479,99.9179655455,99.9835796388,100.225098481,120.030792918,110.858234885,23.1282148981,40.3394775229,113.417647059,113.714715924,115.787015413,113.023119696,39.2799412197,23.3597832398,100.096172341,106.287128713,113.448669822,114.796238245,110.391228507,113.495300585,110.375852769,107.135282533,114.674457429,110.67961165,108.526375928,113.330037898,108.370108856,112.095771144,105.76521904,107.923972694,98.578620077,104.256501445,107.528230866,110.768251948,110.920679887,112.298992755,111.583310966,113.983678356,115.960073199,108.496164423,110.436854647,97.1536579942,112.70498878,103.867883529,23.1504366452,39.0779758689,111.809203614,95.0034538338,88.2973841212,118.461538462,102.580218326,117.521536671,113.717201166,113.82049436,113.024420789,113.319489766,108.650877083,124.07170095,102.124352332,141.075485988,110.492864718,118.256584315,246.954595792,102.520783052,104.321648381,119.341209219,108.832933653,109.962304793,102.097661623,115.206263174,106.350114416,119.498760672,115.372242647,80.6181959565,103.517167681,98.7637595258,108.698752228,93.9923448161,113.107040833,95.4349529781,108.263395739,98.428971158,123.82140717,69.0838666218,109.109080525,99.1454545455,97.3715182424,75.3099077267,126.812852801,65.3507090839,94.7110423117,224.850299401,98.4894837476,116.641550054
