AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,AOA,AOK,AOM,AOR,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BWZ,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DPK,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDC,EDV,EDZ,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FLM,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GLL,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXG,HAO,HAP,HGI,HYD,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,MBB,MBG,MDY,MDYG,MDYV,MGC,MGK,MGV,MIDU,MIDZ,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PAGG,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRB,PRF,PRFZ,PRN,PSAU,PSI,PSJ,PSL,PSP,PSQ,PSR,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCO,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TECL,TECS,TFI,THD,TIP,TLH,TLO,TLT,TNA,TOK,TUR,TWM,TZA,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UCO,UDN,UGA,UGE,UGL,UHN,ULE,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VXX,VXZ,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD,YCL,YCS,ZSL
188.618468146,168.395061728,171.667399912,159.263959391,158.113118617,170.070276974,161.955628595,85.3246753247,162.619988707,72.0577211394,110.186929042,103.803376365,123.712127176,100.983120015,176.035365286,156.341052632,114.584682761,124.00530504,136.606546426,223.50402523,187.379884689,112.750930795,167.494736842,269.799635701,99.9564080209,106.785534841,181.0,202.212806026,106.729758873,104.475065617,27.5935139119,53.975227857,102.798181853,146.930111039,115.879917184,114.003189793,143.196902655,166.193181818,111.200170995,104.67898412,99.4517164732,94.0757526708,201.369359916,106.461788949,229.611036339,210.220673635,171.082949309,99.2921745969,183.940242764,118.905472637,108.547008547,170.352170352,123.072916667,138.596694662,146.500271297,117.98136646,122.394307242,122.458754657,64.4331808629,238.189845475,78.1572676728,58.1295910536,149.59430605,177.210144928,203.492552645,171.82781457,174.901661219,134.741466712,116.847031296,132.030873131,193.361383824,153.719337637,81.0368225072,180.395299145,155.338345865,178.767876788,167.035625275,127.072864322,159.537798668,169.593714067,138.254678122,200.586005831,59.4257178527,159.00621118,196.711242067,169.621428571,13.4247014507,82.4816209432,182.602169419,169.971898836,164.68741194,165.159684778,183.041722746,35.0594594595,178.013525891,395.617368697,68.4163111285,7.29955601985,193.725680934,131.319228071,184.644549763,229.262376238,19.332247557,161.510128913,154.558695019,27.487453998,169.943019943,54.342364974,190.429155313,130.379811499,212.962611261,232.282608696,196.039119804,163.571428571,107.967835959,201.446051168,20.6605613583,218.495013599,165.342465753,143.310307018,567.888507064,1.6957816854,183.410942957,207.790697674,156.559405941,175.316455696,183.800623053,185.090328056,161.710617284,185.805934242,160.852372583,197.284768212,196.299810247,159.930915371,161.748912097,229.166666667,199.848599546,59.9900348779,110.252589641,104.807692308,123.713323713,168.387906707,133.48540146,139.110529758,131.63143199,118.571892946,61.1724552416,185.960264901,189.637952559,197.106109325,112.238095238,95.1526032316,131.023856005,128.134050476,130.26069177,100.100401606,124.994052676,103.127413127,165.33720087,176.34180791,181.354139117,219.525801953,225.175438596,163.595620066,190.555555556,119.729206963,140.596774194,173.510362694,214.252517428,200.970017637,118.386329223,142.904953146,212.128612129,105.131103074,131.625441696,192.722710163,129.296755377,199.799196787,295.4625,95.9938611346,99.0122587866,177.619834711,164.10022779,191.730171297,175.863225806,180.597014925,160.086248203,155.14809591,173.155258765,189.078014184,109.622844828,163.903839254,158.950467804,180.80733945,170.887647424,180.420949584,182.92616721,177.524797115,179.739413681,182.965009208,177.126830788,198.367166814,243.737414418,117.018026276,156.721311475,108.849745331,118.037135279,118.319977894,189.583510052,111.440395861,102.860316579,177.70208901,212.2899729,119.743695742,144.850206004,163.411619283,147.548291233,160.06031031,157.612006424,148.970136757,180.018257694,171.310004486,204.077849861,194.180438905,173.401123896,217.26471514,147.546595664,111.343012704,127.462175278,109.85643646,252.524167562,183.523908524,249.359406608,303.356282272,165.074024226,142.208588957,147.669877636,173.017824216,113.351235231,185.540540541,213.608433735,102.414352515,101.87347811,179.967754938,191.463308053,188.032454361,157.811852466,157.049362048,160.249358269,431.781269774,9.67796585105,110.561553773,173.086124402,104.880392454,305.429061866,184.412211806,50.0635764651,23.2648528595,212.97648013,122.057726224,143.195266272,102.844768186,154.824961948,142.105263158,146.242010139,173.891625616,206.807256236,163.965087282,158.531701891,156.123348018,136.999068034,143.355704698,215.256930955,157.912457912,126.425384234,187.829182801,165.535248042,195.862068966,188.200980392,171.924029727,254.019933555,151.816216216,151.269649335,101.015434606,319.811320755,190.806451613,140.220281048,217.610062893,132.30429989,157.34870317,184.139784946,195.944055944,209.7,180.207253886,165.706051873,149.803921569,150.975292588,171.408163265,94.1544885177,157.792836399,185.509249728,169.699903195,102.823337413,195.460072963,227.188737352,164.066666667,152.610983105,160.057040297,184.628975265,146.301688992,238.802083333,54.8866592345,195.418679549,92.2349518094,168.503529412,28.7417218543,275.10423567,185.392941176,170.190114068,181.531972432,188.307523138,234.659653465,140.845070423,26.5111111111,190.673255096,201.300924341,279.361513787,187.017394994,150.849443468,114.848484848,133.567662566,135.540838852,158.809917355,291.23337364,184.648648649,282.001150086,191.996142719,259.730412805,223.360833695,229.513888889,209.470989761,175.847457627,49.0825862358,199.23857868,213.104048759,265.569143932,184.540010887,42.07887111,173.92,202.432216906,181.326164875,248.375824835,166.972634961,205.644171779,187.144675435,137.950310559,198.082629416,328.390243902,299.464217375,49.0741923126,28.9827881556,137.052980132,36.2844780963,176.802030457,22.1913043478,34.1142641432,31.1870689502,170.504903741,34.6943686828,158.619519936,57.1661237785,102.897315722,100.009073587,99.6446282173,21.5368709223,9.14943815732,121.927162367,253.635585971,199.924981245,196.890951276,200.968858131,103.675163011,15.8024691358,160.66252588,194.857142857,103.74862183,386.013729977,12.5923970433,105.505431781,198.018867925,106.607161178,95.9849762783,92.8888888889,87.9244197199,389.830508475,165.627906977,253.099085366,22.0293000543,8.73053319859,120.802898551,97.131147541,116.744548287,168.403639371,129.587357331,271.406371406,137.346791637,148.533007335,109.995886466,158.009602794,229.449787578,130.714489041,142.888402626,113.933054393,53.736874614,170.211515,334.482758621,113.365780607,278.625047944,141.795332136,138.692390139,119.498976459,88.8721804511,293.930041152,323.340399758,384.666666667,364.691943128,182.594142259,191.022689905,187.865588052,196.460176991,196.221048354,140.57454393,149.844179652,163.144717076,173.5,219.205298013,165.047479912,174.916943522,143.633876697,151.502423263,189.075330239,211.016548463,181.997607656,193.68869936,171.650211566,139.402748414,156.453082296,128.117206983,167.428800642,164.849017883,165.564599931,159.866220736,161.926163724,193.837810945,183.873684211,23.1875110249,64.7650696945,163.545730386,124.740843124,178.173190985,200.766283525,209.093908071,184.907453416,128.006656073,194.381270903,192.848484848,171.195652174,144.728022686,237.538608692,150.063903597,186.064516129,158.901098901,137.138508371,125.711820535,140.870345446,187.009803922,233.8650866,172.322553549,162.291666667,203.825136612,196.030729834,118.489626556,77.5648702595,40.7603709021
189.226914817,169.465020576,172.89925209,158.628807107,159.465828751,171.227780074,163.812654067,85.7922077922,165.4432524,74.5877061469,110.656094798,103.277060576,121.899145752,100.222593211,178.385295486,156.526315789,114.291743802,123.91688771,137.083691192,228.026807204,187.796284433,112.424672782,160.042105263,286.520947177,99.9128160418,105.513817268,179.769230769,203.060263653,104.553848951,103.727034121,25.2902155887,51.9981304043,102.363463174,148.203788374,115.031055901,113.07814992,143.252212389,167.642045455,110.430693598,104.294822985,99.5305013584,93.2016833927,201.888772298,106.105627353,232.570659489,210.801393728,171.727534562,99.3314982304,184.018051665,119.402985075,110.085470085,176.412776413,124.739583333,140.915842541,147.531199132,117.608695652,121.138551695,123.682810005,63.172209173,241.666666667,79.566918189,57.9432079816,149.601423488,178.913043478,203.33846944,173.863134658,175.695315949,131.159175397,116.700789705,132.272069465,195.605423095,154.392365984,80.9267687216,182.051282051,156.37593985,187.513751375,167.863949568,127.983668342,160.752056404,169.145266386,139.46098623,204.081632653,59.0057882193,160.029229083,197.461468722,172.100420168,13.2724212551,82.8940290479,180.832082472,170.895222802,165.814580733,167.762339278,185.32974428,34.5783783784,176.351020715,411.240220104,65.5691727151,7.11674066336,195.379377432,129.20017618,186.63507109,230.198019802,18.9413680782,162.492326581,154.995630644,27.2666443627,170.61965812,54.1090974341,191.144414169,128.885596792,218.406958636,231.956521739,196.674816626,163.739495798,107.213672775,215.072302558,19.4579045278,219.492293744,165.684931507,146.820175439,550.237277041,1.76611895839,180.616996508,213.372093023,159.511138614,177.721518987,184.942886812,186.619368353,164.641975309,185.966319166,163.796133568,194.966887417,199.620493359,159.412780656,165.187119234,224.561403509,200.302800908,62.9297458894,111.686586985,103.856015779,124.434824435,166.832669323,135.553527981,146.043165468,133.925009972,118.615234587,61.3616484022,185.125827815,190.274656679,193.697749196,109.619047619,91.3824057451,132.079757388,128.671907323,131.453399216,100.120481928,126.932880204,102.256756757,166.569978245,176.906779661,178.206823592,216.736401674,219.385964912,166.437484085,191.888888889,118.994197292,139.951612903,174.287564767,213.47792409,197.619047619,118.494484101,142.787817938,210.378510379,104.814647378,138.442285041,193.851944793,131.994896099,200.93708166,297.593055556,94.8031329382,98.1407639273,182.214876033,166.469248292,196.816438817,175.580645161,177.157689812,163.727839003,155.712270804,174.590984975,193.758865248,107.780172414,164.262648009,157.374793616,179.009174312,169.180633147,180.763582966,183.821932682,177.45716862,180.423452769,182.658072437,178.217513244,200.882612533,243.254128071,117.079132295,157.896174863,108.679966044,119.76127321,117.048908538,194.291288489,113.900134953,100.638711469,180.608537693,209.010840108,119.408846631,148.057680989,164.235681912,148.489351164,161.211211211,158.664229939,148.713368685,180.568596766,171.287348587,204.046648131,195.340016256,173.267326733,218.224740321,147.014073792,115.789473684,129.317727662,107.400857096,248.65735768,183.67983368,247.606203641,302.581755594,161.776581427,154.110429448,148.372819578,185.464351567,111.911922664,188.107027027,214.638554217,102.023093807,101.720572326,180.384253661,192.59590143,188.275862069,158.723580605,157.704586954,160.616061606,435.430288969,9.65677941247,109.898063816,175.797448166,104.526374349,307.202337887,187.895870281,49.9479828922,23.1871182676,213.300892133,130.296658074,144.049967127,103.012107491,155.403348554,142.880886427,147.23495702,174.266206897,205.714285714,168.067331671,162.670745273,155.665198238,134.575955266,142.953020134,216.316440049,163.2996633,124.697570649,188.029215834,164.752828547,192.827586207,189.705882353,170.024772915,251.627906977,152.216216216,151.874244256,99.654752234,318.113207547,186.85483871,139.270793771,216.194968553,130.963377931,158.213256484,184.876344086,196.783216783,209.6,181.658031088,166.858789625,148.783529412,154.616384915,170.42122449,92.704940849,156.51500484,185.921002323,169.215876089,102.692778458,194.973652209,229.124505059,165.185185185,156.149300129,162.146878765,184.717314488,145.835760047,237.239583333,54.8742722656,197.154589372,94.7935988362,174.470588235,28.7122884474,275.786151268,184.941176471,170.456273764,180.119272258,189.682030606,233.53960396,137.276995305,26.1444444444,189.678814083,201.300924341,283.454374126,187.535002121,150.615114236,114.090909091,134.094903339,137.331125828,161.983471074,295.284159613,184.918918919,282.576193214,192.767598843,265.037910699,225.879722102,228.993055556,210.66552901,175.677966102,48.8889576846,197.398477157,211.014366565,262.93508937,183.179096353,42.0932027214,173.32,203.409888357,185.139784946,246.072285543,165.136825196,206.380368098,188.667798048,140.931677019,199.036289875,325.268292683,300.707998469,48.9490486528,29.4722244881,133.311258278,35.9653866955,177.461928934,22.0782608696,32.708581128,30.9643041719,171.558300036,35.1516123857,175.482863655,56.9272529859,102.812100554,99.9909264132,99.3588064081,21.4901936988,9.40136761707,121.168437026,259.709153122,200.750187547,198.445475638,200.519031142,103.43805572,15.3656220323,173.084886128,189.257142857,109.305402426,395.423340961,12.3416050686,105.183207512,191.08490566,106.535344208,94.4499209278,90.7692307692,85.7951275657,395.510277678,166.744186047,277.388211382,21.866521975,8.62671065098,121.739130435,97.1818647541,119.567757009,172.621174524,130.289727831,267.676767677,139.942321557,150.611246944,109.543397779,159.144478394,232.01449162,131.141474523,146.693107221,113.305439331,56.7634342187,177.462407949,328.078817734,112.991388993,287.026720973,142.657091562,139.657020364,118.986693961,89.1729323308,296.604938272,324.954572986,374.666666667,378.436018957,186.415620642,192.173627096,189.04791537,197.026548673,194.026818367,141.308450409,153.400549954,163.79569354,174.25,216.188373804,166.983199416,176.353488372,144.080189237,152.697899838,189.396644056,209.26713948,182.505980861,194.371002132,171.932299013,141.445031712,155.268751898,130.922693267,168.31127156,165.699208443,165.846899896,160.595925813,162.568218299,195.572139303,184.589473684,23.8578232493,65.7250992338,164.802774166,125.155494126,180.901542112,200.574712644,214.482076094,182.919254658,130.030075085,196.856187291,194.909090909,175.489130435,147.873163186,233.979634538,150.812488589,186.193548387,159.853479853,137.595129376,128.386540121,141.453566622,185.171568627,237.465815861,177.614447711,158.291666667,200.928961749,198.420827998,111.286825726,82.2355289421,41.7966515183
186.793128132,165.349794239,168.587769468,156.210659898,155.497250589,167.135179826,159.408381265,84.987012987,161.581027668,71.5967016492,110.924189516,103.296921549,111.045112226,100.630680764,175.197766403,152.842105263,113.623124209,122.440318302,134.841110793,217.154950618,181.262011531,112.151191801,151.663157895,250.819672131,99.9782040105,105.910485257,179.692307692,197.080979284,104.911910077,103.976377953,29.8661015908,55.8074316429,102.580822513,142.292619203,115.238095238,113.36523126,139.103982301,164.299242424,110.430693598,104.240646415,99.4070140775,91.097442538,194.962224554,106.024218989,225.491251682,204.529616725,168.198732719,99.1742036964,176.704014939,120.012437811,108.58974359,163.882063882,119.895833333,133.682309871,138.252848616,114.596273292,115.362076183,122.299095263,65.5532204228,228.200883002,84.2494042891,64.7297445456,144.540925267,173.731884058,194.192604006,169.61589404,172.818317551,131.328151403,114.243930974,126.483357453,191.257597008,150.37889419,82.7885808854,177.35042735,152.285714286,177.447744774,164.382055417,124.120603015,156.06737172,167.037178996,136.753854302,200.29154519,60.7649528998,156.887102667,188.476881233,166.932773109,14.2902941412,82.571274879,179.699226826,165.387394621,161.225393503,162.816258814,179.004037685,41.0486486486,173.527898719,385.042590492,66.4700583026,7.66518673283,189.348249027,126.588473271,182.180094787,222.001650165,19.9348534202,158.839779006,151.645790853,28.6584141853,166.666666667,55.4728153598,187.397820163,127.978851115,207.600562161,228.913043478,189.7799511,159.369747899,108.087890585,198.220244716,21.1811143148,211.604714415,159.931506849,143.75,495.614465718,1.97463245892,174.796274738,202.790697674,157.795792079,172.910126582,178.193146417,178.821262834,159.110617284,179.310344828,158.34797891,189.867549669,193.074003795,153.713298791,159.312445605,220.942982456,193.414080242,67.5635276532,111.686586985,103.747534517,121.693121693,161.852589641,133.637469586,141.922825376,130.766852812,115.982229927,64.3887389708,182.966887417,185.274656679,191.511254019,116.40952381,92.1005385996,125.87940624,122.052130741,124.510138013,100.10060241,125.913338997,102.654440154,162.50906454,173.163841808,176.91087014,211.436541144,217.719298246,161.716322893,187.777777778,119.12959381,135.322580645,169.75388601,205.344694036,191.798941799,115.844689596,140.980589023,199.145299145,104.579566004,137.53754417,187.703889586,127.469923441,195.817269076,287.684722222,95.3852667231,98.7035620952,175.47107438,162.186788155,190.801374619,174.129032258,175.924075276,157.73838045,151.763046544,170.016694491,188.865248227,108.954741379,157.947613922,157.264722069,175.229357798,165.083798883,174.596182085,177.470141151,171.821460775,174.299674267,175.905463475,172.514802119,193.071491615,238.985098671,116.529178124,153.762295082,108.998302207,122.652519894,116.19231832,178.556281279,111.515519568,100.690919189,166.416893733,186.053523035,115.807151716,145.997645674,155.953852493,140.960871719,155.905905906,154.649166528,144.71113592,174.021909233,164.894571557,196.138399753,188.176645895,167.540540541,209.002203336,141.764929631,113.672111313,126.405937768,108.999505522,238.775510204,180.145530146,237.49157114,291.222030981,157.065948856,153.006134969,144.75397032,167.516902274,111.525241676,175.459459459,207.228915663,102.328371028,102.102836785,174.512965202,186.057351499,181.744421907,154.123497721,153.290739918,155.757242391,390.213035225,10.8347461039,110.440919235,170.09569378,104.536489152,287.554439574,182.100329364,51.7396832736,24.8195446974,206.244931062,128.572559128,138.921761999,103.012107491,151.567732116,132.631578947,138.195944457,169.292610837,199.727891156,162.281795511,160.956618465,152.68722467,130.009319664,138.657718121,204.132085467,161.616161616,124.690133862,184.066176066,157.963446475,186.75862069,182.843137255,163.245251858,247.176079734,145.676576577,148.004836759,99.9390739236,308.679245283,184.435483871,137.067983289,213.679245283,127.015107721,153.506243996,180.913978495,191.468531469,207.7,178.756476684,162.247838617,145.225882353,150.195058518,164.489795918,93.2498260264,149.699903195,180.288815035,162.28267183,102.794777642,188.123226591,219.401671799,157.237037037,150.415962865,155.877363361,178.71024735,140.885264997,228.90625,56.1996779388,184.761674718,93.5806510275,171.058823529,30.1250919794,263.122004442,179.576470588,166.3878327,174.266657249,184.092366902,225.928217822,134.929577465,27.6333333333,179.678814083,195.2413557,271.080610312,179.719983029,145.049794962,112.727272727,128.471001757,128.920529801,152.231404959,280.411124547,177.945945946,271.305347901,186.017357763,254.759898905,215.848892749,219.878472222,203.66894198,170.423728814,50.5685727915,192.125634518,200.217675229,249.671683913,181.11050626,44.1224644072,168.808,194.218500797,176.702508961,235.077984403,160.782513912,199.386503067,182.605006364,134.813664596,192.530453134,307.317073171,280.042097206,50.8874984038,31.6012725345,133.642384106,41.6982152515,174.060913706,23.6956521739,35.3234538337,32.8711706735,165.481293135,36.4912562169,176.788622703,58.6427795874,102.726885386,100.009073587,99.5255357968,23.3012699706,10.1051705522,115.629742033,245.124037639,192.828207052,191.112529002,191.23183391,103.200948429,16.8731054131,172.463768116,187.817142857,107.62954796,366.47597254,13.3581375396,105.275271589,187.5,106.709756848,95.1124582674,91.4700854701,86.5048916171,358.186080058,161.302325581,265.650406504,23.3857840477,9.56111357941,121.333333333,93.237704918,115.264797508,161.70306038,135.750658472,250.194250194,134.751261716,131.173594132,109.995886466,148.406809254,220.546302812,125.505266154,135.722647702,113.723849372,60.9017912292,165.360927785,298.522167488,114.56383377,273.784953699,134.506283662,129.724901751,115.553224156,88.8345864662,278.29218107,299.818291944,350.0,344.549763033,178.547559275,185.629727063,182.980709396,189.026548673,187.52539618,137.303417907,148.602016499,161.041562344,168.791666667,208.903605592,162.235208181,171.760797342,141.349806642,148.17447496,181.470903249,198.581560284,175.956937799,187.068230277,166.008110014,137.579281184,153.264500456,126.309226933,163.73846771,160.568748168,161.170765501,156.156886592,157.849117175,190.845771144,178.4,27.7209384371,69.6575279239,160.164716081,124.33010827,173.072360617,195.977011494,205.904992303,180.869565217,128.870718051,189.297658863,192.484848485,168.315217391,143.310131477,225.725843413,147.142596312,177.870967742,156.483516484,134.145104008,124.288179465,138.492597577,179.227941176,224.430264357,171.356572869,160.790833333,193.715846995,191.335894153,115.822406639,79.6007984032,46.459914291
179.992841804,162.510288066,164.760228773,152.718274112,153.232521603,159.859446052,157.025472473,86.4935064935,155.392433653,75.6182533733,104.3826784,103.67428004,106.822773909,100.788350955,170.265239646,150.367894737,113.236996394,121.971706454,133.552819926,210.847373226,176.489109545,111.551452808,137.052631579,219.307832423,99.9782040105,106.558244083,175.615384615,189.971751412,106.220210347,104.435695538,32.9832319882,59.5419490535,102.734252635,141.051600261,114.389233954,112.848803828,136.780973451,162.59469697,110.740621994,104.619882407,99.4566559644,89.9967627064,191.103882476,106.187035718,220.457604307,201.858304297,165.668202765,99.1348800629,173.669467787,115.672885572,106.324786325,154.217854218,116.5625,130.314023666,134.020618557,111.863354037,112.683131017,119.957424162,66.6058845346,223.178807947,85.3455123114,68.1383620217,144.444128114,167.536231884,191.319979456,164.459161148,170.090129415,132.139236228,111.757823925,120.646406175,185.787751286,148.751052484,84.7331402565,176.068376068,150.616541353,170.021452145,163.67101598,120.822864322,154.719937329,164.967420468,132.487936919,197.959183673,61.5253660197,153.525758129,186.76337262,166.218487395,14.9795623948,81.800251031,176.229856411,164.030509835,159.655408397,161.136457901,176.795872589,43.7891891892,166.658301861,345.801415335,68.8242593191,8.59232175503,180.30155642,130.503580692,176.303317536,217.216171617,21.4657980456,158.011049724,148.854937373,29.4914687186,165.376780627,56.3161672349,183.072207084,126.471865342,202.327141971,219.891304348,183.227383863,157.68907563,108.293756752,185.53948832,22.814573592,208.386219402,154.164383562,142.105263158,496.296296296,1.98606707024,170.19790454,193.720930233,157.747524752,172.312658228,173.001038422,176.680606417,156.049382716,176.824378508,156.810193322,187.483443709,192.884250474,149.913644214,157.006092254,210.745614035,188.039364118,68.8589935227,111.66002656,104.674556213,117.508417508,158.11752988,128.984184915,141.857423152,130.055843638,113.425073139,67.2897007658,176.105960265,180.649188514,185.003215434,112.0,90.1256732496,121.308949378,118.369880017,120.719032203,100.100401606,119.031435854,102.915057915,160.04350979,172.457627119,171.171647712,193.514644351,210.964912281,156.760886173,182.195555556,120.03868472,137.016129032,167.292746114,202.943454686,192.063492063,113.173264114,137.34939759,200.529100529,103.978300181,138.987043581,186.449184442,127.561064528,191.834002677,280.370833333,96.1473327688,99.0828180304,170.545454545,159.362186788,182.265290868,178.064516129,173.549643089,153.713464303,150.118006582,167.078464107,179.645390071,108.329741379,156.538571941,155.476059439,174.23853211,162.849162011,170.509055311,173.232627579,166.929666366,169.543973941,171.577348066,167.996260517,184.774933804,229.641562626,114.940727162,151.475409836,110.03820034,119.137931034,112.406742194,167.020103486,108.726945569,97.8339350181,156.357856494,171.544715447,113.063249277,141.347851677,149.427276473,137.196631996,154.229229229,152.821620424,144.141780631,169.953051643,160.565275908,193.049119555,183.500406394,161.84104897,203.242052251,143.020159757,110.37507562,125.492435056,109.444536015,238.88292159,177.494802495,234.794335806,273.924268503,155.518169583,158.282208589,141.057016402,152.612169637,112.158968851,170.918918919,206.174698795,102.547953049,102.217516122,170.200188096,180.457504281,176.469371197,152.714463324,151.211179063,155.482214888,369.558110103,11.5000002754,110.557934737,163.357256778,104.516259546,273.013576201,175.893083354,53.0921280777,26.2076624098,203.406326034,126.427327816,136.423405654,102.864455163,149.9847793,128.421052632,133.568437293,166.463054187,192.789115646,157.730673317,159.844271413,147.929515419,128.307548928,137.44966443,201.430337277,156.565656566,123.797719385,181.681378576,152.74151436,180.413793103,181.617647059,159.207266722,244.983388704,143.587387387,146.749697703,101.523151909,307.169811321,177.016129032,134.389289784,212.893081761,128.728508001,149.375600384,176.209677419,183.916083916,200.0,172.953367876,158.021133525,143.838431373,144.993498049,161.57877551,94.6416144746,146.272991288,175.436016588,161.207163601,102.447980416,185.204702067,211.438627365,155.333333333,144.43915569,147.14798515,174.054770318,138.846825859,228.385416667,57.401213923,185.990338164,92.3258774323,164.941176471,31.3465783664,253.528426139,175.435294118,163.422053232,170.734906812,179.144140016,221.410891089,138.028169014,28.7444444444,180.652254478,188.325915782,261.94306165,176.750106067,143.673110721,109.545454545,124.253075571,125.607064018,144.628099174,269.891172914,173.513513514,268.775158137,183.172613308,249.957877001,211.300477638,214.0625,197.269624573,168.559322034,52.1783915603,191.446700508,201.697866783,249.200376294,181.382689167,44.3492503465,167.28,194.098883573,171.290322581,232.772945411,159.612185187,192.26993865,179.041154009,133.850931677,186.487958913,299.317073171,265.786452354,52.2155535691,32.6356146505,133.609602649,44.5916711736,172.487309645,25.147826087,35.3990281894,33.7087662396,163.367235743,36.515321675,173.489373863,59.3593919653,102.599062633,99.9727792396,99.6803559434,24.1421018054,10.1571559963,113.050075873,232.54918734,186.796699175,185.034802784,188.788927336,103.082394784,18.138651472,177.639751553,178.742857143,103.61631753,346.022883295,14.1895459345,105.045111398,184.622641509,107.817790089,96.3187489018,93.1794871795,88.221753309,328.164442842,160.23255814,262.398373984,24.868873214,10.4955169011,116.231884058,92.4948770492,110.942367601,155.086848635,124.670763828,241.871017871,128.911319394,123.471882641,109.995886466,146.224356176,211.814840879,119.954454882,133.698030635,114.644351464,61.7665225448,165.70340864,303.448275862,114.500935979,250.132417673,130.161579892,125.79492676,109.723643808,88.9097744361,261.83127572,291.641429437,348.666666667,324.407582938,174.783821478,180.138112463,177.006845053,184.778761062,183.624542869,135.206542252,145.041246563,157.836755133,165.958333333,207.947019868,160.737764792,168.53820598,140.325913169,146.801292407,178.543377365,199.007092199,171.620813397,183.28358209,161.354019746,134.910147992,151.503188582,126.454696592,161.091054954,158.252711815,159.646692068,153.207661903,155.826645265,186.815920398,173.010526316,28.7969659552,70.4513985046,158.30082358,123.796360286,171.648873072,195.019157088,199.91202991,179.068322981,124.847067168,182.608695652,182.060606061,165.652173913,139.829853055,225.564434171,146.229687785,175.483870968,154.358974359,131.811263318,124.762726488,138.313144908,176.286764706,213.354603464,165.812683746,158.083333333,189.890710383,183.482714469,117.717842324,78.4830339321,48.7051889593
