AADR,AAXJ,ACWI,ACWV,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOIL,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BTAL,BWV,BWX,BWZ,BZF,BZQ,CAFE,CANE,CARZ,CBND,CEW,CGW,CHEP,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DFVS,DGL,DGLD,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DSLV,DSUM,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EEMS,EEMV,EES,EET,EEV,EFA,EFAV,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLOT,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GUNR,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDG,HDGE,HDV,HEDJ,HEVY,HGI,HILO,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INCO,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWB,KBWD,KBWP,KBWR,KBWY,KCE,KIE,KOL,KOLD,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LEMB,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOM,MOO,MORT,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFIG,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SIZ,SJB,SKF,SKYY,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TDTF,TDTT,TECL,TECS,TFI,THD,TILT,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TTFS,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UGLD,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USLV,USMV,USO,UST,USV,UUP,UVXY,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEAT,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XAR,XBI,XES,XHB,XHE,XHS,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XSW,XTL,XTN,XVZ,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
105.890603086,106.669164481,107.11335475,110.148902821,102.81945163,100.372218932,103.944948441,95.1918406994,105.261379292,84.8117154812,109.904828551,71.0762331839,111.852642819,101.893979415,68.2794117647,101.354482267,107.543103448,103.680078508,109.819260858,105.129829006,108.258333333,109.001196172,103.436543042,104.512276045,106.613672496,73.5294117647,111.152564957,96.6780637034,107.622461566,99.844366051,105.948609644,76.2650403824,96.5811645346,139.272488922,118.726744186,82.1731748727,183.396486393,92.7547462224,99.9563699825,43.7843601896,102.878355226,111.73290938,96.070192783,102.391752577,94.7368421053,106.263117199,101.435578418,98.2340604348,30.5087939698,101.511533085,101.686972821,119.146341463,99.9948220065,91.1732091373,106.616961789,99.8280731917,100.263157895,112.745439295,100.115454396,96.4634468197,70.377288009,100.84867664,62.8320895522,71.3649250709,101.125854443,103.723587956,96.0966542751,107.510080645,92.6923076923,100.210666051,103.622791519,86.5392674545,98.4343090538,112.820512821,91.8254195687,103.905886729,108.89307745,106.366972477,90.0108577633,101.098041134,90.4826245999,113.177925785,106.458394161,91.25163827,100.995405819,92.8387650086,107.330508475,123.221300742,101.215543645,112.731843595,72.4941724942,100.60159502,158.636897767,111.293153891,108.536585366,105.026455026,101.833944648,99.7666277713,113.089046013,114.83166515,96.0386151798,91.7135549872,86.1111111111,96.4120781528,93.1597222222,104.692722372,99.7393570808,102.247686205,98.4133790738,87.3264506942,91.2622898827,87.8362766133,106.889352818,84.2415960645,94.0098865949,117.932311837,116.112624585,99.5111731844,111.043076795,100.471918583,112.096050269,104.89089541,107.719851046,101.37052176,108.410548824,89.3748568812,92.300304146,101.744649446,82.8544659094,105.478821363,103.540836215,103.42405619,111.867657636,107.520776763,96.3929556546,103.134858479,115.95890411,93.7942225392,93.1543624161,107.570020341,81.0363437004,112.033968517,104.522722331,100.314672923,112.126200274,117.309812569,88.2069490236,102.517985612,110.934778401,96.4165464165,61.6946160635,140.860727575,113.144266338,50.6075607561,119.254154844,108.601243874,74.7940691928,99.2741935484,111.748591513,100.497512438,109.252738654,122.076058359,106.311304865,97.9649787033,96.084688311,111.312417145,94.0081993062,90.1639344262,106.112068966,62.3833058759,90.1955803912,115.927189989,101.998283683,100.444642063,109.509314035,109.005977286,101.484068627,77.0865895592,103.638996139,107.074532079,104.272877315,109.594849246,75.4545454545,103.22652924,88.3527783271,122.869198312,101.184210526,116.479037367,97.5918225918,103.45372015,104.785276074,108.951591093,111.345046854,97.1560525036,104.06567631,97.0273483948,113.707790037,132.542655015,96.456487754,98.8257088847,106.044985942,111.888365514,110.224746851,65.9133841132,110.668523677,93.3014807652,92.884697814,91.4844613918,72.9111697449,108.551052595,106.539072848,76.2412177986,162.362320361,42.2652538135,129.935125116,93.9627228525,107.75862069,83.5098335855,95.1807228916,111.878291398,109.934804413,108.532624742,104.442226104,101.692774128,102.94017094,103.967479675,107.084078712,101.42993327,115.871587159,103.432330565,116.725035495,94.7884797974,106.0,111.664650203,103.982983249,99.4584139265,102.702153596,105.903808635,104.640883978,96.9188209482,108.197609031,107.606734817,105.79252238,86.9016993464,92.220506971,109.612567624,45.9590781815,62.8803245436,100.27868091,102.553116147,90.9572809479,108.208955224,79.8587706628,71.7389455782,79.5171339564,99.527179236,93.4697631639,101.584734799,91.4820687289,100.834587495,98.8622194514,95.1832262939,98.973447536,117.886152312,110.113148654,74.125,125.120772947,71.3757074445,91.9061884115,93.2982148083,93.1533041347,100.886560548,100.600400267,99.5453253765,101.345033446,103.719033233,102.105652013,105.218045113,109.00058072,116.80350301,101.85528757,97.8112175103,100.729411765,79.6303578451,112.409031536,108.982156099,104.380902413,95.7879146919,100.812567714,110.722689076,104.963652885,104.060892563,111.541425819,104.848298483,104.233778187,112.999653859,120.291970803,93.6353211009,137.749947379,101.689389449,111.947603282,102.319380859,67.5574112735,109.786130914,102.991680148,103.230935939,96.815920398,103.790143698,101.508158892,91.8713711478,105.009906595,88.4081196581,109.256559767,118.756936737,93.9528023599,103.724920035,105.741780273,87.95221843,98.8788144682,102.743392439,121.507791661,115.660822657,113.155661178,110.833239879,111.895081967,109.793510324,110.972017673,112.643344462,109.287343981,93.5625136851,106.285844959,118.843683084,72.5788497217,102.179379715,100.715657183,101.772853186,93.9130434783,97.8912530675,106.123833757,104.838987429,95.6382735784,109.548710695,98.0178173719,82.9068083052,129.836359561,90.2138978167,85.3500761035,91.2936780448,72.618724559,91.805041093,82.7692307692,114.550561798,111.928639228,110.820252385,112.304464703,106.914572062,111.95335277,109.036442977,107.315349276,112.035981249,104.576183047,60.6645410304,96.7326277036,88.1095962244,120.264093448,125.733855186,107.175090253,118.283407043,114.666666667,119.755137735,113.662890491,116.290009973,67.343708784,139.469514976,118.305084746,81.9930090506,44.1541755889,110.426755448,68.9267844379,102.583249243,108.071135431,103.564395431,89.4801980198,107.852479266,90.141725719,132.580304997,110.404535703,91.9883466861,108.412413439,103.747101184,101.032174075,100.186155245,107.52128666,101.946382666,110.967940814,109.866502769,110.707570796,145.929339478,112.257617729,112.43618542,112.148303971,95.1448275862,58.4982720704,101.06520657,108.57449089,106.629747959,109.866492999,82.4148296593,106.130268199,97.8348035285,101.291364003,102.402402402,116.76882662,105.528076126,104.030563515,120.541760722,95.7258064516,85.28363047,71.3359273671,107.351869015,94.6499715424,92.4148148148,77.066521265,108.676789588,37.7623146951,105.063527653,113.76951412,81.220190779,86.9912961656,87.4637681159,111.317359598,95.2567349758,107.707707708,101.718213058,90.8001843035,77.0199370409,115.48553719,103.599374022,99.7591522158,123.686214775,67.01208981,107.763323542,111.968276857,103.048498845,114.517470882,120.613562971,93.6516698868,106.368715084,117.705047319,108.267823258,115.673360048,102.942345924,109.871534821,100.208333333,110.101010101,85.3393665158,91.7235943248,106.738693467,104.983570646,115.268065268,104.856832186,101.393497014,106.811771919,93.8112429087,103.159173755,104.05982906,126.002971768,142.237119161,112.851711027,96.968238691,103.600758054,117.096774194,109.720700986,110.532531438,93.4654196407,102.497985496,112.221816855,110.486397362,110.453074434,82.318430445,115.024212272,120.201908143,91.5795422436,115.263657056,111.701273262,112.446132496,115.373021854,104.728048347,101.796407186,93.2573179033,108.193326123,105.928308824,109.406619231,115.516666667,84.4946025515,114.365893037,86.9483568075,113.916748025,102.125810307,79.2155963303,70.0276243094,124.705312597,105.180273518,112.653414002,94.4796133687,112.08294097,96.9815758526,100.392567391,115.981355086,80.6321287408,113.323005422,69.6369636964,168.000813805,78.2277960526,112.064156206,108.783949107,111.496062992,111.373679155,111.102093816,102.295081967,95.8002270148,90.0,92.1907356948,141.001538199,109.580463369,125.54462948,106.73917869,112.691812071,110.173802459,91.4052287582,86.3321799308,131.785714286,105.972738323,58.9898079037,63.2751280311,112.160936082,106.760989011,112.261349173,84.9087893864,115.369595537,113.363693467,126.164572355,117.281105991,62.1745960503,113.650474163,145.927202508,95.6298061951,121.552450009,115.751604717,108.872901679,99.4963177777,109.132253957,107.686164903,112.297680581,120.526315789,95.1871657754,84.1655051267,93.4989429175,97.2590971902,62.4425657048,110.693902073,111.826544021,103.454991625,109.595375723,100.68,104.110135674,111.107459744,114.880726997,110.910804277,99.9445632375,105.07731032,102.21667895,112.883174084,111.905553708,102.660632778,85.8178887994,95.1710261569,98.4848897978,117.94378921,101.718961365,105.021482277,69.0336643255,101.512878395,66.0468575679,82.5510400189,71.5766683647,107.438323131,101.296332486,77.6722090261,135.103292447,77.2999455634,79.104983614,93.4513573704,85.1377952756,100.618301731,99.9818577649,99.8698224852,69.6871378911,99.266802444,88.9146836912,97.0739422697,86.0568152202,58.5660487615,99.6268656716,88.7670420865,83.5876442129,111.360044194,110.849330228,112.980914874,101.655251142,57.8757626179,100.202308699,83.574673481,99.4772001162,73.2996732997,45.0,135.195889531,88.6672710789,77.6090151886,93.322537298,104.028436019,100.4743083,116.910179641,62.7081602864,105.139186296,126.618705036,113.095238095,104.237143345,105.117546755,104.633562437,105.207558399,105.715520968,117.852564103,66.3903449957,119.70905081,108.722741433,134.186471664,113.417469279,125.279271825,99.7613458529,2.73272738074,19.93618202,69.7172619048,89.1279416639,114.024552976,93.748215815,79.0634543604,54.7916953114,106.290425532,90.0792307799,92.770625,110.948477752,91.8495297806,74.7463099631,114.539527302,144.793824139,96.866606983,62.9845710166,96.3493199714,125.751275664,112.82212445,124.050059595,82.307435653,72.1042780298,91.4931324767,123.037323037,85.0111028868,127.176954733,63.4896467722,72.6670268896,137.602706622,113.765206999,109.042459803,72.0806794055,135.734463277,88.6932972241,121.177149452,94.7431282987,75.7609705731,87.6582809224,48.0366056572,112.13740458,82.0465846637,110.831135853,88.2695988597,101.751959428,2.43522653977,117.943661972,122.475119993,142.77495021,94.5834478966,105.507545466,111.117357695,110.228146629,112.085815703,107.641841818,109.641055718,118.885546937,103.010738941,112.386292835,97.8588346755,101.617332926,101.402852467,119.742027947,101.558062783,102.150776053,104.895680971,99.815375139,107.700718525,119.159802306,108.177531512,20.0509770603,47.343369493,109.860805976,111.832122785,117.36275495,110.749444268,47.1284960685,20.0968262507,101.873672011,90.6828703704,113.746724891,119.315129812,109.173196433,110.787671233,111.993079585,110.630916291,113.540350244,111.855278602,111.136620804,113.365800866,107.643826761,112.82332654,99.1738788356,103.224094467,98.1813700356,102.984022556,105.757776307,112.002078282,111.62969809,111.845624761,108.300907912,109.940975143,112.671293825,111.577935642,111.775894864,100.576923077,111.604947611,101.244343891,20.0543681098,47.0543345543,112.370437134,86.4786368636,108.382826476,126.375932836,105.570798044,115.719550281,118.255606451,112.059219381,118.359112307,113.949793454,113.512054696,134.68241645,88.5876931418,159.854457247,116.789971229,116.88083702,301.073083779,102.558999147,98.3393301965,120.892147649,114.788266431,108.547008547,110.703363914,111.817026684,102.545248869,117.81626064,117.991132506,81.1026478056,112.08917932,95.2346956987,115.490075711,99.3488372093,117.229419451,84.9407437679,109.466943579,99.1184427733,114.615769143,87.3885981044,119.678932522,77.7699632114,103.713080169,89.671539971,106.590466926,73.6003445306,89.923148797,189.070567986,108.077669903,88.0851520572
104.663394109,105.638816036,106.74621386,110.109717868,102.379720641,101.175873446,103.32499845,95.094706168,103.888325665,84.8117154812,110.706787964,71.1883408072,111.736785905,102.040258676,73.6764705882,101.256460524,106.977969349,103.513248283,109.603452927,105.193160228,109.393939394,108.612141148,103.47056822,104.147312541,106.295707472,73.615916955,111.725516322,98.4344070542,108.019670014,99.7094832953,105.772615276,78.6220537333,98.1252756948,141.681466003,119.573643411,80.5687606112,195.301412332,91.0306082914,99.9417539267,41.990521327,102.855511136,110.308426073,94.7108255067,102.494845361,94.7368421053,106.252071137,101.381744228,101.784843012,33.6055276382,100.699702936,101.827553889,116.646341463,99.9948220065,89.7760035485,106.849953402,99.8157927054,100.921052632,111.595722374,100.758700313,97.2942728952,70.8629062383,102.876869965,63.8590085288,70.919400567,99.678327302,103.657655961,96.3289962825,107.610887097,92.6923076923,98.6234560776,98.4090106007,81.7198893638,95.5071477195,109.340659341,89.8568420528,103.850088347,109.151302262,106.688348624,88.9974665219,101.122496393,88.4773662551,113.154138915,106.3356691,91.6448230668,100.972052067,92.538593482,106.737711864,122.086425142,101.253828484,112.869974204,76.3791763792,105.738697744,159.753231492,109.303686366,107.853658537,104.312169312,101.790596866,99.6110462855,112.864873285,113.921747043,95.9054593875,91.8670076726,86.1111111111,97.9751332149,95.625,104.094339623,98.7836663771,102.247686205,95.9262435678,87.8604485582,93.4348239772,91.285690708,105.803757829,85.4878382072,93.1375399826,118.151203906,116.34551495,97.7653631285,111.098947146,100.169619299,111.692100539,104.94983697,106.760240619,101.009858139,108.410548824,89.3748568812,94.2052185049,96.2415744157,86.3620348324,104.857274401,102.392084334,101.316944688,112.203308559,107.619517815,98.769361341,103.240750954,115.433789954,95.5424393723,94.9888143177,107.570020341,81.8464244515,111.909693455,104.283974777,100.308155426,110.754458162,117.089305402,88.2069490236,102.757793765,109.967098897,96.7734487734,62.1065019123,132.557889234,110.702836005,53.8253825383,119.781110661,107.921403046,67.6002196595,98.9112903226,111.438465912,100.96884001,109.389671362,118.84716575,107.500247696,96.9395803755,94.0095863567,111.224038886,91.8322295806,90.0186760739,106.301724138,64.0307523339,89.8907797816,115.927189989,101.042049773,99.3988439306,110.007083644,108.507471608,99.9727668845,78.5245389184,103.513513514,107.508431454,104.327892903,108.511306533,75.8498023715,103.159309881,88.4912003164,128.607594937,100.625,115.914352743,95.6802956803,103.335306888,107.198364008,109.798972325,111.077643909,97.1560525036,104.456606724,96.1355529132,116.78335005,130.711610487,95.7269411152,98.4120982987,106.701030928,110.975305676,109.039268955,66.2023939064,110.167130919,95.0837077906,93.613373339,95.1954242135,70.3605980651,107.865322636,105.562913907,76.3466042155,156.487989091,43.9109777444,131.294408403,92.9092382496,104.836685824,84.8714069592,96.4658634538,112.229373903,108.726178536,107.528786537,104.317444472,101.313794846,102.564102564,104.455284553,106.690518784,100.921512552,114.521452145,104.130313394,114.292475154,95.9225656715,104.170212766,111.25542666,103.110874767,99.2263056093,102.702153596,105.564509288,103.756906077,95.4450062005,107.50197859,106.464221287,105.002632965,86.9016993464,88.9557075546,110.237203496,48.3165303405,65.9229208925,101.300510915,102.682365439,92.2357343312,108.084577114,82.2339913337,72.4489795918,79.1277258567,98.9226248776,95.383996321,97.6351875809,93.6302038433,99.6305924203,98.474127182,95.3910086891,97.9693205742,116.020852878,107.928989465,68.25,126.570048309,73.3783195472,93.7504927079,95.258999122,94.9386224829,100.987306065,97.2648432288,100.0,101.398978638,103.754855416,101.646841522,102.872180451,107.897793264,121.674876847,97.7736549165,98.1395348837,100.716112532,82.4223358238,112.838216085,106.38792557,104.380902413,96.3862559242,101.973997833,111.092436975,105.043162199,103.816614257,111.907514451,105.237802378,102.715600552,114.814814815,119.416058394,95.5848623853,142.033256157,101.985773563,109.730819059,101.329845215,68.2494780793,109.07323396,103.825976427,103.743884689,96.6832504146,103.626193461,101.392780616,92.6157510794,104.840079253,89.7435897436,106.15925656,118.238993711,94.936086529,104.012794417,105.212510024,86.7918088737,100.13356732,100.853128137,123.613645936,114.447066757,112.120183331,109.330492318,110.636065574,107.96460177,110.29455081,111.691101756,108.777345323,93.5187212612,106.66697599,115.685224839,72.7272727273,101.592623638,100.174550532,101.772853186,93.6454849498,96.7326009067,105.682782019,104.563457896,95.6382735784,110.803581207,100.066815145,86.0453887011,130.889934992,91.3221766596,84.3226788432,93.3549787922,73.8398914518,94.1693795935,84.1087912088,113.748876404,111.840204696,111.350330016,110.79943899,105.705015492,110.91211995,107.713173723,106.30227353,111.187127835,104.732189288,61.8895787884,97.6990335941,97.0241216571,119.451498222,123.483365949,106.678700361,122.333110132,115.60875,117.752514211,112.152420185,117.607210733,66.0511738328,127.372350278,118.177966102,83.2872370057,45.2817987152,111.198547215,69.0677014194,98.950554995,108.071135431,103.584088224,89.2326732673,108.205399682,90.2459358066,132.580304997,109.95862703,92.7166788055,108.309823032,104.35737825,101.060070671,100.093077622,104.824976348,101.885787734,109.469790382,107.062135691,110.729724523,145.929339478,112.02677747,112.477026751,111.964238759,91.5862068966,61.3886270814,101.069188651,108.949624866,107.064252751,109.736242266,81.9138276553,106.224776501,97.0661587811,102.098466505,102.682682683,115.586690018,105.521009987,104.042024833,117.329397465,95.1290322581,86.7095623987,73.6183527886,106.456595613,92.3733636881,92.4148148148,79.1712104689,108.532176428,41.5302951126,105.362481315,113.751973338,82.4324324324,86.8266290285,88.0434782609,111.603371531,95.2567349758,107.347347347,101.340549828,89.9554599908,76.9160545645,116.32231405,103.025560772,99.4701348748,124.371667936,67.3575129534,107.595467898,112.004325883,103.048498845,113.519134775,119.590958019,87.772288159,107.150837989,115.575709779,108.240715641,115.123203967,102.664015905,109.668695064,100.157232704,109.744503862,84.9321266968,91.9863373621,106.245513281,104.928806134,112.121212121,104.965567235,100.99535501,106.928264868,92.9345023208,103.584447145,102.991452991,127.080237741,138.541532379,112.547528517,97.2762271415,103.320909665,115.483870968,109.583789704,109.207763805,93.57617524,102.578565673,111.47391463,109.299258038,107.910823445,84.4755126608,113.588723051,117.262036832,93.3879627013,114.567526555,111.818478616,109.780147542,112.396382818,103.803768219,103.493013972,91.4908100749,107.8796619,105.399816176,107.154840394,114.404761905,84.2656198888,112.102119072,87.386541471,113.96112541,102.053380654,79.4495412844,69.5902394107,125.778979879,104.227103191,112.964563526,93.5947178545,111.154194132,95.8447667581,100.313530489,113.700682537,82.3291925466,112.083656081,69.5819581958,163.778275103,78.2072368421,108.809855881,106.513824321,109.68976378,108.472814601,110.631391008,103.49726776,97.0488081725,92.2724637681,92.9972752044,141.001538199,110.190983093,123.650266072,105.936736959,111.93536029,109.47435354,91.568627451,85.8708189158,131.785714286,105.434971349,59.3223791524,62.8127506633,110.471482652,104.49896978,112.134068731,85.0746268657,113.612273361,110.851130653,123.63194163,116.445852535,62.0623877917,111.481323786,146.851186645,96.0190930216,120.372423235,114.957456337,108.537170264,99.2292135689,109.514280517,107.326811739,110.334538552,118.779904306,95.1871657754,85.1965707521,93.6839323467,97.2590971902,63.2696195552,109.912886753,111.465177398,102.403303081,109.595375723,100.24,104.030327215,110.735129806,112.343809163,109.640676855,99.96832185,104.926285509,102.054160289,112.634532732,111.602926505,102.621620567,85.414987913,94.2434607646,98.250624858,114.930991217,101.751954865,105.07518797,70.2349237103,102.073723027,65.9817776125,81.9005662079,71.8160978095,106.974587275,99.2769200704,78.622327791,133.747740478,77.4082743604,79.093682902,95.345755927,85.3346456693,100.577081616,99.9727866473,99.8461538462,71.7960602549,100.036659878,92.1938479396,96.2435745354,86.6823038832,59.9779242282,98.5607675906,92.1161825726,82.7688872348,110.822348735,108.662954138,111.587397758,101.712328767,60.6073211314,100.241977072,83.9863713799,99.5498112112,70.5375705376,44.9085365854,132.369942197,88.5463886371,77.535521803,93.5464976053,103.475513428,100.355731225,117.173652695,62.6436457182,105.096359743,124.594278066,112.538402458,104.066290791,106.144754052,104.502278168,105.326588305,106.044098573,118.060897436,66.2806290382,119.475782509,107.710280374,136.249673544,112.088674859,123.272652048,99.7621283255,2.97035584863,20.8657047725,70.1140873016,90.1614186278,113.197224446,93.748215815,79.742110621,55.1354324213,107.434397163,90.3110352853,94.7141666667,110.597189696,93.3542319749,74.229704797,114.66992665,141.216343438,98.336168308,64.7440519106,97.0651395848,126.061509682,115.73433899,122.500595948,85.7864632984,76.7920678549,95.1758418254,124.118404118,86.7505551443,122.33744856,66.6565164434,75.9249253067,137.296600612,112.309625226,111.194617341,74.6855980184,130.811138015,89.3669600542,120.888632429,95.7276821021,74.7031491998,88.4230142092,54.0266222962,111.908396947,83.1981156765,110.069342709,92.323355732,101.106500692,2.67283728038,117.633802817,119.332647319,139.78756362,94.610943085,105.314071972,110.288123682,109.52319918,111.085049491,107.581095857,109.68914956,116.732626247,103.068268985,112.535825545,99.0241591663,101.556301495,101.169043722,118.41633823,101.49650779,101.99556541,105.091762108,99.7826111886,107.856919713,119.934102142,107.608755481,20.8474936279,48.6274075714,109.252400979,110.688812051,116.790068268,108.923467768,48.0367273813,20.8929532006,101.757774773,93.1134259259,111.371179039,118.173679499,108.078897595,109.627092846,111.591695502,110.332406848,113.197328038,111.665400815,111.076108168,112.824675325,106.738849386,113.122903276,99.7442958301,103.98036354,98.4400984096,102.642152256,105.426869623,111.343955663,111.337030191,111.520825373,108.090142672,109.907188734,112.195764371,111.308308789,111.464637731,99.8798076923,110.508000151,100.791855204,20.8429030776,48.0311355311,112.325371789,86.761246788,107.004025045,126.375932836,106.133160648,114.615865084,117.67995329,109.905787349,117.652992603,111.503018748,109.687657431,138.052463806,89.6177825969,154.760460885,115.536374846,114.546029071,292.691622103,102.672732442,99.5848325491,119.380111844,114.953683282,107.04391394,110.818042813,112.293519695,103.450226244,118.344584679,116.341525209,80.9212912586,113.664808764,96.2163126896,118.313894005,96.6511627907,115.027067388,84.8181446669,107.182416061,98.6106016141,113.58782095,87.9721318433,119.298912871,80.164913938,101.434599156,91.2331891548,104.377431907,72.6098191214,91.5907498248,186.315834768,107.961165049,82.28980322
