ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AIA,AUSE,AXJL,AYT,BAL,BDD,BIL,BIV,BJK,BKF,BLV,BND,BOM,BOS,BSV,BWV,BWX,BZF,CGW,CIU,CMF,CNY,COW,CSD,CSJ,CUT,CVY,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRR,DRW,DSI,DTD,DTH,DTN,DTO,ECH,EDV,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EIS,EMB,ENY,EPI,EPP,EPS,ERO,FAB,FAD,FAN,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FNI,FNX,GAZ,GBB,GBF,GCC,GCE,GDX,GEX,GII,GLD,GMF,GMM,GRI,GRN,GRU,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,HAO,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,ICI,ICLN,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,INR,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KCE,KIE,KOL,KRE,KWT,KXI,LD,LQD,LTL,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NIB,NLR,NYF,OEF,OIL,OLO,ONEQ,PAF,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PNQI,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,PST,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWJ,RWK,RWL,RWM,RWO,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCZ,SDD,SDP,SDS,SDY,SEF,SGG,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMN,TAN,TAO,TBT,TFI,THD,TIP,TLH,TLO,TLT,TOK,TUR,TWM,UAG,UBC,UBG,UBM,UBN,UCC,UCI,UDN,UGA,UGE,UHN,UNG,UPW,URE,URR,USD,USL,USO,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VT,VTI,VTV,VUG,VV,VWO,VXF,VYM,WIP,WMCR,WMW,WOOD,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
74.2326430926,70.5663497313,72.9983454666,68.1121495327,76.8041237113,67.4287856072,134.975369458,66.0253164557,172.232860973,69.5442594216,102.724713453,81.9695872556,63.895859473,66.2118320611,91.6614535796,71.3106140219,37.8762541806,99.9128919861,101.821060966,68.5583084221,75.1984956122,100.790865978,102.88142345,144.300314465,127.661290323,102.708306337,81.4536340852,99.3323709852,86.4197530864,66.737649063,100.902362364,99.3068436981,100.647732935,69.0503564038,68.4486873508,102.180132189,75.926289819,73.9910313901,72.9037386175,99.8822143698,81.5650128315,41.0429744085,67.575083426,67.1169269734,54.1407610047,47.7805695142,51.5060884426,92.9906542056,74.7269890796,78.7407407407,76.415448069,50.870791176,183.530189147,297.021462987,78.2608695652,77.7992659867,72.4282715185,61.6763215062,58.4231860559,88.1334077706,97.6589595376,87.4617737003,87.328167958,74.1034640623,92.6977358578,67.3197871311,77.2819651851,30.789686669,68.2314221375,58.20131221,73.2232441472,65.5132122955,83.8860498661,70.3153498786,93.9656438115,65.9184018961,71.0964912281,60.1232101232,112.110825405,65.7647708448,80.3050695379,72.7945843029,62.9649309245,74.7669773635,305.920826162,101.590837259,101.707821168,73.5215053763,71.4285714286,78.8213195586,86.9414426131,22.3741600849,69.9850523169,69.0095377843,63.2916800171,71.6191429048,86.4464005788,83.2052040213,95.3749620484,48.4135871594,87.8121878122,73.4143049933,76.303538175,91.4224909985,82.1583986075,71.897810219,53.2553035845,81.230799373,52.3465703971,62.2030237581,80.1050558109,72.6067746686,87.4267688148,68.4042795356,75.7965545529,66.7765709853,60.4135893648,75.7372881356,72.4099240054,85.6664637858,78.7811782708,28.4687275341,83.8667168675,102.34421365,68.9552238806,70.0350175088,87.3023045639,49.4129979036,69.0441525269,100.261751554,90.6392694064,77.4158490566,55.8152793615,57.9299781182,58.7728740581,49.8566899176,43.3872209392,42.3123670617,99.426406063,57.5621278285,101.995890813,70.9148044693,72.7149167516,91.0374639769,106.647398844,69.0366088632,84.0621342696,75.6658595642,59.0721448468,61.2641242938,100.338243317,83.5059946456,46.1921614891,86.7260093215,45.9903178278,64.8552631579,73.7744559244,69.6664731487,103.152946572,104.163533835,63.4530710317,67.8638941399,50.5136627907,55.9626260143,68.2325086459,65.8224907063,69.4883830087,85.6701429123,84.2248088951,83.5271727638,89.7053658537,82.4887748557,72.3812731559,74.1301059002,73.2910694598,74.508746424,74.8691099476,74.5071068317,75.0590086546,73.2851239669,84.9101390302,91.0977276178,73.9624290083,96.7874632713,80.698012603,67.3268839104,65.364806867,36.6312957704,60.3718674212,64.7335758613,84.2891901286,93.4727871393,87.1843836198,61.8303571429,50.2824267782,78.4578584494,76.4974060682,71.3465715172,71.817705605,68.1365210591,75.4758584522,74.3793058625,77.0075914424,77.461338233,80.6695953757,76.400862069,68.5890166856,114.952932657,58.8874680307,72.9419554182,66.5758176412,50.7012769521,63.790066925,40.4028029758,87.5984251969,77.0943978071,100.150120096,44.1461595824,69.1651432054,105.263157895,74.0766405654,77.2847682119,71.5568862275,75.8150289017,78.9706796979,72.6501937984,92.2581337915,63.897937025,101.251948313,42.7156132402,65.7366684992,89.1595360666,60.8110381962,81.2804719085,96.4213850665,73.6306985897,101.752916542,76.0309278351,30.6550456217,50.8605851979,81.872246696,76.1600987756,57.1317528177,72.1372031662,85.149776928,81.228668942,76.652360515,50.9741969458,97.2540983607,85.8736617013,62.0977852069,90.6323185012,65.7476139979,88.299346664,88.1109643329,70.3944315545,73.4539249147,98.4609313339,81.2365591398,86.8292682927,65.7357905933,77.6082977425,73.9404869252,69.5837275307,67.9628554846,60.9569125033,87.2026641294,71.5105162524,69.1489361702,85.8898432205,68.2121616701,80.7461066541,102.535774735,98.6477349561,88.5523385301,74.5660874144,78.7225217752,80.5194805195,68.0131192819,77.095709571,96.6553287982,87.7679295335,43.5245416913,92.2985379123,79.710818016,60.0540399198,66.7361578121,55.6160197003,81.5272727273,82.9688535454,77.0441958953,90.1340482574,82.4704813806,68.8253012048,53.2318818743,52.3205741627,85.2657004831,73.0237504431,67.9864856855,91.1761394437,65.5423883318,54.5893719807,38.3094751193,74.1617357002,63.7551458744,79.6591110848,72.2725312635,76.7487204485,45.4504806617,82.3692551506,87.5315690769,81.104140527,75.4413407821,73.4271303424,56.5068493151,50.1350945662,64.0860215054,66.7503634201,80.0620980262,61.7110655738,61.1557712726,60.4205255354,83.9948310873,79.2067307692,81.9466605881,76.8827276133,83.5303600215,88.2649630128,43.2957021192,65.6829565453,58.8108320251,88.9847378898,72.5348725349,56.4430534767,52.081853373,75.5603759942,84.5719252499,74.7523427041,106.600122599,91.438797423,103.238341969,100.027235588,101.220691322,62.6034958602,29.826546003,76.347826087,52.7048098837,76.5741995035,76.8575591169,76.1169614559,103.71771324,48.8687782805,40.2428057554,97.7653631285,74.8776737033,102.635228849,87.0002061006,95.313537615,103.291188109,101.93953223,101.220323941,72.3117006158,80.307062436,54.7820163488,72.183775471,68.0473372781,97.8235967927,66.7381848599,41.9537639256,57.7619169003,63.519984917,92.0272572402,53.92,67.0289855072,41.4791962769,31.0377358491,47.951319596,12.3789020452,80.1314828342,58.25173155,48.2683392419,34.4917900675,72.0140515222,104.690265487,40.0644252064,34.3461438996,19.4956353055,23.6291350986,64.1156867413,74.4149020857,74.5089081772,73.9254055862,82.3334071286,89.9429600721,64.2668848287,70.4360325827,72.238514174,62.0803662258,65.0984682713,86.122840691,82.9768270945,80.4442681476,63.6044023234,51.5304406324,71.690608565,74.7753530167,68.5759605217,79.960771494,75.4797441365,75.5483870968,75.6482057664,74.9920760697,72.7206946454,77.3908523909,75.2070484581,74.9434644957,72.9192546584,74.8201438849,86.196394765,58.6416861827,93.9019001326,63.5973384847,68.7114989733,74.796219456,52.1332420716,73.3804475854,68.1957970272,65.6415119902,58.1696839521,77.8265524625,64.9260226284,84.9731663685,88.270011066,74.501462377,83.2444304989,83.6088638762,50.4698874917,60.5828507379,88.8553307158,96.936026936,93.2302231237
69.3522238374,65.8743282348,69.8874917273,63.5887850467,71.2628865979,62.0464767616,135.392194013,63.5189873418,172.998851015,66.8523225241,103.438568269,76.849143133,59.0715181932,60.9664667394,91.0871593974,69.6589958608,32.400083612,99.8911149826,102.705199261,63.1407186691,68.8466360217,104.018750514,103.691408843,167.216981132,139.838709677,103.019308021,78.4043441938,99.3143269578,83.2362530681,63.0323679727,101.064584812,98.4867714537,100.732436472,66.8659461945,63.4367541766,101.854592088,69.1032946879,69.4070752367,67.7999191198,99.5237534354,75.4491017964,40.1738290681,66.6017797553,62.0937104263,51.579209152,44.6398659966,48.3016449477,90.2745327103,70.5772230889,76.2222222222,82.8896387952,44.1034997512,190.922606756,322.426631625,75.1491901108,73.7470208316,66.6433403312,57.3859522085,55.147750304,89.58166414,95.1445086705,82.9619921363,82.3794051487,69.0065618801,95.3125844901,63.0140299952,71.9625342405,26.4192392184,64.4898666205,55.0328052488,68.5827759197,63.2572353047,77.7251184834,65.5354155398,101.336073998,61.1985779584,65.6578947368,55.4945054945,114.527899203,61.1750414136,74.6074472858,68.3097101756,57.8639744952,70.4616067466,331.979345955,92.797048383,110.420972479,67.3835125448,70.7841031149,72.5992016905,78.6650586835,26.700459743,65.8146487294,65.2677916361,72.0245914771,66.9501417375,92.1620643917,78.2574413562,94.3730391661,43.4490481523,79.1708291708,67.2964462438,71.1824953445,91.8325168783,76.5935596171,66.4598540146,50.5486466715,76.84169279,46.6907340554,56.3714902808,76.4281024294,67.4521354934,80.3965750338,63.8971090371,70.7227235439,61.2102404965,57.0162481536,66.9915254237,67.8140366562,78.2613106107,72.9915837796,26.0783608914,82.1536144578,103.273986152,65.7014925373,65.4827413707,79.3944871216,46.7295597484,65.9368728334,97.6987675864,83.9326484018,71.8492075472,53.1356898518,55.1772428884,58.4155005382,46.9499048827,41.0931485758,39.8875721665,99.4216194655,52.7590313617,102.592701301,65.8519553073,70.1121304791,84.6543227666,98.795761079,64.3063583815,81.4235556974,71.0956416465,54.9643454039,58.3686440678,97.8286961266,80.8404143871,43.0069471753,87.041591798,43.1277625763,59.6978557505,70.9166849857,64.7498201394,105.663838569,105.469924812,56.8403664214,62.8439403487,45.3779069767,52.1947381362,64.0063846768,59.6654275093,65.4306500821,78.4472769409,77.2411396803,78.0503277649,86.1463414634,80.4361770366,69.3331087908,68.8098840141,68.2116868798,69.1741312198,69.3880890052,68.7880177289,69.7718332022,66.9628099174,75.7036283486,91.7303507263,68.7054026504,96.9833496572,82.4818225885,65.9623217923,59.9882949668,34.1862202959,59.74130962,58.7845067409,75.530066041,90.1607592485,85.1050286442,54.788961039,48.1066945607,73.1813704798,71.4981921082,67.2354948805,66.801990571,63.7023796224,70.1123943696,68.4388405044,71.5942028986,71.5204409738,77.7780346821,73.275862069,65.9160861818,116.745112238,54.3797953964,67.8216729199,60.6290882061,45.1538622566,61.6766467066,37.6961843053,83.3392984968,73.3596025355,100.980784628,40.7606263982,64.168190128,105.752521722,68.8725660037,70.7880794702,66.4471057884,70.9595375723,74.1003998223,67.8536821705,92.5593256738,58.7404994571,101.010608879,36.9403271638,59.5656954371,96.1543026518,70.8396432778,75.3699430737,92.1723437852,67.7927189242,102.143783029,71.0481099656,28.8301784012,47.8915662651,76.0693832599,68.5813355283,53.5950252623,68.7810026385,82.5366475462,76.6211604096,70.5579399142,46.972090574,96.9262295082,82.2645489335,57.4174676139,85.2459016393,61.3997879109,81.9639675312,83.751651255,66.2645011601,69.6245733788,98.5990528808,78.1182795699,80.081300813,62.086666975,75.5948749237,73.4896302976,64.995269631,62.6233313987,55.7229711869,79.257849667,68.068833652,64.0610545791,82.5009166769,62.9323947081,75.639452572,106.285582397,91.5010141988,80.8017817372,70.0368615061,72.5010369141,73.4813573523,63.4213706197,70.099009901,90.566893424,83.7144498933,39.9940863394,99.5919755185,76.1189841448,54.8287283187,77.4490024658,48.2338972989,76.1558441558,77.1371769384,72.5377348246,82.3592493298,74.7805025734,64.2570281124,64.1253578424,49.1148325359,77.7963582311,66.0404112017,63.0668010195,87.8403736291,64.0838650866,51.5297906602,35.7191547376,69.033530572,53.373903705,73.4745812866,65.9767141009,71.2893005118,40.174379611,74.940570523,79.3498645551,74.8306148055,70.3463687151,79.5327847093,52.6712328767,46.6376463524,59.8064516129,71.1906964451,75.0365934797,58.0088797814,54.9067192477,56.1778361166,81.6503599778,73.7379807692,74.9259174835,73.6865867366,76.0612573885,77.6059179556,37.2549019608,71.0843373494,67.023155416,90.3339969033,69.4083694084,66.2239760512,56.5244666132,87.129428778,79.5306388527,81.7670682731,105.639558643,98.1531853973,103.000863558,100.027235588,101.474498429,73.719717878,35.814479638,72.4637681159,45.9637759386,70.5427073529,70.8988008517,70.5449340558,102.990295029,61.0294117647,37.4611960432,90.8938547486,67.6778973857,102.357836338,81.0748145095,95.4842994023,106.939484606,106.408062369,106.756157089,67.6930364756,76.0900716479,64.4141689373,70.7420222991,68.0473372781,96.7926689576,60.1421999164,43.5185781441,50.9049197043,60.8974358974,91.1073253833,50.5244444444,59.9202898551,38.6524268229,29.0094339623,44.4147929354,10.692500897,77.9157535914,44.8292333413,45.2822470684,32.6150901582,70.7259953162,105.663716814,34.4070867727,29.4756271329,16.5858389913,19.0533343335,58.367055463,68.8584620283,69.0574082534,68.2555611306,76.2452955501,86.010207145,58.967366603,66.0038332535,67.5855327468,57.1464903357,60.1281650516,78.7140115163,80.3743315508,75.9817532725,58.9880770407,48.0491086445,66.656649136,69.3624304664,63.9760310187,76.6590389016,72.9703132688,72.6322580645,70.7944409873,69.9524564184,67.8002894356,72.3492723493,70.2555066079,69.3125282678,67.619047619,70.0394523091,85.1098855873,55.0819672131,90.4772425983,57.8798025327,64.7073921971,72.8294144767,46.9085101529,64.3698468787,62.3013839057,60.520254708,53.1864422782,72.8907922912,60.1102407891,78.3989266547,84.43378827,71.550119649,80.4518355821,77.7347871966,44.1958967571,54.3620399776,85.1102385986,89.5286195286,83.8488843813
71.006958263,67.7966101695,71.62475182,65.0093457944,73.0240549828,64.4227886057,130.769230769,68.3544303797,160.842589046,70.9903593339,102.563844762,76.3939174511,59.6094730238,62.2273718648,91.0871593974,67.5145302078,34.9920568562,99.9128919861,101.913433624,65.0436470698,73.1299623903,102.447983771,102.788474306,155.149371069,134.677419355,102.617597512,80.4302422723,98.7008300253,84.9543905924,65.5451448041,100.056777857,97.62764815,100.871948181,66.5992182111,65.6668257757,101.578376245,73.0879238445,71.101145989,70.2542148345,99.4895956027,77.7159965783,43.8440366972,69.6885428254,64.753060363,54.7873663268,48.9530988275,52.1683400983,92.7278037383,74.6645865835,78.2962962963,79.8650168729,45.8782551003,178.574378459,285.633377135,76.0954816709,74.5152189653,69.0926055517,60.6263577118,57.6003242805,89.2546385082,97.0520231214,86.2385321101,81.6045988503,71.188768503,93.4315929333,64.900822448,73.3321551648,28.4310324893,67.0188809977,58.5693710994,70.3386287625,65.0728024447,80.688234082,69.8121988956,99.5595360446,63.365498561,67.9824561404,57.7289377289,113.422473644,61.7617338487,75.6942575146,70.1078908399,60.0958200496,71.9485130937,281.411359725,96.7101769293,107.383879038,70.3181003584,74.6509129968,74.9471706973,82.2120803676,25.2151361547,67.6083707025,66.8378576669,68.5998077539,69.0845422711,89.8709755215,81.5296668638,94.8689403906,46.8458379993,86.2137862138,69.0058479532,72.8351955307,91.5669130695,80.5483028721,70.2923357664,52.7798098025,79.1536050157,49.0172482952,60.9611231102,78.332239002,69.4648993618,82.1991888238,65.0580468928,73.1337161608,63.518231187,59.4534711965,71.0169491525,70.4067948145,81.7102860621,75.6694720735,28.4867002157,83.1513554217,102.334322453,67.3731343284,69.4847423712,86.5567103479,50.607966457,67.0133187375,99.5201221507,85.573630137,74.9886792453,55.6442417332,53.5448577681,60.1711517761,50.6024096386,44.4033872209,43.5126101489,99.4216194655,56.8082572449,101.633793171,68.156424581,71.8654434251,85.878962536,100.192678227,67.0520231214,82.7747632727,75.2421307506,56.5459610028,59.4632768362,99.7381342062,81.9345827028,45.3008257963,86.8443527502,47.611029257,62.2368421053,72.4554847219,66.4650931525,103.94404953,104.360902256,58.8977323923,64.8393194707,46.351744186,54.2414556184,65.6823623304,62.2908921933,67.2846749589,80.1274623407,80.8200138985,80.2072319729,88.4409756098,80.5644644003,71.9434152913,71.3943519919,70.6174200662,71.6597101721,71.4823298429,70.9460492129,71.833202203,70.3512396694,82.8246863344,92.5654132294,70.6130770351,97.042115573,91.9825496849,69.3312966735,62.114709325,37.8000298909,63.4114793856,62.7348598331,86.5554396941,93.0466782878,84.5321451305,67.8977272727,50.230125523,73.7441958632,72.8659015878,69.4849519082,68.8004190676,65.7580158641,72.4365621387,71.0516053555,74.2719116632,74.2612157403,78.5433526012,75.7545258621,67.4064474324,111.712527154,55.9462915601,71.70602516,63.082259663,47.3518944945,62.06410708,43.1965442765,83.8403722262,77.4199074867,99.7898318655,43.8329604773,66.4753199269,105.003495456,71.4157023075,73.3278145695,69.3413173653,72.3699421965,74.9222567748,69.6463178295,92.2796091485,62.0883098082,99.9547488562,39.7665309884,63.0291368884,92.9892498983,66.0609119973,77.5878505364,86.9839837582,71.9580190226,101.356067405,72.35395189,32.3437287212,51.678141136,78.0066079295,70.0833419076,57.1317528177,71.2401055409,82.6704907584,77.9010238908,73.652360515,53.1858873091,97.2131147541,84.8818813831,59.0054325115,86.1046057767,62.8844114528,82.359928727,84.0422721268,67.7494199536,70.9897610922,97.5730071034,78.0107526882,84.5528455285,66.4338898395,75.350823673,74.0306582507,67.7861873226,65.2930934417,57.5738831615,86.0608943863,70.9369024857,65.7724329325,83.6675963066,64.4495691225,77.3478055687,104.708416679,90.8045977011,82.4766146993,71.8799368088,75.2592285359,77.1260997067,64.9404453651,71.6171617162,93.2545351474,84.6590417116,42.6972205795,97.7048622917,78.7287778869,59.809988669,74.7141896436,50.1852401526,77.6623376623,78.6392754584,74.3294603106,83.7104557641,77.6130790191,65.0602409639,61.7447642007,50.7416267943,80.9568933482,69.2307692308,67.3937525932,88.1948208999,65.9070191431,55.2334943639,39.4683026585,72.8796844181,55.6470377662,75.9779842576,69.5045278137,73.1586643919,45.9423205902,78.2290015848,82.1837882892,77.582601422,72.1787709497,76.6525086276,54.2657534247,48.9792854998,61.3978494624,70.3317034492,76.4471057884,58.7452185792,56.848172304,59.0967208731,82.9789551412,75.1201923077,76.9090494643,75.4777070064,79.0166577109,80.5648957633,39.5523866112,69.1078922431,65.8065149137,90.0243309002,71.5247715248,62.5935501429,54.3933237304,83.6442516269,81.4645806171,79.344042838,108.193706579,96.2204724409,102.374784111,100.018157059,101.244863428,69.3038945109,33.7254901961,76.2898550725,49.4182559674,73.3716693959,73.8092569764,73.2542684797,102.565967739,56.193438914,42.5809352518,93.687150838,70.9212917657,101.109570042,84.1920857378,95.6171141258,105.182897404,104.620650314,104.615043266,69.2799621033,77.1750255885,59.8365122616,75.7477893118,68.0473372781,98.1290568919,63.2371392723,47.1379354756,52.0774917155,63.8763197587,91.073253833,54.7022222222,61.5776397516,42.9373806441,30.9198113208,46.3936027518,11.8406889128,78.8643778914,47.6479579651,49.5782656122,36.3151002317,78.7295081967,105.796460177,37.4068854439,31.4897544205,17.7012609117,20.816142825,60.6641275887,71.9471421748,71.7070199482,71.0152199364,77.507195041,86.475532873,61.1308062903,67.9204599904,69.3059628543,59.1302136317,62.3319787434,80.4395393474,80.9270944742,77.251090837,60.9752369306,50.2522704339,68.6851990984,71.459135644,66.0556926331,79.3559986924,74.3316385107,74.1290322581,72.2464219042,71.822503962,69.6816208394,73.5446985447,71.8061674009,71.3704206242,70.082815735,71.7335808772,86.4268664088,58.0196721311,92.4502872293,60.3133719682,66.067761807,74.581373905,47.5929728496,66.902237927,64.4541260892,62.5389513616,54.9590483159,74.4218415418,61.9669277633,79.740608229,84.43378827,72.95931933,80.7969877628,78.4030953218,47.6637988087,56.940033626,88.402295379,89.7643097643,85.775862069
72.305610597,68.8921041753,73.6432825943,66.8747663551,74.8711340206,65.1086956522,127.283061766,66.9620253165,152.27920337,73.4198071867,102.774984919,77.0214820179,61.5589711418,65.0627044711,90.6769492673,63.5039783816,35.4515050167,99.9128919861,101.781472684,68.3970706318,74.634350188,102.18207736,103.146992431,154.402122642,130.806451613,102.276791499,81.1403508772,98.6286539156,85.4306334029,66.3969335605,101.348474095,99.2492433857,101.021425012,63.9457346516,64.2482100239,101.598105949,74.1250191044,71.4499252616,71.0351271074,99.6682371417,78.0153977759,47.2718493481,71.9688542825,64.6686365555,56.727182293,50.8793969849,53.4712668233,94.7137850467,78.9703588144,79.037037037,77.5404324459,47.2715209819,172.214421409,262.812089356,76.5558397272,74.668858592,70.2122696524,60.8979000724,58.5326307256,90.8196897461,98.1502890173,88.4228920926,82.1544613847,71.9517778117,92.4273674615,66.618287373,74.4631969603,30.3618915482,67.0708470466,60.1056168987,71.6701505017,66.1693330937,81.104471461,67.5480194719,98.0179122009,64.2017944811,69.5175438596,57.708957709,112.368218051,64.301490889,77.7164647824,71.4406600381,61.7251151258,73.0359520639,261.927710843,98.1937256639,108.201892744,72.7150537634,74.9731471536,75.8863583001,84.3931045898,24.6492985972,68.6995515695,67.7769625825,66.4210189042,70.1850925463,88.4480887495,80.4202641435,94.433761765,48.5255692423,88.6613386613,71.4349977508,76.8156424581,91.1851075944,80.9399477807,69.0875912409,54.0599853694,83.6206896552,50.9025270758,58.0453563715,79.3046618516,71.2322042219,85.2636322668,66.0141133622,75.0205086136,64.216446858,60.925652388,70.1800847458,71.1215914171,85.2607019679,76.3917368018,31.9913731129,83.3960843373,102.601384768,68.7164179104,69.9349674837,88.5675553547,50.7547169811,67.8890713373,100.654378885,86.7064783105,75.7283018868,58.0570125428,53.295404814,64.3692142088,52.2130627774,46.389530408,45.0622910969,99.4016753091,57.4434299325,101.702377458,69.2039106145,72.8848114169,88.5734870317,102.793834297,68.3521194605,83.3705713374,77.602905569,57.9376044568,61.7584745763,100.82924168,84.7747642882,46.6771529689,87.4143735984,47.2953062513,63.0604288499,72.8841503627,68.1384218377,104.012841091,104.107142857,61.3455473795,65.4694391934,48.8372093023,54.7086304401,67.7307794626,66.4265799257,68.3642337479,81.2475859405,82.0708825573,81.1165151195,90.0682926829,82.2535813556,75.0252610307,72.5416036309,71.5407938258,73.0197439385,72.6603403141,72.1228794131,72.8088119591,72.0041322314,85.4442183791,91.6544359532,71.4576962283,96.8070519099,84.8279205041,70.6213509844,62.2512680453,39.5157674488,66.8552950687,62.7006205863,83.3507125478,95.1965911292,84.1290048801,69.1558441558,49.6443514644,75.0949767835,74.8310014149,71.0983555693,69.5259298062,67.5678695118,73.4943564439,72.3904848564,75.5693581781,74.9808605114,80.5549132948,76.1853448276,68.4918192127,112.943519189,57.5447570332,74.2882365924,64.9653121903,49.5080594515,65.6569214512,42.966162707,84.3237294202,77.9510022272,100.50040032,46.7561521253,65.4600853138,105.392989114,72.4897789481,74.5033112583,69.9512974052,73.9419653179,76.3660595291,71.3662790698,91.6997745088,62.287368802,100.246367339,41.0260348668,64.224848818,91.580801423,64.3109540636,79.4555620839,87.7960748928,73.7946867826,100.204407219,73.7113402062,33.7191883426,52.8829604131,79.7566079295,73.8757073773,58.064516129,74.1952506596,83.04652645,79.138225256,74.6746781116,53.9757767246,95.9016393443,85.2931073687,60.4680317593,86.6510538642,64.1208907741,83.9932686597,84.3064729194,68.7703016241,72.0819112628,98.4411996843,77.4193548387,87.2764227642,67.5900661333,74.4356314826,74.0306582507,69.7729422895,66.6279744631,60.4890298705,88.0851569933,71.5583173996,67.7613320999,85.6676185291,66.4522393494,78.9995280793,104.823819049,93.3062880325,85.8565701559,73.1437598736,76.9805060141,78.7808965228,67.011910927,72.1188118812,93.537414966,85.1313376207,43.169722058,95.6647398844,79.3180861513,60.6641680467,71.6207128447,52.425711553,79.6363636364,80.3401811354,76.6641329135,84.7721179625,79.1099000908,65.5120481928,60.2077369293,52.0811004785,83.5748792271,68.0255228642,67.6110880604,87.7786581043,67.1832269827,56.7624798712,41.4451261077,73.6686390533,57.2579201718,78.3807776528,71.7115135834,74.969534487,46.2329532752,79.6156893819,83.4757241092,78.7536595567,74.2346368715,75.3915582692,56.6438356164,50.4803362354,62.623655914,67.5959759482,78.2789975604,61.9706284153,59.3508266343,60.4545565036,85.2316780506,76.7554086538,77.7980396626,76.4192581491,81.5032240731,82.1788836584,40.4238463062,68.1332069852,62.3724489796,92.4131829241,72.0538720539,60.8790311607,54.0982424082,80.3109182936,82.507605389,76.8540829987,107.601144258,94.2161775233,102.245250432,100.072628234,101.184433164,66.3906777062,31.7571644042,80.5797101449,51.5053376514,74.9130910219,75.288580074,74.4470572198,103.050913213,53.3088235294,42.6655125899,98.2122905028,71.0778694254,101.571890892,85.7893652102,95.7119817854,105.240806872,104.867845598,104.936765032,70.5352913311,76.8474923234,58.0790190736,75.0480584391,65.5695266272,97.9763268423,65.0355499791,48.7797024921,55.4422635738,66.0633484163,91.5502555366,57.4222222222,61.1977225673,45.1861468971,34.8820754717,47.0320189562,12.5224255472,79.5471146822,46.7399092429,51.0362694301,37.7858366072,78.7275565964,105.442477876,38.7759210791,33.0449730486,18.9621726479,22.091365989,62.0507022138,72.6954306639,73.153647023,71.9183810002,79.4686738986,86.5806064245,63.2669757295,68.9506468615,70.5571847507,60.5544252289,62.8008752735,81.7466410749,83.1265597148,78.6195953987,62.6413940691,51.8836192398,69.977460556,72.3577235772,67.6771237222,81.6116377901,76.677054289,74.5806451613,73.7813731591,73.1220285261,71.2554269175,74.9826749827,73.40969163,72.3428312981,71.2836438923,72.8475284289,85.6202156556,57.6112412178,95.2275740168,61.5260785576,68.4804928131,78.1775011526,49.9885922884,69.25795053,66.1711942594,64.8828072077,57.1152075908,75.556745182,63.7365825355,81.2164579606,84.9502028772,73.7569795267,82.7423909633,80.759760816,50.0860357379,58.2477115636,89.670794322,92.861952862,86.1054766734
