AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BWV,BWX,BWZ,BZF,BZQ,CAFE,CARZ,CBND,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDGE,HDV,HEDJ,HEVY,HGI,HYD,HYG,HYLD,HYMB,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,RPG,RPV,RSP,RSX,RSXJ,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XPP,XRT,XSD,XTL,XTN,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
89.9815018704,80.4831227004,86.5654310874,78.8719982375,81.6893956142,78.9193976971,78.0839612487,78.6506879716,109.589632829,82.6893494902,117.510899917,82.154877485,103.323094108,41.9402985075,102.358575818,83.9116719243,97.3755306831,100.408496732,98.6798742138,87.4064516129,93.0669968753,100.134372116,97.6699029126,96.2298570994,53.4256849315,91.8342474101,79.350133261,85.512295082,95.44116461,112.166729253,56.9423144981,88.3102434929,68.9548785191,85.4149548069,57.4074074074,114.441637191,66.9987654321,99.9236807676,64.0969881483,104.497693672,92.17112922,71.9808771565,96.5668662675,95.5289171452,114.888508975,103.064100993,98.5886042865,128.703703704,116.162162162,81.7853457172,79.2216786916,63.6844891477,101.716141002,99.9264322604,101.378751014,95.4899415964,91.3105172299,65.4770318021,143.522875817,62.6037319949,81.1394952251,104.530744337,86.420824295,88.9538812785,72.5742071268,65.0416933932,55.6153846154,73.8107050328,74.043573209,70.6344123443,101.379345699,106.205035971,108.530445521,65.6929955291,101.341614907,57.2927597062,81.1915633833,104.181565356,101.431127013,102.636353261,72.5154215216,85.2341389728,103.236880824,99.6574690771,95.1048951049,60.5112416447,84.6268023749,72.8976234004,93.8186813187,87.0540987479,78.3922462942,99.1755005889,96.031496063,65.3047555258,82.6987511422,78.071278826,87.3337765957,88.3377135348,86.6578161301,95.4410480349,74.5435142041,95.7689178194,55.7364033347,104.667609618,97.7469670711,108.96434635,112.185338866,101.786129204,82.7930978874,94.2874948068,82.739785886,72.5417842414,99.1916747338,102.002595958,98.4068627451,80.0298062593,81.4709198223,90.3799573407,103.406348529,99.2594381389,66.5896980462,77.3991913251,83.9864730456,81.8422530691,80.476095219,135.958366064,59.07291323,100.98850111,81.8284001499,78.4974548008,103.812416733,108.60898138,93.0301532378,78.7291107902,93.2974729242,77.3352793995,105.369532428,77.3470931377,119.882147141,51.3182199832,82.8013422819,97.0974010202,99.800039992,76.4732043585,97.4741676234,100.667384284,94.3718905473,77.42987606,65.5683339898,93.6125211506,35.1270716365,80.5204460967,147.11493718,102.748763057,72.6891683212,97.3550356053,78.0942408377,93.4505120782,56.0744186047,112.751004016,79.1282894737,81.6522423289,60.5608724683,112.660393499,76.2944831482,110.627916843,76.9825918762,89.876515,90.2362906821,68.2843839542,92.726931028,95.0098231827,101.827411168,83.2786657401,67.7063463282,91.0117552128,69.3050910442,87.8562918156,110.199106054,68.8496337785,57.292787944,80.3298969072,98.0747919428,90.9372236958,103.116591928,96.2494030247,88.6951833214,68.9415017288,46.8835393624,91.2268677176,92.0170884252,91.4563697172,55.7779799818,54.6100656455,66.1994920342,96.5642775882,73.8828382838,68.2849043232,67.9873930662,74.375168691,103.873239437,88.072362157,93.3817861469,74.5216515609,75.6198033727,71.8425993959,77.5836359635,91.0003345601,67.3095944609,90.4761904762,84.2476489028,93.6589434179,88.0663530577,71.4622641509,128.327361479,74.0943243531,78.2061821769,95.8604964835,89.9021123132,73.6028537455,92.8606356968,91.5225878416,91.3676042677,76.8604701316,79.2409042741,76.5598650927,28.7458379578,42.4010217114,97.3768982973,105.215004575,80.9235209235,89.3429844098,71.8602161677,49.7863247863,49.0909090909,89.480411418,103.239812959,78.8985111649,88.4479806627,77.6434690764,77.9465617795,74.6411483254,84.483627204,91.4961466915,76.4976958525,34.9438584553,82.0779220779,77.7119898499,86.8846944496,87.8478865406,87.5510304461,100.241012251,88.2460414129,102.108048914,79.6811271783,79.6243234639,77.128862095,73.3364140481,98.4884270194,67.1699438202,77.4675483713,111.966315638,107.285768214,85.2234401349,79.6834901625,77.2658227848,109.996552913,95.0461204558,93.6476414491,111.617676465,74.1058655222,90.5073140367,96.8094038623,103.330446369,111.429893568,93.9175554915,98.7226032002,98.3769962513,43.5272504593,77.9481755685,103.9865109,78.5400658617,85.5313700384,111.312733306,104.670587233,77.8781038375,75.9207459207,72.8848274775,76.9341510466,82.8722412185,76.3913824057,87.3407643312,100.317914481,72.4068188385,92.2659557491,92.1865252651,110.180690288,91.1769218966,91.6556873079,91.3794845882,90.9474177304,91.7857142857,94.6297803092,95.1268626661,94.3244910549,76.0414666923,116.202672606,38.0135205408,72.4991036214,70.7043517272,87.8262990973,66.7274787535,78.3783783784,86.4453527097,109.549023188,93.0247358819,82.6597070739,79.4523032281,73.4929457033,86.2542955326,75.9553072626,70.316438803,94.4135188867,75.3450677472,69.1096366509,72.5159790819,99.1438486385,103.685215093,92.7151278247,94.6669898729,89.8803961876,89.1438075554,88.4410240464,90.6283956063,91.3735237855,93.7454010302,61.8897185526,87.0545298411,102.985907632,85.668146952,93.1075578508,105.871215037,90.1127819549,78.8900979325,90.2761661638,53.022488137,102.546024285,64.2303358049,23.5849056604,100.279288549,31.7572254335,72.9590614361,81.4276124413,65.5834440671,103.606998654,94.7115384615,65.3748874695,123.361165393,75.9549154665,108.646003263,101.430307563,101.428048334,77.2784265855,95.6183898122,91.5615098116,92.830977537,92.4372636645,76.7138013727,98.2166446499,102.155158564,94.1851735245,51.9654354456,80.9257075472,99.7926540284,111.854974705,95.0817568001,102.075782537,87.4589008924,86.5614259917,98.3517091921,84.2990312557,107.165620473,104.894480362,77.7969934814,73.1434800382,98.3206040618,90.2236089444,85.1253481894,72.8223897992,71.7811158798,58.3150504607,75.5382556867,27.4486454302,106.903846154,100.151693915,85.9923664122,88.4900441497,87.2801082544,99.6098357681,95.9259259259,78.5228476708,80.7517429524,79.0444591904,51.8618252798,90.8894645941,94.6568627451,90.5493482309,90.1756668835,45.0160771704,89.7377423033,102.596439169,80.2888086643,97.8911042945,104.54316002,77.2905608124,99.8891364965,100.367782273,92.9124032942,93.845841785,100.464190981,102.128078818,92.8026172301,71.2952594252,78.3907180845,95.9833795014,98.5546038544,87.9511947128,94.009056078,85.1800486618,86.4690026954,71.88057041,77.4784920251,74.3544857768,113.943925234,93.7731653076,100.924929456,56.6747228711,115.989115169,111.61380597,95.6699974379,90.9454727364,80.3113450554,100.705135364,92.9473152668,89.2810074682,88.9217002237,68.3921688421,100.190997567,99.7606256375,79.1092956011,100.944501155,95.6034228386,91.9025825874,93.4723171565,89.3696633976,96.3078648086,80.7344632768,95.0943396226,94.2061167349,99.0860012555,69.9137931034,87.3495834619,100.924484685,74.2010309278,98.4455284553,97.9206921413,54.3536518466,72.7556936227,106.99182785,92.9997669179,105.885425736,76.3748597082,94.9914383562,90.1717882266,86.6666666667,100.082182445,90.0875106202,89.2459016393,48.7922705314,125.683391342,75.2820874471,103.222857143,92.2721640194,88.2939537476,89.974025974,101.181649314,79.9634034767,84.5445240532,88.687150838,80.5577689243,112.60285838,101.710048426,94.0176322418,86.6582756451,91.848673947,63.3455689565,60.120585702,75.5188797548,83.0943396226,15.1673522069,121.808203351,93.9702883775,89.228847955,94.3343898574,97.5874957526,92.4208426826,99.5169082126,85.6534572341,84.0294840295,82.2041553749,94.9236776713,99.598094671,77.6926618304,88.4180079216,96.5902386147,92.5699300699,87.6516600035,97.2461646098,97.1244786854,90.5408805031,82.1401515152,92.722165475,93.3764750666,112.72147651,93.9769329346,74.7210835114,90.1937535369,96.0542540074,75.2122795558,78.5086176574,78.5563961486,97.1240097311,100.283038869,90.0920729247,100.293989114,109.476688868,106.679193781,96.5127864497,96.802507837,60.094797869,64.2818719742,93.781805196,101.288718065,99.6398166339,80.2781577747,78.8770053476,72.0352312048,77.4847374847,85.6591296928,97.3930720146,63.1208609272,96.0844209942,97.1912552483,96.7413864674,103.400435256,103.216086985,94.6553076734,101.200828157,99.9183821529,100.03377978,89.3022181146,68.2427107959,75.3312135665,93.681488057,83.6907730673,75.0472589792,61.0555313905,95.5959355807,94.45311858,94.8922474111,101.598173516,76.2049720954,100.79586152,114.639905549,76.0897435897,45.2819857638,24.5621468927,81.0590330789,71.1244019139,49.1449144914,86.0702621797,94.6849549936,59.3056894889,106.189640035,100.236616386,108.421052632,109.663186564,117.219015835,125.549108703,128.744791127,202.796833773,31.6452231043,52.754982415,88.1347718817,102.026303064,78.43760455,99.8042669798,54.763957203,89.3115567501,86.1758130814,70.7475905184,140.35768517,86.2628865979,61.86220669,67.253678592,87.9290529695,98.6083499006,102.831695629,78.4901162862,89.1719745223,44.4780635401,168.978918855,108.861420613,86.5928659287,67.8106264213,93.4500875657,90.9493524422,100.63706948,101.81963534,98.4700801974,91.9536903039,101.901688183,78.6225707467,60.8,42.3090323143,53.1166912851,81.5681902638,54.0024660912,109.229929001,48.8603988604,91.5281587865,77.7244154578,53.1407169609,86.2993298585,76.1958997722,87.6634699215,86.703601108,128.673587082,75.0792171482,104.757462687,73.1025051284,80.2328072153,74.9240583232,53.8360532733,83.8226761054,90.4622809246,90.3475349267,90.2756183746,103.773816841,110.0373599,102.382999631,100.432185077,104.211436334,83.3691371285,78.6243386243,78.3100869214,88.9869181625,105.699680818,74.9205755933,124.054905961,99.976366322,102.670206121,100.388319354,98.0665954416,101.960370995,98.6789772727,95.5044810639,94.9577452419,95.1971032746,91.3338844239,102.56657042,100.14721346,102.428515472,87.4088478367,99.0277147488,84.012357598,90.1862288655,90.0069276065,96.706342736,99.7804722399,94.1373986299,97.2222222222,100.544435548,93.9129279713,90.289707381,87.7822413077,85.0009046499,104.149377593,113.478221984,75.9369220286,86.4153201676,96.1220184975,95.9826589595,93.4595826758,89.156626506,89.7851936164,90.7448494453,99.907904835,96.6742745354,78.0724637681,90.5437795808,78.0773739742,101.914311759,102.973611658,101.100836636,80.3812090874,83.8190944882,94.8701403452,84.7803881512,101.910828025,76.498595809,83.1695576633,99.4115916446,105.355328216,73.8890223397,105.50802139,93.8829787234,46.8844028667,83.2782719187,83.7568771286,87.8255474223,102.399790894,91.4990614106,105.249042146,104.619225968,105.353955979,101.064724012,104.606573705,56.4787339268,78.4753363229,105.937136205,52.5639344262,106.481653939,72.2062065457,74.7098591549,86.0559985166,98.9082003918,118.068102849,75.0884642604,102.161668159,93.0701066841,31.7129146672,113.725490196,81.2030075188,155.382348966,78.146811071
92.2050849232,85.6342985122,91.4192095024,83.9171623706,86.8326731489,83.8799822852,83.7459634015,83.0004438526,112.311015119,88.3985626645,124.552980944,80.1664355062,103.127617984,42.8656716418,102.204952106,90.0315457413,98.8454264763,105.773420479,102.075471698,96.5696774194,97.1334725137,101.389869157,99.7411003236,99.209486166,59.0684931507,96.7702620353,84.6007756268,91.0860655738,96.9433018792,111.641006384,57.6718178601,89.07829555,78.1720015426,90.7970419063,60.4575163399,126.579080344,72.5617283951,99.934583515,58.1969664021,104.352454169,100.26193248,77.593016005,98.5229540918,98.338802297,112.94419343,102.892511337,103.175640355,124.259259259,113.891891892,91.3823529412,87.528426288,72.3133933298,102.736549165,100.000369687,105.96107056,96.7715768981,92.6475183517,67.5265017668,120.049019608,62.8059771178,87.75579809,103.585760518,88.6334056399,94.2465753425,77.1100950722,69.2751763951,60.1538461538,79.2514194366,80.3472033294,73.3938908441,101.938670892,106.762589928,109.147905386,70.998509687,101.843478261,63.2738719832,77.5820830615,104.707985697,97.1019677996,102.602901996,76.4564770391,89.7280966767,107.632826549,99.7906755471,99.9349487722,61.6568766457,87.6378286684,78.8848263254,98.4432234432,89.6054807465,83.4948688712,99.450333726,101.445669291,60.6162089752,80.353335364,80.2935010482,88.6968085106,91.9185282523,91.4039163624,95.1091703057,75.1841274613,98.2506102522,55.5776101628,99.270155587,104.915708209,107.13106961,114.398340249,105.15901272,88.0503144654,99.0444536768,86.8035831331,78.4892554808,103.242981607,101.372149082,97.0179738562,85.4508196721,86.5674116321,90.9583890676,106.109096081,103.179586251,73.4813499112,81.9518470869,84.1853988462,81.0591350397,79.9359871974,133.287509819,63.3660508083,104.458341739,86.6242038217,83.6861506056,98.6410871303,111.018619934,89.8665348492,83.5898493914,99.1155234657,81.9140950792,88.1447963801,96.1663195632,117.030868304,41.8975650714,87.2483221477,101.485709659,103.579284143,81.0273515677,101.415996938,93.3046286329,96.5485074627,85.3098499674,70.2638834187,99.1539763113,43.3429207044,86.4498141264,137.866449511,84.2770753161,78.0939774983,97.3550356053,83.6963350785,98.1367357032,64.8279069767,98.6613119143,84.1447368421,86.5617623918,69.4346761629,99.9572284003,81.5665599699,104.115400933,82.2050290135,95.9063659358,95.853767276,73.6389684814,95.602330389,97.4459724951,104.642362713,89.0896455872,67.7063463282,94.5551908159,74.6005202527,93.2086884795,118.488419342,72.0809995692,62.2981700753,86.206185567,102.929097586,95.8443854996,91.1883408072,101.11435394,91.1574406902,77.2777955603,54.4307091737,78.9581905415,96.9726021629,97.2149589541,60.6915377616,67.4687089716,54.421611637,102.707622298,82.7062706271,72.9978738483,74.5159837911,78.9473684211,105.399061033,92.1838483511,97.6764673494,79.761530715,83.2839237208,77.727433532,82.8656322219,96.4202074272,71.3402571711,96.4487489911,89.1457680251,99.3371384885,92.3000742758,76.8530997305,125.689151997,80.4972456004,87.3364024992,96.0290953467,95.3632148377,79.3896155371,98.435207824,97.5460122699,98.1086323957,76.5149881389,83.8678912045,80.9443507589,38.1381798002,49.2975734355,99.4247583985,104.704483074,80.9523809524,94.2650334076,73.2414793328,54.1132478632,54.961038961,92.2916907431,102.578490314,80.1988724065,88.4360962836,82.067832414,83.6158958362,79.5413298136,87.5459697733,97.3425458411,80.5394777266,36.7131677441,76.3636363636,79.5728483823,89.2917211736,89.766407119,89.7097481132,100.273147218,91.7174177832,102.263186713,84.6866889136,85.1321235275,82.2657623713,79.2513863216,105.762871989,72.0505617978,82.6843007592,105.309065718,108.776896942,89.8819561551,82.9341317365,83.0886075949,110.168907273,98.545849159,96.2229992808,111.73765247,78.6838340486,97.4229691877,102.938706969,102.638241173,117.010643221,95.8777745748,106.185289767,98.7453682637,48.9895897122,83.0248545743,105.937612911,84.1383095499,91.4212548015,110.369141435,104.585357539,83.789503386,80.8391608392,78.4780211123,79.6118741182,87.4106310227,81.0592459605,91.6135881104,105.786043554,77.0586535683,93.6834101512,96.4597629445,113.793397126,95.289243517,96.5173473869,97.412834765,96.9200140532,97.7410714286,99.3897477624,100.201369311,98.8895743368,82.4918410443,113.191351151,41.6380655226,75.0089637863,73.5157768805,90.3878994877,70.4815864023,85.2626211117,90.629730548,108.453532956,93.0247358819,79.1523839202,83.9862169024,74.4762719111,80.484716947,78.8156424581,71.9890862718,94.243428319,74.7005191845,73.1437598736,72.9227193492,103.213135926,108.956100426,95.944772804,100.969510881,96.2343487199,94.5321576637,93.9883913765,96.0936407354,97.0664711744,97.0076036301,61.5020103389,89.8024903392,102.399888377,91.8449737586,98.4871056378,109.642708702,96.6165413534,84.6844396083,96.1940125319,59.5832473695,108.578143361,70.6939786598,28.2075471698,103.028075849,40.7479768786,77.2624405043,82.9715820094,72.4445100645,104.845222073,94.7115384615,69.6311447801,119.93249245,80.9643080776,108.249048396,101.336823408,101.464664958,82.5239216023,97.0249658249,97.6040913892,97.9006158226,97.1983499484,76.7138013727,102.377807133,106.773929248,97.9070499625,62.8092172145,67.6297169811,99.8518957346,111.916807195,99.6416279078,107.018121911,82.6679192109,92.0370478243,101.238590885,90.6415646134,107.09802028,104.995437513,88.6390847413,78.4303038561,92.3651075534,79.6931877275,90.8133704735,74.4601814863,71.7811158798,63.9754278192,81.3161415886,29.5028282227,106.923076923,104.095735715,90.8778625954,91.9120906399,91.4884979702,105.126667272,95.9259259259,84.9822276906,85.6950591088,78.6463171865,56.7780128657,94.9913644214,97.7450980392,94.5530726257,94.4697462589,50.6966773848,94.3367540859,105.637982196,85.8804653028,104.256134969,110.186774356,77.3597969075,103.024669929,107.502758367,96.3563763414,99.4852941176,103.050397878,100.118226601,97.4372955289,76.1907428145,79.4818449274,99.5844875346,100.91006424,93.7468225724,96.2382445141,90.0243309002,93.2075471698,74.0196078431,82.8902851619,79.7811816193,117.495327103,101.408450704,105.991516241,62.4130807556,113.764044944,118.983208955,100.281834486,95.4477238619,80.8769179079,101.103967583,97.4751725299,94.2451310587,93.5442633429,70.768075452,103.832116788,105.073104386,86.7872462147,106.108633751,99.7179108882,96.6951520797,95.6596035543,94.2967876004,97.7428052752,86.2146892655,99.2452830189,96.833943571,101.566227244,75.2586206897,82.9065103363,108.302639183,75.412371134,102.317073171,98.9185291997,60.9996784181,65.6166524862,119.214367283,98.2829616968,111.753438969,81.9416386083,99.9280821918,95.7423176601,87.6811594203,106.536511055,84.225431889,92.9180327869,54.2920847269,143.179773963,67.8067700987,109.234285714,98.1074687394,94.6949010867,94.7705627706,103.429436648,77.2186642269,85.2610030706,92.0111731844,82.7888446215,112.60285838,113.453389831,98.9714525609,93.2976714915,97.0358814353,70.6607236497,67.4849267873,87.4738748781,90.415245283,21.2299391599,89.4858463316,98.397902709,95.2841086481,98.3359746434,92.5246347265,98.3295936176,107.085346216,92.1029684204,88.2800982801,79.539295393,100.408235712,105.686216136,83.9815848214,94.5400763936,100.414385488,99.1258741259,93.0644880932,99.2837719899,100.795365001,93.7106918239,90.8901515152,93.2328907048,88.7323943662,103.998881432,93.9769329346,68.0535352621,95.6910722466,100.801479655,80.254735467,83.8199085473,83.6313617607,102.177032,107.930388693,96.4748175049,100.393309761,108.523311132,106.315643729,100.431750249,101.282131661,63.3030397994,67.1920387305,98.1787340416,91.4763735021,99.9017681729,85.5905152759,71.9696969697,64.9260773828,74.5784493284,78.7420770356,101.203281677,68.4602649007,89.7528464315,108.151295787,96.7413864674,102.244287269,102.50867885,90.6839911743,100.99378882,99.9365194523,100.106672988,80.8225508318,73.6406619385,75.9671436142,90.0503710677,73.034081463,75.8304077775,69.0445121067,99.7848914551,98.8495357055,100.211027148,101.598173516,63.3434804668,100.775964982,97.7567886659,81.8583333333,57.6382551561,29.1101694915,86.4122137405,73.971291866,53.1653165317,86.4074874384,111.273039006,50.8196721311,106.453028973,106.152026028,107.404408457,108.488424875,115.017073653,121.286263544,123.872706541,180.817941953,35.7240624145,62.2274325909,92.6100053817,120.113215061,83.8240214118,99.8943041691,35.5458648142,69.4025222245,77.3779476455,73.2742901797,136.66272988,87.1881443299,63.6295556665,57.5014425851,84.3659711075,95.9741550696,102.788131081,81.0819635999,89.1719745223,53.3131618759,156.1889059,114.798050139,87.4948749487,75.1498862932,94.465849387,101.362943575,105.016922158,108.674255204,97.2979642196,96.2952243126,109.260178749,80.6000681896,73.86,39.0209912029,51.1964549483,93.3234237582,61.4549938348,113.321142128,57.0512820513,104.905599484,82.6281640672,63.0925628678,87.148175726,87.0159453303,92.2406277245,91.3120120876,126.689734717,72.4137931034,103.731343284,81.8673463045,88.5383314543,86.315309842,63.7591446258,90.4026923523,95.8597917196,95.9358041797,95.6890459364,104.597418562,109.526774595,108.217663678,100.72454557,105.821909349,87.9430719656,83.6243386243,83.2827976551,95.4974140554,105.450094795,79.891609045,120.048463473,100.065649106,108.307307933,103.386144765,101.317663818,79.6374367622,88.1676136364,99.3206128939,99.6064500401,99.984256927,96.0657615509,91.0009624639,78.1282860147,102.361927145,99.3680116675,106.304700162,88.6174937247,96.3856897819,96.3803255975,101.646828632,104.435226548,98.4678522116,101.5625,104.899919936,99.062697174,96.3167855583,89.4168167336,89.5422471504,105.864453665,115.034433414,81.5438528181,91.3225613405,101.34252799,100.63583815,97.632824829,94.7162142546,94.9010728211,95.2519809826,104.804297774,101.222693186,83.3954451346,96.5348208249,83.1965611567,79.6718322698,91.1382434029,104.249229414,80.8817866769,84.6751968504,96.5155670269,89.4075587334,107.191082803,81.9831497084,87.1913184654,106.319505737,110.563648998,80.2546240692,115.187165775,98.8120567376,61.179495596,88.9707750953,88.2106366256,94.4519493575,106.159841799,95.6556717619,109.923371648,106.210986267,106.870910173,103.69851499,110.15936255,63.5156139607,85.7332668992,110.535506403,60.3409836066,111.603650587,77.5818212651,77.7089201878,92.5284628222,101.595298069,94.0236275191,80.2901627742,100.089525515,95.1230132811,39.9958272481,105.907107843,92.7023440955,144.95188539,77.5090252708
