ADRA,ADRD,ADRE,ADRU,AGG,AUSE,AXJL,BIL,BIV,BLV,BND,BSV,BWV,CGW,CIU,CSD,CSJ,CVY,CWI,CZA,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGT,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOG,DOL,DON,DOO,DRW,DSI,DTD,DTH,DTN,EEB,EEH,EEM,EES,EFA,EFG,EFV,ENY,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FIW,FNI,FNX,GBB,GBF,GDX,GEX,GII,GLD,GMF,GMM,GSC,GSG,GSP,GVI,GWL,GWX,GXC,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IGE,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,IOO,IPE,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JXI,JYN,KBE,KCE,KIE,KRE,KXI,LQD,LVL,MBB,MDY,MDYG,MDYV,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NLR,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBS,PBW,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PHO,PID,PIO,PJP,PKB,PKW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,ROM,RPG,RPV,RSP,RSX,RTM,RWM,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SDD,SDP,SDS,SDY,SH,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMN,TFI,TIP,TLH,TLO,TLT,TWM,UCC,UDN,UGE,UNG,UPW,URE,USD,USO,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WMCR,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
78.7277502189,75.1716884242,80.8305141647,71.7417061611,101.504362652,73.3144169707,77.9890628884,99.9782182531,102.22163097,100.712174147,101.801801802,102.31042654,96.099219844,84.7765915382,98.8432910883,69.7777777778,100.90358455,77.5225464191,76.9193972734,87.2508145068,115.189433438,85.5299178725,123.871433731,129.973992198,131.159175397,95.0674237048,75.7644394111,89.0986818668,62.7726809378,87.3618275608,90.0214383161,82.5319647038,75.333210264,65.7494569153,82.0933974091,99.2685475444,77.4715346535,72.7257552996,83.2414793328,63.5242675995,74.1430385104,100.486435921,79.0648762336,73.1747368544,85.3871559633,115.708347766,77.2469870771,85.0962387427,75.6968763132,64.7219512195,84.4743185611,79.8160617507,74.9854812544,78.5133376708,84.7314691522,85.5650522317,75.600052138,83.8887367623,74.8451053284,78.1996642128,70.8246887967,91.2245712006,72.8139260656,82.0410490308,103.968856817,85.9915314044,83.7337662338,96.8701095462,106.295754026,54.0489562568,70.9566709567,83.8115415658,80.4595744681,75.2686145146,83.7878649062,74.3769343541,75.3339487195,95.8885941645,72.4766923389,90.4208005474,90.6679574056,101.948586324,68.7115215479,93.6709257439,86.8195343952,104.437379043,70.1987923277,77.7012218509,116.666666667,114.738409188,115.572905676,102.256012721,76.8011958146,72.4965517241,63.602484472,76.5877957659,88.6746987952,58.9798293251,66.8356807512,70.9759727833,104.305823903,101.377477042,87.5810635538,70.6203667577,88.9833940867,65.2016857315,107.419393504,106.356056891,101.893687708,73.594548552,89.9230769231,89.8408750603,83.9472794863,74.8546109111,96.1176951369,94.6179279941,84.0315502313,101.743317284,90.0422037185,87.59367194,91.6694435188,89.3322014714,88.9177264469,89.6177146438,94.0043763676,73.5612535613,78.8816108685,103.727980336,88.5763209393,84.9930458971,72.5984251969,85.4996585477,84.0625,83.5481249274,86.8809926678,85.3146013449,89.8429710867,87.2690575998,107.797722447,66.5477754834,65.1557200123,75.0310779613,80.424215643,97.269681742,95.658410634,69.6813092162,102.633416459,90.5378361476,84.5329471398,87.0810991957,99.7306397306,101.359456218,72.1105245423,81.3463287849,107.056043214,109.15744042,86.5529681863,61.8988902589,81.1549727996,129.845886694,84.734935164,75.9528130672,80.1435251799,95.3703703704,94.6871310508,70.6885660139,76.5966949531,82.8712495253,72.5619834711,71.437994723,78.5500747384,70.6049069374,89.6579156722,84.1051454139,73.1860069786,67.9028132992,92.3923006416,78.5002373042,72.1810378463,97.2432432432,79.6314741036,86.0262008734,88.2508192755,82.2943722944,79.6461613374,85.16848434,90.0127632419,72.9199788023,87.6008064516,96.2264150943,68.0792079208,110.124751401,84.8411741053,115.02198339,64.9393332457,80.3887688985,86.2390786338,82.0190995907,77.1929824561,81.3544219202,58.0191502095,122.698109936,88.3183057245,93.0289727831,86.3743922902,86.6995073892,98.8337869362,61.0076408787,86.6245769331,73.2676138011,84.0736294518,75.3240947698,87.2587532024,106.474089128,88.3126644119,70.5597677045,111.285455643,76.9087523277,80.3853270926,91.7049280686,65.8313042542,95.7173070145,81.5763052209,79.1758174432,86.5334548295,87.6610169492,81.5739841554,69.9523683514,107.582165672,115.353684777,109.586827605,112.173143084,131.377899045,83.292463626,116.599190283,100.282434402,102.550252806,124.434556915,143.384030418,80.1102913779,90.243264452,85.0772525623,84.4036697248,85.4876660658,83.9560903525,100.544711757,103.395669291,107.246590343,107.137074697,108.021390374,104.910234771,68.4865453414,99.5955882353,88.0949508112,88.560311284,72.5914760495,64.0641485545,40.2602545969,131.139362729,100.288540808,71.7808912185,63.2839946226,36.592515951,67.5603636014,92.2519829866,87.2002192682,86.790923825,87.40234375,80.7978811455,103.131765045,91.7818181818,76.8275300346,78.5812200137,66.3372752308,75.1558441558,83.7318174218,92.1763175016,88.3214445708,83.5818942962,86.859688196,82.8571428571,82.9984544049,83.3671083398,72.068716963,77.7190979161,89.4326241135,83.8645681788,77.4452756996,88.5189794648,82.850877193,74.382133995,86.0028860029,80.5006348631,80.4411653994,68.3447749809,109.117677824,91.0569105691,91.3622690159,91.6045224922,91.0568031704,61.1272859289,81.1194289694,83.9527442776,81.3997005988,105.386840202,90.4761904762,91.3963328632,84.0970350404,93.2634254846,104.7319933,98.2612317763,83.7619768028,68.3290862759
78.698570178,73.9961640785,80.9298389548,70.7049763033,101.032995687,71.1930820159,77.2309221974,99.9346547593,102.620726354,101.0346681,101.298357181,102.224855187,94.6589317864,85.290628707,99.8913699457,71.5555555556,100.963161553,77.6809397499,76.0583592442,87.1742451216,114.702815433,83.2616347282,128.891296497,135.33810143,138.289962825,100.638750887,84.7489618724,88.3149269683,60.1936799185,87.1407516581,91.2687585266,80.6951197551,73.5580579657,66.9225199131,80.5056414542,103.483106931,77.5,71.7242530462,81.4720812183,62.9645824224,73.939906898,102.525724977,78.3206600874,73.7274009488,85.5963302752,118.219605126,76.5790620009,83.065512979,74.5202409301,62.8292682927,82.6627109216,79.01133191,73.9907460368,76.9843851659,86.3293386596,88.4150047483,76.4690182545,83.3582750123,73.6555142503,77.9542812863,69.6965767635,97.3274830475,71.4700766373,81.5108323831,104.310672237,83.8743824982,85.7142857143,95.8528951487,110.004880429,54.7644057379,69.3178893179,82.3644067797,81.1992263056,73.8737040528,82.8984828588,73.6764945431,72.0917281417,95.9770114943,76.3680583705,88.8114950393,91.1713455954,102.467816517,71.7897977133,98.8632964403,87.8697706984,109.178877523,72.8984134502,79.6435811736,121.54037709,117.545725223,119.940915805,102.57205327,76.5321375187,72.8551724138,67.5324675325,76.795350768,89.0795180723,65.4189294026,69.5023474178,68.5094620455,108.873861441,100.314161431,85.0086467791,70.6593835349,87.2012960713,64.3708609272,107.92520676,106.493379107,104.003322259,72.2998296422,91.3692307692,90.5099519418,83.9979722879,75.4915535863,95.9337964855,94.232182219,81.2986088754,100.215839283,89.4490703776,86.784822172,91.9471287349,88.2710809281,87.0620295873,89.5480816099,93.0196936543,77.3789173789,77.9112081514,103.891847603,88.0136986301,84.2559109875,72.4859392576,85.488276804,84.8487903226,82.2825960757,86.9599548787,86.623439001,87.6869391825,87.0517000466,106.929164254,64.2012389713,69.8704902868,77.0449298526,74.790101635,94.7906197655,96.68729081,68.992248062,101.416458853,89.0556597874,85.546705286,86.3771782842,102.693602694,101.2495002,70.515556554,80.7797270955,107.461174882,112.966785513,85.6674319449,65.6473489519,80.5272701911,137.39960929,84.5537757437,74.5807622505,83.9208633094,96.9135802469,92.6210153483,71.3202779533,80.9736489504,83.0611469806,72.3415977961,68.2058047493,77.6905829596,79.1920473773,88.8536197295,83.389261745,84.2802183054,71.3874680307,93.35472044,77.1713336497,72.6492391728,96.4627027027,79.8804780876,85.3910281858,87.3820573163,81.4285714286,79.4189254991,84.8538870246,88.7364390555,74.8807631161,87.9536290323,94.4847605225,68.6732673267,110.160911228,90.5508644954,115.534929165,64.756057009,80.1727861771,86.2787926926,81.218735789,78.5526315789,79.1933615505,57.2112507481,123.599575169,87.7332774166,92.8709394205,84.6132885887,85.085782232,95.8825816485,60.470391595,86.3837542307,72.1945491447,83.6132452981,78.9003129191,85.2092228864,107.490201771,85.9952398848,67.9141797064,115.328719071,75.5882850855,77.4463916404,91.8273645546,67.021531172,94.272118435,84.0361445783,80.0806839283,84.255402239,87.3672316384,78.8142090468,68.6557290288,108.349427656,118.934911243,112.091392376,119.648407001,135.76300916,80.4642798758,118.556005398,100.218658892,102.44173141,124.786800148,142.839036755,89.649005142,89.8247449647,84.6718678293,85.3307580879,84.4314048691,86.5526704665,100.49931911,103.523622047,107.565953211,107.567461869,108.635794743,107.196562836,67.2110748172,99.4852941176,83.1077004754,88.897535668,69.9266871312,61.0255328128,43.0891089109,138.493723849,100.700741962,70.9377327469,63.5347360715,37.8168649767,67.8137149649,91.1599034372,87.1591064821,87.6283090222,86.3002232143,79.5894719417,100.245345649,91.5727272727,75.8092038281,77.7587388622,67.1634537502,74.0519480519,83.598060525,90.8100195185,87.4771701299,83.3333333333,85.3145879733,82.7686472819,81.9680577022,83.3047544817,72.4651609803,77.0339708821,87.293144208,82.8329586034,77.2097533943,87.2277535781,82.2222222222,75.2357320099,86.056998557,79.7206602576,80.9305126854,65.5606407323,108.123953975,92.3380142892,85.4748603352,89.5357228771,90.3830911493,62.8325230106,79.952994429,83.0913118385,80.5389221557,102.386117137,87.7728174603,89.8448519041,81.6172506739,98.1887511916,106.742043551,98.7950014877,83.4341906203,70.8918820531
83.1925882696,79.2860236342,90.7828581304,76.0370260664,101.043024772,76.3545466829,82.4136216754,99.9843171422,101.849141945,100.349368449,101.086380498,102.106371775,98.3196639328,92.6453143535,99.9396499698,74.4957264957,101.181610565,79.3482379689,81.6790241569,91.8449776226,122.940563087,87.876417677,136.366919466,143.953185956,149.206150727,105.500354862,94.0732351831,92.4474527966,63.6697247706,90.6411201179,97.0765932567,80.7671528903,77.9915082149,69.3700217234,85.0062682825,107.488679902,80.5693069307,71.5239525956,83.7200870196,74.8578924355,77.6555226407,108.830682881,79.534055978,77.4574828941,87.3394495413,115.046761344,81.0657760999,84.8013420449,79.142737078,66.6419512195,86.4268496199,80.370832649,77.8380307754,76.8217306441,95.3839325344,89.648622982,82.8621261118,84.5892264683,78.7732342007,83.7918119592,73.9496887967,109.214200239,77.810774644,83.9034587609,107.197113559,85.7798165138,90.0974025974,99.5696400626,119.228892143,57.2359584909,68.7687687688,84.2179176755,84.5647969052,79.1517436381,86.0539058497,79.0193842645,75.6944073602,102.564102564,81.23226591,92.1997947314,94.3465634076,102.238112834,82.7616534741,112.431092688,93.3660073517,112.952723251,78.321098745,85.5912004822,130.570971185,127.754147171,128.845748048,102.385211688,80.956651719,77.6551724138,73.133822699,81.3200498132,89.0602409639,65.7098525989,69.7276995305,65.6602168828,113.124482473,103.794103432,85.1167315175,75.1072961373,92.5577156744,68.7236604455,107.131727196,105.95389897,112.234219269,77.4787052811,101.815384615,98.8849487695,89.6586684691,81.6671282193,100.653861872,95.2975753123,83.687750987,103.254192263,92.8367742671,89.3541096705,96.1790514273,90.4640633843,89.0734492603,92.3751827867,102.669584245,77.9202279202,81.756428918,105.346169603,90.4354207436,89.2350486787,73.9032620922,88.7548372411,90.1512096774,82.6309067688,90.3102086858,90.6340057637,87.3379860419,93.2588107437,105.056938815,61.5168012014,70.5211224175,76.3629905878,70.923552806,94.8743718593,96.6242708234,70.7579672696,101.256857855,92.6829268293,89.7900072411,87.8195375335,113.580246914,100.909636146,76.4910704257,89.7205977908,103.679945982,104.165884781,87.8648737291,71.8125770654,82.9404379969,149.409811157,88.7013729977,80.1814882033,92.5899280576,101.131687243,94.3329397875,74.2893240682,88.3876730683,89.5556399544,72.8374655647,65.963060686,78.5500747384,80.1395939086,89.3794749403,84.3959731544,84.5038919209,76.9501278772,100.595783685,81.0156620788,78.15060476,97.5675675676,85.906374502,87.5744342993,87.8109398025,84.0692640693,80.9284207109,86.7764261745,93.6821952776,81.0810810811,92.1154233871,94.9201741655,70.297029703,104.248779606,100.562927222,103.346360528,72.5758431094,83.9313174946,91.5806195393,83.9922692133,83.8157894737,79.037647583,56.4332734889,108.028437663,89.1381841057,96.3336259877,85.2443029443,89.0946152539,95.800933126,69.6752626552,89.7162197344,72.6007538417,85.5542216887,86.4327223961,90.1110162254,104.64508637,86.1455593135,71.4470075819,108.0116551,77.6705603521,82.698378143,100.857055403,65.3924847296,97.6383503701,88.453815261,85.1330436504,89.0067690706,88.7457627119,78.8653207258,72.5721090236,105.746754651,118.136094675,106.645983809,106.286218156,126.895342039,79.4507111329,114.709851552,100.337099125,102.540387224,114.738598443,147.896070976,99.6348461137,105.283808527,88.1291112131,89.3191694833,86.0296948378,74.2453029343,99.8638220608,104.68503937,106.2518666,106.061791162,106.769825919,101.457725948,67.9421371909,101.801470588,82.4802722073,95.3566796368,78.3252098714,61.5952732644,51.8246110325,149.452848407,98.6809563067,75.3221567994,69.4755638262,36.264873254,80.3546074585,96.8961949649,89.7355077429,91.8152350081,87.5139508929,80.1026320146,99.6680617694,99.8636363636,81.0018326206,83.0877313228,66.1752794427,79.5714285714,89.3496070891,93.3148991542,88.872807471,87.1402407117,85.8435412027,86.2326169406,83.771251932,88.8230709275,74.4593945219,81.2731944048,92.4586288416,85.4648855971,78.6367414796,91.6614810205,84.9122807018,81.5086848635,89.3398268398,80.5623072737,82.8879018294,69.6605644546,112.151150628,102.75930032,84.7872797593,95.621842675,98.6129458388,61.9074737149,82.5208913649,86.6847157273,85.1422155689,101.735357918,93.4027777778,91.9887165021,82.2102425876,113.743247537,115.221943049,101.309134186,81.2153303076,76.4106297779
82.7840676977,78.7913753635,89.3525811533,75.6812796209,100.67184836,75.601945683,82.1215510813,100.021781747,101.795929227,99.9328137597,100.688924218,102.001053186,98.0196039208,92.0126532226,99.6982498491,73.4358974359,100.90358455,78.0598711633,81.1289165271,90.0838817616,128.084810567,88.3457176379,139.039364391,144.798439532,149.408583981,104.258339248,92.4122310306,93.5162094763,64.495412844,90.3831982314,98.0315727928,80.3529623627,77.371238693,68.8240405503,83.8905139992,106.5830721,80.4455445545,70.3221498915,84.3509789703,75.6449497158,76.9995768091,110.327408793,79.4208056949,77.1806408747,86.5504587156,114.565292691,80.8044141135,83.242097828,78.5754307326,64.8975609756,86.1079176711,79.7832156348,77.1212362803,76.3662979831,95.5836662228,91.452991453,83.1104021451,83.1882470564,78.1164807931,83.2106418701,72.9382780083,106.5815716,76.8833292639,83.6754085899,107.95670338,85.4269583627,90.487012987,102.190923318,117.471937531,56.8457133194,67.8678678679,84.3422114609,86.5377176015,78.7370405278,85.3077207591,77.8791334094,74.761792147,102.961980548,80.7458451561,92.3708518645,98.8383349468,101.908537986,82.4318381706,111.896927482,93.7335900578,112.081835776,77.8356618518,85.7076324585,130.675916044,128.179498086,129.605401984,102.236135957,81.6143497758,76.9103448276,71.3946922643,82.2332918223,88.6746987952,63.5570209465,67.505915493,64.0442270891,112.130830803,105.328661189,84.4790315607,74.7171283652,92.5374645606,67.890828818,106.520436294,105.620402158,110.382059801,77.0017035775,102.569230769,98.8618771529,92.1620479892,83.2179451675,102.411115652,97.0058780309,84.8738499077,104.183961481,92.7569293943,89.1875817771,96.1790514273,90.5206564799,89.1853101479,92.6815681359,103.741794311,81.4528490028,81.9990295973,105.264235969,90.9124266145,90.792767733,73.2395950506,88.7889824721,90.9072580645,81.6208057587,89.8815566836,90.8261287224,86.7372881356,93.1998136935,104.632310365,59.3579876103,68.5322232501,74.1786538803,69.6199734865,96.1641541039,96.2513149087,69.9832041344,100.498753117,92.6203877423,88.8631426503,86.6286863271,114.814814815,100.879648141,76.434909581,90.2248213125,103.798109386,105.085381873,87.4057067891,70.5795314427,83.6936811271,148.035598003,90.4748283753,80.0,92.6618705036,101.183127572,95.6906729634,74.7946936197,90.1295221081,89.8974553741,73.2236914601,64.4459102902,78.7929745889,77.2208121827,88.2227525855,83.9876957494,81.148787689,76.7902813299,100.824931256,79.6867584243,78.4237222005,98.8108108108,85.8072709163,87.8245335451,88.1188554336,83.8528138528,80.7336471352,86.6016498881,93.1397574984,83.0948595654,93.4324596774,96.6618287373,69.1481188119,101.392153318,101.302774427,97.8993649243,76.9450867276,85.5723542117,94.3010325655,84.9931787176,86.6666666667,79.1935843172,55.2962298025,102.687705913,88.655902705,95.5750658472,84.5559236473,88.4661117717,97.1617418351,73.8299904489,90.5490757615,71.0057987823,85.3541416567,88.2208314707,89.0179333903,104.761213529,85.5317549793,69.9951605098,104.994153591,77.6874894193,85.7461630565,100.857055403,61.9674788966,99.1364117025,88.8052208835,86.7084539037,88.6162457693,89.581920904,79.0697674419,72.585340037,105.701621593,117.448645105,106.694459256,106.80211914,125.74546872,78.6169691025,114.203778677,100.300655977,102.343198915,114.907304412,158.314321926,98.8151128996,105.087627518,87.6955790118,89.3191694833,84.923400216,73.5064386743,100.363141171,104.606299213,105.704330513,105.572937036,105.905108659,102.332361516,67.7399284492,102.389705882,85.1991280356,94.9416342412,78.2760656772,60.0126608989,54.8073550212,148.921789508,98.0626545754,75.1816303874,69.7947204045,34.8680807036,81.3680129125,96.9881595586,89.6258736467,91.8422474338,87.0535714286,80.1522926668,101.587530668,100.609090909,80.3502341682,82.762165867,64.1341325126,79.1298701299,91.4395586022,94.9089134678,89.5275509149,87.3233908948,85.0640311804,86.7256637168,83.4277863644,89.3842556508,74.2671792407,80.6451612903,92.7186761229,86.1790768417,78.387364921,92.9682638457,85.6578947368,83.0570719603,89.2496392496,80.6457464176,81.5327862682,68.9740655988,115.150104603,102.9563932,81.607219596,95.621842675,98.5733157199,59.9420553962,83.3652506964,86.8570022151,87.2005988024,103.687635575,93.8740079365,93.9633286319,82.7223719677,113.504925326,113.065326633,103.243082416,79.8285426122,77.6847469967
83.3381966735,79.0694796758,88.3196033365,75.7950236967,100.511583592,76.8490744494,82.7119065374,99.9564365062,101.995476919,100.147809729,100.622681505,102.040547657,97.899579916,93.3175168051,99.9899416616,74.2905982906,101.102174561,78.9693065555,81.3202583114,88.2079318226,118.97810219,85.0997262417,134.055615746,142.360208062,146.198039878,99.645138396,88.6862967157,92.7680798005,65.2089704383,89.3883566691,98.7721691678,82.4599315685,78.7299243123,70.0363504707,82.4320936064,101.741553466,81.4356435644,71.5406442998,84.5032632342,68.7275907302,77.7823388348,107.296538821,80.051771558,77.4429122615,87.4128440367,114.114998268,81.2835777552,85.2904820766,80.1652892562,66.3804878049,86.4639347302,80.3578584332,78.847394452,77.4560832791,92.5432756325,89.9335232669,83.3172988395,85.8418294244,78.2651796778,83.0298333979,73.755186722,99.4814519346,76.447997759,83.9224629418,107.045195594,87.4382498236,90.6493506494,105.907668232,112.981942411,58.6580769368,68.9828399828,86.5153349475,89.1295938104,78.8501413761,86.257842748,78.8402019873,74.6664327182,104.686118479,78.7190920146,94.1840574752,98.8383349468,102.008409152,75.7695690413,104.696380497,91.388062314,107.312690075,79.0433341227,85.9213193798,128.886517254,124.670353041,127.136526693,102.265951103,79.8953662182,76.524137931,70.3105590062,79.9086757991,89.3638554217,65.4771140419,69.8144600939,66.2343185201,106.969362407,108.796520058,86.3597060095,75.3023800234,90.6844876468,68.5731487056,106.640297255,105.659637077,105.398671096,77.3253833049,98.0566153846,93.3708324009,93.3592429875,84.8518415951,104.290968533,97.9426891991,87.2291034787,104.599037025,93.5781909433,90.353277031,96.6677774075,92.6287492926,91.0199844277,94.4432838939,100.131291028,84.3799145299,82.3993207181,105.100368701,91.6586350294,90.3337969402,73.4308211474,90.2458456636,91.2096774194,83.2241959828,91.2915961647,92.3390970221,89.2260717846,91.4299021891,104.269446053,61.4041674488,70.9065679926,76.0788492275,74.0388864339,97.202680067,96.8920340442,71.3173987941,100.229426434,93.7460913071,90.282404055,88.0026809651,110.325476992,100.844662135,78.3556104684,86.7056530214,102.883187036,102.401951586,88.2912430305,67.6769420469,83.9029153299,147.180377686,91.9336384439,79.6551724138,90.5035971223,103.395061728,97.520661157,76.6266582438,88.0303707012,89.5556399544,77.1129476584,67.4802110818,80.9417040359,78.7013536379,90.0556881464,85.0285234899,83.9670752438,75.4475703325,102.749770852,81.1105837684,80.1794771752,100.324324324,86.5537848606,89.0035728464,89.5704576946,85.670995671,81.8049018017,88.3843680089,94.8947032546,85.9035506094,95.1108870968,98.6574746009,70.1782178218,99.746881215,98.7310012063,94.3575964827,79.855080309,87.0280777538,95.6314535346,86.3119599818,88.4824561404,80.9979950991,55.7929383603,100.346800763,91.654434892,96.3476733977,86.6354027736,90.1307966706,99.5139968896,76.2774594078,91.2777922416,73.015366773,86.6746698679,93.2275368797,89.1374893254,102.830599506,87.0975823625,71.1405065333,102.866626433,79.1670898933,87.6238162621,96.4799510254,65.6347777186,100.123369757,88.3032128514,89.0162404683,86.875162718,90.9152542373,80.5008944544,75.9658639852,104.016654098,113.327057558,102.428619904,110.565369469,124.342233483,80.3008010463,113.208502024,100.255102041,102.318411641,111.827956989,150.583016477,94.6419256278,101.137849856,89.1555759523,90.2848865282,86.6300959391,78.2773907536,99.6368588289,104.409448819,105.68442011,105.494720375,105.859597224,98.1126285101,71.2241406128,101.838235294,87.6654037662,98.0025940337,75.8313253896,63.3255961173,57.9937765205,147.730930158,98.6397361913,78.5402116328,71.8129667195,37.0408691154,76.7654631421,95.5282216347,91.1059339455,93.1253376553,89.1043526786,82.0493295812,102.857555203,95.0636363636,80.4316839748,82.6936257711,65.8026891301,79.3116883117,92.7938471827,96.0637605725,90.1650642682,88.5531135531,86.9432071269,86.9785082174,84.3723166753,89.3374902572,75.3003363767,80.2169568941,90.9219858156,86.6287528105,78.9415350513,92.8126944617,85.9064327485,83.3151364764,90.5663780664,81.425721023,83.3772491154,69.6796338673,120.310146444,98.8174427199,82.7675118178,94.6596102959,93.5270805812,61.7341381986,83.3043175487,87.7430470096,88.8098802395,104.772234273,91.6418650794,94.8095909732,84.1509433962,106.514140451,108.479899497,101.695328771,81.2909732728,79.9781579905
85.6142398599,81.6061374745,91.1801572907,78.4656398104,99.9799418313,80.3735981624,85.9930400199,99.9128730124,101.622987894,99.3415748455,100.291467939,101.72459189,97.4394878976,93.6733886912,99.7183665258,72.0683760684,100.784430543,78.5145888594,83.6881128917,88.2079318226,114.946124435,84.9432929214,133.947273384,142.392717815,146.603582291,110.654364798,106.115515289,93.3737085857,65.4841997961,89.2041267502,100.721106997,80.136862957,82.3184788628,72.6528602462,85.4573756791,110.762800418,82.2574257426,72.0580871307,84.8078317621,68.9637079143,80.4909013965,108.231992516,80.3591651836,80.0947673944,88.0128440367,113.630065812,84.2456802672,84.5488257108,83.3870289957,68.487804878,84.4242536622,80.7357529972,82.1680546636,77.1145087833,96.5823346649,90.1234567901,85.1586794198,83.3792897034,81.0161090458,85.7290455896,76.4477437759,99.6290386917,79.3628260964,84.2455340175,109.399924041,85.9915314044,89.8376623377,102.699530516,111.566617862,60.1627972774,70.2273702274,84.0879741727,87.3114119923,81.9792648445,84.7644545791,82.5215833198,77.4318561522,103.006189213,80.3810295906,92.7129661307,98.8383349468,101.229414056,79.8153034301,100.636724926,94.2587082093,116.712745369,82.6189912385,88.3924168539,129.420135183,125.52105487,128.212703102,102.03538064,82.9297458894,79.1724137931,74.5567476002,83.4371108344,88.9253012048,66.563227308,70.3474178404,66.1705294493,116.395252553,106.57322378,86.7271941202,77.4873195474,90.988254354,70.8850090307,105.933117584,105.218244237,103.089700997,80.3577512777,98.5538461538,93.9014795828,92.0919229469,82.6890058156,103.330608909,96.5833945628,85.6534557839,103.661962477,92.5059883655,89.4849530153,95.5126069088,90.1245048104,88.4635349079,92.3334029664,103.194748359,90.0284900285,83.8913148957,104.772634166,91.0726516634,89.8748261474,74.2632170979,89.1987252447,90.0201612903,82.1781028678,89.0355329949,89.9375600384,86.3659022931,94.0226672877,104.304188381,63.3001689506,72.0320690718,75.9722962174,72.5364560318,97.3366834171,96.7543272449,71.7700258398,100.069825436,92.4015009381,89.1527878349,86.9137064343,115.084175084,99.9025389844,76.0642480063,89.3177387914,103.916272789,105.423156315,87.4057067891,70.1602959309,84.1260984796,148.599956588,90.3699466056,82.7041742287,91.1151079137,101.95473251,96.4580873672,73.9734680985,83.9660562751,89.859475883,75.6473829201,67.1503957784,79.3348281016,79.9703891709,89.7374701671,84.7315436242,85.3538516597,76.5664961637,102.153987168,82.7717133365,81.5060476005,99.0810810811,85.3585657371,88.1703056769,87.2610904612,85.4978354978,81.4315857815,86.2695749441,94.2246330568,83.7307896131,93.6995967742,96.770682148,68.5940594059,101.428313144,92.400482509,98.7298485589,76.5684811272,85.1403887689,93.9634630659,84.4292860391,86.4719298246,78.970817554,58.5278276481,102.202184845,92.1786538058,95.1009657594,85.4163977685,89.349413963,97.7947122862,73.79417383,90.3931267899,72.6587416643,85.5942376951,89.4054537327,88.0956447481,105.704746698,87.373167982,73.7044684627,104.616777308,78.6930760115,86.2582997714,95.3780226507,66.3616566858,98.7310539302,86.3955823293,86.9161961675,86.4032803957,85.8757062147,79.1719907999,72.0164064567,106.453839225,120.145239376,108.164881154,110.317798834,125.706489963,80.3334968122,113.765182186,100.227769679,102.167961524,112.588060808,145.944233207,113.196214323,103.321998431,87.2265565244,88.7590535973,84.7788592101,79.0373654212,98.9105764866,104.087598425,104.629168741,104.125928823,104.67629992,104.956268222,68.1132368953,103.602941176,86.0163935745,100.622568093,76.3202000976,63.7687275797,55.2192362093,149.147087222,96.9909315746,74.0574190919,71.3340608142,38.661838248,76.7126816081,94.8269916082,89.0228861176,91.0183684495,86.7885044643,79.8708823043,100.995814692,95.3636363636,83.180614946,85.4523646333,67.5360440629,82.3116883117,91.4729978265,95.201691607,89.6826217306,88.2783882784,86.1636971047,85.8407079646,83.3934398077,88.1995323461,73.5824123018,82.729089352,91.1820330969,85.9674646211,79.1216403436,92.2215308027,85.5701754386,85.4789081886,88.6183261183,81.4075820787,81.0057968832,71.7391304348,117.137552301,99.1869918699,81.1345079502,92.5426990618,93.7648612946,63.4105453484,83.487204039,87.890721142,87.3877245509,102.711496746,92.1875,93.9915373766,81.8867924528,108.833809978,107.516750419,100.02975305,79.4251134644,76.9748816891
