ADRA,ADRD,ADRE,ADRU,AGG,AUSE,AXJL,BIL,BIV,BLV,BND,BSV,BWV,CGW,CIU,CSD,CSJ,CVY,CWI,CZA,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGT,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOG,DOL,DON,DOO,DRW,DSI,DTD,DTH,DTN,EEB,EEH,EEM,EES,EFA,EFG,EFV,ENY,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDL,FDM,FDN,FEU,FEX,FEZ,FIW,FNI,FNX,GBB,GBF,GDX,GEX,GII,GLD,GMF,GMM,GSC,GSG,GSP,GVI,GWL,GWX,GXC,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IGE,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,IOO,IPE,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JXI,JYN,KBE,KCE,KIE,KRE,KXI,LQD,LVL,MBB,MDY,MDYG,MDYV,MVV,MXI,MYY,MZZ,NFO,NLR,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBS,PBW,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PHO,PID,PIO,PJP,PKB,PKW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,ROM,RPG,RPV,RSP,RSX,RTM,RWM,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SDD,SDP,SDS,SDY,SH,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMN,TIP,TLH,TLO,TLT,TWM,UCC,UDN,UGE,UNG,UPW,URE,USD,USO,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WMCR,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
85.0506253722,82.5741422756,97.9079497908,80.1139636819,101.181322564,80.7438955139,89.1016200295,99.825973461,102.281216649,100.47182529,101.212686567,102.499338799,98.94864537,96.6420966421,100.19149365,75.0604490501,101.444654777,79.6940726577,85.0637978484,90.1761252446,128.058361392,82.7379571785,144.830277019,157.574667146,164.23690205,109.091332911,99.168425496,93.2998925116,69.3291427333,91.651271822,106.06948514,83.4974471189,81.6636029412,69.7836940837,80.547162107,110.727824109,83.7789661319,73.1274526531,87.1969470218,81.9926969223,80.0986345148,115.90541633,82.2746923844,78.3459930041,86.8707387477,110.925925926,84.9340009103,86.2038193825,83.3284799068,70.3037817731,88.7176560122,82.4568587799,81.9522578683,79.5390011692,106.459024764,95.175879397,92.2213036479,87.0053507,80.7053411705,86.7026298045,75.6262298569,106.76369863,83.0728095434,86.8436578171,110.681327312,88.1850533808,94.1652613828,112.184003315,123.335897726,68.5125692373,88.3333333333,95.0103092784,82.1807465619,88.6026490066,82.6927775376,110.293432697,89.0821601736,96.393557423,100.809636651,102.344689379,92.8090492863,112.643678161,94.5696275902,117.42550295,88.1669307977,93.9291795011,142.975532755,139.438629876,141.965127238,102.715112797,83.6463223787,78.7173666288,83.1463675214,84.3558282209,92.8542814221,66.7721518987,70.051253062,65.4549275058,117.102281311,114.729867482,90.2620876638,79.0659565752,92.9624247457,69.6210268949,106.729846449,106.096720181,115.258855586,80.3647308782,109.269329676,102.628996305,97.1343178622,86.5536723164,109.293361884,99.4590561462,89.1891891892,108.714408973,95.1961011836,91.4189433145,99.3153029784,94.0931302098,92.1681997372,96.7058823529,110.031739925,99.5541176471,85.8894929827,106.16572281,94.6571933813,94.9145111793,75.5205923184,91.8452449902,94.6740608978,83.6320149341,91.8615209989,95.575441213,90.1359687775,95.1834491676,105.101167315,60.5516475379,71.7696629213,75.9843916282,73.1659388646,100.834057341,97.1614883007,73.9611433676,100.55038527,95.1625190452,93.5895511185,89.4261876383,80.4149855908,95.3142857143,100.907284768,98.8049972841,91.31614654,69.652284264,86.934528111,171.443742099,95.1356684756,88.2211055276,97.0679012346,107.085775173,96.6081871345,77.8057870059,95.0337512054,93.4601664685,78.7619583568,67.125984252,80.9417040359,78.4690004218,89.5569620253,86.9245283019,80.7311827957,89.4617134193,108.940719145,84.2702169625,84.2558425584,101.587301587,89.9585921325,90.6591184796,88.0064829822,88.7443946188,83.7765957447,90.223015165,95.5655526992,86.9635193133,96.3738508682,99.5606005126,71.8572587186,95.947826087,104.044067797,86.4205816555,86.2768197313,90.3047960556,99.9170124481,89.5283018868,92.2872827081,80.4959043613,59.1560913706,94.868852459,93.357539513,100.292451106,85.8584422968,93.3661798346,100.589506779,81.8997564415,94.5772862153,72.7832369942,87.8345498783,103.421770394,92.5847081781,100.825505266,88.9813155874,71.359223301,96.7778566359,80.8506224066,93.6046511628,107.631893461,66.6509724825,102.842143374,91.5192507804,91.3522925131,89.6708095398,94.0832553789,80.0711743772,78.4679513462,102.00649159,110.416666667,98.6614785992,104.999999301,117.300974444,79.2385868688,110.052476222,100.273373428,102.647531857,104.849643664,148.623967976,106.722689076,118.295854367,91.6512030193,93.2103688933,87.5080724414,67.3448677462,105.258979956,105.737051793,105.639318582,105.907797382,94.5158906135,72.4754669199,104.686318972,93.4009238707,106.452521837,79.1504136154,67.8192090395,61.2695756127,171.140939597,96.5698143664,80.6260819388,75.9067423084,37.0345593818,88.2202011159,101.304400829,93.1744919411,96.1779885619,90.021141649,82.9277515012,105.366646954,104.194898366,83.0879259571,86.8610511159,66.2750856583,82.8292418283,96.137190369,98.8948425988,92.9154829545,91.4977020816,90.2992626861,88.5912953902,85.2063822407,91.9018601668,77.4209486166,82.0078797607,93.1460402034,89.2066734763,81.0640474263,96.3812600969,88.7613293051,91.6175507531,92.8353517611,83.7453127623,83.7429111531,71.255850234,126.230155899,108.669737199,76.4892772041,99.8730964467,102.238267148,61.8413311893,86.0379394048,90.943877551,92.1195652174,106.85840708,93.2845241101,97.1949103528,84.2645074224,114.598290598,119.432918396,101.907573047,80.5798550362,83.1724399016
87.3734365694,85.223234477,101.079057476,82.9367564183,100.646138314,84.4470471323,92.6362297496,99.7824668262,101.907684098,99.6629819358,100.879530917,102.181962444,98.4836231298,97.0106470106,99.9193710945,72.8151986183,101.125834413,79.2351816444,87.5406554916,90.1761252446,123.718668163,82.5858653455,144.713226687,157.610651313,164.692482916,121.144215789,118.657661461,93.9089931924,69.6217622196,91.4623780218,108.162411051,81.1451495259,85.3858762255,72.3907647908,83.5032666394,120.545868082,84.6243952126,73.6563726327,87.5112241844,82.2743870631,82.8878558977,116.915925627,82.5906218823,81.0287720684,87.467017748,110.454545455,88.0291306327,85.4542209531,86.677344205,72.5356478611,86.6248097412,82.8446241995,85.4036794891,79.1882411892,111.105437835,95.3768844221,94.2594700309,84.5094331098,83.542039356,89.5212407283,78.3870924852,106.922089041,86.2402303579,87.1779744346,113.116041626,86.7259786477,93.3220910624,108.785743887,121.790869201,69.7486152535,85.8549649773,93.0721649485,85.442043222,87.0686650401,86.5540518607,108.523521192,90.9628854914,94.8879551821,100.809636651,101.563126253,97.7646108268,108.275862069,97.5402115635,127.711390107,92.1553090333,96.6305830629,143.567482242,140.390104662,143.166823751,102.483529647,86.8231611894,81.4415437003,88.1677350427,88.0806310254,92.3985978968,67.8797468354,70.5860184662,65.3918890523,127.421060583,112.385321101,90.6461816539,81.3600983204,93.2738218808,71.9682151589,106.022072937,105.653501428,112.733878292,83.5162889518,109.823418481,103.212259689,95.8157524613,84.3474576271,108.286937901,98.0787166573,87.5781358281,107.740465919,94.1053608726,90.5403779035,98.1284948077,91.5492957746,89.579500657,94.5454545455,113.398095605,106.218487395,87.4446832722,105.834666181,94.0520399141,94.4322665498,76.3766774641,90.7795667786,93.4393638171,82.5807957065,89.5913734393,93.0897340293,87.2466322548,97.8826571844,105.13618677,62.421325435,72.9088639201,75.8779709117,71.6812227074,100.973066898,97.0233985424,74.4305493524,100.390273191,93.7976130015,92.4185557724,88.3195981611,78.0634005764,98.1857142857,101.920529801,101.720079667,90.4002713704,72.2081218274,87.1657754011,173.097345133,93.5175135668,91.5979899497,97.7237654321,105.594033031,95.5555555556,75.1117696487,90.6460945034,93.7772493064,77.2650534609,66.7979002625,79.3348281016,79.7342893294,89.2405063291,86.6209262436,82.064516129,90.7884761183,108.309037901,85.9960552268,85.6498564986,100.328407225,88.7163561077,89.8103517994,85.737439222,88.5650224215,83.3942819149,88.0642283675,94.8907455013,84.7639484979,94.9438202247,97.6565360674,70.2351987024,97.5652173913,97.3728813559,90.4250559284,82.7259207272,88.346033169,98.1742738589,87.5754716981,90.1903019213,78.4812928935,62.0558375635,96.6229508197,93.8914993592,98.9946993237,84.6503695281,92.5567481964,98.8516407939,79.2334316113,93.6606420286,72.4277456647,86.7396593674,99.1817505579,91.5025722902,103.643609451,89.2628615306,73.9310679612,98.4244144784,80.3665283541,92.1459302326,106.402595185,67.3891054011,101.412020275,89.5421436004,89.1971367769,89.1837420222,88.868101029,78.7493645145,74.3884105508,104.396577161,117.059748428,104.186770428,104.764890273,118.587975731,79.2708501371,110.593637258,100.246036085,102.496597798,105.562315314,144.045534151,127.645378151,120.850543063,89.6681868218,91.6350947159,85.6380738453,67.9987014137,104.934510816,104.6812749,104.268650871,104.723961298,101.10864745,69.3099081988,106.500377929,91.6440269791,109.298393914,79.6606860542,68.2937853107,58.3383144053,172.781506339,94.9556093624,76.0242354299,75.4005358557,38.6552523902,88.1595436618,100.56077045,91.0441485634,94.0019528526,87.681465821,80.72598172,103.459491425,104.523714627,85.9276398822,89.7588192945,68.0208843204,85.9622948596,94.7687510826,98.007367716,92.4183238636,91.2138415788,89.4896631488,87.4323976307,84.2178286507,90.7312379731,75.6546442688,84.5760980592,93.4124485348,88.5257065032,81.2489952355,95.7673667205,88.413897281,93.9969438987,90.8384949616,83.7266570901,81.3610586011,73.3619344774,122.901450341,109.07613113,74.9801429706,97.6395939086,102.498194946,63.5206491937,86.2268272948,91.0969387755,90.6444099379,104.756637168,93.8399394092,96.3562753036,81.9973009447,117.094017094,118.372521899,100.238521169,78.7303174206,80.0492144615
87.8796902918,84.9647864573,103.105042942,82.6236693801,100.848056537,83.3943781942,93.0512786183,99.7391777246,101.600853789,99.5416554327,101.012793177,102.102618355,97.4929235746,94.1850941851,99.8790566418,72.884283247,101.095945003,78.2485659656,88.366274706,91.1937377691,134.306023195,88.8596534588,155.872024971,173.227419935,179.00531511,130.614338051,135.246939637,95.8796130419,65.3191719952,89.1578736603,110.318124738,79.4675419402,83.7008272059,70.3463203463,86.0757452021,128.278999242,83.3969951617,72.3084797816,84.6453157737,90.349504434,81.9259151656,126.495553759,80.5121383439,79.9528597393,88.0560028155,114.646464646,87.6953421332,82.7592361235,84.6971461852,73.7962388923,85.1788432268,80.9740478598,83.6095484263,76.4656756305,115.905029359,95.3768844221,97.236566995,82.4485422731,83.5675951955,90.5731625084,77.7934372175,117.679366438,87.2480460716,85.5850540806,117.567249166,82.9893238434,93.2546374368,107.583920431,131.327424576,67.4260758415,84.4252163164,89.9381443299,86.0314341847,85.9184384803,86.4173695838,105.72892408,90.6968316659,91.8767507003,104.028436019,101.803607214,114.19337463,111.768275862,98.6270105782,135.486310694,91.9175911252,99.617999973,156.235201263,154.638439581,155.607917059,102.166101018,86.6979655712,82.6901248581,92.094017094,88.8255915863,92.9594391587,66.6139240506,69.8699830413,63.3326329061,135.59450068,112.895005097,87.0311793945,81.7697664891,93.1907826448,71.2306438468,105.6621881,105.476213927,121.471389646,82.7549575071,118.42962455,109.678875468,90.576652602,81.186440678,101.927194861,94.34806939,82.1427581428,102.277825712,92.747737294,88.5906847996,97.386739701,88.6461626904,86.517739816,91.5793226381,118.423583726,99.5294117647,85.970413453,105.958812417,90.008841733,92.4009937162,75.784359093,88.4512915557,93.7532698546,79.9906662,87.9341657208,90.703455133,83.7970540098,99.2241797317,107.33463035,61.1995557201,71.5511860175,73.8382405108,67.5109170306,96.3336229366,96.3991177599,73.782938812,100.410287201,92.4517521585,91.3976880348,86.8721266814,75.9654178674,103.342857143,103.592715232,105.105920695,88.5006784261,76.1675126904,84.3763549646,188.343868521,89.6398618648,93.6683417085,99.0354938272,104.262120405,92.3391812865,72.7384686436,91.6104146577,95.1644867222,72.312886888,63.7139107612,75.0560538117,79.5444959933,87.9351265823,84.457404231,79.6129032258,94.4275966641,104.518950437,84.3195266272,86.4698646986,96.7706622879,85.5590062112,86.6558835423,80.8752025932,83.1390134529,81.0339095745,86.0660124888,93.0912596401,80.1072961373,90.6026557712,94.3390699378,70.1540957015,102.973913043,98.3644067797,100.178970917,75.0810440479,84.9843119677,93.112033195,85.3768867925,85.2241537054,72.8616338278,62.8172588832,109.786885246,91.0508329774,98.1539023944,81.7225696418,89.2134436037,95.1267439576,70.8929624407,90.8551389264,69.2485549133,83.698296837,110.934787999,91.8928508072,106.34785084,86.1146659841,75.3883495146,107.892122072,76.3312586445,83.9395348837,113.96277958,64.687174409,97.4293989862,87.5130072841,84.407041981,88.9654014108,88.0729653882,74.9872902898,69.7553642203,107.887282384,132.234014675,112.249027237,105.352348245,125.390696819,75.6734957251,113.611020007,100.218698742,102.412470617,113.349774031,150.437828371,145.210084034,131.176380603,88.4258531216,90.3190428714,84.0516636249,63.0586248153,105.129986108,104.432171315,104.1315841,104.200341491,105.218033999,62.1240899019,110.053287982,83.588011964,123.443223443,80.3370937056,64.1129943503,51.0460251046,188.36689038,91.9693301049,73.1102135026,70.7965881685,38.0173200358,96.3968259167,103.315860051,89.2221443588,92.6489050077,85.6800563777,75.505980415,99.4529863986,109.894380231,86.032814472,91.0187185025,67.2703540545,85.2841448528,89.8839424909,93.4360348292,89.4353693182,88.1859962152,87.1620644788,86.1576100953,81.8765175165,90.7953816549,74.3700592885,86.0207208522,92.6495519496,86.3602315288,79.2999298621,93.2310177706,86.2234138973,97.1185330714,89.729130073,81.3387310412,81.5879017013,74.7269890796,124.10869601,117.800054186,68.7450357427,100.634517766,107.422382671,62.6228736661,83.5116425425,87.3724489796,85.7919254658,100.848082596,93.3855087099,91.7004048583,76.2483130904,130.341880342,125.933609959,95.7960644007,75.5561109723,74.3895513913
89.9940440739,86.4185565678,102.532481832,83.5316217909,100.413932357,90.5167518455,98.2193064667,99.8912334131,101.093916756,98.3526557023,100.359808102,102.049722296,96.8054993934,96.1506961507,99.4053618222,72.366148532,100.99631364,76.7495219885,89.7060295221,91.5068493151,134.530490086,90.0763881231,156.886461178,171.860381432,177.714502658,133.023049818,135.289151541,96.7395198853,65.3408475127,88.6289710199,108.978442863,78.1728665208,84.6200980392,71.1976911977,87.4032258065,131.159969674,83.4351922587,70.53403856,84.6827297216,90.234741784,83.8611272516,126.2934519,79.547721982,82.0016479929,88.4936387789,114.663299663,89.6222121074,81.3849723362,87.4490390215,74.8501756561,84.8173515982,79.6595888102,85.8446100046,75.263069985,113.964768956,93.567839196,97.5342766914,81.8850729025,85.4842831587,91.9082939987,79.7346168165,114.683219178,91.4438502674,84.4837758112,118.280188494,81.7793594306,92.4114671164,105.760464153,132.819176255,64.8913506604,83.9307787392,91.5051546392,86.3064833006,84.9773440223,88.091727476,104.191895668,90.4399521103,91.5266106443,104.897314376,101.30260521,119.20280097,109.655172414,99.279089987,138.693087279,92.5515055468,99.2062006496,155.584056827,154.495718363,155.089538172,102.026352565,89.6400625978,83.5130533485,92.6816239316,90.9728308501,94.1311967952,65.3481012658,67.6465046165,59.508300063,138.465024928,109.467380224,86.1839132399,84.0639082343,94.4363711854,73.3498370008,104.630518234,104.796611839,120.962761126,84.295325779,117.94959712,109.146330639,91.0337552743,81.2994350282,101.263383298,95.5978362246,81.0291060291,102.467644521,92.0399164539,87.3269948249,97.3319639393,87.8413337166,85.9789750329,90.623885918,116.379724921,99.1260504202,86.8251359211,105.627755788,89.7688518378,92.9563057139,74.5719574271,88.4512915557,93.6590980433,78.3115155758,87.3212258797,90.0447427293,82.2233413068,99.7737190884,107.470817121,57.9044798223,70.7084893883,71.5856686768,61.9868995633,97.0981754996,95.8189489835,73.2916480572,100.200140098,91.6137633316,90.6770755142,85.3056359612,75.0489913545,103.942857143,104.619370861,107.604562738,87.1774084125,77.385786802,84.1162017633,185.663716814,89.5905278737,97.6783919598,99.2669753086,100.958977091,91.7543859649,74.7269100262,91.56219865,94.8474038843,72.0877884074,61.8766404199,75.5007473842,79.8186419232,85.2452531646,83.7621497999,80.0,93.2524639879,102.721088435,84.9605522682,85.7728577286,98.5210727969,85.2898550725,85.6854023453,79.9027552674,85.1569506726,80.1529255319,85.1739518287,93.0751928021,81.2768240343,90.0919305414,93.0347857927,68.5725871857,102.295652174,97.2288135593,99.7986577181,76.0001002607,86.2841774989,93.9211618257,86.8773584906,85.3156450137,73.1237547044,63.1979695431,108.803278689,89.2780862879,98.3732407238,80.1876065947,89.0603554461,94.2464138338,71.6190232022,91.1626652279,67.0231213873,83.1914030819,110.909992561,89.5511797055,107.230287504,85.2572306117,75.2427184466,107.409510291,77.9564315353,85.1162790698,112.56616015,62.4815846468,98.0629978277,86.5764828304,84.8713484233,89.6540141082,87.0439663237,75.5973563803,69.0036900369,108.984951313,133.542976939,114.381322957,102.349202692,127.137341423,74.2377802871,114.545752706,100.373610352,102.362984041,113.366938988,165.874405804,144.957983193,127.535566774,86.7178801698,88.963110668,82.3894426506,64.2209957796,104.594165509,103.197211155,102.97630703,102.606715993,108.499630451,62.0924343147,110.922146636,82.7884096227,119.470273316,81.9065738249,62.9830508475,50.0537955768,185.067114094,91.202582728,71.6532025389,71.3053256535,35.5517976934,97.034942333,102.425941729,88.0308339173,91.6027339936,84.2706131078,75.5729035086,98.4920165582,109.615384615,87.799747581,92.0626349892,64.1540218633,86.7760748678,90.2477048328,93.9383791025,89.5241477273,88.4293052176,85.9621223074,85.6940509915,81.0613943809,90.9878127004,75.5681818182,88.9683350358,93.8483894405,85.9380320054,78.6454991528,93.2471728595,85.7250755287,96.5291421087,89.3038735324,80.3872917561,80.7183364839,75.9750390016,119.023448003,118.748306692,67.434471803,99.0355329949,106.584837545,60.4226461916,83.9701519374,87.9336734694,86.801242236,99.9631268437,94.9507700076,92.1631000578,76.7341430499,129.145299145,123.397879207,98.7179487179,74.2314421395,74.6545523377
89.4580107207,86.8708406022,105.351244219,84.1621790858,99.9293286219,87.578080636,97.0812692462,99.8912334131,100.920490928,98.5980048531,100.335820896,101.811690029,96.5628790942,94.0622440622,99.2138681717,72.0207253886,100.757198366,76.6692160612,90.743057293,87.8825831703,138.757949869,90.5706865806,164.065548186,180.172724001,186.940015186,136.636117467,141.325453778,97.8502328914,67.6818034031,89.1200949002,106.864796986,75.8570386579,84.1299019608,71.047041847,85.8309514087,134.723275208,84.1864018335,70.1074901894,86.0146662676,96.9535732916,83.4857640906,132.093775263,79.7306285334,81.5594316636,87.0166174022,113.097643098,89.349112426,81.4556487596,87.4781595807,73.1969415168,84.6385083714,79.7438490057,85.6165424966,75.530315684,117.81976002,94.7738693467,99.1526724025,79.5614878689,85.7781753131,92.3398516521,79.6016593097,119.606164384,90.5594405594,84.523107178,119.575888474,81.2704626335,92.9173693086,100.828843763,140.863979951,64.0391989774,80.9229501442,89.6082474227,86.5422396857,85.291042175,88.5017743068,100.279459711,89.2656455704,90.9663865546,104.857819905,101.152304609,128.063560463,113.034482759,99.9855093465,142.44441083,90.2720549392,100.015423756,163.003157064,161.274976213,162.276154571,101.477340787,90.1408450704,83.9103291714,92.3878205128,86.7659947415,93.1797696545,65.1503164557,67.3450160166,59.4032359739,142.438434809,104.918450561,85.5061003163,84.1458418681,96.6472908449,71.988590057,104.630518234,104.688269477,129.409627611,84.8087818697,122.235556318,113.989952654,90.9282700422,78.3333333333,103.447537473,96.0268606603,75.7796257796,101.863675582,92.5620793688,87.6519436755,97.9344973183,86.2891635527,83.9947437582,89.5258467023,122.280465519,91.1260504202,86.7113415097,106.78645399,90.1351522041,92.6932631887,74.8033317908,88.9725472026,95.0716752119,78.812273947,85.9023836549,89.2368878946,81.0399093541,100.824309035,108.599416342,57.2195483154,69.6785268414,72.0290883292,62.6637554585,96.090356212,95.0997314921,72.8450200983,99.589712799,91.9883189436,90.7581444228,84.4304444066,75.9077809798,106.428571429,103.841059603,106.39145392,86.1261872456,80.4568527919,84.087295852,194.664981037,88.4361124815,95.2763819095,102.970679012,97.2296217368,90.8187134503,74.4703369446,93.2015429122,96.393182719,71.9977490152,59.6456692913,75.4110612855,77.3935048503,83.6629746835,83.4190966266,76.9462365591,93.7831690675,99.6112730807,85.157790927,86.4071340713,97.6464148878,84.1614906832,85.7258390619,80.5510534846,83.6771300448,80.5352393617,83.5504014273,93.3804627249,83.5300429185,90.6179775281,91.9809593555,66.7883211679,103.026086957,102.245762712,101.163310962,74.923968986,86.7324069924,92.510373444,86.6981132075,87.2369624886,72.7252601284,61.6116751269,108.606557377,86.6939342161,98.245293365,79.1642978965,88.5975717051,94.0656317548,71.8754005897,91.5834906933,67.6011560694,83.6171938362,124.001983635,89.7285790314,110.105323086,84.1694394676,73.786407767,110.731014904,77.6798063624,82.7052325581,117.397985317,63.5417014723,95.6010137581,87.4609781478,86.4190365641,91.2663755459,86.0851262862,73.5892221657,66.59833265,110.888167601,132.86163522,118.894941634,97.5167788707,126.126126126,73.6731730924,114.004591669,100.337160561,102.30112582,115.626629585,172.629472104,150.991596639,132.553158941,85.6266708602,88.2452642074,81.215779868,62.5137634257,105.774955348,103.316733068,103.035049931,102.959590211,114.382852919,62.3773345996,111.904761905,80.4598784742,141.448295294,86.0025341362,62.7796610169,56.0317991632,194.705443699,90.4761904762,67.9890363531,70.15768331,35.1724865638,99.2113317829,103.535291966,86.7274001402,90.8773887571,82.3114869626,75.4390573213,97.8208160852,112.793941809,88.1783761043,92.3326133909,64.1050742372,87.5898548759,90.0918066863,92.2973878098,89.3110795455,87.1992430387,85.15252277,86.8400721092,81.9285466528,92.5914047466,74.5923913043,88.151174668,96.1249697263,85.9380320054,79.0296215256,93.5201938611,85.8459214502,98.231827112,88.2314874734,80.6857825122,78.1852551985,73.751950078,115.218977902,123.354104579,67.8713264496,100.507614213,111.046931408,59.843620196,83.4577002607,87.5,88.5093167702,98.9306784661,97.2734158041,91.6714864083,77.4898785425,132.136752137,134.255417243,99.3023255814,73.7315671082,77.1834185122
89.4580107207,85.3524584868,105.879762167,82.9367564183,101.191317516,85.0653038047,95.2068550007,99.8694800957,101.947705443,99.9595578323,101.159381663,102.142290399,95.4710877477,91.0728910729,99.6795001008,71.0846286701,101.10590814,75.9143403442,88.9667250438,90.4109589041,151.066217733,97.3767961095,179.204057745,200.35984167,208.54214123,139.316780562,146.433094133,96.811178789,63.0757559337,88.81786482,104.813729594,73.1765134938,80.3462009804,68.354978355,84.7488770927,135.822592873,81.9760631525,65.1936529602,83.0589643819,109.05581638,80.5490993608,143.249797898,76.9704023944,78.7587282448,87.1807308885,116.986531987,87.1794871795,78.8684633232,83.7944088526,71.8330233519,82.1727549467,77.0980788675,82.8037098981,72.607315851,118.40694409,95.5778894472,98.5190087641,76.5492180491,83.9509327881,90.9912339852,77.7535499654,128.702910959,89.4625668449,83.0875122911,119.929314746,75.871886121,92.1753794266,96.64318276,156.021242544,59.9318278654,78.7803873094,91.0515463918,84.9901768173,83.8271174625,85.7168729145,97.8574755473,86.605107316,87.7801120448,104.265402844,101.933867735,131.187718826,111.517241379,101.624764527,143.94191499,89.6196513471,99.6793955085,180.090765588,179.162702188,179.429783223,102.245957277,90.0782472613,82.7752553916,91.0403311966,86.5468886941,92.7891837757,58.6827531646,65.5941209723,53.2674931708,143.526212419,102.866972477,81.8572074108,83.162638263,101.422046917,68.1275468623,105.518234165,105.170885453,143.923705722,82.5956090652,125.475741471,120.955385423,89.3635724332,77.7401129944,98.7794432548,93.0423428465,74.5495495495,99.0854184642,91.1232304479,85.6059694307,97.5236791053,83.9034205231,81.2877792378,87.6221033868,121.761084928,86.2352941176,85.2699456316,107.903770114,88.4173297966,92.8832383458,73.0772790375,86.2620178385,94.2869101182,75.9771321899,83.5300794552,87.8200347999,77.0867430442,102.634556328,109.163424125,49.9814883377,63.1398252185,69.7942532813,55.5676855895,94.9435273675,96.3271960107,72.0410897722,101.070749525,90.5345352971,89.4610418856,82.7175208582,73.4870317003,110.128571429,105.496688742,110.229947492,85.0067842605,82.614213198,82.2084116202,219.721871049,86.7686235816,93.9698492462,100.015432099,94.6190729888,88.6549707602,73.7006176997,87.2227579556,97.7011494253,68.7113111986,54.3307086614,71.5246636771,76.3390974272,80.9731012658,81.1892510006,74.2365591398,92.1910538287,96.5014577259,82.741617357,84.2148421484,94.1434044882,79.9689440994,82.6526486049,77.3635872501,81.6143497758,77.7925531915,81.3345227475,89.942159383,80.7939914163,87.6915219612,91.2852435005,63.7875101379,103.930434783,98.5169491525,102.505592841,74.1202125526,83.4155087405,92.4481327801,82.7358490566,85.0411710887,67.7883551029,60.3426395939,111.885245902,82.0375907732,97.8066167063,75.4121660034,86.6795706493,92.7687168402,69.9910267914,90.2616671163,63.9884393064,81.2652068127,125.092982891,88.3980840873,113.16538571,81.034041464,72.432038835,114.890170334,74.3430152144,79.2151162791,124.585965511,58.1970723765,92.4417089066,86.9927159209,83.7879667247,93.3658045012,83.0682881197,68.8866293849,63.1999453328,113.957103865,145.112683438,125.494163424,88.9932901296,131.10865968,70.5597677045,116.087241719,100.26426098,102.350612396,123.379106553,218.238679009,156.630252101,144.577023099,83.9754678409,87.4875373878,78.5201460059,58.4817891432,106.777138321,104.621513944,104.288231839,104.906089926,120.827790096,57.3757518202,112.244897959,78.1347754172,156.804733728,95.355487247,58.4406779661,50.8798565451,218.84787472,90.1129943503,65.0605885747,66.5661485282,30.6897186684,108.006662615,104.498354261,84.7932725999,89.7335751151,79.6476391825,70.9117100356,97.5607628622,120.267038661,86.2010938157,90.9827213823,58.3782019905,84.7280618473,88.7787978521,90.5224380442,87.8693181818,84.8337388483,81.8996674859,85.8872006181,79.5698924731,92.3187940988,74.1254940711,87.6010506348,100.750787116,84.5760980592,77.0806984198,92.7625201939,84.8942598187,96.6382885833,86.6728298049,78.4844131858,77.618147448,73.3833853354,111.834848792,127.526415606,58.4590945195,100.050761421,118.122743682,54.0822402316,82.2350085409,84.4132653061,86.2577639752,99.2994100295,102.145922747,89.1266628109,72.3076923077,144.769230769,148.801290917,94.305307096,68.8077980505,73.9352640545
