AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BWV,BWX,BWZ,BZF,BZQ,CAFE,CARZ,CBND,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DFVL,DFVS,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLOT,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDG,HDGE,HDV,HEDJ,HEVY,HGI,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCHZ,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SKYY,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XMPT,XOP,XPH,XPP,XRT,XSD,XTL,XTN,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
88.5365079365,82.6889419252,89.4175553733,81.4831261101,81.5553982301,82.9147982063,79.9460858314,82.6544622426,93.9243924392,86.8884375,86.1614583333,97.0563732297,104.211994421,34.7030691368,102.679779843,85.7961175347,96.7194570136,105.671482076,101.83286735,94.6536912752,96.0662890407,101.18363206,99.385709667,98.5740291262,52.4288252084,92.7325581395,81.8314651202,89.3257786226,93.1506849315,112.9636568,78.2751469628,88.9443298969,94.205919133,101.040763226,47.5924987329,134.02241594,68.8560149777,99.9127780201,53.986024463,105.371502469,84.1319655198,74.4254691124,98.5098670963,89.88543085,119.794763924,103.690127077,91.1486571681,144.655344655,122.707520891,85.5197860963,83.1790994244,64.1561297416,103.337969402,100.07390983,108.21197411,95.0555645031,89.2947742263,63.0146308268,128.706624606,69.8173741362,73.325764743,106.35857096,86.3519313305,92.5976385104,75.2361426375,67.4937210839,60.680902498,70.7385371179,82.1266968326,66.5744218225,102.252839322,112.536231884,107.930455185,62.8424577752,101.338953633,54.3630892678,105.467720685,106.082749087,92.6495155363,103.342102469,71.3289152424,88.6639190708,107.162050517,99.8665904326,99.8705501618,71.6683884298,77.2352941176,111.686676995,81.6187225744,98.8878591288,90.0966183575,81.4665127021,98.8605108055,100.069078121,90.5442176871,89.6982627248,73.1343283582,82.375,86.8292682927,83.5960115793,87.1530531324,84.9919743178,88.3564356436,85.698005698,84.5920431558,90.1403743316,66.8897749929,99.4734710409,58.6308894993,104.390024038,100.546033672,112.415881561,108.045977011,108.51143607,84.0728476821,101.487183937,87.4450610433,76.7570900123,92.4408413672,118.171021378,79.5219123506,97.5601068566,90.0344032362,81.1645759221,83.5548172757,94.7687642153,110.376100928,100.805687204,66.3524057217,79.8148011101,101.619761085,84.6129135882,83.865141481,138.725207009,55.8307269653,105.709975865,83.7569271928,80.8029959937,106.442205726,111.100130321,91.7005076142,83.2675937632,99.4443452526,80.678402748,93.496117237,93.5082356774,133.403693931,42.5507246377,93.2412478336,98.9539328103,105.078984203,81.615299945,103.98144569,103.962264151,96.2392108508,85.6906306058,70.421699292,94.2510339123,38.9471031746,80.1747678864,160.234618147,89.6895137668,74.3040212108,100.810536981,80.7660020986,97.0695396458,59.903650176,103.685674548,82.0039880359,83.1526009744,64.6299435677,104.437471986,80.2497598463,106.624810565,83.9406207827,84.8916592461,91.6742493176,66.6065307595,94.2894104602,97.9326629865,106.607207863,94.5323276495,62.5380005211,92.9526563065,67.7958236659,87.188507769,116.439423451,72.180293501,64.3620011242,85.5020920502,101.249192333,97.8184377199,90.8390918628,100.277500861,84.7124423634,70.8120965002,46.774566474,89.0728476821,96.9705984269,93.3954326923,59.2034770095,70.7720242351,50.502283105,101.257717814,74.6575342466,75.1053850264,69.1576673866,77.6035482294,111.715976331,93.3402150538,92.732166891,74.0469299961,77.8500513523,75.4774872912,81.4763231198,95.0708980419,69.5318495779,97.8331125828,90.2182700081,97.6215847577,80.2974971052,69.8306370071,128.716697173,79.6868008949,78.3112582781,99.9800279609,97.2962662338,90.3384251664,71.6935358255,97.6366322009,95.2050997783,93.036475604,70.7725321888,79.4224856455,73.7576433121,29.6482154744,44.247631935,96.2338262477,105.808863761,83.7729357798,94.1209723007,69.6346280448,47.854188211,53.4321801208,93.9150943396,98.7317448117,85.0547358401,82.9765760555,78.9762767325,80.7640021751,76.851397744,83.4646658086,98.1468412661,80.476690774,48.4027522936,111.220170455,66.0584657642,86.8475210477,87.6039933444,87.5978581122,100.301406228,89.2562411407,102.689397393,82.9515583928,78.2716049383,79.3660977801,83.1510934394,99.9512670565,72.4526928675,79.8514614279,96.5517241379,104.134029591,114.073272589,91.5845824411,73.3196721311,80.4449042938,109.918754232,99.1833623693,94.6530541616,113.283486605,99.3076162216,79.3350630096,98.5624810488,104.476969436,98.8498402556,120.716510903,92.5679583574,104.956840178,104.610098793,44.463022508,79.207253886,109.382479655,84.5197740113,81.6592592593,112.049306626,104.319161525,77.4331265426,80.1401304663,68.3253310054,79.1999762251,92.0920411616,76.078515962,91.9320021587,98.9110143124,73.7514159849,91.818777497,94.6936806561,117.572828568,99.3052409002,94.4939389514,95.0242228502,96.6670606311,93.5615105687,98.6328910334,99.1543340381,98.275862069,82.5233088673,121.373853489,40.349285343,75.6887052342,73.4670487106,86.4036130259,70.4989154013,76.248384473,88.8516934204,108.872858431,92.3703386198,101.117035111,76.6493955095,70.7269230769,113.592082282,71.5047701648,65.1083238312,88.9231938441,77.4335741398,64.5700395017,67.9858239811,104.499604828,104.18715751,96.5796027743,97.804563065,92.0595852543,93.3965689957,92.2807089522,95.1048951049,97.4589161243,97.6508407517,71.7413738019,91.1135371179,100.655290102,93.0584770719,100.058367381,112.24,99.5918978621,87.5993189557,100.520833333,46.8595205072,108.106001559,63.2020289338,24.5899131597,105.680297398,39.9838499286,67.6264628106,68.0396347387,68.7853513565,107.094170404,88.7835051546,86.5026595745,123.192407248,79.5451591943,114.337493307,99.603960396,101.700616707,101.605839416,79.6883761916,96.7782062446,95.2939215468,92.3151229064,96.9259388039,74.5739549839,101.612200436,103.692848769,99.3653893093,58.6324479541,68.327294686,100.148353279,110.870770937,97.7516778523,106.526508825,85.2102464959,94.0405244338,97.1305031447,88.5036824142,105.504893769,104.536679537,84.0564280011,73.0970600081,94.3956785955,82.7439510768,88.8266942014,70.0459770115,68.4222124284,61.3507625272,81.4996926859,25.0068399453,103.468593663,103.32891686,83.0865159782,87.5242494226,85.3021978022,101.939329241,81.670686253,82.1743589744,83.5413732394,71.7195701075,54.6827794562,103.912087912,97.6585365854,95.337995338,95.5700325733,48.291571754,95.049884881,108.502024291,79.9065420561,99.1791044776,108.104529617,69.6589658966,106.931818182,101.074893508,99.5681991364,99.4869163674,104.636059119,97.5736615866,102.186098655,68.2511295181,77.4029712985,102.522775053,100.859291085,92.3193532087,94.5893753731,90.0678593461,85.7675192092,73.4166307626,78.7834549878,76.4805675509,121.444201313,105.9969674,104.135893648,62.7655869035,118.261479145,115.516442798,93.0872583044,94.1107214429,79.1739350627,101.519392243,98.2033898305,93.7228182082,92.7887820513,66.8925857466,104.263565891,100.465116279,74.8590525328,107.692985548,105.605014749,93.9911815192,92.8806855636,92.4796217802,103.281474703,83.908045977,98.6747225722,100.13368691,102.014222421,83.7735849057,87.0310478655,107.619225037,73.4008528785,103.69168357,99.1517693617,60.2442333786,72.0706960506,107.733384269,94.5200155461,106.342281879,76.4113152276,96.7459324155,92.7491275688,90.6078243236,102.038965136,84.0225618844,98.3651226158,50.8914728682,147.568277804,77.347642775,108.719405594,92.8886925795,95.3932970496,93.2490046158,106.039465409,93.1067961165,86.3636363636,84.9082823791,75.6505003849,93.4883069598,98.3400114482,96.8194574369,95.7974579746,92.8727585082,96.137254902,66.3057164442,60.4432221763,90.4419243986,87.6860622463,16.5391370239,98.0392156863,97.5965665236,91.6222152495,99.2962262272,91.370383155,99.7278574963,105.802680354,92.7496580027,92.4993770247,72.7740512726,94.7673043478,113.327383609,77.4957155099,95.2568616572,100.491736102,96.2833406209,90.1541251133,104.990932173,100.637879356,93.5785225049,89.2718176765,93.434996123,89.2049883087,110.051843318,85.0839431769,67.8175990676,95.4192338602,99.8774134232,77.4894308943,81.2456263121,81.3993174061,99.1801272638,106.787766195,94.4826568266,100.297796307,108.66304144,106.425160482,101.170429157,100.311332503,105.342136855,62.7360774818,66.2808253649,87.9718052738,104.600045321,100.065530799,81.3559322034,72.4882629108,85.4032258065,68.6371887523,72.247706422,79.4936708861,102.075679647,72.3483094025,88.3637368712,105.752461322,77.3794996949,80.7925290496,98.7492143306,91.2359550562,100.49382716,100.0,100.094809196,81.9763395964,64.1877256318,67.8463855422,89.737928885,70.3135313531,89.2658227848,67.6734067059,63.5640988582,98.6291466229,98.2603040403,99.256300785,101.366742597,66.9090428345,100.435962657,108.902821317,80.3076923077,50.696942446,24.9561403509,94.4094608342,68.2509047045,45.1879010082,85.5039661555,91.5389209636,60.5943863511,106.296458242,99.0836035528,107.980005356,109.172638928,119.085538145,129.501046755,134.482040604,228.836469653,27.9740039559,63.2810671659,91.9607384903,102.854743913,96.5479047443,99.9003718927,21.6119402985,63.7301968315,75.6128064032,68.2852242744,143.871706758,86.8033648791,61.1081794195,55.2704791345,96.3501391896,92.9104477612,98.8072965388,74.9800159872,82.3536165327,48.1923821821,183.757619218,113.376336785,85.7907357121,63.0260842589,90.2633402633,94.8741449965,97.7777777778,107.387109168,89.6528095021,86.8838763576,110.428606238,71.0308756538,68.2803832577,44.3665158371,54.5398202665,91.1178247734,61.8134635149,120.7484994,55.7548985644,105.38663374,73.7745707888,64.2765685019,88.7021447482,77.2042479625,85.7668276687,83.9455432828,129.62962963,67.8148736972,108.5186938,82.9123023208,86.6054950632,88.4730303507,56.1483646994,87.6467236467,95.8118475663,95.0849583761,96.5670928762,106.094669468,115.064487103,103.809238152,101.16929334,110.340152822,83.1799591002,81.7443687795,80.94,97.1730351041,105.853076801,80.125284738,128.411729422,99.9835984911,102.051359976,107.227983284,100.494437577,64.4211465536,87.9694747868,98.4296930764,98.9135143101,99.6125484121,94.8412295094,86.665525505,63.3281284854,102.437597504,90.5952976488,105.61886673,92.12086441,94.1017449005,96.3959212377,100.178079974,100.249648931,99.6640349404,100.8773355,102.619047619,98.6780455154,91.7942791101,98.7631504123,84.906309094,109.419195387,113.914517712,77.7820562187,89.340702724,98.6946011281,99.65571654,98.7606232295,95.1069415157,95.875824835,96.4609442737,101.439712058,100.161864681,80.7929334429,94.5945945946,80.8906340896,64.3994211288,86.7825722664,105.974083022,81.3426853707,107.08773355,95.2119941964,92.5319022552,106.724683544,87.575336115,90.269804822,105.4425666,120.754627074,70.4828836998,122.146892655,100.0,69.1927512356,86.958698373,83.745139847,95.985562817,105.713085486,94.6782514255,105.800898204,111.310649023,110.408042578,107.13683619,106.157215868,56.4623955432,114.972406622,76.4913356847,112.934845282,56.1447114057,107.770700637,74.7841726619,77.4989862626,96.7672833496,102.869880189,120.793976188,77.816967038,95.8795010193,99.5118549512,29.8662704309,109.141233374,94.5259593679,169.700332963,101.732636296
90.4974603175,83.4685759745,89.540607055,81.8161634103,83.0796460177,83.2286995516,80.9359499677,84.4393592677,96.7596759676,87.59375,91.1451822917,94.9324261779,103.747094375,34.3966197706,102.562483082,86.8356847353,96.3650075415,104.066345639,100.155327742,94.0604026846,96.1213098248,100.981061887,99.2887164565,98.5436893204,55.489391147,90.988372093,82.2686788879,89.1163912853,93.3293627159,112.439115774,76.2736773351,86.9690721649,97.6198416007,102.948829141,47.6938672073,135.591531756,70.1687488084,99.8909725251,53.3101430925,104.945685399,85.8195041358,75.3742357158,98.4293193717,89.88543085,117.902620987,103.335777126,87.4416845291,149.350649351,124.233983287,86.6844919786,85.0919760749,66.3184900128,103.064441354,99.92609017,106.189320388,94.4435496859,89.1933028919,63.1167063627,124.700315457,66.988153998,76.710816777,106.476565061,85.9656652361,92.5068119891,77.4334285226,69.7290152016,62.7719580983,73.2532751092,86.2443438914,68.0764973315,101.731521132,111.032608696,107.00140779,64.9796156086,101.140590131,56.062520896,99.5388669302,105.321812975,95.7233544938,103.192673249,73.7356121381,89.2094417385,108.645956157,99.5807127883,100.14012945,73.0369318182,77.2352941176,107.250193648,81.6187225744,99.1658943466,90.652173913,81.8995381062,99.0176817289,100.131562422,84.0136054422,88.3876866809,72.1661960468,85.7916666667,84.2601626016,80.7333547765,88.3029341792,86.7174959872,88.3564356436,87.7113010446,81.7262306136,89.8395721925,66.590714896,99.5544754962,60.1309951405,105.321514423,100.515698468,112.853297443,111.66840822,107.836520435,84.8178807947,101.425200722,86.6814650388,77.6581618135,93.4268185802,118.171021378,79.5219123506,97.3642030276,89.5996370648,81.6513761468,84.0033222591,94.9962092494,109.370626041,100.766192733,65.5721716515,79.7224791859,99.0038469326,82.4481207838,81.5773630343,135.33602927,57.4843617921,105.048270314,84.3527613224,81.0280438948,109.968186638,111.534535187,91.7766497462,83.0594184576,99.3902406034,79.6414770288,93.3004504413,91.8668493623,132.464379947,43.4589371981,92.7902946274,98.9539328103,104.619076185,81.0401761145,103.865481252,111.593291405,95.6565967941,85.2352697668,69.9916701374,94.6732837055,39.9365079365,81.2488621882,155.707445535,87.8734622144,75.5634114008,100.810536981,81.3641133263,97.8804030532,60.9134704465,102.225312935,82.1535393819,83.8598145529,64.7370589823,104.314769162,80.2305475504,106.365014072,90.0809716599,85.3072128228,91.4922656961,66.0923687534,93.4762520791,98.0890424883,105.187477248,93.8367622458,62.5380005211,92.211781713,68.5382830626,86.3969510408,117.569146864,71.7400419287,64.4463181563,85.7531380753,100.796898557,98.8974900305,91.9084108739,100.031827113,86.9276548593,70.5742439687,45.9537572254,91.2251655629,97.9398630934,93.8401442308,60.6298676675,68.8123283032,52.397260274,101.737937343,76.5006849315,77.4060440539,70.4967602592,76.5279038905,110.473372781,92.8086021505,94.9394347241,73.8756355104,77.7815816501,79.1572258533,80.891643454,95.7461174882,69.2504476848,97.1125827815,89.2077607114,96.7912706193,80.7205843057,71.6316986855,129.082774049,79.3984340045,80.9947019868,99.860195726,96.9155844156,90.5931866587,73.9096573209,99.2122107336,95.9534368071,92.4206537186,70.7725321888,82.6819781441,74.6178343949,31.5556352092,43.8430311231,96.8345656192,105.735910998,82.5688073394,96.1531938949,73.1237656353,49.8965873837,55.4091158704,92.358490566,98.4563156546,85.8162779629,82.5718141508,80.0014023606,81.5796628603,77.7341834232,85.2039054406,97.5720745446,81.1996066263,56.4678899083,105.965909091,66.0584657642,83.6482694107,85.1358846367,84.7143375958,100.299398192,88.8031637745,102.352083143,83.1768681938,79.1358024691,81.3807262928,82.4055666004,99.4152046784,72.9654294032,80.5701964542,96.7700322501,101.828981723,112.509491268,91.3704496788,73.3196721311,80.4966373513,108.700067705,99.1833623693,94.4223337371,112.295081967,99.1196834817,79.0845070423,98.193401563,103.271631511,98.5303514377,121.192963167,92.4193175246,104.054407533,104.007025247,45.722829582,78.4974093264,107.730971757,84.1242937853,81.3333333333,111.628145865,104.17547122,77.3664198519,79.8018845132,68.0634366361,80.121251746,91.2652479744,76.4236410699,90.58283864,101.057871811,77.6589049717,90.8733501825,96.6554108378,116.861323668,96.1335145748,95.3118153936,95.599515543,97.2816451956,94.0302467498,99.0885940222,99.2864693446,98.8138909269,82.424122198,120.030231495,40.0835381289,74.8622589532,72.9369627507,86.4036130259,70.010845987,77.2962938937,88.8211496963,108.169522092,92.3703386198,97.0253576073,74.9050086356,68.7777777778,108.305841258,70.3859496964,65.5359179019,88.4645629813,75.3642708461,64.2965663932,67.5516834022,103.816425768,104.411971336,95.8761034048,98.5471373224,92.8769538784,94.0720010018,92.444818249,96.0478915024,98.8321100494,97.453016815,67.4600638978,90.6331877729,100.655290102,92.427429533,100.475277245,113.6004,99.1051705418,87.5709421112,100.768849206,50.2080443828,107.170693687,65.0187185292,26.1523046092,104.936802974,40.1888316044,66.3896627069,63.7070137944,72.0928003068,106.295964126,88.7835051546,85.8876329787,121.294219154,79.5321637427,112.854730425,100.792079208,101.485703607,101.087591241,81.5308819995,96.1740088497,95.8384264918,93.718883796,97.2007997218,74.5739549839,101.350762527,103.94685424,98.657554308,59.7631012204,67.3007246377,100.019780437,109.70604548,96.9859060403,105.903985329,86.6602223296,95.3516090584,97.4842767296,89.3120172445,104.912867033,103.965250965,85.1876497205,74.9228084307,93.9905469278,81.9994682265,90.1037987066,71.0114942529,68.4222124284,61.7771968046,79.164105716,29.1381668947,102.69594219,102.914872474,80.202650039,87.3302540416,83.4478021978,103.053109154,81.670686253,82.7692307692,83.7147887324,70.8822794301,56.419939577,104.087912088,98.4390243902,95.0582750583,96.4169381107,49.5444191344,94.9194167306,107.022451233,80.6580996885,99.1417910448,108.909905426,69.0869086909,106.931818182,102.040089468,99.5173990348,100.169317599,103.992547421,98.339194998,101.68161435,70.9337349398,78.9051197869,102.733006307,101.127819549,92.6225366347,94.4426108634,90.0678593461,86.024154515,73.0288668677,79.5138686131,76.3197320878,121.079504012,106.880970432,104.615952733,63.2880529432,117.350157729,115.516442798,95.2649975211,94.3617234469,79.9561082663,101.149940024,98.0508474576,94.5201507683,93.6217948718,69.8488395975,106.131484794,100.930232558,74.7889305816,106.309481847,105.8820059,94.0812662972,92.8806855636,94.2647538311,101.091645967,87.1748336358,99.650084253,99.7172850599,102.417873587,83.679245283,86.0608020699,105.993293592,74.0405117271,102.231237323,98.8644770202,62.6858887381,70.6305913157,110.349380881,96.5798678585,107.583892617,79.2936512138,97.9557780559,95.6184567662,91.5212443576,103.54551191,84.5778414239,98.6376021798,52.984496124,145.377756922,74.4154848601,106.490384615,93.3635159011,96.3975938127,94.4293717628,106.902515723,90.4854368932,84.0909090909,81.8510283491,75.2109314858,93.4883069598,102.275329136,97.1936389149,96.3263632636,93.9061132621,96.7254901961,65.877612692,60.1057861837,92.0635051546,88.1070515712,16.2186870511,100.805322129,97.9399141631,94.1951678695,99.2532111919,90.6109768726,98.8866897575,105.132591959,93.878248974,91.7518066285,74.8874391252,95.6695652174,110.412018444,78.0312767781,96.0175683314,99.9863406638,96.6331438566,93.4542157752,103.971708379,101.764705882,94.4716242661,90.402075227,93.434996123,88.8932190179,108.323732719,85.0839431769,67.7447552448,96.2496651487,99.9693533558,77.8699186992,81.700489853,81.7747440273,99.639011258,106.134103967,95.1217712177,100.198530872,108.08175511,106.153123532,100.803627997,100.277085928,104.793917567,62.4704903148,65.6265727227,88.430020284,112.440516655,99.9344692005,82.0361887311,72.2288732394,85.2016129032,68.839264308,71.9418960245,79.7974683544,101.947097722,75.2200092635,89.3587617468,105.077355837,71.552776083,78.9717726149,98.4663733501,91.3607990012,100.452674897,100.0,100.035553449,80.3989793551,66.8592057762,67.4698795181,89.8677956417,71.897689769,91.3417721519,67.3150755055,64.937129643,98.6013402664,98.3659865052,99.3113896158,101.138952164,65.9571655209,100.217882201,104.702194357,80.8615384615,59.5323741007,26.4912280702,95.9308240081,69.384800965,46.7461044913,86.0351665785,95.4210631097,58.4417996698,105.728027984,96.6022839419,107.337320361,108.632036234,118.032365785,127.704117237,132.28526809,218.102305857,29.4376942639,65.3054060379,90.6753914466,106.538837197,96.5663651468,99.8571148953,24.8955223881,71.4354296687,74.2621310655,69.3812664908,142.0890198,86.8033648791,61.7361477573,53.972179289,92.157129601,92.5839552239,98.012160898,74.5003996803,82.4913892078,49.3867010975,177.530146629,115.942284841,83.3690629317,58.9957262956,90.2286902287,94.9309558617,94.4256120527,104.113293172,89.3672910005,86.0484544695,110.67251462,72.0431921714,69.5410993444,42.9524886878,53.1143476914,90.6827794562,61.2024665982,117.43817527,57.8560252936,103.827751196,73.7745707888,66.2078531797,87.3516375643,83.5267967399,83.1523906589,81.1456460313,128.754208754,67.3730789613,108.613345954,84.6375025673,88.1932269078,86.7903758453,58.5967476704,88.7749287749,96.6293547981,96.2937621165,97.035267669,105.664688755,113.115002,104.574085183,100.915099136,109.588365788,82.8817314247,81.9539025668,81.3,96.054675365,105.719510256,79.6697038724,126.541639255,99.9409545678,104.041938915,105.989784863,100.07063394,68.7486058443,97.1719287745,98.7723054961,99.1367953808,99.6449264136,95.8350877702,91.0304690175,67.5663618113,102.418096724,87.843921961,104.922443811,91.9487473704,94.8636028508,96.85302391,99.7242998219,101.185832423,99.4288593986,100.74735987,102.607338017,98.7449799197,92.9500144467,98.1376172875,85.9035585353,107.689139091,115.695547426,78.2922603003,89.5973154362,99.9838839645,99.7130971166,98.2648725212,96.0393625109,96.4457108578,96.7131709624,101.874625075,100.097118809,81.3886606409,95.4171562867,81.1712235796,68.7843704776,90.7624633431,105.227322644,81.24749499,103.675670187,94.9298726423,91.968620061,106.724683544,86.5827538248,89.8392652124,104.78372959,122.104728133,70.3695307187,122.542372881,100.885269122,65.2937946183,87.9849812265,83.1431079895,94.4518130883,105.240495694,95.6014118925,107.372754491,110.144927536,108.900059137,105.731947176,106.522268192,58.3983286908,114.601295689,77.4267750345,113.588314434,59.1687379177,109.208371247,78.5971223022,81.0198692526,97.4683544304,102.287823906,113.38926805,80.0034410082,94.5574063707,100.348675035,32.7106771386,106.77025393,90.6884875847,164.965593785,103.465272591
