AADR,AAXJ,ACWI,ACWX,ADRA,ADRD,ADRE,ADRU,ADZ,AFK,AGA,AGF,AGG,AGQ,AGZ,AIA,ALD,AMJ,AMLP,AND,AOA,AOK,AOM,AOR,ARGT,ASEA,AUSE,AXJL,AYT,BAB,BAL,BCM,BDCL,BDCS,BDD,BIB,BICK,BIL,BIS,BIV,BJK,BKF,BKLN,BLNG,BLV,BND,BNO,BOM,BOS,BRAQ,BRAZ,BRF,BSCH,BSV,BWV,BWX,BWZ,BZF,BZQ,CAFE,CARZ,CBND,CEW,CGW,CHIE,CHII,CHIM,CHIQ,CHIX,CHOC,CIU,CLY,CMF,CNDA,CNY,COPX,CORN,CORP,COW,CPI,CQQQ,CROP,CSD,CSJ,CSM,CTNN,CUPM,CURE,CUT,CVY,CWB,CWI,CYB,CZA,DAG,DBA,DBB,DBBR,DBC,DBE,DBEF,DBEM,DBGR,DBJP,DBO,DBP,DBS,DBV,DCNG,DDG,DDM,DDP,DEE,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGP,DGS,DGT,DGZ,DHS,DIA,DIG,DIM,DIRT,DJCI,DJP,DLBL,DLBS,DLN,DLS,DNL,DNO,DOD,DOG,DOL,DON,DOO,DPK,DRN,DRR,DRV,DRW,DSI,DTD,DTH,DTN,DTO,EBND,ECH,ECNS,ECON,EDC,EDIV,EDV,EDZ,EEB,EEH,EEM,EES,EET,EEV,EFA,EFG,EFO,EFU,EFV,EFZ,EGPT,EIDO,EIRL,EIS,ELD,EMAG,EMB,EMIF,EMLB,EMLC,ENY,ENZL,EPHE,EPI,EPOL,EPP,EPS,EPU,EPV,EQL,ERO,ERUS,ERX,ERY,FAB,FAD,FAN,FAS,FAZ,FBT,FBZ,FCA,FCG,FDD,FDL,FDM,FDN,FDT,FEM,FEP,FEU,FEX,FEZ,FFR,FGD,FIW,FJP,FKO,FLAT,FLM,FLN,FLOT,FLTR,FMK,FNI,FNK,FNX,FNY,FOIL,FONE,FPA,GASL,GAZ,GBB,GBF,GCC,GCE,GDX,GDXJ,GEX,GII,GLD,GLL,GLTR,GMF,GMM,GNR,GRES,GRI,GRID,GRN,GRU,GRWN,GSC,GSG,GSP,GSY,GULF,GVI,GWL,GWX,GXC,GXF,GXG,HAO,HAP,HDGE,HDV,HEDJ,HEVY,HGI,HYD,HYG,HYLD,HYMB,HYS,IAI,IAK,IAT,IAU,IBB,IBND,ICF,ICI,ICLN,IDHQ,IDU,IDV,IDX,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGOV,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,ILTB,INDL,INDY,INP,INR,INXX,IOIL,IOO,IPE,JEM,JJA,JJC,JJE,JJG,JJM,JJN,JJP,JJS,JJT,JJU,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JO,JXI,JYN,KBE,KBWD,KBWP,KBWY,KCE,KIE,KOL,KRE,KROO,KWT,KXI,LBJ,LD,LEDD,LIT,LQD,LSTK,LTL,LTPZ,LVL,LWC,MATH,MBB,MBG,MCHI,MCRO,MDY,MDYG,MDYV,MFLA,MGC,MGK,MGV,MIDU,MIDZ,MINT,MLN,MLPG,MLPI,MLPS,MLPY,MNA,MOO,MUB,MUNI,MVV,MXI,MYY,MZZ,NFO,NIB,NINI,NLR,NORW,NUGT,NYF,OEF,OIL,OLEM,OLO,ONEQ,ONG,PAF,PAGG,PALL,PBD,PBE,PBJ,PBP,PBS,PBW,PCEF,PCY,PDN,PDP,PEJ,PEK,PEY,PEZ,PFF,PFI,PFM,PGD,PGF,PGJ,PGM,PGX,PHB,PHO,PICB,PID,PIE,PIN,PIO,PIZ,PJP,PKB,PKW,PLND,PLW,PMR,PNQI,PPA,PPLT,PRB,PRF,PRFZ,PRN,PSAU,PSCC,PSCD,PSCE,PSCF,PSCH,PSCI,PSCM,PSCT,PSCU,PSI,PSJ,PSK,PSL,PSP,PSQ,PSR,PST,QABA,QAI,QCLN,QID,QLD,QQEW,QQQ,QQQC,QQXT,QTEC,RALS,RCD,REK,REM,REMX,RETL,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROLA,ROM,ROOF,RPG,RPV,RSP,RSX,RSXJ,RTLA,RTM,RUSL,RUSS,RWJ,RWK,RWL,RWM,RWO,RWR,RWW,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SAGG,SBB,SBM,SBV,SCC,SCHA,SCHB,SCHC,SCHE,SCHF,SCHG,SCHH,SCHM,SCHO,SCHP,SCHR,SCHV,SCHX,SCIF,SCIN,SCJ,SCO,SCPB,SCZ,SDD,SDIV,SDOW,SDP,SDS,SDY,SEA,SEF,SFLA,SGAR,SGG,SGOL,SH,SHM,SHV,SHY,SIJ,SIL,SIVR,SJB,SKF,SLV,SLX,SLY,SLYG,SLYV,SMB,SMDD,SMMU,SMN,SOIL,SOXL,TAN,TAO,TBF,TBT,TBX,TECL,TECS,TFI,THD,TIP,TIPZ,TLH,TLO,TLT,TMF,TMV,TNA,TOK,TQQQ,TUR,TUZ,TVIX,TVIZ,TWM,TYBS,TYD,TYNS,TYO,TZA,UAG,UBC,UBG,UBM,UBN,UBR,UBT,UCC,UCI,UCO,UDN,UDOW,UGA,UGE,UGL,UHN,UJB,ULE,UMDD,UNG,UNL,UPRO,UPV,UPW,URA,URE,URR,URTY,USCI,USD,USL,USO,UST,USV,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCIT,VCLT,VCR,VCSH,VDC,VDE,VEA,VEU,VFH,VGIT,VGK,VGLT,VGSH,VGT,VHT,VIG,VIIX,VIIZ,VIOG,VIOO,VIOV,VIS,VIXM,VIXY,VMBS,VNM,VNQ,VNQI,VO,VOE,VONE,VONG,VONV,VOO,VOOG,VOOV,VOT,VOX,VPL,VPU,VQT,VSS,VT,VTHR,VTI,VTV,VTWG,VTWO,VTWV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WDTI,WEET,WIP,WMCR,WMW,WOOD,WPS,WREI,XBI,XES,XHB,XHE,XIV,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XPP,XRT,XSD,XTL,XTN,XXV,YANG,YAO,YCL,YCS,YINN,YXI,ZIV,ZROZ,ZSL
92.6805143422,88.0141010576,94.4492627927,85.6676003735,86.7582624407,85.9234766179,83.0481764971,85.8581016299,107.996632997,87.6096,109.220707049,87.1592159216,103.484158692,51.9367293561,102.282298784,91.1158214209,98.1397953273,99.7520661157,98.547979798,94.3523814068,99.2663915635,102.055841041,100.795656466,100.62305296,52.4934383202,95.4852664577,86.5483100034,92.1377457002,94.8366276724,112.589521297,62.0544370861,89.1189272368,91.784338896,97.9292493529,57.9919215234,135.879810156,73.9198949442,99.9345692475,52.0944958597,104.076373433,97.7818996831,79.0901137358,97.9352226721,100.650167785,116.080586081,102.888482633,98.1257986653,124.825783972,115.420805018,85.9913793103,84.778983438,66.3757046736,101.729399797,99.6805896806,107.387536285,96.1400651466,91.2808641975,64.820042343,124.019607843,57.5178528054,82.7891156463,105.237475602,87.0855148342,95.8937198068,80.0627676904,73.1031687048,61.627958363,76.3038548753,86.3109048724,69.9793814433,101.442665674,110.362065797,107.795648061,73.2811990877,101.737403822,64.5235361653,82.8738317757,104.470820969,93.9444630311,103.833795014,81.9962335217,88.7560677479,114.486152535,99.4202072046,104.260062728,59.8615916955,82.6509754029,110.423057128,80.0997506234,100.765184122,91.9673751854,84.2297174111,99.1338582677,101.494476933,68.9440993789,81.3968055121,79.4181502388,83.9214113873,87.9688605803,87.4736101337,91.0879164994,87.7328184827,86.12,87.8078431373,86.8468468468,101.514045969,82.8323313293,100.705394191,55.9623207022,95.3015839155,113.218135158,107.16934487,107.205882353,107.719967626,87.6831345826,101.635740609,90.1026621453,82.7045565899,98.7624940505,106.730038023,107.274678112,85.5588526212,88.4539044597,86.0942587348,112.543209877,106.82885906,81.1555737036,83.9012925969,84.4858768971,82.3592194399,81.6121445371,133.775839181,58.0673862652,109.585001053,89.0754951987,85.0503919373,102.180760843,116.912599319,86.4253393665,87.3582063098,101.66163142,84.4161643224,85.5816493719,99.9558604235,120.603413143,39.6063588191,93.4839176003,104.242462845,108.610467316,85.1869606903,106.613386613,95.5003599712,95.8510718694,85.6743535989,73.2142857143,99.1764195925,45.1729105003,82.4414873537,151.053918714,79.3206793207,77.3971027822,102.693965517,85.6923076923,98.7269411718,65.941735788,95.2067669173,86.6900175131,87.9413724184,69.1600526704,97.9299363057,84.8392965434,103.04392237,69.4373401535,87.8826941669,94.9765258216,70.5416116248,94.0909090909,96.1614250808,104.529969616,91.6916740218,68.8116049842,92.4889543446,76.183127572,93.316519546,117.992861642,73.4971478719,65.8918867278,89.2501658925,106.809078772,110.943296237,85.5372740199,104.661487236,88.499294151,77.5219298246,62.8917609047,67.2955974843,98.7656827317,98.691767709,61.0060362173,73.4271993934,48.6914525692,102.096330891,77.08833125,78.2033320712,75.2567237164,81.5145560408,112.903225806,94.7709190672,99.7396586636,79.6292395197,82.9681775735,75.2593375617,84.1006519408,99.4705259442,71.9223610742,98.901188873,93.1150293871,100.551564205,83.8658245949,73.7567204301,126.226870475,82.3033364662,81.3917066484,99.5211492418,95.8754549131,96.3219616205,79.9242424242,97.8593272171,97.4418604651,97.0190858865,73.8810116086,87.8491620112,80.257212374,33.8136407301,42.6869200147,96.1653961654,104.691762139,81.0970844605,92.5058482321,89.2354507417,62.2309790846,55.6394557823,93.628875969,107.917407357,71.3515754561,95.4073439675,83.4441980783,83.4560906516,82.6303612742,91.3449547435,99.8809590187,81.0369191598,44.3913043478,88.5245901639,68.121012554,87.8918254456,89.6583005745,88.8823006226,100.241060667,91.9882017373,101.925697157,85.4816332965,82.6391621665,84.9623759739,84.4881572826,98.5451943716,74.695234577,86.6001050972,102.343979778,115.783523926,91.7060432728,76.3686911891,83.2348199893,109.329247531,99.7988152453,95.2397673824,112.449799197,99.3196598299,82.9918824894,98.8752894476,105.002253267,108.049113233,121.145843414,93.4927620151,108.383995476,100.976542968,47.2005208333,81.7336782567,111.943620178,86.8705876783,84.2207792208,110.59663437,103.653506187,87.0237184392,84.8484848485,79.1166017939,80.6361951822,91.8623883559,86.1616897305,94.611282627,109.939045039,82.0537738905,93.3847325338,100.297471492,117.094736842,100.063281126,98.8620636629,97.3959987298,97.6263682204,97.2549019608,100.609410431,100.71358612,100.917194161,83.5881753313,116.885034139,42.9022912826,76.642599278,75.79791257,85.3162348383,69.5509391007,83.455880291,95.2127659574,109.102447869,87.2859779571,84.4180118946,80.7523685677,73.5377358491,91.3998357964,76.5509259259,73.3537343109,100.608952878,70.0678562453,76.9018457823,73.8176990766,107.597757533,113.412747525,101.295094847,102.390779958,95.9668680569,95.6249328749,94.4662323561,98.3929397998,99.0249187432,98.0481622307,55.6186693026,94.8474576271,101.504841129,93.3449325794,100.427899016,111.647248509,99.1314646664,89.2488954345,99.600099975,53.2642258491,107.035380236,71.3007875178,26.3263263263,107.564319827,39.9334442596,72.7639125717,75.0773674438,73.3124018838,104.966322407,88.7286214713,78.2704723072,122.963998602,82.944703531,110.705462531,100.997207818,101.101157148,100.729128691,86.0981912145,97.7791085947,97.4025974026,97.1446540881,97.1315172289,80.2716968071,107.248726262,111.219099937,103.134556575,67.4637236869,63.8831437435,99.8814229249,108.975770925,95.9148032736,101.720822281,87.488284911,91.9228450874,98.6931908155,91.8403115871,106.266846361,103.906401083,87.9335470708,81.1525129983,92.2371034925,79.3538313716,91.3961368046,72.6797912713,70.1335207309,65.0071804691,85.2744310576,46.6739367503,105.815508021,109.567682495,87.936913896,85.8401880141,88.2259880354,108.100134014,83.5767243316,85.9916530575,86.2447866538,85.1509720116,55.5049354594,100.921658986,100.152671756,96.4388835419,98.7482614743,48.9067894131,93.5772674192,105.372360133,83.5125104254,105.453425737,111.457233369,80.4235294118,108.590649333,104.906808672,98.0877103519,101.144672053,107.740152039,99.512195122,99.8310810811,77.2197669747,85.9698787206,100.561403509,100.873362445,94.2442173211,94.7554925585,90.2564102564,91.2874583796,75.1339285714,83.9876033058,80.2670107931,121.549079755,101.368674319,107.942527897,64.3432574431,116.052814454,119.348565873,103.863662956,95.0025497195,87.6062238181,100.634915558,101.276595745,95.5555555556,95.3200856172,83.7113185531,105.235109718,103.200844179,84.558534255,108.286464192,106.603120125,96.7910238429,90.1048435709,95.1191675059,102.406779661,89.6530359356,102.28887135,98.3263598326,103.730811581,84.4793713163,79.8647854203,109.27248996,75.2281266774,102.621564482,99.6061930783,60.4252400549,60.7804351735,127.979475553,101.682396389,115.833026848,85.2378011118,102.161204606,100.889607764,87.9425930431,107.495303694,82.3529411765,99.1034482759,54.8027102431,151.745392408,62.7844500632,112.021065089,96.5242832066,95.3850676073,96.5041772612,107.277147488,81.0568295115,85.5088495575,88.7195121951,83.1265508685,106.356539748,121.615161345,98.4736582964,102.380952381,94.996664443,99.7740345111,70.9598698482,64.0911121036,92.460815047,90.6647582697,20.4625160104,84.5813760707,98.2864062973,94.9722494287,102.861883036,90.0195694716,100.13119916,108.490369687,94.521919348,90.2677651905,74.324666236,100.517943026,113.617628408,85.3673253884,96.2574230821,101.73943662,99.9069013432,97.7059044754,105.813549832,102.269614557,95.4366640441,92.8099173554,93.2011331445,87.6647144949,102.428609554,90.8526775454,63.1973888314,97.2835314092,104.77582846,81.2231908122,83.5701275046,84.7402597403,105.688386758,110.308894678,97.3711719385,100.138806266,109.204609862,105.607203415,105.316438021,105.649157582,63.3986928105,67.5121819166,92.5882146922,98.7351330942,99.4473512099,85.9216255443,69.3362033409,85.6983078828,57.519751693,68.3450920382,72.2073279714,105.364276203,71.7778008946,86.8245406468,118.913612565,83.3796039237,86.5528774075,107.955993828,86.9983571931,100.412371134,99.9727866473,99.8580553584,76.5625,85.6765094755,83.4312573443,88.760951189,68.3895131086,83.3633093525,65.9743433109,100.430796812,100.60015036,100.41412412,101.368301026,62.7875507442,100.118906064,94.495412844,80.8410462777,65.8142999007,27.3559822747,93.8463180363,70.2565343659,47.9384615385,86.499339498,124.072632944,44.8586644818,105.814977974,113.102434243,108.352022966,109.48650309,116.981798304,125.756540582,130.336151784,208.541935484,30.5002842524,66.4435114587,97.0537261698,133.621993435,86.3212435233,99.7262952102,29.895894512,72.9389671362,73.4192079831,70.7329981477,138.428088259,86.8033648791,63.2978723404,52.976744186,86.0995989305,90.4539073467,106.687976395,80.2389267462,84.0233804189,50.9612141653,173.099279237,121.19955157,85.7107508532,70.4918032787,94.188518781,113.328807422,105.260869565,113.257828115,107.362680171,92.8488916641,109.226419943,78.3333333333,73.091581014,39.981360671,51.3474879389,105.050215208,65.8458409531,124.78633025,62.1342512909,108.505018489,72.2469575542,67.3824003972,88.8871287129,96.5751562925,88.9074427481,88.3272828819,126.560940446,81.6958825927,104.022191401,85.5290102389,93.1357186922,91.1031420765,65.1180120063,92.7102348789,97.5794653544,97.9136341582,97.1095708598,104.42999141,111.571285141,109.787641705,100.126807,111.485275288,91.9785070044,84.7133757962,84.1427364865,98.7386804657,104.751381215,82.5248508946,125.099361022,99.8820058997,112.251655629,107.035497282,104.925013886,75.5287009063,96.6078697422,101.029211442,101.267226358,99.361085496,97.969924812,93.1479793376,74.1389045737,101.906985795,91.1764705882,108.859679071,91.5498598318,97.459375806,97.518700967,104.98817278,107.759343053,102.375145424,106.275862069,109.148700615,102.931965386,97.4535971775,96.3976945245,88.4763830178,112.175393785,118.259276225,81.2506396479,93.0650077241,104.199453552,104.640900791,102.309255496,97.1142116499,96.7711301045,97.124442241,108.645765999,105.534507809,84.1230703259,97.2315882875,84.3758967001,75.3740165505,93.1970260223,109.558823529,80.672960163,90.6109025793,97.4502385261,92.5066981493,108.444093046,87.7136035432,90.5705705706,109.319353837,118.288517272,78.9186378997,113.079932923,102.801270078,60.7417686388,92.1537229784,92.5137459467,97.1540374122,111.551943734,98.1055290486,115.607171964,112.152891212,112.591463415,106.862745098,112.779220779,60.9035222052,87.2822931785,115.40950455,62.2031473534,111.566589684,82.0407400486,79.2805466238,94.952124488,102.103321033,90.4249439026,82.8104466285,102.458530806,93.0335097002,39.3046107332,104.376797925,85.9557923894,158.555510807,64.4024514811
92.5153313551,85.5296290079,93.0398959237,84.1736694678,84.4312278853,85.4506376949,82.350292661,85.6663470757,106.818181818,87.488,118.571794981,87.4407440744,103.038186379,51.8121808444,102.138163081,88.6013688327,97.2388491987,100.303030303,98.7373737374,94.4791716372,98.2017996332,101.438848921,100.032905561,99.9373831776,54.7787727062,93.1836990596,86.2751792421,90.4901719902,94.7862041146,112.777987184,60.0794701987,89.2723675533,88.4895164741,95.9016393443,56.4339296018,133.439916219,72.5476034143,99.9345692475,54.1889917194,103.735504276,98.0292140042,77.1216097988,97.7732793522,101.237416107,115.25030525,102.571602681,100.369160869,125.958188153,116.570831155,84.9676724138,82.5813820674,65.3209674486,101.451955979,99.5945945946,106.965999512,95.8631921824,90.7407407407,65.525758645,126.515151515,59.4850619383,81.768707483,104.229668185,86.6055846422,96.7149758454,76.6105447204,71.6843456523,62.6684825622,76.2471655329,84.1453982985,68.7422680412,100.949367089,109.336519022,107.540208136,73.9980449658,101.141722512,64.5227707616,88.0607476636,104.09495549,95.6841753095,103.275821132,80.2542372881,88.9610922141,111.930123562,99.4202072046,103.176239011,59.8615916955,83.0708227311,103.962943901,78.9526184539,99.856527977,91.2011863569,84.4728046187,99.0157480315,101.351526966,72.748447205,83.2132790479,78.8102475033,84.0016038492,88.9596602972,88.4236453202,88.3982336411,85.6642222078,87.76,85.4117647059,87.4594594595,99.8540678584,82.5985303941,99.5435684647,55.9623207022,97.221481521,109.580838323,104.449938195,105.852941176,106.871700004,87.734241908,101.118510377,88.5443559078,82.862322391,97.1918134222,104.714828897,103.261802575,85.0840751731,87.6079675657,87.9658730551,110.172839506,105.226510067,77.5418538179,83.0043086565,84.4858768971,82.0957923038,81.6976694462,134.46216575,59.1529569028,107.815462397,88.1112137892,83.4266517357,101.914223407,113.189557321,87.9733269826,85.1648351648,101.151812689,83.2105380665,91.2342981977,99.5228153892,123.739174733,40.1226343679,92.0852909288,103.333333333,106.750484327,83.4132310642,104.731268731,94.8344132469,95.3104138852,85.9818308875,71.343537415,97.2691807542,41.7623846974,83.0690826727,148.456969838,86.5634365634,76.2934007818,103.232758621,83.3626373626,98.609181801,62.5935666599,100.751879699,84.9562171629,86.492338441,65.4997040312,102.308917197,82.9997978573,105.229826353,72.6982097187,88.6561392201,93.9436619718,72.7684468768,93.6553030303,96.0037834003,103.250161127,90.7322741983,70.5783894365,91.8630338733,76.3425925926,91.3303909206,116.775141717,72.8828433523,62.098537172,87.8124308781,105.394086702,111.393746688,89.6607759496,103.585460599,87.2273124504,74.5614035088,59.1114701131,72.4413950829,98.2716851408,98.3599234205,61.1670020121,70.2415804882,51.2845849802,99.482099581,76.914238361,76.9784172662,73.5941320293,80.3493449782,110.590383445,92.8669410151,100.231414521,77.9439646092,80.3103225343,74.5947850599,83.3701042345,98.7645605365,72.374368519,98.4011902846,91.591099916,100.354674427,82.2209246902,73.622311828,126.045856798,81.7927631579,81.1487320082,99.461292897,95.7541447634,95.3624733475,78.7878787879,98.9296636086,97.9360465116,96.9357106981,73.8810116086,87.0577281192,75.8779979145,32.004482869,41.5755220717,95.6544236544,104.355337334,81.5449353772,91.3277870963,88.1133510841,63.3828432858,55.612244898,94.1860465116,105.791057022,74.2537313433,93.9131784606,81.8674550382,82.3229461756,82.1498487275,90.3452899765,98.9350432116,80.6177593889,39.7391304348,92.1013412817,68.121012554,89.1415693505,90.5654671908,89.3270085977,100.196866211,92.8302865292,101.762194568,85.0938041936,83.0029199832,83.5586335486,83.1682340211,98.7359885523,72.4787587736,85.1287440883,102.471856471,113.240980327,90.9288734146,77.4165953807,82.4825362708,109.462036091,99.1281993964,94.9471421242,112.269076305,98.6993496748,82.1063007344,98.2467747271,102.794051374,106.002728513,119.587728636,92.5303995368,108.04467694,100.198047784,46.09375,81.4442934187,110.806132542,85.1544793386,84.6428571429,110.096889342,103.459887196,85.7689364958,83.0808080808,77.9150448468,80.3273625695,90.605358915,84.6321922797,92.843109739,109.583474433,83.1875607386,92.5533980583,99.5207403735,115.157894737,98.8292991615,97.7241273258,98.0734624749,98.0076251384,98.141923436,100.878684807,100.615642927,101.110967575,82.4668705403,115.353386234,41.1904134843,75.8844765343,74.8147027681,85.3162348383,69.4365395561,85.5865708725,93.1656995487,108.61287398,87.8763908664,86.4061172472,78.4321010589,71.6509433962,94.2528735632,76.3425925926,73.3192494097,98.8999560907,69.7285750188,76.7086424012,73.9761973443,106.264751226,112.871287129,99.0056609958,102.19590097,95.9051841746,95.1487491767,94.8078175896,97.8179064985,98.8563861803,97.237008872,57.5556378853,93.3107344633,101.09095868,92.5184862984,99.5721009842,111.647248509,99.0919857876,88.6892488954,99.9500124969,52.9775033083,106.018706791,71.1336935874,24.5245245245,105.808041904,38.5557404326,70.8029762827,75.0773674438,72.8937728938,104.607094746,88.8110447146,73.6663268773,122.212513107,81.6788807462,109.387867142,100.757479059,100.951847704,100.80204156,82.9974160207,96.943960511,98.2586919807,98.0006289308,97.2751217752,80.2716968071,105.766558592,110.416226495,101.172273191,67.300224811,64.6587383661,99.8616600791,108.700440529,96.6681505325,102.155172414,87.3477038425,92.3441832429,98.4164687253,91.158714703,106.286099345,103.98375556,89.1285339551,79.3327556326,91.746235181,78.6713307711,91.2223798905,70.7305502846,70.1335207309,65.6294877932,82.8647925033,44.9691021447,105.681818182,107.866761162,88.2779198636,84.7332549941,88.7410688663,107.954529126,83.5767243316,85.066231174,86.6538338146,82.9312008824,55.4290053151,99.1244239631,99.796437659,96.2463907603,97.9415855355,49.252013809,94.0443752433,104.446091145,83.6113427857,105.613385427,111.879619852,77.5058823529,108.357871949,106.108786611,97.6542580316,100.132159529,106.910850035,99.512195122,99.3806306306,77.3001205303,82.8284268301,100.421052632,100.709606987,94.9973103819,94.1530829199,90.641025641,90.3440621532,73.8839285714,84.194214876,80.8540591272,119.670245399,101.763104958,107.174800103,61.0157618214,115.670604587,119.834710744,104.052778088,95.2983171851,84.5780969479,101.092310645,100.319148936,95.6781609195,95.4193422057,82.4728121354,105.642633229,104.115371087,84.302815714,107.761529809,105.460530421,97.7208976157,92.2651298437,95.5689828802,101.491525424,89.9014869888,100.239936859,99.2072230786,103.374570892,83.2023575639,80.2469135802,110.140562249,75.8990874933,101.4794926,99.2349726776,59.8216735254,61.4637655098,127.109374223,100.902749282,115.612357484,83.0265596047,101.417183348,100.161746866,87.8156166383,107.639115007,82.8976034858,97.724137931,54.0852929454,152.467553603,63.0530973451,111.018224852,97.7179637215,95.9347442681,96.7853250999,106.563857374,82.4526420738,86.2831858407,88.8719512195,82.2994210091,106.356539748,120.932217859,96.4997538159,101.499118166,94.7431621081,99.3221035333,68.0314533623,62.9745422063,92.131661442,91.18956743,18.0861201603,97.9828681956,98.719346049,95.1354880836,101.65906263,90.4761904762,100.813434794,109.184140703,91.4711254742,90.3964984552,75.8397932817,100.536440991,109.258084971,83.300648665,96.4224103184,101.436619718,100.04631774,97.1793907484,104.880552445,102.668753669,94.8334644637,92.8719008264,93.2526397116,87.4450951684,102.935681879,90.8526775454,64.79278697,97.1873231466,103.703703704,80.7354365574,81.7850637523,83.3333333333,105.130057803,109.899516189,97.6809013125,100.138806266,108.728509352,105.359683486,103.466331553,104.453254047,63.7908496732,67.5154304277,90.9127922248,98.1498961676,99.6075866579,85.1475568457,69.7875850691,84.4969046636,60.8069977427,69.7998499394,74.2984807864,105.288187179,71.4612006386,88.5425861855,104.532068063,81.0105496946,85.5149348403,105.87643389,88.2187279981,100.494845361,99.9727866473,99.8698840785,77.9537671233,84.7950639048,83.3725029377,89.6120150188,70.7715355805,83.1834532374,65.0885766646,100.799377246,101.025453764,100.940925121,101.254275941,61.9418132612,100.158541419,95.358877496,81.0845070423,64.9453823237,25.7163958641,90.6616862327,71.0309777348,48.9046153846,86.6842800528,123.994811933,45.2683326506,106.211453744,107.923541905,107.81376155,109.041303798,116.396125392,124.617847802,129.109094659,202.916129032,31.4394542354,66.0916477229,94.1074523397,132.333665685,84.1796200345,99.7456500489,30.1869532903,75.5305164319,74.2587537323,70.5213019317,136.65646642,87.1976866456,64.2287234043,54.0025839793,88.4692513369,93.3551708002,104.829112368,78.8756388416,83.1709693132,50.1854974705,169.123459661,121.789985052,86.3050341297,71.1577868852,92.9836995039,107.897714415,105.152173913,113.368865201,103.350214258,93.6621916953,109.226419943,76.8013888889,74.5929091119,37.2786579683,50.1565825812,101.334289813,63.1701513836,122.648673873,60.9294320138,107.571755591,72.7515583259,66.9976418022,89.9168316832,94.2647458549,89.3845419847,88.8020106116,125.607186426,81.0232368528,105.455386038,85.1422070535,91.7951881555,88.4392076503,65.0552173949,92.4424972618,97.4065700226,97.6587821446,96.9385046453,103.975947969,110.341365462,109.675874182,100.2028912,109.85915493,90.0211091921,82.9133204099,82.5802364865,97.0569210867,104.483030781,80.7952286282,123.988658147,99.9180596526,112.135761589,105.180684362,104.332531013,75.1321752266,96.6078697422,101.195701529,101.473150642,100.727835595,97.2781954887,92.6010331206,73.740235272,101.786339755,90.7843137255,108.620689655,89.8476171406,97.433582667,97.4274767378,103.291052451,106.150494386,100.395273538,104.948275862,108.191108505,101.406321624,97.4842767296,93.6809798271,86.7855173681,111.068539804,116.334218965,80.7593900317,91.8750782848,103.452868852,103.606208156,100.591169407,96.9853613907,96.7347261792,96.7823500248,108.015513898,104.401020825,82.0540308748,97.35581189,82.5988932158,75.0071338307,92.1189591078,107.605698529,80.7708880097,93.451909501,96.134232604,91.2673383684,106.945195789,86.0785911964,89.1591591592,108.698353526,115.558393835,78.7366779309,113.918390162,100.431079567,62.5078844456,92.2871630638,90.9347243761,95.7790311546,110.33464456,97.6705023856,115.444172779,111.368833714,112.256097561,105.507497116,112.753246753,61.7151607963,86.1393323657,114.03437816,56.4234620887,112.163202463,82.1715567184,79.2604501608,94.4649906665,101.759863752,99.2734973944,79.9230014622,101.027251185,94.7751322751,37.2889896699,109.502475831,87.0116077584,155.765874614,64.6782431052
