ADRA,ADRD,ADRE,ADRU,AGG,AIA,AUSE,AXJL,BIL,BIV,BKF,BLV,BND,BSV,BWV,BWX,CGW,CIU,CMF,COW,CSD,CSJ,CUT,CVY,CWI,CZA,DBA,DBB,DBC,DBE,DBO,DBP,DBS,DBV,DDM,DEF,DEM,DES,DEW,DFE,DFJ,DGL,DGS,DGT,DHS,DIA,DIG,DIM,DJP,DLN,DLS,DNL,DOD,DOG,DOL,DON,DOO,DRW,DSI,DTD,DTH,DTN,ECH,EDV,EEB,EEH,EEM,EES,EEV,EFA,EFG,EFU,EFV,EFZ,EMB,ENY,EPP,EPS,ERO,FAB,FAD,FBT,FCG,FDD,FDL,FDM,FDN,FEU,FEX,FEZ,FFR,FGD,FIW,FNI,FNX,GAZ,GBB,GBF,GCE,GDX,GEX,GII,GLD,GMF,GMM,GSC,GSG,GSP,GVI,GWL,GWX,GXC,HGI,HYG,IAI,IAK,IAT,IAU,IBB,ICF,IDHQ,IDU,IDV,IEF,IEI,IEO,IEV,IEZ,IFEU,IFGL,IGE,IGF,IGM,IGN,IGV,IHE,IHF,IHI,IJH,IJJ,IJK,IJR,IJS,IJT,ILF,INP,IOO,IPE,JJA,JJC,JJE,JJG,JJM,JJN,JKD,JKE,JKF,JKG,JKH,JKI,JKJ,JKK,JKL,JNK,JXI,JYN,KBE,KCE,KIE,KRE,KXI,LQD,LVL,MBB,MDY,MDYG,MDYV,MGC,MGK,MGV,MLN,MOO,MUB,MVV,MXI,MYY,MZZ,NFO,NLR,NYF,OEF,OIL,ONEQ,PAF,PBD,PBE,PBJ,PBP,PBS,PBW,PCY,PDN,PDP,PEJ,PEY,PEZ,PFF,PFI,PFM,PGF,PGJ,PHB,PHO,PID,PIE,PIO,PIZ,PJP,PKB,PKW,PLW,PMR,PPA,PRF,PRFZ,PRN,PSI,PSJ,PSL,PSP,PSQ,QCLN,QID,QLD,QQEW,QQQ,QQXT,QTEC,RCD,REM,REW,REZ,RFG,RFV,RGI,RHS,RJA,RJI,RJN,RJZ,ROM,RPG,RPV,RSP,RSX,RTM,RWM,RWR,RWX,RXD,RXI,RXL,RYE,RYF,RYH,RYJ,RYT,RYU,RZG,RZV,SAA,SBB,SCC,SCJ,SCZ,SDD,SDP,SDS,SDY,SH,SHM,SHV,SHY,SIJ,SKF,SLV,SLX,SLY,SLYG,SLYV,SMN,TAO,TFI,TIP,TLH,TLO,TLT,TOK,TWM,UCC,UDN,UGE,UNG,UPW,URE,USD,USL,USO,UUP,UWM,UXI,UYG,UYM,VAW,VB,VBK,VBR,VCR,VDC,VDE,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIS,VNQ,VO,VOE,VOT,VOX,VPL,VPU,VTI,VTV,VUG,VV,VWO,VXF,VYM,WMCR,WMW,WPS,XBI,XES,XHB,XLB,XLE,XLF,XLG,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD
61.6176916086,58.0539119001,53.8894095595,55.5341055341,101.014535167,58.6212253829,49.2115084551,51.4174611139,99.9781707051,99.9056531606,45.1706484642,101.147794687,101.170117012,101.746052125,74.4200121041,99.0271659325,60.0409051815,95.5359765051,95.9409594096,76.4835164835,47.3204759951,98.5810744691,54.2743362832,58.9025386102,59.5214105793,69.3953105718,71.7146776406,54.0902781102,68.5098406748,62.5763303286,62.0782323082,89.1196272919,67.8289473684,72.7777777778,43.8256343526,72.2491909385,63.9037433155,75.2395810118,53.2625910675,46.5779862394,90.7989868754,94.1263282172,54.42043222,63.9258679196,61.5038182886,71.479515017,31.4117881322,59.4007609385,62.6077550943,66.4581844174,55.6062002051,89.0834484119,63.8075313808,106.664690804,59.3217784476,70.6636344842,51.051625239,46.6579292267,69.4843049327,67.1932402645,53.8962044926,64.6068455134,64.4647408666,139.440618916,47.0846036585,68.4985279686,53.442288049,75.6520103161,62.3471782797,60.4576902608,62.2291440953,106.996037642,59.2277769774,109.761904762,93.6683752627,47.6708741802,53.6111284991,66.8668461379,96.4112686165,67.6761032473,64.8620328327,79.5005153224,55.5309734513,38.6847750865,67.663456665,73.2392976919,63.6403508772,57.3468988456,66.3157894737,57.1685761047,56.4418604651,50.4,76.4087870105,46.7766116942,67.5428571429,60.8137044968,77.3894571204,101.380042463,50.919982884,63.563525372,46.8958930277,68.2005607785,97.3470309325,52.9392712551,51.9389110226,57.7667884591,56.2393162393,54.6419098143,101.768550557,60.4819729873,59.2569466126,54.4519774011,55.8695652174,77.3953013279,42.9963975419,49.9275512316,67.4457899183,97.3725755525,86.7477130477,58.8932806324,51.4009704455,68.3442812983,46.7192784667,109.653381506,107.128295511,63.0495356037,57.3746581586,45.6696716033,54.1482686498,52.5854779412,61.291810842,62.3143564356,65.4415900994,59.0308370044,69.9135218963,81.8181818182,57.0219435737,65.520694259,69.0194101336,69.5787620209,68.3479094285,74.4174434088,76.3678877631,72.5793587494,54.9903597654,29.8871154704,65.5309054606,90.6728718247,67.7779629938,43.9019189765,53.4055443363,67.9443635776,50.2248875562,44.1668525541,71.3001027749,62.9585798817,65.6940874036,67.0364087172,59.6231840518,68.2254358697,70.8642996268,65.8546273004,73.6363636364,68.4628595964,67.3741574645,118.186803144,53.7924392006,43.8311688312,54.4799376704,86.8217054264,79.4104194226,94.4606140269,51.7906482465,101.677331782,69.0444890334,64.667535854,68.267223382,67.5698207586,68.3852820051,66.1782862787,80.6291061119,51.4862738241,97.463022823,38.51939242,53.0898504698,103.841125568,87.4367088608,66.4580265096,59.2196531792,94.4956800311,67.4718930416,46.4140480591,67.3322182731,50.8977777778,45.7555477281,74.2772486772,80.9993909866,73.393002441,57.7777777778,37.2770242499,82.4192921042,62.8886778498,58.6328125,68.7287420942,61.4779874214,76.0,68.6509732911,75.4983388704,72.8844966028,62.7415730337,47.9331306991,66.8724279835,75.303030303,55.0690528225,38.1796690307,59.7336597177,56.7667626491,87.3142250531,71.8360071301,70.8381452318,113.408193669,89.1822064057,69.7757633588,63.1376634574,66.8905168905,71.0974395448,65.4498293515,76.3370411568,80.1506591337,35.828102366,121.222586773,45.1247165533,117.427293065,35.0711491255,64.0237859267,65.9511158342,63.044955045,64.0649554741,67.6931850585,49.4232785739,111.11261377,70.8136475747,72.4335691072,63.1899762953,66.3829787234,78.9555728761,66.4912280702,59.2456301748,49.4958753437,61.0547667343,35.349401243,67.5930918281,56.3760683761,64.781433078,26.9026883756,62.8207565102,82.3964308477,60.9672918927,53.6781609195,88.8206785137,66.3815396857,50.2145347278,55.9456571516,45.8419714672,72.9808851386,67.8709082871,60.9290843806,67.018295698,73.880794702,65.6260490097,44.8007774538,72.3670490094,80.1399452388,79.8020601899,56.1851211073,74.1975732601,82.8018221909,113.310638298,78.1591852131,109.827315542,102.395470383,100.309428467,101.641520821,77.3254040866,92.2861276904,70.9709522921,40.5136585073,67.285256932,64.9084087398,70.8203700671,79.2210715894,44.9029126214,94.0291906236,90.7887376468,111.354693648,114.454060026,123.513800425,62.0215053763,74.8599951303,49.2290502793,93.3860531991,52.4880297322,62.9855293222,41.0715796897,20.2638700947,29.7667316722,60.2069614299,48.7481187577,105.816985138,40.2723735409,36.9691738936,16.6529717886,18.1100224132,56.2440305635,69.2393557646,66.1989017694,72.267920094,69.4168734491,84.1969283766,65.4510380305,60.1392515231,58.1715495941,52.3483168716,54.8708590679,65.3782970633,74.4670620292,76.4564007421,65.5457227139,61.5344376635,63.1265930331,67.5568511481,59.0787716956,65.1597261837,67.8544002457,70.3502824859,66.6859833394,65.9597692188,66.918652424,66.8577799013,48.1201550388,66.1138066847,69.314516129,61.7729831144,84.7351290685,53.5155389024,88.5158050829,46.5596330275,73.6930930931,58.9544772386,66.335978836,46.0361389131,69.0485144791,66.6300768386,65.8566721582,85.6384860276,68.4089339166,74.2802303263,74.8512888301,47.2283119324,62.2801817823,87.9714285714,71.0077000335,63.7682555781
57.5825507422,54.7577251808,49.2783505155,53.1161518662,101.131596917,54.989059081,45.071393736,47.955343703,100.240122244,101.257107887,41.5529010239,104.462213051,100.59148772,102.798818847,70.8896509986,99.8531571219,55.5968905478,96.2310327949,95.7706500142,73.3626373626,45.3426343865,98.7180741756,48.9380530973,54.4402250791,55.9445843829,63.4306869601,70.3703703704,49.6081392161,62.4804748516,54.364640884,51.9558077038,88.2476705741,62.9605263158,70.1114814815,39.0891346779,68.1634304207,59.8930481283,71.4954312458,51.0452961672,44.791559472,84.6246833986,94.1310507674,50.5304518664,60.1774993474,57.8617583709,67.4142166574,26.0454002389,56.808972733,58.4913167263,62.4017155111,52.5837708544,82.9946735056,57.7405857741,113.441204742,55.7347400151,66.5495141617,48.5277246654,44.2771952818,65.389319201,62.9867744306,51.6963594113,60.888066605,63.3389974511,155.548724255,41.8826219512,65.1619234544,49.1113381001,68.759945754,74.7560187487,57.1580627994,59.0872156013,120.245170877,56.0870191615,116.283068783,90.0744319409,41.1648239551,50.0370532658,61.8223234624,98.1518033375,63.9883430475,61.7534055187,75.8856979136,48.0530973451,37.2612456747,64.3182970096,68.5835470507,59.7368421053,53.7272549403,61.7293233083,53.7643207856,61.6046511628,47.9304347826,70.8424068768,41.5667166417,63.2384761905,59.5483745377,77.6007081039,103.348774368,51.133932392,61.5223197253,41.852913085,64.1959426027,96.6358094378,49.0572585309,48.1407702523,52.4757465037,49.6676163343,47.8590375142,102.731641676,57.0418565546,55.3855760225,49.0847457627,52.2752173913,76.9254341164,38.800593346,46.2430138688,63.3905941988,96.6396030672,83.8709677419,58.2935804825,49.0074988972,64.6831530139,42.8187147689,112.498588687,108.341209499,55.7430340557,54.6034639927,39.8100450741,51.7545898211,50.4365808824,55.2710495963,58.3374587459,61.222576411,54.862758387,65.18078424,77.6664280601,54.5454545455,61.8825100134,64.5954121502,65.6101855614,63.6036899485,70.4227696405,72.2525331255,68.2884032541,50.5599540551,27.4008024967,61.9634268402,94.6480511926,65.6109351559,39.407249467,47.8061318157,66.8282387191,46.0441207967,33.7274146777,66.9964028777,59.2307692308,61.6066838046,62.4037583192,55.0095491513,63.2247601027,65.9541245471,61.710578578,68.0205278592,68.3986689566,64.1330847555,120.307256443,49.7953286781,39.237012987,50.2142578886,82.0810971974,76.8524551324,94.5357243451,49.5749202976,101.764591817,64.6232616066,59.8924380704,64.4524577719,63.2138390996,64.3217476987,61.8980986089,79.9024487358,46.2668298654,96.4345185621,33.9625423979,48.6079131931,111.405092448,100.553797468,62.5184094256,52.3410404624,94.2044461703,63.612883622,37.6173752311,62.7221409157,48.3768888889,42.1979570271,72.0105820106,77.0401948843,72.1724979658,52.4904214559,35.1006987259,84.7919097627,60.4816651276,55.3515625,62.8952916374,58.2547169811,71.3817330211,63.6487098234,69.9875415282,68.93143916,56.4494382022,43.4954407295,64.4855967078,70.2525252525,51.4521215085,36.8857368006,55.637447284,54.3813245578,82.9617834395,66.5478312537,67.3368328959,116.640595903,83.9231316726,63.8835877863,59.0781721512,62.8815628816,65.5263157895,59.4539249147,71.3014460512,76.7231638418,32.4480927088,129.390433431,40.1360544218,134.026845638,31.0802776925,59.4152626363,61.912858661,58.5414585415,59.6647459403,60.8120901055,49.9475707794,127.789552184,70.0191833379,65.6318103613,58.7876735523,63.3075435203,75.7016757599,65.0,53.5418583257,43.0797433547,55.0709939148,31.1268758527,62.0702049986,50.6324786325,59.9594411897,25.8803483529,58.315719445,87.3295092416,60.5487521315,50.3831417625,100.161550889,61.3606524766,46.7551622419,49.4275683102,43.555176739,68.8823833305,61.0215505701,58.5053859964,64.1687819351,68.238410596,59.556898288,40.3692905734,77.5547445255,93.8038738465,77.6812765098,53.6115916955,83.1501831502,93.0353234492,129.54893617,73.5382874387,117.394034537,102.090592334,100.564251911,102.317441159,91.0338517841,105.642973413,66.1815015239,35.4286897006,62.61869879,60.4502317369,65.9620108073,94.079243584,44.1990291262,94.7810703229,93.9138541861,115.533071014,119.867243602,128.768577495,59.7632258065,84.0029218408,43.2625698324,94.9317038102,48.660945885,61.0561056106,36.7771509168,20.2638700947,25.5934556703,53.3772342427,39.8139280339,104.331210191,36.4007782101,32.2305657991,14.7630786086,15.5708223837,52.3519579752,64.9657151969,61.6229408176,67.9200940071,64.0405293631,80.8812975456,58.6533161859,57.093124456,54.5534768796,49.2642612377,51.6423357664,61.1514111154,71.1009777208,72.3376623377,60.4719764012,61.5518744551,58.6094590767,63.0597531816,54.5727636849,61.9412435824,64.0454615266,66.4858757062,62.7598696125,61.7495711835,62.8266228431,62.4621755057,44.515503876,62.1355087261,65.1411290323,58.3020637899,79.2379349046,51.4436852546,86.0032398095,40.9785932722,69.1891891892,55.4277138569,59.7354497354,42.8364792548,64.9868371568,61.6630076839,61.4909390445,82.4902723735,64.6557679024,70.8801754867,68.8037012558,41.3717507047,54.7125074096,82.6571428571,64.8476732508,57.9868154158
58.5883065738,55.0295857988,51.4991565136,53.4749034749,99.4829772705,58.6739606127,50.2725058605,53.0983442047,100.109146475,100.581380524,43.5494880546,104.493164818,99.742831426,102.542046476,71.0106919508,99.7246696035,60.8227949679,95.0465002447,93.9540164632,74.7252747253,48.009848174,97.9939328701,51.6973451327,57.0283669271,56.7506297229,65.85767174,65.0754458162,49.6516551277,64.0424867229,58.240767665,57.8978799642,84.9113315299,64.0131578947,69.8481481481,39.7527651269,70.71197411,65.2597402597,72.2531758413,55.1472917327,48.7453488813,84.8952337094,90.1121605667,54.944335298,60.4021143305,59.4556491091,67.6440288454,26.8100358423,59.163126189,57.8884910239,63.9027877055,54.8262184371,84.6419412113,62.7615062762,126.930471003,59.0052750565,68.0378333678,53.743197529,46.1380515509,67.264573991,64.7869213813,55.8791634392,62.9602220167,62.1282922685,155.804898043,45.3696646341,66.9283611384,51.9713993871,71.2825417232,68.9731302499,57.690260777,59.3174431203,150.656420258,56.2454977669,138.478835979,86.0189713074,44.3776882638,50.68321376,63.9884033961,97.3568993361,66.6111573689,63.0457561998,76.601976132,50.8849557522,38.214532872,65.615813482,70.5267311107,61.5789473684,53.9244766191,63.6842105263,53.9934533552,56.6511627907,47.8260869565,72.8753581662,45.0524737631,66.3996190476,55.1489196029,79.2090873328,102.657788072,50.4407359863,58.3365127814,42.1012416428,64.4169553027,93.2829081057,51.8796992481,49.8804780876,54.3657868212,52.2507122507,50.5683971201,102.427912341,56.974340846,52.2322822354,53.1412429379,52.9565217391,72.6762002043,41.3223140496,48.688884289,65.671641791,93.098782138,84.0996629754,60.5288264958,48.5963828849,65.6974497682,44.3264937993,112.363102631,108.770394449,58.4520123839,54.4758432088,41.2427559562,52.5679758308,51.3097426471,56.770472895,60.5404290429,63.2852053253,57.1670620129,66.5963798783,78.2390837509,55.1567398119,63.1675567423,65.956642299,66.8427468509,64.7178627052,71.3881491345,73.4840218239,69.8037964588,53.5956024121,29.6656263932,62.9630436538,94.2408376963,61.8603100517,39.7654584222,49.3666238296,61.3941452369,44.4634825444,35.3267900959,68.6408016444,60.5473372781,62.5964010283,63.9175257732,56.318533937,65.5629139073,67.4639013721,63.2994836489,71.1730205279,62.0437956204,66.4133084755,121.641381831,51.5530941488,41.4123376623,52.7074405921,81.7233154442,76.6089491731,92.6955215473,50.1062699256,101.958503006,65.5988376116,61.1962190352,65.6860884418,64.7978324302,65.6692409402,63.4208576838,79.0364324109,47.211050883,95.5431482026,35.0243326943,50.7608839487,127.264520949,134.588607595,65.3902798233,51.3005780347,93.4472381322,64.904284412,43.2162661738,64.3215555091,49.2017777778,41.5082775625,72.4338624339,77.2838002436,69.4467046379,54.6360153257,35.7994245787,79.1520809024,58.1319830721,55.984375,65.6359803233,58.1761006289,72.5995316159,63.2412856496,72.0099667774,69.9814700432,55.5505617978,46.6565349544,58.4777777778,70.2525252525,50.9426945629,36.682427108,55.3434352841,54.1752365282,82.2186836518,67.4985145573,68.4168853893,116.87150838,86.334519573,64.4561068702,60.0481391004,64.245014245,66.6998577525,62.866894198,72.1357063404,76.5574387947,33.3655239015,133.465722673,41.156462585,148.07606264,32.6394216017,61.5956392468,63.4643995749,59.9400599401,62.3886851755,66.2925577417,51.5903530234,160.988869805,75.7467799397,68.2469891034,62.478835083,66.1508704062,76.3055339049,62.1929824561,54.9218031279,46.3794683776,55.5780933063,32.9998484159,63.4765515305,53.5042735043,61.6268589455,26.4293828095,60.673065957,117.00446144,60.8897845295,51.245210728,145.596122779,63.1987268749,47.5596674712,51.610441154,45.6860198085,69.4851041846,64.2594287636,61.8716337522,65.4854128894,70.6490066225,66.9016448473,41.7103984451,117.309697602,121.214886928,77.0147444961,53.1358131488,114.615384615,148.832560229,145.361702128,74.575631837,134.348508634,101.263066202,100.564251911,102.341581171,158.920402562,99.8372219208,66.3681035019,38.9549494761,63.8194710651,61.5647759876,67.2179466186,143.65150833,47.2896440129,92.8792569659,93.2407234757,115.598650927,120.069968698,129.787685775,61.0752688172,110.786462138,45.4972067039,94.0690150971,49.4824932176,56.5371921808,37.5645275035,20.8728010825,28.2073900609,57.9115710254,45.2319058695,105.061571125,37.5097276265,32.9999492308,15.8860586141,16.4554981292,55.5038204394,67.4374103014,63.5295912142,71.394997482,67.6385442514,82.6180565523,61.1151938269,58.9425587467,55.8948111543,51.4210844588,55.5586749017,63.6247854255,73.0405513704,73.2282003711,62.802359882,64.3766346992,60.8751062022,65.6977829709,56.0747663551,63.676554478,64.7058823529,67.6610169492,63.9043824701,63.1841571807,64.3056696795,63.8158942507,48.5271317829,63.9632646457,66.6993951613,61.0694183865,82.4915824916,52.1489971347,86.6394561818,41.7940876656,76.2762762763,56.9784892446,60.8465608466,44.4728062515,65.4663407296,61.9648737651,62.8912685338,82.1719136894,65.8070458209,71.5382506169,70.1586252479,42.7654243658,57.0638213792,82.9142857143,67.29159692,62.0943204868
57.649197213,55.3579881657,51.2652296157,54.8584298584,98.0294605404,56.8490153173,49.4916023404,52.270446563,100.130975769,96.8840043859,43.4180887372,96.5179262316,97.8012086923,101.232507382,70.7976598749,95.0256975037,59.3133361591,92.23690651,92.6814268143,72.8351648352,47.0660648338,96.7902925922,49.8230088496,55.3773109206,57.3803526448,64.5002056767,65.8436213992,51.6969029726,68.4161199625,63.8121546961,63.4219169901,83.7691614067,61.3486842105,72.1481481481,40.4814573845,69.7815533981,62.987012987,69.2444840651,55.0364269876,48.4203798888,85.8392816026,88.9905548996,52.3903077931,61.4722004699,59.0953593107,68.436484666,29.4743130227,58.2435003171,59.0769188373,63.1343817012,54.7774695766,87.137502466,61.6861924686,125.985261134,57.8146194424,66.0533388464,53.0519193999,43.9100043687,66.1434977578,64.3644379133,55.3834237026,61.591119334,59.3882752761,136.914642894,46.4367378049,65.3581943081,50.582226762,68.5388854484,75.0326489502,57.2511974454,58.2204767064,155.943536404,56.1734620372,140.145502646,78.0946208684,45.7833163989,49.9562832041,63.3878649824,93.2998385071,64.8209825146,60.880195599,73.7957572454,53.1415929204,37.5432525952,65.1191079574,68.6032748077,60.6561403509,54.7055370769,60.7142857143,53.1423895254,51.0465116279,47.6006956522,69.1499522445,43.4407796102,63.0857142857,56.5894490948,79.5633359559,99.2414591778,47.16089003,54.6928653186,39.7134670487,65.6539666832,91.2282682321,50.5379988433,50.3187250996,56.8854731007,55.9924026591,54.717696097,100.442137639,58.7577746568,55.5104589447,51.581920904,53.0430434783,66.5474974464,39.7965670693,45.3943282964,65.671641791,91.2043301759,80.3683196919,56.1810004089,49.1901191001,66.0258887172,43.5851183766,109.246923337,108.089296594,58.5913312693,54.676390155,42.7237604636,49.918661399,48.1158088235,58.0728950404,58.24669967,62.8539283705,55.4388342935,64.5258071536,75.8589835361,50.3605015674,62.2496662216,63.990420973,65.5289177841,62.932790224,69.0745672437,70.4598597038,67.4270218536,52.6315789474,28.8898796255,63.1809088567,91.2546053907,61.5769294882,44.2430703625,53.0200110152,59.2916060165,46.0484043692,36.0249832701,67.4717368962,59.5118343195,63.4318766067,61.8687198225,55.2563249716,63.4139748615,65.2196385241,60.9691513306,68.5483870968,57.9647917561,64.3051771117,120.233960885,52.0105947508,40.2435064935,49.2014024153,80.709600477,75.4374880715,88.733452258,48.724229543,101.560985069,64.1320141147,58.8657105606,63.1467071551,64.0683618174,64.3006931168,63.2562350811,70.1712124229,45.4623185872,92.418454305,33.3579118124,49.2523488157,131.715744257,144.699367089,61.2665684831,52.6878612717,90.1368799146,65.3448799757,50.0924214418,63.4538992264,48.8177777778,38.8869320183,70.3703703704,74.5432399513,70.179007323,52.337164751,34.8540896013,76.7211201867,59.0370198557,53.3984375,58.8896697119,57.7830188679,70.8196721311,59.3481213219,68.3554817276,70.3520691785,53.8426966292,44.0425531915,56.378600823,69.4404040404,51.4368387001,34.63356974,53.7026443342,53.3525298231,81.7940552017,66.8449197861,67.0166229221,111.65735568,82.6071174377,62.2614503817,60.2098002587,62.3524623525,64.9146514936,62.7303754266,70.4838709677,75.2165725047,33.9449541284,135.192540149,39.5313681028,152.416107383,32.3507977907,59.9306243806,63.0818278427,58.2417582418,61.2362493452,62.2754491018,48.7242222999,162.902312785,74.4587558235,66.2588415217,58.2458516763,62.1856866538,74.9785658613,60.0877192982,57.1297148114,51.9578368469,56.1257606491,32.7573139306,62.201628756,52.4102564103,60.5678233438,28.2658084059,58.9203573465,122.001274697,56.9369090064,49.885440613,160.694668821,62.403222598,43.0544381872,51.9767974355,43.6850744213,66.8503530222,63.5122261035,59.986535009,65.0403823966,68.5271523179,62.6049009735,38.5034013605,123.136079249,129.631883176,77.9640476671,53.4385813149,126.153846154,149.491360758,148.272340426,75.0848736326,135.494505495,101.00174216,100.609756098,102.489318045,172.134797194,110.652920962,63.0714685576,38.929396869,62.4541614811,59.3577576694,65.4658588505,148.649257091,44.7811488673,88.6333480761,90.0726272609,110.431890575,112.704658442,119.288747346,60.1720430108,122.059897736,42.7039106145,92.5948957584,46.7584599815,58.5173902006,38.1523272214,16.9147496617,28.6365847966,62.2765757291,52.1275140238,108.110403397,35.1167315175,31.4616439052,15.2067926595,16.6372886972,55.5635148042,65.1251793972,61.3788895668,68.8601645123,65.1778329198,80.9398593369,63.5219548043,58.4856396867,55.594775856,49.9899213868,55.4323413812,62.9972128394,69.7547683924,72.6901669759,60.8554572271,59.4768962511,59.331634098,63.7222720784,54.7062750334,63.7906446092,64.2297650131,67.8757062147,63.3393697936,63.2153438328,62.8759244043,62.7488453575,47.6162790698,62.2428310145,66.0806451613,59.756097561,77.3288439955,48.9089706855,82.1208517469,44.0112130479,75.4354354354,57.7788894447,63.8624338624,44.10917803,66.6603986461,61.1141602634,63.2207578254,81.8535550053,66.5438636887,68.8785302989,69.2002643754,42.9376761666,57.7949021932,80.2571428571,64.3454971543,62.1957403651
52.5598303544,51.5779092702,46.0356138707,49.1634491634,96.8881084772,52.5382932166,48.2981460172,49.8745609634,100.152805064,95.8640385547,38.6518771331,95.6151663657,97.3511636878,100.834510207,70.5467016341,92.2540381791,56.1726083432,90.5335291238,91.8156873876,72.7252747253,46.6146901929,96.2520794598,47.8318584071,53.4852899834,53.0730478589,60.4689428219,60.2743484225,51.1311961219,61.5432677288,59.4940389648,57.9277396238,77.1265404268,56.8421052632,72.0592592593,41.014964216,65.4530744337,60.7715813598,69.9799420548,51.9797275895,45.3259529264,80.5894542943,82.6446280992,48.8175070945,60.5063951971,59.9765028392,68.6187495047,25.3882915173,54.2675967026,55.7183184952,64.3316654753,52.2392789069,81.4164529493,62.5523012552,126.289650753,54.5892991711,64.6888567294,50.8518899838,40.1922236785,66.5511618426,64.437913299,52.4852052672,62.9509713228,55.3355989805,136.284455375,41.5586890244,62.6104023553,46.0469867211,67.5198131178,94.1201328563,53.4592868547,54.8076923077,179.730064388,52.4420112376,150.41005291,80.6771539111,40.1206430548,47.4927963201,63.3671567612,88.2469047192,62.3230641132,60.8099895215,72.9012053371,46.9916814159,33.9446366782,66.8525088697,67.0743736437,56.9298245614,51.0467618861,58.0827067669,48.232405892,47.9302325581,44.5217391304,65.1384909265,39.9550224888,59.8472380952,59.0811757835,78.5011801731,98.7936691758,44.972186564,44.3151468905,38.5100286533,62.2793996371,84.1273425152,46.7414690573,46.5205843293,52.7313531561,51.7758784425,49.886320576,99.5194156094,53.9488727743,52.4508273494,48.5649717514,50.0,65.9346271706,39.7541852087,46.4293107017,71.7544353703,84.201623816,79.3331728455,54.8589341693,44.0582267314,65.455950541,40.9021420519,107.880772271,107.193606264,50.866873065,50.8842297174,38.0553766903,48.0362537764,44.8069852941,51.8800461361,54.4554455446,60.5475342209,54.3544561166,64.4201656881,74.9284180387,49.1222570533,63.6348464619,62.65439879,64.175538399,61.6029711274,67.9260985353,69.680436477,66.6134949753,46.5192599582,26.018724922,61.1688596294,90.8280007756,55.7426237706,42.4093816631,51.2208555168,53.2912825489,44.8275862069,31.9875083649,67.9856115108,58.6390532544,63.5604113111,60.0026099439,53.5396236132,63.6842816597,63.2474075364,58.8123924269,68.504398827,59.274366681,62.053635451,117.985743009,56.7300746448,40.5194805195,51.0907674328,85.5694692904,76.5892054466,86.2642005445,44.1253985122,100.727166958,62.6444336816,56.6818774446,63.4313911558,64.0892038349,64.679675591,63.5216890279,74.6565797332,41.4932680539,92.8592418454,32.0601681168,44.3428609236,135.466600261,153.860759494,60.6406480118,47.9768786127,92.8550626153,64.9802491644,44.7874306839,61.9067530838,45.2977777778,38.0767876013,70.0,74.1169305725,69.6094385679,50.4214559387,32.934648582,77.0128354726,55.4050564773,53.7109375,57.0618411806,60.2987421384,68.2903981265,59.5065640561,70.8471760797,71.1550339716,53.4382022472,41.1854103343,57.2016460905,64.2929292929,48.7501209889,32.7817178881,50.1106425249,50.7610037022,81.1040339703,63.339275104,66.5791776028,110.763500931,84.0569395018,60.4961832061,60.4073861187,61.0297110297,63.826458037,55.9726962457,69.7886540601,74.2372881356,33.9932399807,139.146952167,36.5079365079,162.438478747,30.816584842,58.2259663033,61.5090329437,56.5874125874,57.7265584075,62.9597946963,49.2135616917,180.540609466,75.3905179501,64.9206652648,58.2797155435,59.6324951644,74.9027669525,55.6140350877,52.2539098436,46.5618698442,53.7515212982,30.4077611035,60.3762987925,53.44,59.5763857594,25.3313138963,56.7952860673,125.175270873,56.0223221206,45.4980842912,170.526655897,60.6325840462,43.7114507911,43.9016943978,45.6141852735,66.6953676597,59.0912770316,57.4506283662,63.1943299819,67.9470198675,60.8593487748,37.5898931001,126.368776069,127.269166413,72.3894162795,49.6323529412,134.065781441,152.324876551,151.625531915,75.7261410788,136.671899529,101.175958188,100.555151074,102.16053108,170.821706313,105.968529571,58.4686197674,31.6852327651,60.283669322,58.2542485103,64.810872769,191.130121567,39.7253236246,91.0659000442,90.6675368264,108.946973955,111.103111766,117.282377919,58.3870967742,129.194058924,43.8659217877,88.6053199137,49.6100626791,60.903782686,37.3882228491,19.1474966171,23.6203465995,55.9924741298,46.8600355726,113.078556263,33.8521400778,32.1539505324,16.7351410572,13.6361335217,52.1370582617,63.8016265348,59.716290421,68.0711767668,65.7981803143,82.6754700732,57.8724967849,54.9608355091,51.7119661137,52.3483168716,51.7546322291,60.8929988741,69.818881231,73.5807050093,61.9026548673,57.925021796,57.5474369867,62.517692266,52.8871829105,65.0313747861,59.7143295961,67.3446327684,62.6005070627,62.9502572899,62.5308134758,62.7488453575,43.7596899225,60.7272109108,67.6209677419,56.3339587242,68.7991021324,44.8313863787,80.1471128012,38.4046890928,78.018018018,54.8524262131,58.4126984127,46.5815812454,66.5663783377,62.1899012075,61.902800659,83.8344534843,65.5537646788,69.0704688785,69.695968275,35.2646414031,49.9703615886,79.8485714286,65.651155005,54.7920892495
