"Y_date","Y_pred","Y_true","ret_1w_DXY","ret_1w_Gld","ret_1w_Oil","ret_1w_tgt","ret_2q_DXY","ret_2q_Oil","ret_2q_tgt","sprd_2y10y","sprd_2y5y","vol_DXY","vol_Oil","vol_tgt"
"3/9/1993",0.015835490077734,0,0.0212621515818231,0.086438021688362,0.032460807218895,0.111655033286611,0.0816131838447343,0.0795863464339994,0.137175717984182,0.0557832609928094,0.0335733887929208,0.210572136113737,0.0803897604713807,0.0694901915905452
"10/9/1993",0.00257725617848337,0,0.0201135725412082,0.0828951781260662,0.0329731622368306,0.117758140379201,0.0788577518427406,0.0758920212093268,0.143655056663649,0.0566343051388428,0.0232289833931996,0.216543981372765,0.0879253043915012,0.0635225427046689
"17/9/1993",0.00338869774714112,0,0.0245043529805493,0.0927293502458745,0.0401019336297967,0.124750676099868,0.0754403166296692,0.0768332835916651,0.14352929162882,0.0498094821376711,0.0222185433658291,0.200687796367089,0.085087577805544,0.0643073955176247
"24/9/1993",0.0303295496851206,0,0.0194990607294485,0.0909256038479742,0.0315045105900214,0.126386103871078,0.071247339694481,0.0788578024332545,0.147746031849225,0.0505518708972424,0.029770141401337,0.206826933514199,0.0841122715498687,0.0625723296218708
"1/10/1993",0.015105651691556,0,0.0194746813385253,0.0908882088671754,0.0315012959059268,0.126415348343538,0.071117127903196,0.0788142476115607,0.147619772519129,0.0505116427471502,0.0298484610857142,0.207083695615348,0.0840885045063942,0.0626370135563426
"8/10/1993",0.0302798971533775,0,0.0212238627338891,0.0946930929872555,0.0348678173887955,0.125963396338103,0.0736268655558168,0.0746986596346784,0.143770656494685,0.0492346108301551,0.0266130075839021,0.206662109864476,0.0824153415216612,0.0662305790665826
"15/10/1993",0.00877155549824238,0,0.0211772958983991,0.0946651245408738,0.0348646179614248,0.126186143568883,0.073559303160039,0.0747218021847236,0.14370284859553,0.0492103886476962,0.0266018055852423,0.206664608316071,0.082416286997528,0.0662297745435894
"22/10/1993",0.0188680626451969,0,0.0256924728739528,0.0842546840605378,0.0268406605453246,0.115327280802963,0.0724330989607242,0.0866749413664868,0.137718324926457,0.0555553358451833,0.0318735899708304,0.21433898279827,0.0823447730741714,0.0669458547750988
"29/10/1993",0.00973479356616735,0,0.0432525488666492,0.0744070693151659,0.0359128074505336,0.112541619662215,0.0806321701906408,0.0645209136064357,0.141400509989189,0.0601650425564762,0.00948649629316795,0.211062046550473,0.11217043118763,0.054448344331424
"5/11/1993",0.0544671677052975,0,0.0343705271041594,0.0847301583776264,0.0380139336851768,0.104619001385034,0.0776106617578237,0.066418072050075,0.142170089994336,0.0780787805401057,0.0362475110821565,0.177781270606272,0.0978313057413203,0.0621286876759143
"12/11/1993",0.00400306424126029,0,0.0316531216944038,0.075623711020991,0.0248363268663549,0.106307218590941,0.0693083732978279,0.088604459025539,0.125847501930143,0.0575014125389815,0.036522390842437,0.185206837851665,0.122119268077957,0.0764693782627584
"19/11/1993",0.0328473597764969,0,0.0297270213746359,0.063903833027791,0.0368849898355631,0.106477491858263,0.0799080315231007,0.068772858388554,0.138094676676892,0.0608045056628309,0.0356010871857866,0.178873276564825,0.119752179500586,0.081200048401171
"26/11/1993",0.0172773133963346,0,0.0226613399252097,0.0588808991991539,0.035603116785848,0.119066472027556,0.0799530677162859,0.0604219798181993,0.127485024276496,0.0554234296582601,0.032309834984603,0.210390669106638,0.120758043891556,0.0770461226101947
"3/12/1993",0.0149383824318647,0,0.0244303758890522,0.0555239370805037,0.0344286862912574,0.124270361286718,0.0795377066472331,0.06191550080888,0.129589261758416,0.0521778412635611,0.0359170844767122,0.209945951650478,0.111047304012474,0.0812159888347145
"10/12/1993",0.0510782189667225,0,0.024718564086327,0.0554003253160349,0.0344298721836908,0.123155672142426,0.0794072878390666,0.062132818169951,0.129293599329196,0.052332977866064,0.0359135795029931,0.210793949090728,0.116838913926786,0.0755824405467378
"17/12/1993",0.0433507673442364,1,0.0336606264217757,0.0752583793936395,0.0424772659880868,0.11160580183567,0.0877932867302503,0.067388174014781,0.129310340251464,0.073556887135773,0.0344128957060153,0.17274780749017,0.101197268763592,0.0705912662687821
"24/12/1993",0.00747711583971977,0,0.0242132987619842,0.0801495568785149,0.0313504163057456,0.126921015301155,0.0683656200769998,0.0631534969813316,0.123775260626224,0.0464634250306004,0.0413328775605446,0.194406927460622,0.136467306023018,0.0634007989932603
"31/12/1993",0.0299241337925196,0,0.0300889116937266,0.0924753183920062,0.0467033296081784,0.102225819025293,0.0700121850974592,0.060791314526062,0.16216826019914,0.0516181917531478,0.0295570017488997,0.180772367431021,0.102157924746804,0.071429375778262
"7/1/1994",0.0610670372843742,0,0.036642902801369,0.0727403047086414,0.0357622363665561,0.122512771075768,0.0726289158158752,0.0612712090705048,0.136935698602967,0.0690272611339296,0.0581231532317298,0.177445831666667,0.0811153965598898,0.075794318966102
"14/1/1994",0.0655955448746681,0,0.0389110109538717,0.0839745189357122,0.0546622049269219,0.101226586539168,0.0679255859498774,0.0699424357101751,0.145422118481401,0.0587046384144688,0.0149541412318718,0.186478369739323,0.0884488043291339,0.0893495847880753
"21/1/1994",0.0367153026163578,1,0.0428178058379813,0.0790930660584339,0.0604953351577154,0.106002855410904,0.0655613172277629,0.079070130691309,0.14177028421586,0.0548613927407973,0.0244785077911358,0.181166524035963,0.0903179568493952,0.0743648239827426
